Date,VelocityShares 3x Inverse Natural Gas linked to S&_etf_Open_average,VelocityShares 3x Inverse Natural Gas linked to S&_etf_Open_max,VelocityShares 3x Inverse Natural Gas linked to S&_etf_Open_min,VelocityShares 3x Inverse Natural Gas linked to S&_etf_Open_volatility,VelocityShares 3x Inverse Natural Gas linked to S&_etf_Open_change,VelocityShares 3x Inverse Natural Gas linked to S&_etf_High_average,VelocityShares 3x Inverse Natural Gas linked to S&_etf_High_max,VelocityShares 3x Inverse Natural Gas linked to S&_etf_High_min,VelocityShares 3x Inverse Natural Gas linked to S&_etf_High_volatility,VelocityShares 3x Inverse Natural Gas linked to S&_etf_High_change,VelocityShares 3x Inverse Natural Gas linked to S&_etf_Low_average,VelocityShares 3x Inverse Natural Gas linked to S&_etf_Low_max,VelocityShares 3x Inverse Natural Gas linked to S&_etf_Low_min,VelocityShares 3x Inverse Natural Gas linked to S&_etf_Low_volatility,VelocityShares 3x Inverse Natural Gas linked to S&_etf_Low_change,VelocityShares 3x Inverse Natural Gas linked to S&_etf_Close_average,VelocityShares 3x Inverse Natural Gas linked to S&_etf_Close_max,VelocityShares 3x Inverse Natural Gas linked to S&_etf_Close_min,VelocityShares 3x Inverse Natural Gas linked to S&_etf_Close_volatility,VelocityShares 3x Inverse Natural Gas linked to S&_etf_Close_change
2016-03-13,1965.0,1965.0,1965.0,0.0,0.0,2115.0,2115.0,2115.0,0.0,0.0,1945.11,1945.11,1945.11,0.0,0.0,2089.0,2089.0,2089.0,0.0,0.0
2016-03-20,2459.0,2459.0,2459.0,0.0,0.0,2467.0,2467.0,2467.0,0.0,0.0,2289.0,2289.0,2289.0,0.0,0.0,2343.0,2343.0,2343.0,0.0,0.0
2016-03-27,2091.0,2091.0,2091.0,0.0,0.0,2179.0,2179.0,2179.0,0.0,0.0,2061.2,2061.2,2061.2,0.0,0.0,2098.0,2098.0,2098.0,0.0,0.0
2016-04-03,1842.0,1842.0,1842.0,0.0,0.0,1927.0,1927.0,1927.0,0.0,0.0,1838.0,1838.0,1838.0,0.0,0.0,1913.0,1913.0,1913.0,0.0,0.0
2016-04-10,2064.0,2064.0,2064.0,0.0,0.0,2083.0,2083.0,2083.0,0.0,0.0,2004.0,2004.0,2004.0,0.0,0.0,2058.0,2058.0,2058.0,0.0,0.0
2016-04-17,1456.0,1456.0,1456.0,0.0,0.0,1497.0,1497.0,1497.0,0.0,0.0,1339.0,1339.0,1339.0,0.0,0.0,1388.0,1388.0,1388.0,0.0,0.0
2016-04-24,1694.0,1694.0,1694.0,0.0,0.0,1740.99,1740.99,1740.99,0.0,0.0,1450.0,1450.0,1450.0,0.0,0.0,1564.0,1564.0,1564.0,0.0,0.0
2016-05-01,1691.0,1691.0,1691.0,0.0,0.0,1698.69,1698.69,1698.69,0.0,0.0,1584.0,1584.0,1584.0,0.0,0.0,1612.0,1612.0,1612.0,0.0,0.0
2016-05-08,1561.0,1561.0,1561.0,0.0,0.0,1573.0,1573.0,1573.0,0.0,0.0,1465.0,1465.0,1465.0,0.0,0.0,1563.0,1563.0,1563.0,0.0,0.0
2016-05-15,1596.0,1596.0,1596.0,0.0,0.0,1656.0,1656.0,1656.0,0.0,0.0,1587.0,1587.0,1587.0,0.0,0.0,1641.0,1641.0,1641.0,0.0,0.0
2016-05-22,1729.0,1729.0,1729.0,0.0,0.0,1747.0,1747.0,1747.0,0.0,0.0,1644.0,1644.0,1644.0,0.0,0.0,1713.0,1713.0,1713.0,0.0,0.0
2016-05-29,1174.0,1174.0,1174.0,0.0,0.0,1236.0,1236.0,1236.0,0.0,0.0,1155.0,1155.0,1155.0,0.0,0.0,1218.0,1218.0,1218.0,0.0,0.0
2016-06-05,950.0,950.0,950.0,0.0,0.0,987.0,987.0,987.0,0.0,0.0,949.0,949.0,949.0,0.0,0.0,961.0,961.0,961.0,0.0,0.0
2016-06-12,957.0,957.0,957.0,0.0,0.0,961.44,961.44,961.44,0.0,0.0,911.0,911.0,911.0,0.0,0.0,914.0,914.0,914.0,0.0,0.0
2016-06-19,880.0,880.0,880.0,0.0,0.0,891.4,891.4,891.4,0.0,0.0,853.0,853.0,853.0,0.0,0.0,888.0,888.0,888.0,0.0,0.0
2016-06-26,697.5,697.5,697.5,0.0,0.0,699.0,699.0,699.0,0.0,0.0,626.5,626.5,626.5,0.0,0.0,633.0,633.0,633.0,0.0,0.0
2016-07-03,751.0,751.0,751.0,0.0,0.0,763.0,763.0,763.0,0.0,0.0,733.0,733.0,733.0,0.0,0.0,733.0,733.0,733.0,0.0,0.0
2016-07-10,834.0,834.0,834.0,0.0,0.0,846.0,846.0,846.0,0.0,0.0,754.0,754.0,754.0,0.0,0.0,782.0,782.0,782.0,0.0,0.0
2016-07-17,767.0,767.0,767.0,0.0,0.0,769.0,769.0,769.0,0.0,0.0,737.0,737.0,737.0,0.0,0.0,759.0,759.0,759.0,0.0,0.0
2016-07-24,624.0,624.0,624.0,0.0,0.0,636.0,636.0,636.0,0.0,0.0,603.05,603.05,603.05,0.0,0.0,636.0,636.0,636.0,0.0,0.0
2016-07-31,670.0,670.0,670.0,0.0,0.0,695.0,695.0,695.0,0.0,0.0,661.0,661.0,661.0,0.0,0.0,694.0,694.0,694.0,0.0,0.0
2016-08-07,806.0,806.0,806.0,0.0,0.0,838.0,838.0,838.0,0.0,0.0,788.0,788.0,788.0,0.0,0.0,833.0,833.0,833.0,0.0,0.0
2016-08-14,819.0,819.0,819.0,0.0,0.0,842.0,842.0,842.0,0.0,0.0,806.0,806.0,806.0,0.0,0.0,840.0,840.0,840.0,0.0,0.0
2016-08-21,622.0,622.0,622.0,0.0,0.0,626.0,626.0,626.0,0.0,0.0,573.0,573.0,573.0,0.0,0.0,608.0,608.0,608.0,0.0,0.0
2016-08-28,649.0,649.0,649.0,0.0,0.0,671.84,671.84,671.84,0.0,0.0,643.0,643.0,643.0,0.0,0.0,668.0,668.0,668.0,0.0,0.0
2016-09-04,627.0,627.0,627.0,0.0,0.0,660.0,660.0,660.0,0.0,0.0,621.0,621.0,621.0,0.0,0.0,656.0,656.0,656.0,0.0,0.0
2016-09-11,589.0,589.0,589.0,0.0,0.0,590.31,590.31,590.31,0.0,0.0,550.0,550.0,550.0,0.0,0.0,555.0,555.0,555.0,0.0,0.0
2016-09-18,529.0,529.0,529.0,0.0,0.0,563.0,563.0,563.0,0.0,0.0,528.0,528.0,528.0,0.0,0.0,543.0,543.0,543.0,0.0,0.0
2016-09-25,593.0,593.0,593.0,0.0,0.0,622.0,622.0,622.0,0.0,0.0,593.0,593.0,593.0,0.0,0.0,608.0,608.0,608.0,0.0,0.0
2016-10-02,510.0,510.0,510.0,0.0,0.0,515.0,515.0,515.0,0.0,0.0,442.0,442.0,442.0,0.0,0.0,458.0,458.0,458.0,0.0,0.0
2016-10-09,401.0,401.0,401.0,0.0,0.0,409.0,409.0,409.0,0.0,0.0,397.0,397.0,397.0,0.0,0.0,404.0,404.0,404.0,0.0,0.0
2016-10-16,447.0,447.0,447.0,0.0,0.0,461.0,461.0,461.0,0.0,0.0,443.0,443.0,443.0,0.0,0.0,458.0,458.0,458.0,0.0,0.0
2016-10-23,579.0,579.0,579.0,0.0,0.0,585.0,585.0,585.0,0.0,0.0,552.0,552.0,552.0,0.0,0.0,554.0,554.0,554.0,0.0,0.0
2016-10-30,770.0,770.0,770.0,0.0,0.0,793.0,793.0,793.0,0.0,0.0,737.0,737.0,737.0,0.0,0.0,761.0,761.0,761.0,0.0,0.0
2016-11-06,836.0,836.0,836.0,0.0,0.0,855.0,855.0,855.0,0.0,0.0,792.0,792.0,792.0,0.0,0.0,840.0,840.0,840.0,0.0,0.0
2016-11-13,730.0,730.0,730.0,0.0,0.0,745.57,745.57,745.57,0.0,0.0,715.0,715.0,715.0,0.0,0.0,720.0,720.0,720.0,0.0,0.0
2016-11-20,601.0,601.0,601.0,0.0,0.0,602.0,602.0,602.0,0.0,0.0,563.0,563.0,563.0,0.0,0.0,575.0,575.0,575.0,0.0,0.0
2016-11-27,439.0,439.0,439.0,0.0,0.0,476.0,476.0,476.0,0.0,0.0,423.0,423.0,423.0,0.0,0.0,450.0,450.0,450.0,0.0,0.0
2016-12-04,334.0,334.0,334.0,0.0,0.0,362.53,362.53,362.53,0.0,0.0,331.0,331.0,331.0,0.0,0.0,340.0,340.0,340.0,0.0,0.0
2016-12-11,443.0,443.0,443.0,0.0,0.0,443.0,443.0,443.0,0.0,0.0,418.0,418.0,418.0,0.0,0.0,430.0,430.0,430.0,0.0,0.0
2016-12-18,340.0,340.0,340.0,0.0,0.0,342.0,342.0,342.0,0.0,0.0,311.0,311.0,311.0,0.0,0.0,325.0,325.0,325.0,0.0,0.0
2016-12-25,294.0,294.0,294.0,0.0,0.0,315.0,315.0,315.0,0.0,0.0,292.48,292.48,292.48,0.0,0.0,303.0,303.0,303.0,0.0,0.0
2017-01-01,406.0,406.0,406.0,0.0,0.0,428.5,428.5,428.5,0.0,0.0,401.0,401.0,401.0,0.0,0.0,427.0,427.0,427.0,0.0,0.0
2017-01-08,358.0,358.0,358.0,0.0,0.0,377.0,377.0,377.0,0.0,0.0,355.0,355.0,355.0,0.0,0.0,361.0,361.0,361.0,0.0,0.0
2017-01-15,385.0,385.0,385.0,0.0,0.0,419.0,419.0,419.0,0.0,0.0,373.0,373.0,373.0,0.0,0.0,412.0,412.0,412.0,0.0,0.0
2017-01-22,374.0,374.0,374.0,0.0,0.0,381.0,381.0,381.0,0.0,0.0,343.0,343.0,343.0,0.0,0.0,357.0,357.0,357.0,0.0,0.0
2017-01-29,464.0,464.0,464.0,0.0,0.0,470.0,470.0,470.0,0.0,0.0,450.0,450.0,450.0,0.0,0.0,466.0,466.0,466.0,0.0,0.0
2017-02-05,471.0,471.0,471.0,0.0,0.0,472.0,472.0,472.0,0.0,0.0,458.0,458.0,458.0,0.0,0.0,465.0,465.0,465.0,0.0,0.0
2017-02-12,535.0,535.0,535.0,0.0,0.0,549.0,549.0,549.0,0.0,0.0,528.0,528.0,528.0,0.0,0.0,542.0,542.0,542.0,0.0,0.0
2017-02-19,641.0,641.0,641.0,0.0,0.0,659.0,659.0,659.0,0.0,0.0,615.0,615.0,615.0,0.0,0.0,616.0,616.0,616.0,0.0,0.0
2017-02-26,604.0,604.0,604.0,0.0,0.0,617.0,617.0,617.0,0.0,0.0,580.0,580.0,580.0,0.0,0.0,589.0,589.0,589.0,0.0,0.0
2017-03-05,474.0,474.0,474.0,0.0,0.0,504.0,504.0,504.0,0.0,0.0,470.0,470.0,470.0,0.0,0.0,470.0,470.0,470.0,0.0,0.0
2017-03-12,519.0,519.0,519.0,0.0,0.0,530.4,530.4,530.4,0.0,0.0,505.4,505.4,505.4,0.0,0.0,512.8,512.8,512.8,0.0,0.0
2017-03-19,441.4,441.4,441.4,0.0,0.0,444.3,444.3,444.3,0.0,0.0,432.2,432.2,432.2,0.0,0.0,437.2,437.2,437.2,0.0,0.0
2017-03-26,404.0,404.0,404.0,0.0,0.0,428.8,428.8,428.8,0.0,0.0,401.6,401.6,401.6,0.0,0.0,418.6,418.6,418.6,0.0,0.0
2017-04-02,369.0,369.0,369.0,0.0,0.0,383.8,383.8,383.8,0.0,0.0,367.6,367.6,367.6,0.0,0.0,382.4,382.4,382.4,0.0,0.0
2017-04-09,392.8,392.8,392.8,0.0,0.0,408.2,408.2,408.2,0.0,0.0,386.2,386.2,386.2,0.0,0.0,390.0,390.0,390.0,0.0,0.0
2017-04-16,405.2,405.2,405.2,0.0,0.0,437.4,437.4,437.4,0.0,0.0,403.42,403.42,403.42,0.0,0.0,427.2,427.2,427.2,0.0,0.0
2017-04-23,392.4,392.4,392.4,0.0,0.0,397.55,397.55,397.55,0.0,0.0,387.0,387.0,387.0,0.0,0.0,395.8,395.8,395.8,0.0,0.0
2017-04-30,409.0,409.0,409.0,0.0,0.0,413.2,413.2,413.2,0.0,0.0,391.2,391.2,391.2,0.0,0.0,395.4,395.4,395.4,0.0,0.0
2017-05-07,351.2,351.2,351.2,0.0,0.0,353.0,353.0,353.0,0.0,0.0,341.0,341.0,341.0,0.0,0.0,347.6,347.6,347.6,0.0,0.0
2017-05-14,395.4,395.4,395.4,0.0,0.0,397.58,397.58,397.58,0.0,0.0,378.4,378.4,378.4,0.0,0.0,385.6,385.6,385.6,0.0,0.0
2017-05-21,397.8,397.8,397.8,0.0,0.0,416.6,416.6,416.6,0.0,0.0,389.2,389.2,389.2,0.0,0.0,399.8,399.8,399.8,0.0,0.0
2017-05-28,509.4,509.4,509.4,0.0,0.0,525.6,525.6,525.6,0.0,0.0,504.2,504.2,504.2,0.0,0.0,518.6,518.6,518.6,0.0,0.0
2017-06-04,500.4,500.4,500.4,0.0,0.0,505.17,505.17,505.17,0.0,0.0,493.4,493.4,493.4,0.0,0.0,500.8,500.8,500.8,0.0,0.0
2017-06-11,495.6,495.6,495.6,0.0,0.0,505.3,505.3,505.3,0.0,0.0,487.0,487.0,487.0,0.0,0.0,504.2,504.2,504.2,0.0,0.0
2017-06-18,551.2,551.2,551.2,0.0,0.0,553.8,553.8,553.8,0.0,0.0,540.6,540.6,540.6,0.0,0.0,546.4,546.4,546.4,0.0,0.0
2017-06-25,506.0,506.0,506.0,0.0,0.0,527.0,527.0,527.0,0.0,0.0,494.8,494.8,494.8,0.0,0.0,500.2,500.2,500.2,0.0,0.0
2017-07-02,539.4,539.4,539.4,0.0,0.0,593.4,593.4,593.4,0.0,0.0,538.4,538.4,538.4,0.0,0.0,586.0,586.0,586.0,0.0,0.0
2017-07-09,523.2,523.2,523.2,0.0,0.0,525.0,525.0,525.0,0.0,0.0,502.0,502.0,502.0,0.0,0.0,510.2,510.2,510.2,0.0,0.0
2017-07-16,484.2,484.2,484.2,0.0,0.0,527.4,527.4,527.4,0.0,0.0,481.8,481.8,481.8,0.0,0.0,516.0,516.0,516.0,0.0,0.0
2017-07-23,501.0,501.0,501.0,0.0,0.0,519.2,519.2,519.2,0.0,0.0,495.47,495.47,495.47,0.0,0.0,515.2,515.2,515.2,0.0,0.0
2017-07-30,596.2,596.2,596.2,0.0,0.0,610.2,610.2,610.2,0.0,0.0,592.4,592.4,592.4,0.0,0.0,600.2,600.2,600.2,0.0,0.0
2017-08-06,487.0,487.0,487.0,0.0,0.0,490.6,490.6,490.6,0.0,0.0,482.0,482.0,482.0,0.0,0.0,488.2,488.2,488.2,0.0,0.0
2017-08-13,519.4,519.4,519.4,0.0,0.0,528.98,528.98,528.98,0.0,0.0,514.2,514.2,514.2,0.0,0.0,522.2,522.2,522.2,0.0,0.0
2017-08-20,513.8,513.8,513.8,0.0,0.0,529.54,529.54,529.54,0.0,0.0,512.0,512.0,512.0,0.0,0.0,521.6,521.6,521.6,0.0,0.0
2017-08-27,475.6,475.6,475.6,0.0,0.0,478.4,478.4,478.4,0.0,0.0,442.0,442.0,442.0,0.0,0.0,453.6,453.6,453.6,0.0,0.0
2017-09-03,511.6,511.6,511.6,0.0,0.0,533.6,533.6,533.6,0.0,0.0,509.0,509.0,509.0,0.0,0.0,525.2,525.2,525.2,0.0,0.0
2017-09-10,462.0,462.0,462.0,0.0,0.0,470.2,470.2,470.2,0.0,0.0,454.8,454.8,454.8,0.0,0.0,458.6,458.6,458.6,0.0,0.0
2017-09-17,483.4,483.4,483.4,0.0,0.0,486.6,486.6,486.6,0.0,0.0,475.12,475.12,475.12,0.0,0.0,485.2,485.2,485.2,0.0,0.0
2017-09-24,489.6,489.6,489.6,0.0,0.0,491.4,491.4,491.4,0.0,0.0,476.8,476.8,476.8,0.0,0.0,482.4,482.4,482.4,0.0,0.0
2017-10-01,537.4,537.4,537.4,0.0,0.0,562.6,562.6,562.6,0.0,0.0,535.68,535.68,535.68,0.0,0.0,557.0,557.0,557.0,0.0,0.0
2017-10-08,486.8,486.8,486.8,0.0,0.0,501.0,501.0,501.0,0.0,0.0,482.4,482.4,482.4,0.0,0.0,494.4,494.4,494.4,0.0,0.0
2017-10-15,525.4,525.4,525.4,0.0,0.0,532.8,532.8,532.8,0.0,0.0,506.14,506.14,506.14,0.0,0.0,520.4,520.4,520.4,0.0,0.0
2017-10-22,582.0,582.0,582.0,0.0,0.0,598.8,598.8,598.8,0.0,0.0,579.0,579.0,579.0,0.0,0.0,585.2,585.2,585.2,0.0,0.0
2017-10-29,578.0,578.0,578.0,0.0,0.0,586.0,586.0,586.0,0.0,0.0,566.6,566.6,566.6,0.0,0.0,574.0,574.0,574.0,0.0,0.0
2017-11-05,459.0,459.0,459.0,0.0,0.0,467.6,467.6,467.6,0.0,0.0,450.8,450.8,450.8,0.0,0.0,452.8,452.8,452.8,0.0,0.0
2017-11-12,504.0,504.0,504.0,0.0,0.0,513.0,513.0,513.0,0.0,0.0,488.4,488.4,488.4,0.0,0.0,491.2,491.2,491.2,0.0,0.0
2017-11-19,601.8,601.8,601.8,0.0,0.0,654.0,654.0,654.0,0.0,0.0,600.2,600.2,600.2,0.0,0.0,642.6,642.6,642.6,0.0,0.0
2017-11-26,528.8,528.8,528.8,0.0,0.0,545.6,545.6,545.6,0.0,0.0,516.2,516.2,516.2,0.0,0.0,541.0,541.0,541.0,0.0,0.0
2017-12-03,698.0,698.0,698.0,0.0,0.0,724.4,724.4,724.4,0.0,0.0,694.6,694.6,694.6,0.0,0.0,710.0,710.0,710.0,0.0,0.0
2017-12-10,771.6,771.6,771.6,0.0,0.0,854.8,854.8,854.8,0.0,0.0,763.8,763.8,763.8,0.0,0.0,818.0,818.0,818.0,0.0,0.0
2017-12-17,809.0,809.0,809.0,0.0,0.0,813.2,813.2,813.2,0.0,0.0,776.4,776.4,776.4,0.0,0.0,780.0,780.0,780.0,0.0,0.0
2017-12-24,536.2,536.2,536.2,0.0,0.0,572.4,572.4,572.4,0.0,0.0,521.0,521.0,521.0,0.0,0.0,550.0,550.0,550.0,0.0,0.0
2017-12-31,643.0,643.0,643.0,0.0,0.0,652.0,652.0,652.0,0.0,0.0,626.6,626.6,626.6,0.0,0.0,636.2,636.2,636.2,0.0,0.0
