Date,SMG_stock_Open_average,SMG_stock_Open_max,SMG_stock_Open_min,SMG_stock_Open_volatility,SMG_stock_Open_change,SMG_stock_High_average,SMG_stock_High_max,SMG_stock_High_min,SMG_stock_High_volatility,SMG_stock_High_change,SMG_stock_Low_average,SMG_stock_Low_max,SMG_stock_Low_min,SMG_stock_Low_volatility,SMG_stock_Low_change,SMG_stock_Close_average,SMG_stock_Close_max,SMG_stock_Close_min,SMG_stock_Close_volatility,SMG_stock_Close_change,SMG_stock_Volume_average,SMG_stock_Volume_max,SMG_stock_Volume_min,SMG_stock_Volume_volatility,SMG_stock_Volume_change
2016-01-03,63.356,64.05,62.65,1.3999999999999986,-1.009999999999998,64.0,64.66,63.35,1.3099999999999952,-0.8599999999999923,62.87,63.54,62.2,1.3399999999999963,-0.6800000000000068,63.346000000000004,64.03,62.64,1.3900000000000006,-1.240000000000002,429482,533769,292033,241736,184196
2016-01-10,64.264,65.11,62.81,2.299999999999997,1.5699999999999932,65.216,66.52,63.63,2.8899999999999935,1.999999999999993,63.768,64.71,62.34,2.3699999999999903,1.4299999999999997,64.80199999999999,65.62,63.51,2.1100000000000065,2.0300000000000082,418111,766492,255484,511008,-38461
2016-01-17,65.575,65.91,65.16,0.75,-0.20999999999999375,66.27,67.02,65.92,1.0999999999999943,-0.9299999999999926,64.67999999999999,65.22,63.96,1.259999999999998,-0.5900000000000034,65.4075,65.96,64.96,1.0,-0.7999999999999972,482727,544623,447696,96927,-63230
2016-01-24,64.946,65.25,64.37,0.8799999999999955,0.1700000000000017,66.2,68.7,65.47,3.230000000000004,3.219999999999999,64.478,65.14,63.98,1.1600000000000037,1.1600000000000037,65.568,68.68,64.1,4.5800000000000125,4.5800000000000125,378382,509276,265861,243415,-2057
2016-01-31,66.556,68.39,65.04,3.3499999999999943,-3.3499999999999943,67.264,69.23,65.65,3.5799999999999983,-3.5799999999999983,65.452,67.5,64.19,3.3100000000000023,-3.3100000000000023,66.096,68.53,64.51,4.019999999999996,-4.019999999999996,493211,568042,384539,183503,-118692
2016-02-07,64.128,65.5,63.23,2.270000000000003,1.5900000000000034,65.014,65.6,64.27,1.3299999999999983,1.3299999999999983,63.708,64.55,62.72,1.8299999999999983,1.2299999999999969,64.58,65.45,63.81,1.6400000000000006,1.6300000000000026,435691,601534,313054,288480,-146110
2016-02-14,66.07249999999999,66.25,65.99,0.2600000000000051,-0.010000000000005116,66.445,66.77,66.0,0.769999999999996,0.769999999999996,65.5525,65.85,65.06,0.789999999999992,0.6599999999999966,66.1725,66.56,65.78,0.7800000000000011,0.7800000000000011,417838,535308,286541,248767,-186598
2016-02-21,67.33,69.24,65.33,3.9099999999999966,2.219999999999999,68.416,69.37,67.43,1.9399999999999977,1.240000000000009,66.832,68.74,65.01,3.7299999999999898,2.0,67.888,69.11,65.81,3.299999999999997,1.5999999999999943,325280,420176,244613,175563,21387
2016-02-28,69.87,70.55,69.11,1.4399999999999977,1.4399999999999977,70.49600000000001,71.56,69.42,2.1400000000000006,2.1400000000000006,69.312,70.15,68.49,1.6600000000000108,1.6600000000000108,70.182,70.77,69.02,1.75,1.75,356690,442387,249629,192758,91903
2016-03-06,71.598,73.38,69.94,3.4399999999999977,2.5799999999999983,72.396,73.79,70.67,3.1200000000000045,2.5700000000000074,71.07,72.77,69.5,3.269999999999996,2.8100000000000023,71.94,73.37,70.15,3.219999999999999,3.219999999999999,372152,672579,227552,445027,90410
