Date,iShares Edge MSCI Min Vol GlobalEtf_Open_average,iShares Edge MSCI Min Vol GlobalEtf_Open_max,iShares Edge MSCI Min Vol GlobalEtf_Open_min,iShares Edge MSCI Min Vol GlobalEtf_Open_volatility,iShares Edge MSCI Min Vol GlobalEtf_Open_change,iShares Edge MSCI Min Vol GlobalEtf_High_average,iShares Edge MSCI Min Vol GlobalEtf_High_max,iShares Edge MSCI Min Vol GlobalEtf_High_min,iShares Edge MSCI Min Vol GlobalEtf_High_volatility,iShares Edge MSCI Min Vol GlobalEtf_High_change,iShares Edge MSCI Min Vol GlobalEtf_Low_average,iShares Edge MSCI Min Vol GlobalEtf_Low_max,iShares Edge MSCI Min Vol GlobalEtf_Low_min,iShares Edge MSCI Min Vol GlobalEtf_Low_volatility,iShares Edge MSCI Min Vol GlobalEtf_Low_change,iShares Edge MSCI Min Vol GlobalEtf_Close_average,iShares Edge MSCI Min Vol GlobalEtf_Close_max,iShares Edge MSCI Min Vol GlobalEtf_Close_min,iShares Edge MSCI Min Vol GlobalEtf_Close_volatility,iShares Edge MSCI Min Vol GlobalEtf_Close_change
2016-03-13,72.94,72.94,72.94,0.0,0.0,72.97,72.97,72.97,0.0,0.0,72.59,72.59,72.59,0.0,0.0,72.79,72.79,72.79,0.0,0.0
2016-03-20,72.2,72.2,72.2,0.0,0.0,72.48,72.48,72.48,0.0,0.0,72.14,72.14,72.14,0.0,0.0,72.47,72.47,72.47,0.0,0.0
2016-03-27,72.8,72.8,72.8,0.0,0.0,73.61,73.61,73.61,0.0,0.0,72.76,72.76,72.76,0.0,0.0,73.6,73.6,73.6,0.0,0.0
2016-04-03,73.55,73.55,73.55,0.0,0.0,73.74,73.74,73.74,0.0,0.0,73.37,73.37,73.37,0.0,0.0,73.51,73.51,73.51,0.0,0.0
2016-04-10,74.05,74.05,74.05,0.0,0.0,74.24,74.24,74.24,0.0,0.0,73.99,73.99,73.99,0.0,0.0,74.19,74.19,74.19,0.0,0.0
2016-04-17,73.82,73.82,73.82,0.0,0.0,73.97,73.97,73.97,0.0,0.0,73.6,73.6,73.6,0.0,0.0,73.89,73.89,73.89,0.0,0.0
2016-04-24,73.54,73.54,73.54,0.0,0.0,73.78,73.78,73.78,0.0,0.0,73.2,73.2,73.2,0.0,0.0,73.56,73.56,73.56,0.0,0.0
2016-05-01,73.31,73.31,73.31,0.0,0.0,73.71,73.71,73.71,0.0,0.0,73.19,73.19,73.19,0.0,0.0,73.67,73.67,73.67,0.0,0.0
2016-05-08,73.9,73.9,73.9,0.0,0.0,74.04,74.04,74.04,0.0,0.0,73.46,73.46,73.46,0.0,0.0,73.59,73.59,73.59,0.0,0.0
2016-05-15,72.98,72.98,72.98,0.0,0.0,73.04,73.04,73.04,0.0,0.0,72.75,72.75,72.75,0.0,0.0,72.92,72.92,72.92,0.0,0.0
2016-05-22,73.78,73.78,73.78,0.0,0.0,73.93,73.93,73.93,0.0,0.0,73.66,73.66,73.66,0.0,0.0,73.77,73.77,73.77,0.0,0.0
2016-05-29,74.24,74.24,74.24,0.0,0.0,74.74,74.74,74.74,0.0,0.0,74.24,74.24,74.24,0.0,0.0,74.66,74.66,74.66,0.0,0.0
2016-06-05,74.94,74.94,74.94,0.0,0.0,75.03,75.03,75.03,0.0,0.0,74.63,74.63,74.63,0.0,0.0,74.86,74.86,74.86,0.0,0.0
2016-06-12,74.37,74.37,74.37,0.0,0.0,74.37,74.37,74.37,0.0,0.0,73.78,73.78,73.78,0.0,0.0,74.18,74.18,74.18,0.0,0.0
2016-06-19,72.66,72.66,72.66,0.0,0.0,74.12,74.12,74.12,0.0,0.0,72.66,72.66,72.66,0.0,0.0,73.4,73.4,73.4,0.0,0.0
2016-06-26,76.62,76.62,76.62,0.0,0.0,76.84,76.84,76.84,0.0,0.0,76.53,76.53,76.53,0.0,0.0,76.72,76.72,76.72,0.0,0.0
2016-07-03,76.9,76.9,76.9,0.0,0.0,77.37,77.37,77.37,0.0,0.0,76.72,76.72,76.72,0.0,0.0,77.37,77.37,77.37,0.0,0.0
2016-07-10,77.65,77.65,77.65,0.0,0.0,77.65,77.65,77.65,0.0,0.0,77.21,77.21,77.21,0.0,0.0,77.4,77.4,77.4,0.0,0.0
2016-07-17,77.43,77.43,77.43,0.0,0.0,77.77,77.77,77.77,0.0,0.0,77.32,77.32,77.32,0.0,0.0,77.64,77.64,77.64,0.0,0.0
2016-07-24,77.52,77.52,77.52,0.0,0.0,77.92,77.92,77.92,0.0,0.0,77.44,77.44,77.44,0.0,0.0,77.76,77.76,77.76,0.0,0.0
2016-07-31,77.43,77.43,77.43,0.0,0.0,77.49,77.49,77.49,0.0,0.0,77.28,77.28,77.28,0.0,0.0,77.4,77.4,77.4,0.0,0.0
2016-08-07,78.07,78.07,78.07,0.0,0.0,78.23,78.23,78.23,0.0,0.0,77.95,77.95,77.95,0.0,0.0,78.05,78.05,78.05,0.0,0.0
2016-08-14,77.17,77.17,77.17,0.0,0.0,77.19,77.19,77.19,0.0,0.0,76.9,76.9,76.9,0.0,0.0,77.14,77.14,77.14,0.0,0.0
2016-08-21,76.9,76.9,76.9,0.0,0.0,77.33,77.33,77.33,0.0,0.0,76.07,76.07,76.07,0.0,0.0,76.28,76.28,76.28,0.0,0.0
2016-08-28,76.44,76.44,76.44,0.0,0.0,76.71,76.71,76.71,0.0,0.0,76.32,76.32,76.32,0.0,0.0,76.55,76.55,76.55,0.0,0.0
2016-09-04,76.23,76.23,76.23,0.0,0.0,76.23,76.23,76.23,0.0,0.0,74.96,74.96,74.96,0.0,0.0,74.97,74.97,74.97,0.0,0.0
2016-09-11,74.93,74.93,74.93,0.0,0.0,75.07,75.07,75.07,0.0,0.0,74.71,74.71,74.71,0.0,0.0,74.97,74.97,74.97,0.0,0.0
2016-09-18,76.76,76.76,76.76,0.0,0.0,76.76,76.76,76.76,0.0,0.0,76.45,76.45,76.45,0.0,0.0,76.45,76.45,76.45,0.0,0.0
2016-09-25,76.26,76.26,76.26,0.0,0.0,76.41,76.41,76.41,0.0,0.0,76.02,76.02,76.02,0.0,0.0,76.19,76.19,76.19,0.0,0.0
2016-10-02,74.75,74.75,74.75,0.0,0.0,74.9,74.9,74.9,0.0,0.0,74.23,74.23,74.23,0.0,0.0,74.57,74.57,74.57,0.0,0.0
2016-10-09,74.49,74.49,74.49,0.0,0.0,74.57,74.57,74.57,0.0,0.0,74.11,74.11,74.11,0.0,0.0,74.11,74.11,74.11,0.0,0.0
2016-10-16,73.9,73.9,73.9,0.0,0.0,74.08,74.08,74.08,0.0,0.0,73.73,73.73,73.73,0.0,0.0,74.03,74.03,74.03,0.0,0.0
2016-10-23,73.42,73.42,73.42,0.0,0.0,73.71,73.71,73.71,0.0,0.0,73.28,73.28,73.28,0.0,0.0,73.43,73.43,73.43,0.0,0.0
2016-10-30,73.03,73.03,73.03,0.0,0.0,73.24,73.24,73.24,0.0,0.0,72.89,72.89,72.89,0.0,0.0,72.94,72.94,72.94,0.0,0.0
2016-11-06,72.44,72.44,72.44,0.0,0.0,72.7,72.7,72.7,0.0,0.0,72.27,72.27,72.27,0.0,0.0,72.48,72.48,72.48,0.0,0.0
2016-11-13,72.42,72.42,72.42,0.0,0.0,72.46,72.46,72.46,0.0,0.0,72.19,72.19,72.19,0.0,0.0,72.24,72.24,72.24,0.0,0.0
2016-11-20,72.64,72.64,72.64,0.0,0.0,72.84,72.84,72.84,0.0,0.0,72.48,72.48,72.48,0.0,0.0,72.77,72.77,72.77,0.0,0.0
2016-11-27,71.94,71.94,71.94,0.0,0.0,72.28,72.28,72.28,0.0,0.0,71.94,71.94,71.94,0.0,0.0,72.07,72.07,72.07,0.0,0.0
2016-12-04,73.07,73.07,73.07,0.0,0.0,73.35,73.35,73.35,0.0,0.0,73.07,73.07,73.07,0.0,0.0,73.31,73.31,73.31,0.0,0.0
2016-12-11,73.29,73.29,73.29,0.0,0.0,73.41,73.41,73.41,0.0,0.0,73.15,73.15,73.15,0.0,0.0,73.34,73.34,73.34,0.0,0.0
2016-12-18,72.25,72.25,72.25,0.0,0.0,72.45,72.45,72.45,0.0,0.0,72.25,72.25,72.25,0.0,0.0,72.45,72.45,72.45,0.0,0.0
2016-12-25,72.94,72.94,72.94,0.0,0.0,72.94,72.94,72.94,0.0,0.0,72.44,72.44,72.44,0.0,0.0,72.61,72.61,72.61,0.0,0.0
2017-01-01,73.67,73.67,73.67,0.0,0.0,73.72,73.72,73.72,0.0,0.0,73.46,73.46,73.46,0.0,0.0,73.64,73.64,73.64,0.0,0.0
2017-01-08,73.66,73.66,73.66,0.0,0.0,73.72,73.72,73.72,0.0,0.0,73.54,73.54,73.54,0.0,0.0,73.67,73.67,73.67,0.0,0.0
2017-01-15,73.4,73.4,73.4,0.0,0.0,73.69,73.69,73.69,0.0,0.0,73.37,73.37,73.37,0.0,0.0,73.6,73.6,73.6,0.0,0.0
2017-01-22,73.9,73.9,73.9,0.0,0.0,73.9,73.9,73.9,0.0,0.0,73.72,73.72,73.72,0.0,0.0,73.82,73.82,73.82,0.0,0.0
2017-01-29,74.31,74.31,74.31,0.0,0.0,74.43,74.43,74.43,0.0,0.0,74.13,74.13,74.13,0.0,0.0,74.34,74.34,74.34,0.0,0.0
2017-02-05,74.85,74.85,74.85,0.0,0.0,75.01,75.01,75.01,0.0,0.0,74.69,74.69,74.69,0.0,0.0,74.99,74.99,74.99,0.0,0.0
2017-02-12,75.33,75.33,75.33,0.0,0.0,75.55,75.55,75.55,0.0,0.0,75.23,75.23,75.23,0.0,0.0,75.52,75.52,75.52,0.0,0.0
2017-02-19,76.2,76.2,76.2,0.0,0.0,76.6,76.6,76.6,0.0,0.0,76.18,76.18,76.18,0.0,0.0,76.59,76.59,76.59,0.0,0.0
2017-02-26,76.4,76.4,76.4,0.0,0.0,76.42,76.42,76.42,0.0,0.0,76.13,76.13,76.13,0.0,0.0,76.38,76.38,76.38,0.0,0.0
2017-03-05,76.27,76.27,76.27,0.0,0.0,76.39,76.39,76.39,0.0,0.0,76.09,76.09,76.09,0.0,0.0,76.38,76.38,76.38,0.0,0.0
2017-03-12,77.37,77.37,77.37,0.0,0.0,77.61,77.61,77.61,0.0,0.0,77.32,77.32,77.32,0.0,0.0,77.48,77.48,77.48,0.0,0.0
2017-03-19,77.41,77.41,77.41,0.0,0.0,77.58,77.58,77.58,0.0,0.0,77.26,77.26,77.26,0.0,0.0,77.38,77.38,77.38,0.0,0.0
2017-03-26,77.16,77.16,77.16,0.0,0.0,77.33,77.33,77.33,0.0,0.0,77.1,77.1,77.1,0.0,0.0,77.13,77.13,77.13,0.0,0.0
2017-04-02,77.28,77.28,77.28,0.0,0.0,77.47,77.47,77.47,0.0,0.0,77.22,77.22,77.22,0.0,0.0,77.28,77.28,77.28,0.0,0.0
2017-04-09,77.43,77.43,77.43,0.0,0.0,77.52,77.52,77.52,0.0,0.0,77.19,77.19,77.19,0.0,0.0,77.24,77.24,77.24,0.0,0.0
2017-04-16,77.56,77.56,77.56,0.0,0.0,77.64,77.64,77.64,0.0,0.0,77.46,77.46,77.46,0.0,0.0,77.56,77.56,77.56,0.0,0.0
2017-04-23,77.98,77.98,77.98,0.0,0.0,78.05,78.05,78.05,0.0,0.0,77.86,77.86,77.86,0.0,0.0,77.97,77.97,77.97,0.0,0.0
2017-04-30,78.22,78.22,78.22,0.0,0.0,78.55,78.55,78.55,0.0,0.0,78.15,78.15,78.15,0.0,0.0,78.55,78.55,78.55,0.0,0.0
2017-05-07,78.5,78.5,78.5,0.0,0.0,78.63,78.63,78.63,0.0,0.0,78.37,78.37,78.37,0.0,0.0,78.48,78.48,78.48,0.0,0.0
2017-05-14,78.76,78.76,78.76,0.0,0.0,79.1,79.1,79.1,0.0,0.0,78.63,78.63,78.63,0.0,0.0,79.03,79.03,79.03,0.0,0.0
2017-05-21,79.82,79.82,79.82,0.0,0.0,79.89,79.89,79.89,0.0,0.0,79.77,79.77,79.77,0.0,0.0,79.81,79.81,79.81,0.0,0.0
2017-05-28,80.98,80.98,80.98,0.0,0.0,81.2,81.2,81.2,0.0,0.0,80.84,80.84,80.84,0.0,0.0,81.14,81.14,81.14,0.0,0.0
2017-06-04,80.37,80.37,80.37,0.0,0.0,80.44,80.44,80.44,0.0,0.0,80.05,80.05,80.05,0.0,0.0,80.3,80.3,80.3,0.0,0.0
2017-06-11,80.75,80.75,80.75,0.0,0.0,80.89,80.89,80.89,0.0,0.0,80.56,80.56,80.56,0.0,0.0,80.89,80.89,80.89,0.0,0.0
2017-06-18,79.88,79.88,79.88,0.0,0.0,80.09,80.09,80.09,0.0,0.0,79.82,79.82,79.82,0.0,0.0,79.96,79.96,79.96,0.0,0.0
2017-06-25,79.09,79.09,79.09,0.0,0.0,79.29,79.29,79.29,0.0,0.0,78.96,78.96,78.96,0.0,0.0,79.1,79.1,79.1,0.0,0.0
2017-07-02,78.37,78.37,78.37,0.0,0.0,78.56,78.56,78.56,0.0,0.0,78.23,78.23,78.23,0.0,0.0,78.54,78.54,78.54,0.0,0.0
2017-07-09,79.2,79.2,79.2,0.0,0.0,79.51,79.51,79.51,0.0,0.0,79.14,79.14,79.14,0.0,0.0,79.45,79.45,79.45,0.0,0.0
2017-07-16,80.02,80.02,80.02,0.0,0.0,80.26,80.26,80.26,0.0,0.0,79.97,79.97,79.97,0.0,0.0,80.26,80.26,80.26,0.0,0.0
2017-07-23,80.26,80.26,80.26,0.0,0.0,80.37,80.37,80.37,0.0,0.0,80.07,80.07,80.07,0.0,0.0,80.37,80.37,80.37,0.0,0.0
2017-07-30,80.92,80.92,80.92,0.0,0.0,80.99,80.99,80.99,0.0,0.0,80.59,80.59,80.59,0.0,0.0,80.75,80.75,80.75,0.0,0.0
2017-08-06,80.11,80.11,80.11,0.0,0.0,80.3,80.3,80.3,0.0,0.0,80.08,80.08,80.08,0.0,0.0,80.17,80.17,80.17,0.0,0.0
2017-08-13,80.42,80.42,80.42,0.0,0.0,80.61,80.61,80.61,0.0,0.0,80.28,80.28,80.28,0.0,0.0,80.37,80.37,80.37,0.0,0.0
2017-08-20,80.77,80.77,80.77,0.0,0.0,81.0,81.0,81.0,0.0,0.0,80.77,80.77,80.77,0.0,0.0,80.86,80.86,80.86,0.0,0.0
2017-08-27,81.42,81.42,81.42,0.0,0.0,81.42,81.42,81.42,0.0,0.0,81.15,81.15,81.15,0.0,0.0,81.22,81.22,81.22,0.0,0.0
2017-09-03,81.33,81.33,81.33,0.0,0.0,81.67,81.67,81.67,0.0,0.0,81.31,81.31,81.31,0.0,0.0,81.53,81.53,81.53,0.0,0.0
2017-09-10,81.56,81.56,81.56,0.0,0.0,81.7,81.7,81.7,0.0,0.0,81.46,81.46,81.46,0.0,0.0,81.69,81.69,81.69,0.0,0.0
2017-09-17,81.09,81.09,81.09,0.0,0.0,81.19,81.19,81.19,0.0,0.0,81.02,81.02,81.02,0.0,0.0,81.11,81.11,81.11,0.0,0.0
2017-09-24,81.16,81.16,81.16,0.0,0.0,81.41,81.41,81.41,0.0,0.0,81.16,81.16,81.16,0.0,0.0,81.38,81.38,81.38,0.0,0.0
2017-10-01,81.61,81.61,81.61,0.0,0.0,81.75,81.75,81.75,0.0,0.0,81.5,81.5,81.5,0.0,0.0,81.75,81.75,81.75,0.0,0.0
2017-10-08,82.82,82.82,82.82,0.0,0.0,82.85,82.85,82.85,0.0,0.0,82.66,82.66,82.66,0.0,0.0,82.66,82.66,82.66,0.0,0.0
2017-10-15,82.8,82.8,82.8,0.0,0.0,82.96,82.96,82.96,0.0,0.0,82.72,82.72,82.72,0.0,0.0,82.88,82.88,82.88,0.0,0.0
2017-10-22,82.41,82.41,82.41,0.0,0.0,82.76,82.76,82.76,0.0,0.0,82.37,82.37,82.37,0.0,0.0,82.74,82.74,82.74,0.0,0.0
2017-10-29,82.62,82.62,82.62,0.0,0.0,82.7,82.7,82.7,0.0,0.0,82.53,82.53,82.53,0.0,0.0,82.67,82.67,82.67,0.0,0.0
2017-11-05,82.66,82.66,82.66,0.0,0.0,82.83,82.83,82.83,0.0,0.0,82.59,82.59,82.59,0.0,0.0,82.71,82.71,82.71,0.0,0.0
2017-11-12,83.1,83.1,83.1,0.0,0.0,83.18,83.18,83.18,0.0,0.0,82.95,82.95,82.95,0.0,0.0,82.96,82.96,82.96,0.0,0.0
2017-11-19,83.5,83.5,83.5,0.0,0.0,83.71,83.71,83.71,0.0,0.0,83.46,83.46,83.46,0.0,0.0,83.54,83.54,83.54,0.0,0.0
2017-11-26,84.39,84.39,84.39,0.0,0.0,84.56,84.56,84.56,0.0,0.0,83.63,83.63,83.63,0.0,0.0,84.42,84.42,84.42,0.0,0.0
2017-12-03,84.32,84.32,84.32,0.0,0.0,84.49,84.49,84.49,0.0,0.0,84.15,84.15,84.15,0.0,0.0,84.49,84.49,84.49,0.0,0.0
2017-12-10,84.68,84.68,84.68,0.0,0.0,85.04,85.04,85.04,0.0,0.0,84.66,84.66,84.66,0.0,0.0,84.89,84.89,84.89,0.0,0.0
2017-12-17,83.82,83.82,83.82,0.0,0.0,83.94,83.94,83.94,0.0,0.0,83.75,83.75,83.75,0.0,0.0,83.89,83.89,83.89,0.0,0.0
2017-12-24,84.56,84.56,84.56,0.0,0.0,84.61,84.61,84.61,0.0,0.0,84.3,84.3,84.3,0.0,0.0,84.32,84.32,84.32,0.0,0.0
2017-12-31,85.16,85.16,85.16,0.0,0.0,85.4,85.4,85.4,0.0,0.0,84.99,84.99,84.99,0.0,0.0,85.38,85.38,85.38,0.0,0.0
