Date,NAKStock_Open_average,NAKStock_Open_max,NAKStock_Open_min,NAKStock_Open_volatility,NAKStock_Open_change,NAKStock_High_average,NAKStock_High_max,NAKStock_High_min,NAKStock_High_volatility,NAKStock_High_change,NAKStock_Low_average,NAKStock_Low_max,NAKStock_Low_min,NAKStock_Low_volatility,NAKStock_Low_change,NAKStock_Close_average,NAKStock_Close_max,NAKStock_Close_min,NAKStock_Close_volatility,NAKStock_Close_change,NAKStock_Volume_average,NAKStock_Volume_max,NAKStock_Volume_min,NAKStock_Volume_volatility,NAKStock_Volume_change
2016-01-03,0.303,0.315,0.28300000000000003,0.03199999999999997,-0.03199999999999997,0.3056,0.315,0.294,0.02100000000000002,-0.02100000000000002,0.289,0.303,0.282,0.02100000000000002,-0.006999999999999951,0.2976,0.315,0.282,0.03300000000000003,-0.02100000000000002,6832,14302,701,13601,-13601
2016-01-10,0.2816,0.3,0.25,0.04999999999999999,-0.04199999999999998,0.284,0.3,0.258,0.04199999999999998,-0.033999999999999975,0.2614,0.282,0.215,0.06699999999999998,-0.06699999999999998,0.2698,0.29,0.24,0.04999999999999999,-0.04199999999999998,111254,307277,12500,294777,137156
2016-01-17,0.232,0.27,0.21,0.060000000000000026,0.05000000000000002,0.23525000000000001,0.27,0.21600000000000003,0.05399999999999999,0.04300000000000004,0.213,0.228,0.2,0.027999999999999997,0.014000000000000012,0.21925,0.231,0.20800000000000002,0.022999999999999993,0.008000000000000007,36494,62023,15600,46423,-14895
2016-01-24,0.2594,0.27399999999999997,0.223,0.05099999999999996,0.037000000000000005,0.274,0.27699999999999997,0.271,0.00599999999999995,0.004999999999999949,0.252,0.265,0.223,0.04200000000000001,0.037000000000000005,0.26439999999999997,0.27699999999999997,0.251,0.025999999999999968,0.025999999999999968,11887,19300,3863,15437,-14010
2016-01-31,0.2752,0.281,0.262,0.019000000000000017,0.0030000000000000027,0.2808,0.28800000000000003,0.275,0.013000000000000012,0.0030000000000000027,0.2696,0.28,0.26,0.020000000000000018,0.0040000000000000036,0.2754,0.282,0.26899999999999996,0.013000000000000012,0.0040000000000000036,7110,24301,200,24101,-4021
2016-02-07,0.3058,0.342,0.29,0.052000000000000046,0.052000000000000046,0.3382,0.361,0.309,0.05199999999999999,0.044999999999999984,0.2974,0.33,0.26899999999999996,0.061000000000000054,0.061000000000000054,0.311,0.34,0.29100000000000004,0.04899999999999999,0.03600000000000003,16590,36832,1877,34955,-1108
2016-02-14,0.35125,0.37,0.32,0.04999999999999999,0.04999999999999999,0.3665,0.37,0.36,0.010000000000000009,0.010000000000000009,0.34025,0.358,0.32,0.03799999999999998,0.03799999999999998,0.36,0.37,0.35,0.020000000000000018,0.010000000000000009,17153,30087,8756,21331,-21331
2016-02-21,0.362,0.37,0.35100000000000003,0.01899999999999996,-0.008999999999999952,0.367,0.375,0.355,0.020000000000000018,-0.020000000000000018,0.3492,0.36,0.32899999999999996,0.031000000000000028,-0.022000000000000075,0.35559999999999997,0.365,0.32899999999999996,0.03600000000000003,-0.03500000000000003,24574,40509,8683,31826,600
2016-02-28,0.3396,0.35700000000000004,0.32,0.03700000000000003,0.002999999999999947,0.3516,0.369,0.34,0.02899999999999997,-0.01699999999999996,0.329,0.35,0.313,0.03699999999999998,-0.018000000000000016,0.3424,0.35,0.33,0.019999999999999962,-0.007999999999999952,9316,15631,3558,12073,-12073
2016-03-06,0.352,0.38,0.33,0.04999999999999999,0.030000000000000027,0.3676,0.39,0.355,0.03500000000000003,0.033999999999999975,0.34240000000000004,0.36200000000000004,0.33,0.03200000000000003,0.02200000000000002,0.3584,0.382,0.342,0.03999999999999998,0.03999999999999998,22556,52107,2444,49663,21928
2016-03-13,0.3536,0.38,0.34,0.03999999999999998,-0.02200000000000002,0.36060000000000003,0.385,0.35,0.03500000000000003,-0.025000000000000022,0.33740000000000003,0.35200000000000004,0.32,0.03200000000000003,-0.007000000000000062,0.3494,0.38,0.32,0.06,-0.020000000000000018,32390,86500,6000,80500,-64247
2016-03-20,0.34075,0.36,0.31,0.04999999999999999,-0.044999999999999984,0.352,0.363,0.33799999999999997,0.025000000000000022,-0.01599999999999996,0.322,0.34,0.308,0.03200000000000003,-0.030000000000000027,0.3335,0.34700000000000003,0.31,0.03700000000000003,0.0,16297,25801,9290,16511,-14701
2016-03-27,0.3334,0.348,0.32,0.02799999999999997,-0.012999999999999956,0.3428,0.349,0.336,0.012999999999999956,-0.006999999999999951,0.3156,0.32,0.31,0.010000000000000009,-0.0050000000000000044,0.3264,0.336,0.32,0.016000000000000014,0.015000000000000013,13891,26500,5562,20938,4138
2016-04-03,0.3204,0.34,0.301,0.039000000000000035,-0.039000000000000035,0.3292,0.34,0.31,0.030000000000000027,0.0,0.30119999999999997,0.31,0.29,0.020000000000000018,-0.020000000000000018,0.3128,0.34,0.295,0.04500000000000004,0.030000000000000027,17134,27914,8100,19814,6249
2016-04-10,0.3384,0.35,0.318,0.03199999999999997,0.0,0.34959999999999997,0.366,0.33899999999999997,0.027000000000000024,0.02300000000000002,0.3238,0.33899999999999997,0.311,0.02799999999999997,0.02799999999999997,0.3408,0.366,0.311,0.05499999999999999,0.05499999999999999,28206,87000,3800,83200,-70045
2016-04-17,0.4044,0.43,0.38,0.04999999999999999,0.04999999999999999,0.428,0.47,0.39,0.07999999999999996,0.07999999999999996,0.39640000000000003,0.425,0.368,0.056999999999999995,0.056999999999999995,0.40900000000000003,0.435,0.39,0.044999999999999984,0.044999999999999984,59368,124812,16303,108509,-69425
2016-04-24,0.4276,0.45,0.4,0.04999999999999999,-0.02100000000000002,0.4392,0.45799999999999996,0.41600000000000004,0.041999999999999926,-0.015000000000000013,0.41159999999999997,0.43,0.39,0.03999999999999998,-0.008000000000000007,0.4238,0.444,0.401,0.04299999999999998,-0.010000000000000009,30122,43750,11100,32650,-32635
2016-05-01,0.4166,0.45,0.389,0.061,-0.06,0.4166,0.45,0.389,0.061,-0.06,0.3946,0.43,0.369,0.061,-0.061,0.4006,0.44799999999999995,0.37,0.07799999999999996,-0.06799999999999995,17282,53421,2800,50621,-38221
2016-05-08,0.35159999999999997,0.36,0.33799999999999997,0.02200000000000002,0.0,0.3574,0.366,0.35,0.016000000000000014,-0.006000000000000005,0.3396,0.35,0.33,0.019999999999999962,0.0,0.349,0.361,0.335,0.025999999999999968,0.009000000000000008,9730,21638,3700,17938,-8337
2016-05-15,0.3422,0.35,0.331,0.01899999999999996,0.0,0.3538,0.36,0.34,0.019999999999999962,0.0010000000000000009,0.336,0.34,0.327,0.013000000000000012,-0.007000000000000062,0.3438,0.35,0.34,0.009999999999999953,0.008999999999999952,22923,37515,5833,31682,20193
2016-05-22,0.341,0.36,0.325,0.034999999999999976,-0.010000000000000009,0.3518,0.38,0.32899999999999996,0.051000000000000045,-0.051000000000000045,0.3328,0.341,0.31,0.031000000000000028,-0.025000000000000022,0.3466,0.38,0.321,0.059,-0.059,38231,108982,10846,98136,22769
2016-05-29,0.33175,0.35,0.309,0.04099999999999998,0.02200000000000002,0.33575,0.36,0.313,0.046999999999999986,0.02999999999999997,0.31275,0.32799999999999996,0.3,0.02799999999999997,0.02799999999999997,0.32925,0.36,0.313,0.046999999999999986,0.035999999999999976,27419,41924,11106,30818,-3840
2016-06-05,0.35359999999999997,0.36,0.349,0.01100000000000001,0.01100000000000001,0.3644,0.373,0.36,0.013000000000000012,-0.013000000000000012,0.34259999999999996,0.349,0.32799999999999996,0.02100000000000002,-0.02100000000000002,0.3514,0.373,0.32799999999999996,0.04500000000000004,-0.04500000000000004,16898,36883,6678,30205,-19783
2016-06-12,0.33899999999999997,0.35,0.325,0.024999999999999967,0.006000000000000005,0.34419999999999995,0.35,0.33799999999999997,0.01200000000000001,0.0050000000000000044,0.3268,0.335,0.32,0.015000000000000013,0.006000000000000061,0.3342,0.345,0.32899999999999996,0.016000000000000014,0.006000000000000061,21505,61682,4228,57454,-9882
2016-06-19,0.3234,0.342,0.31,0.03200000000000003,0.027000000000000024,0.3282,0.342,0.314,0.028000000000000025,0.007000000000000006,0.30720000000000003,0.315,0.28800000000000003,0.02699999999999997,-0.02699999999999997,0.313,0.326,0.3,0.026000000000000023,-0.026000000000000023,51776,169694,8627,161067,143944
2016-06-26,0.311,0.32,0.297,0.02300000000000002,0.020000000000000018,0.31579999999999997,0.33899999999999997,0.301,0.03799999999999998,0.03799999999999998,0.305,0.32,0.297,0.02300000000000002,0.02200000000000002,0.312,0.33899999999999997,0.299,0.03999999999999998,0.03999999999999998,9606,16950,500,16450,-6262
2016-07-03,0.3525,0.37,0.335,0.034999999999999976,0.014999999999999958,0.38325,0.45,0.355,0.09500000000000003,0.09200000000000003,0.3275,0.33899999999999997,0.301,0.03799999999999998,0.03799999999999998,0.36475,0.423,0.33899999999999997,0.08400000000000002,0.07300000000000001,87392,160380,48542,111838,96513
2016-07-10,0.4912,0.53,0.46,0.07,0.05500000000000005,0.5286,0.575,0.473,0.10199999999999998,-0.03499999999999992,0.46140000000000003,0.49200000000000005,0.445,0.04700000000000004,0.04200000000000004,0.49720000000000003,0.54,0.45,0.09000000000000002,-0.040000000000000036,171514,335443,54919,280524,-185345
