Date,RRC_stock_Open_average,RRC_stock_Open_max,RRC_stock_Open_min,RRC_stock_Open_volatility,RRC_stock_Open_change,RRC_stock_High_average,RRC_stock_High_max,RRC_stock_High_min,RRC_stock_High_volatility,RRC_stock_High_change,RRC_stock_Low_average,RRC_stock_Low_max,RRC_stock_Low_min,RRC_stock_Low_volatility,RRC_stock_Low_change,RRC_stock_Close_average,RRC_stock_Close_max,RRC_stock_Close_min,RRC_stock_Close_volatility,RRC_stock_Close_change,RRC_stock_Volume_average,RRC_stock_Volume_max,RRC_stock_Volume_min,RRC_stock_Volume_volatility,RRC_stock_Volume_change
2016-01-03,24.541999999999998,25.7,23.34,2.3599999999999994,-0.3500000000000014,25.582,26.11,25.02,1.0899999999999999,0.25,24.048000000000002,24.76,23.33,1.4300000000000033,-0.240000000000002,25.060000000000002,25.75,24.03,1.7199999999999989,0.0,7019054,7871727,5801006,2070721,1391603
2016-01-10,24.198,25.59,21.93,3.66,-3.66,24.558,25.78,22.76,3.0199999999999996,-3.0199999999999996,22.81,24.54,21.16,3.379999999999999,-3.379999999999999,23.424,24.97,21.85,3.1199999999999974,-3.1199999999999974,9792073,10993310,8084816,2908494,2908494
2016-01-17,22.7025,27.05,19.88,7.170000000000002,5.140000000000001,24.7025,28.14,22.11,6.030000000000001,5.98,21.6375,25.29,19.21,6.079999999999998,5.050000000000001,23.7425,26.5,20.45,6.050000000000001,6.050000000000001,9561703,11831972,7725169,4106803,1585277
2016-01-24,27.038,28.21,25.73,2.4800000000000004,2.4800000000000004,28.398,30.14,26.43,3.710000000000001,3.710000000000001,26.142,27.77,24.49,3.280000000000001,3.280000000000001,27.386,29.56,24.9,4.66,4.66,5623142,7228583,4349470,2879113,595795
2016-01-31,28.304000000000002,29.44,27.1,2.34,0.990000000000002,29.598000000000003,30.94,27.76,3.1799999999999997,1.990000000000002,27.25,28.6,26.04,2.5600000000000023,1.4100000000000001,28.87,30.56,26.99,3.5700000000000003,2.299999999999997,6550514,9319271,4820157,4499114,1770942
2016-02-07,28.216,30.09,26.2,3.8900000000000006,-3.0500000000000007,29.08,31.94,27.12,4.82,-4.200000000000003,27.122,29.79,25.49,4.300000000000001,-3.9299999999999997,28.008,30.66,26.91,3.75,-3.2300000000000004,5974732,8696034,4524790,4171244,-4171244
2016-02-14,26.845,27.53,25.43,2.1000000000000014,-2.1000000000000014,27.247500000000002,28.1,25.55,2.5500000000000007,-2.259999999999998,24.935,26.02,23.49,2.530000000000001,-1.4100000000000001,25.665,26.84,23.74,3.1000000000000014,-2.3000000000000007,6049373,7401079,5224720,2176359,1746329
2016-02-21,23.608,24.34,22.09,2.25,-0.3000000000000007,24.454,25.71,23.43,2.280000000000001,-0.9700000000000024,22.378,23.79,21.69,2.099999999999998,-2.099999999999998,23.62,24.89,22.61,2.280000000000001,-1.0,6415614,9291693,4647832,4643861,3151647
2016-02-28,26.561999999999998,31.58,23.48,8.099999999999998,7.5,28.814,34.41,24.45,9.959999999999997,9.959999999999997,25.706,29.7,22.72,6.98,6.98,28.196,32.32,23.73,8.59,8.59,9962166,15865754,7247488,8618266,7133508
2016-03-06,31.184,33.48,28.93,4.549999999999997,-1.5899999999999999,32.564,36.86,30.27,6.59,-5.370000000000001,29.766000000000002,32.09,28.24,3.850000000000005,-2.0300000000000047,30.868,33.75,29.55,4.199999999999999,-2.6400000000000006,7110556,13767640,4109794,9657846,-9657846
