Date,ACHVStock_Open_average,ACHVStock_Open_max,ACHVStock_Open_min,ACHVStock_Open_volatility,ACHVStock_Open_change,ACHVStock_High_average,ACHVStock_High_max,ACHVStock_High_min,ACHVStock_High_volatility,ACHVStock_High_change,ACHVStock_Low_average,ACHVStock_Low_max,ACHVStock_Low_min,ACHVStock_Low_volatility,ACHVStock_Low_change,ACHVStock_Close_average,ACHVStock_Close_max,ACHVStock_Close_min,ACHVStock_Close_volatility,ACHVStock_Close_change,ACHVStock_Volume_average,ACHVStock_Volume_max,ACHVStock_Volume_min,ACHVStock_Volume_volatility,ACHVStock_Volume_change
2016-01-03,12.76,13.31,12.32,0.9900000000000002,-0.33000000000000007,13.112,13.53,12.32,1.209999999999999,-1.209999999999999,12.06744,12.76,10.9472,1.8127999999999993,-1.7027999999999999,12.562,13.42,11.22,2.1999999999999993,-1.6499999999999986,43744,85194,16251,68943,68943
2016-01-10,9.2488,11.0,7.92,3.08,-3.08,9.75458,11.55,8.558,2.992000000000001,-2.992000000000001,8.23724,9.0662,7.37,1.6962000000000002,-1.6499999999999995,8.418520000000001,9.4094,7.535,1.8743999999999996,-1.8743999999999996,49800,101835,24583,77252,-77252
2016-01-17,7.535,7.92,6.71,1.21,0.10999999999999943,8.552225,9.57,7.59,1.9800000000000004,0.9900000000000002,6.83925,7.59,5.005,2.585,-0.3849999999999998,8.020375,8.3215,7.59,0.7315000000000005,0.33000000000000007,61527,134462,33124,101338,-3657
2016-01-24,7.5592,8.69,6.93,1.7599999999999998,-1.7599999999999998,8.0278,9.02,7.26,1.7599999999999998,-1.0999999999999996,6.92384,7.7561,6.38,1.3761,-0.8261000000000003,7.26198,7.92,6.9619,0.9581,-0.6600000000000001,16557,25708,10339,15369,-4176
2016-01-31,7.524,8.69,6.82,1.8699999999999992,1.6499999999999995,8.57274,9.57,7.5075,2.0625,1.5774,7.0840000000000005,7.7,6.82,0.8799999999999999,0.22000000000000064,7.8243,8.635,6.8211,1.8138999999999994,0.5632000000000001,14783,20813,9862,10951,7245
2016-02-07,6.9761999999999995,7.81,6.38,1.4299999999999997,-1.4299999999999997,7.3645,7.8111,6.8574,0.9536999999999995,-0.4410999999999996,6.41036,6.688,6.0665,0.6215000000000002,-0.5026999999999999,6.78392,7.1489,6.16,0.9889000000000001,-0.32560000000000056,11475,18734,4793,13941,-8246
2016-02-14,6.789199999999999,7.138999999999999,6.38,0.7589999999999995,-0.10119999999999951,7.095825,7.1467,7.0389,0.10780000000000012,-0.10009999999999941,6.359925,6.468,6.193,0.27500000000000036,-0.08689999999999998,6.682775,6.8915,6.49,0.4014999999999995,0.0,10796,19492,5038,14454,670
2016-02-21,6.6946,6.82,6.49,0.33000000000000007,0.02200000000000024,6.85366,6.9828,6.71,0.27280000000000015,-0.005499999999999616,6.51244,6.6,6.3822,0.21779999999999955,0.21779999999999955,6.68844,6.93,6.3822,0.5477999999999996,0.4367000000000001,8830,17064,3903,13161,-7719
2016-02-28,6.952,7.48,6.6,0.8800000000000008,0.7700000000000005,7.45074,8.69,6.9289,1.7610999999999999,1.7610999999999999,6.86246,7.4734,6.6,0.8734000000000002,0.8734000000000002,7.182119999999999,8.25,6.6,1.6500000000000004,1.6500000000000004,10357,16757,6283,10474,10474
2016-03-06,9.306000000000001,10.56,8.69,1.870000000000001,-0.11000000000000121,9.63776,10.56,9.0178,1.5422000000000011,-0.7645,8.47,8.69,8.03,0.6600000000000001,0.0,8.78042,9.35,8.47,0.879999999999999,-0.4399999999999995,15767,33990,1797,32193,-32193
2016-03-13,9.174,9.68,8.69,0.9900000000000002,-0.22000000000000064,9.41578,9.68,9.02,0.6600000000000001,-0.6600000000000001,8.68604,8.9111,8.5591,0.35199999999999854,-0.35199999999999854,8.990739999999999,9.3852,8.6955,0.6897000000000002,-0.6072000000000006,8230,11816,6071,5745,-1403
2016-03-20,8.6625,8.8,8.58,0.22000000000000064,-0.22000000000000064,8.97875,9.13,8.8,0.33000000000000007,-0.16499999999999915,8.305275,8.3611,8.25,0.11110000000000042,-0.001100000000000989,8.552775,8.91,8.3611,0.5488999999999997,0.5488999999999997,6762,11489,4080,7409,-3162
2016-03-27,8.28586,8.91,7.59,1.3200000000000003,-1.0999999999999996,8.59738,9.02,8.25,0.7699999999999996,-0.3508999999999993,7.72222,7.9211,7.48,0.4410999999999996,-0.4410999999999996,7.8858999999999995,8.03,7.5185,0.511499999999999,0.09899999999999931,8007,16797,3458,13339,-1856
2016-04-03,8.25,8.47,7.92,0.5500000000000007,-0.21999999999999886,8.522359999999999,8.69,8.3611,0.3288999999999991,-0.22109999999999985,7.854,8.03,7.59,0.4399999999999995,-0.4399999999999995,8.14308,8.4579,7.92,0.5379000000000005,-0.5379000000000005,7477,11207,4111,7096,4703
2016-04-10,8.51158,9.13,7.92,1.2100000000000009,1.0021000000000004,8.9595,9.6217,8.2544,1.3673000000000002,1.3673000000000002,8.25044,8.8,7.92,0.8800000000000008,0.8800000000000008,8.6174,9.24,7.92,1.3200000000000003,1.3200000000000003,11017,20386,5125,15261,4330
2016-04-17,8.7098,8.965,8.294,0.6709999999999994,-0.27500000000000036,9.2103,9.68,8.8,0.879999999999999,0.33000000000000007,8.294,8.91,7.81,1.1000000000000005,-0.6600000000000001,8.74544,9.46,8.1609,1.299100000000001,0.4983000000000004,11932,22196,5690,16506,16506
2016-04-24,31.834,110.0,9.35,100.65,100.65,34.29778,115.5,12.32,103.18,102.52,30.184,106.7,9.35,97.35000000000001,97.35000000000001,31.372,107.25,11.0,96.25,95.37,355245,1137145,4787,1132358,-222358
2016-05-01,108.02,117.7,101.2,16.5,0.0,116.32939999999999,125.4,107.25,18.150000000000006,2.530000000000001,101.3232,106.7,94.6,12.100000000000009,-5.51100000000001,107.5822,114.4,100.111,14.289000000000001,4.388999999999996,6645,10792,2673,8119,3133
2016-05-08,98.69200000000001,104.5,90.2,14.299999999999997,-14.299999999999997,100.48060000000001,104.51100000000001,95.865,8.646000000000015,-8.646000000000015,92.18,96.8,86.9,9.899999999999991,-8.799999999999997,95.7946,101.189,91.3,9.888999999999996,-7.215999999999994,1714,2485,1239,1246,420
2016-05-15,99.8668,109.45,92.884,16.566000000000003,6.116,107.58,115.5,101.2,14.299999999999997,-2.200000000000003,96.2962,99.0,90.98100000000001,8.018999999999991,6.918999999999997,101.09,109.45,97.9,11.549999999999997,0.0,2596,4994,1338,3656,-453
2016-05-22,106.48,113.3,99.0,14.299999999999997,8.799999999999997,112.42,117.7,106.7,11.0,0.0,101.2,104.5,97.9,6.599999999999994,3.299999999999997,106.9222,112.2,99.01100000000001,13.188999999999993,7.688999999999993,3453,7233,1521,5712,-1100
2016-05-29,118.25,137.5,107.8,29.700000000000003,29.700000000000003,127.05,145.2,113.3,31.89999999999999,31.89999999999999,112.62349999999999,127.6,102.52,25.08,25.08,121.54724999999999,132.0,110.0,22.0,22.0,8781,15925,1436,14489,14489
2016-06-05,123.42,135.3,110.0,25.30000000000001,-25.30000000000001,128.4778,139.7,121.0,18.69999999999999,-14.299999999999983,115.28,119.9,110.0,9.900000000000006,-7.700000000000003,121.0,130.9,111.1,19.80000000000001,-12.100000000000009,4237,6391,2344,4047,-850
2016-06-12,114.62,119.9,112.2,7.700000000000003,-3.299999999999997,120.7778,128.7,117.689,11.010999999999996,1.1110000000000042,111.32,112.2,111.1,1.1000000000000085,0.0,115.94,118.8,112.2,6.599999999999994,4.3999999999999915,2845,4609,1993,2616,2175
2016-06-19,115.90259999999999,125.4,110.0,15.400000000000006,-15.400000000000006,117.04,125.4,112.2,13.200000000000003,-13.200000000000003,109.78,112.2,102.3,9.900000000000006,-9.900000000000006,111.32,116.6,102.3,14.299999999999997,-14.299999999999997,1929,4091,652,3439,1567
2016-06-26,110.25959999999999,115.5,102.3,13.200000000000003,11.0,112.64,116.6,107.8,8.799999999999997,5.5,106.9354,110.0,100.21,9.790000000000006,8.690000000000012,110.154,114.4,104.5,9.900000000000006,7.700000000000003,1367,2029,543,1486,-321
2016-07-03,112.2,113.3,111.1,2.200000000000003,-1.0999999999999943,113.3,113.3,113.3,0.0,0.0,109.56,110.0,108.9,1.0999999999999943,-0.6599999999999966,111.375,112.2,110.0,2.200000000000003,1.1000000000000085,822,962,695,267,206
2016-07-10,107.6086,111.1,104.5,6.599999999999994,-4.3999999999999915,109.9538,113.3,106.7,6.599999999999994,-6.599999999999994,103.2504,105.6,100.1,5.5,-2.9479999999999933,106.5042,109.04299999999999,104.5,4.542999999999992,-1.0999999999999943,994,1595,543,1052,-1052
2016-07-17,104.676,107.8,102.3,5.5,-3.519999999999996,106.1698,107.8,104.37899999999999,3.4210000000000065,-3.4210000000000065,100.1,101.2,99.0,2.200000000000003,-1.0999999999999943,102.96,106.7,99.0,7.700000000000003,-7.700000000000003,729,1240,411,829,-475
2016-07-24,97.9,104.5,92.4,12.099999999999994,5.5,101.4706,104.5,96.8,7.700000000000003,2.3760000000000048,93.7882,97.9,91.311,6.588999999999999,6.588999999999999,96.33800000000001,101.31,92.18,9.129999999999995,5.719999999999999,1219,1740,747,993,-179
2016-07-31,99.0,103.4,95.7,7.700000000000003,-2.200000000000003,105.93,108.9,100.65,8.25,-8.25,94.985,97.9,92.4,5.5,-4.400000000000006,100.9074,106.7,96.8,9.900000000000006,-7.700000000000003,773,1440,226,1214,344
