Date,First Trust NASDAQ Global AutoEtf_Open_average,First Trust NASDAQ Global AutoEtf_Open_max,First Trust NASDAQ Global AutoEtf_Open_min,First Trust NASDAQ Global AutoEtf_Open_volatility,First Trust NASDAQ Global AutoEtf_Open_change,First Trust NASDAQ Global AutoEtf_High_average,First Trust NASDAQ Global AutoEtf_High_max,First Trust NASDAQ Global AutoEtf_High_min,First Trust NASDAQ Global AutoEtf_High_volatility,First Trust NASDAQ Global AutoEtf_High_change,First Trust NASDAQ Global AutoEtf_Low_average,First Trust NASDAQ Global AutoEtf_Low_max,First Trust NASDAQ Global AutoEtf_Low_min,First Trust NASDAQ Global AutoEtf_Low_volatility,First Trust NASDAQ Global AutoEtf_Low_change,First Trust NASDAQ Global AutoEtf_Close_average,First Trust NASDAQ Global AutoEtf_Close_max,First Trust NASDAQ Global AutoEtf_Close_min,First Trust NASDAQ Global AutoEtf_Close_volatility,First Trust NASDAQ Global AutoEtf_Close_change
2016-08-28,34.17,34.17,34.17,0.0,0.0,34.17,34.17,34.17,0.0,0.0,34.08,34.08,34.08,0.0,0.0,34.15,34.15,34.15,0.0,0.0
2016-09-04,33.85,33.85,33.85,0.0,0.0,33.86,33.86,33.86,0.0,0.0,33.8,33.8,33.8,0.0,0.0,33.8,33.8,33.8,0.0,0.0
2016-09-11,33.22,33.22,33.22,0.0,0.0,33.22,33.22,33.22,0.0,0.0,32.88,32.88,32.88,0.0,0.0,32.92,32.92,32.92,0.0,0.0
2016-09-18,33.81,33.81,33.81,0.0,0.0,33.81,33.81,33.81,0.0,0.0,33.71,33.71,33.71,0.0,0.0,33.75,33.75,33.75,0.0,0.0
2016-09-25,33.08,33.08,33.08,0.0,0.0,33.08,33.08,33.08,0.0,0.0,33.08,33.08,33.08,0.0,0.0,33.08,33.08,33.08,0.0,0.0
2016-10-02,33.82,33.82,33.82,0.0,0.0,33.82,33.82,33.82,0.0,0.0,33.49,33.49,33.49,0.0,0.0,33.67,33.67,33.67,0.0,0.0
2016-10-09,33.45,33.45,33.45,0.0,0.0,33.58,33.58,33.58,0.0,0.0,33.45,33.45,33.45,0.0,0.0,33.58,33.58,33.58,0.0,0.0
2016-10-16,33.7,33.7,33.7,0.0,0.0,33.89,33.89,33.89,0.0,0.0,33.7,33.7,33.7,0.0,0.0,33.83,33.83,33.83,0.0,0.0
2016-10-23,34.0,34.0,34.0,0.0,0.0,34.13,34.13,34.13,0.0,0.0,33.92,33.92,33.92,0.0,0.0,34.03,34.03,34.03,0.0,0.0
2016-10-30,32.78,32.78,32.78,0.0,0.0,32.85,32.85,32.85,0.0,0.0,32.64,32.64,32.64,0.0,0.0,32.67,32.67,32.67,0.0,0.0
2016-11-06,32.95,32.95,32.95,0.0,0.0,33.0,33.0,33.0,0.0,0.0,32.92,32.92,32.92,0.0,0.0,32.96,32.96,32.96,0.0,0.0
2016-11-13,32.94,32.94,32.94,0.0,0.0,32.94,32.94,32.94,0.0,0.0,32.87,32.87,32.87,0.0,0.0,32.93,32.93,32.93,0.0,0.0
2016-11-20,33.56,33.56,33.56,0.0,0.0,33.56,33.56,33.56,0.0,0.0,33.56,33.56,33.56,0.0,0.0,33.56,33.56,33.56,0.0,0.0
2016-11-27,33.31,33.31,33.31,0.0,0.0,33.53,33.53,33.53,0.0,0.0,33.31,33.31,33.31,0.0,0.0,33.44,33.44,33.44,0.0,0.0
2016-12-04,35.56,35.56,35.56,0.0,0.0,35.56,35.56,35.56,0.0,0.0,35.19,35.19,35.19,0.0,0.0,35.4,35.4,35.4,0.0,0.0
2016-12-11,34.95,34.95,34.95,0.0,0.0,35.02,35.02,35.02,0.0,0.0,34.89,34.89,34.89,0.0,0.0,34.89,34.89,34.89,0.0,0.0
2016-12-18,34.8,34.8,34.8,0.0,0.0,34.94,34.94,34.94,0.0,0.0,34.73,34.73,34.73,0.0,0.0,34.82,34.82,34.82,0.0,0.0
2016-12-25,34.55,34.55,34.55,0.0,0.0,34.55,34.55,34.55,0.0,0.0,34.37,34.37,34.37,0.0,0.0,34.42,34.42,34.42,0.0,0.0
2017-01-01,35.79,35.79,35.79,0.0,0.0,35.79,35.79,35.79,0.0,0.0,35.44,35.44,35.44,0.0,0.0,35.68,35.68,35.68,0.0,0.0
2017-01-08,35.7,35.7,35.7,0.0,0.0,36.03,36.03,36.03,0.0,0.0,35.7,35.7,35.7,0.0,0.0,36.03,36.03,36.03,0.0,0.0
2017-01-15,36.3,36.3,36.3,0.0,0.0,36.3,36.3,36.3,0.0,0.0,36.11,36.11,36.11,0.0,0.0,36.11,36.11,36.11,0.0,0.0
2017-01-22,35.99,35.99,35.99,0.0,0.0,35.99,35.99,35.99,0.0,0.0,35.99,35.99,35.99,0.0,0.0,35.99,35.99,35.99,0.0,0.0
2017-01-29,35.63,35.63,35.63,0.0,0.0,35.78,35.78,35.78,0.0,0.0,35.63,35.63,35.63,0.0,0.0,35.69,35.69,35.69,0.0,0.0
2017-02-05,35.62,35.62,35.62,0.0,0.0,35.83,35.83,35.83,0.0,0.0,35.62,35.62,35.62,0.0,0.0,35.75,35.75,35.75,0.0,0.0
2017-02-12,36.01,36.01,36.01,0.0,0.0,36.21,36.21,36.21,0.0,0.0,35.93,35.93,35.93,0.0,0.0,36.21,36.21,36.21,0.0,0.0
2017-02-19,35.97,35.97,35.97,0.0,0.0,36.11,36.11,36.11,0.0,0.0,35.96,35.96,35.96,0.0,0.0,36.11,36.11,36.11,0.0,0.0
2017-02-26,36.3,36.3,36.3,0.0,0.0,36.46,36.46,36.46,0.0,0.0,36.28,36.28,36.28,0.0,0.0,36.36,36.36,36.36,0.0,0.0
2017-03-05,36.47,36.47,36.47,0.0,0.0,36.51,36.51,36.51,0.0,0.0,36.43,36.43,36.43,0.0,0.0,36.48,36.48,36.48,0.0,0.0
2017-03-12,36.81,36.81,36.81,0.0,0.0,36.81,36.81,36.81,0.0,0.0,36.53,36.53,36.53,0.0,0.0,36.53,36.53,36.53,0.0,0.0
2017-03-19,36.29,36.29,36.29,0.0,0.0,36.42,36.42,36.42,0.0,0.0,36.25,36.25,36.25,0.0,0.0,36.41,36.41,36.41,0.0,0.0
2017-03-26,36.22,36.22,36.22,0.0,0.0,36.3,36.3,36.3,0.0,0.0,36.22,36.22,36.22,0.0,0.0,36.3,36.3,36.3,0.0,0.0
2017-04-02,35.1,35.1,35.1,0.0,0.0,35.1,35.1,35.1,0.0,0.0,35.03,35.03,35.03,0.0,0.0,35.03,35.03,35.03,0.0,0.0
2017-04-09,34.73,34.73,34.73,0.0,0.0,34.73,34.73,34.73,0.0,0.0,34.58,34.58,34.58,0.0,0.0,34.6,34.6,34.6,0.0,0.0
2017-04-16,35.5,35.5,35.5,0.0,0.0,35.5,35.5,35.5,0.0,0.0,35.5,35.5,35.5,0.0,0.0,35.5,35.5,35.5,0.0,0.0
2017-04-23,36.24,36.24,36.24,0.0,0.0,36.3,36.3,36.3,0.0,0.0,36.18,36.18,36.18,0.0,0.0,36.21,36.21,36.21,0.0,0.0
2017-04-30,36.01,36.01,36.01,0.0,0.0,36.42,36.42,36.42,0.0,0.0,36.01,36.01,36.01,0.0,0.0,36.42,36.42,36.42,0.0,0.0
2017-05-07,36.18,36.18,36.18,0.0,0.0,36.25,36.25,36.25,0.0,0.0,36.18,36.18,36.18,0.0,0.0,36.25,36.25,36.25,0.0,0.0
2017-05-14,36.46,36.46,36.46,0.0,0.0,36.53,36.53,36.53,0.0,0.0,36.46,36.46,36.46,0.0,0.0,36.53,36.53,36.53,0.0,0.0
2017-05-21,36.11,36.11,36.11,0.0,0.0,36.23,36.23,36.23,0.0,0.0,36.07,36.07,36.07,0.0,0.0,36.22,36.22,36.22,0.0,0.0
2017-05-28,37.35,37.35,37.35,0.0,0.0,37.57,37.57,37.57,0.0,0.0,37.34,37.34,37.34,0.0,0.0,37.57,37.57,37.57,0.0,0.0
2017-06-04,37.3,37.3,37.3,0.0,0.0,37.3,37.3,37.3,0.0,0.0,37.04,37.04,37.04,0.0,0.0,37.05,37.05,37.05,0.0,0.0
2017-06-11,36.94,36.94,36.94,0.0,0.0,36.97,36.97,36.97,0.0,0.0,36.94,36.94,36.94,0.0,0.0,36.97,36.97,36.97,0.0,0.0
2017-06-18,36.53,36.53,36.53,0.0,0.0,36.53,36.53,36.53,0.0,0.0,36.48,36.48,36.48,0.0,0.0,36.48,36.48,36.48,0.0,0.0
2017-06-25,36.73,36.73,36.73,0.0,0.0,36.76,36.76,36.76,0.0,0.0,36.73,36.73,36.73,0.0,0.0,36.76,36.76,36.76,0.0,0.0
2017-07-02,36.98,36.98,36.98,0.0,0.0,37.13,37.13,37.13,0.0,0.0,36.9,36.9,36.9,0.0,0.0,37.13,37.13,37.13,0.0,0.0
2017-07-09,37.8,37.8,37.8,0.0,0.0,38.0,38.0,38.0,0.0,0.0,37.8,37.8,37.8,0.0,0.0,38.0,38.0,38.0,0.0,0.0
2017-07-16,37.67,37.67,37.67,0.0,0.0,37.67,37.67,37.67,0.0,0.0,37.4,37.4,37.4,0.0,0.0,37.53,37.53,37.53,0.0,0.0
2017-07-23,37.29,37.29,37.29,0.0,0.0,37.29,37.29,37.29,0.0,0.0,37.2,37.2,37.2,0.0,0.0,37.29,37.29,37.29,0.0,0.0
2017-07-30,37.61,37.61,37.61,0.0,0.0,37.63,37.63,37.63,0.0,0.0,37.61,37.61,37.61,0.0,0.0,37.63,37.63,37.63,0.0,0.0
2017-08-06,37.22,37.22,37.22,0.0,0.0,37.22,37.22,37.22,0.0,0.0,37.22,37.22,37.22,0.0,0.0,37.22,37.22,37.22,0.0,0.0
2017-08-13,37.09,37.09,37.09,0.0,0.0,37.18,37.18,37.18,0.0,0.0,37.09,37.09,37.09,0.0,0.0,37.18,37.18,37.18,0.0,0.0
2017-08-20,37.64,37.64,37.64,0.0,0.0,37.76,37.76,37.76,0.0,0.0,37.64,37.64,37.64,0.0,0.0,37.76,37.76,37.76,0.0,0.0
2017-08-27,37.73,37.73,37.73,0.0,0.0,37.94,37.94,37.94,0.0,0.0,37.73,37.73,37.73,0.0,0.0,37.86,37.86,37.86,0.0,0.0
2017-09-03,38.43,38.43,38.43,0.0,0.0,38.43,38.43,38.43,0.0,0.0,38.34,38.34,38.34,0.0,0.0,38.4,38.4,38.4,0.0,0.0
2017-09-10,39.46,39.46,39.46,0.0,0.0,39.56,39.56,39.56,0.0,0.0,39.44,39.44,39.44,0.0,0.0,39.49,39.49,39.49,0.0,0.0
2017-09-17,40.31,40.31,40.31,0.0,0.0,40.35,40.35,40.35,0.0,0.0,40.31,40.31,40.31,0.0,0.0,40.31,40.31,40.31,0.0,0.0
2017-09-24,40.1,40.1,40.1,0.0,0.0,40.32,40.32,40.32,0.0,0.0,40.1,40.1,40.1,0.0,0.0,40.28,40.28,40.28,0.0,0.0
2017-10-01,41.46,41.46,41.46,0.0,0.0,41.72,41.72,41.72,0.0,0.0,41.46,41.46,41.46,0.0,0.0,41.7,41.7,41.7,0.0,0.0
2017-10-08,41.82,41.82,41.82,0.0,0.0,41.97,41.97,41.97,0.0,0.0,41.82,41.82,41.82,0.0,0.0,41.87,41.87,41.87,0.0,0.0
2017-10-15,41.47,41.47,41.47,0.0,0.0,41.52,41.52,41.52,0.0,0.0,41.41,41.41,41.41,0.0,0.0,41.52,41.52,41.52,0.0,0.0
2017-10-22,41.7,41.7,41.7,0.0,0.0,41.7,41.7,41.7,0.0,0.0,41.39,41.39,41.39,0.0,0.0,41.48,41.48,41.48,0.0,0.0
2017-10-29,42.01,42.01,42.01,0.0,0.0,42.03,42.03,42.03,0.0,0.0,41.95,41.95,41.95,0.0,0.0,42.0,42.0,42.0,0.0,0.0
2017-11-05,41.28,41.28,41.28,0.0,0.0,41.3,41.3,41.3,0.0,0.0,41.24,41.24,41.24,0.0,0.0,41.28,41.28,41.28,0.0,0.0
2017-11-12,41.73,41.73,41.73,0.0,0.0,41.82,41.82,41.82,0.0,0.0,41.65,41.65,41.65,0.0,0.0,41.68,41.68,41.68,0.0,0.0
2017-11-19,42.49,42.49,42.49,0.0,0.0,42.7,42.7,42.7,0.0,0.0,42.49,42.49,42.49,0.0,0.0,42.7,42.7,42.7,0.0,0.0
2017-11-26,42.23,42.23,42.23,0.0,0.0,42.23,42.23,42.23,0.0,0.0,41.83,41.83,41.83,0.0,0.0,42.0,42.0,42.0,0.0,0.0
2017-12-03,41.77,41.77,41.77,0.0,0.0,41.77,41.77,41.77,0.0,0.0,41.5,41.5,41.5,0.0,0.0,41.5,41.5,41.5,0.0,0.0
2017-12-10,41.71,41.71,41.71,0.0,0.0,41.92,41.92,41.92,0.0,0.0,41.59,41.59,41.59,0.0,0.0,41.92,41.92,41.92,0.0,0.0
2017-12-17,41.96,41.96,41.96,0.0,0.0,42.0,42.0,42.0,0.0,0.0,41.96,41.96,41.96,0.0,0.0,42.0,42.0,42.0,0.0,0.0
2017-12-24,42.19,42.19,42.19,0.0,0.0,42.33,42.33,42.33,0.0,0.0,42.19,42.19,42.19,0.0,0.0,42.21,42.21,42.21,0.0,0.0
2017-12-31,43.59,43.59,43.59,0.0,0.0,43.83,43.83,43.83,0.0,0.0,43.59,43.59,43.59,0.0,0.0,43.81,43.81,43.81,0.0,0.0
