Date,VARStock_Open_average,VARStock_Open_max,VARStock_Open_min,VARStock_Open_volatility,VARStock_Open_change,VARStock_High_average,VARStock_High_max,VARStock_High_min,VARStock_High_volatility,VARStock_High_change,VARStock_Low_average,VARStock_Low_max,VARStock_Low_min,VARStock_Low_volatility,VARStock_Low_change,VARStock_Close_average,VARStock_Close_max,VARStock_Close_min,VARStock_Close_volatility,VARStock_Close_change,VARStock_Volume_average,VARStock_Volume_max,VARStock_Volume_min,VARStock_Volume_volatility,VARStock_Volume_change
2016-01-03,78.12400000000001,79.73,76.98,2.75,-2.75,78.606,80.25,77.45,2.799999999999997,-2.799999999999997,77.304,78.25,76.27,1.980000000000004,-1.7999999999999972,77.854,78.84,76.55,2.2900000000000063,-2.1000000000000085,976394,1205767,586326,619441,-293307
2016-01-10,76.08200000000001,76.79,74.68,2.1099999999999994,-2.039999999999992,77.04,77.78,76.35,1.4300000000000068,-0.7700000000000102,75.018,75.7,74.48,1.2199999999999989,-0.9599999999999937,75.986,76.36,75.31,1.0499999999999972,-0.04000000000000625,789422,1013001,617486,395515,172644
2016-01-17,75.765,76.95,74.88,2.0700000000000074,-1.3700000000000045,76.3375,77.49,75.7,1.789999999999992,-1.059999999999988,74.42,75.27,73.34,1.9299999999999926,-0.35999999999999943,75.5825,76.33,74.81,1.519999999999996,0.39000000000000057,947226,1441633,692065,749568,147658
2016-01-24,75.776,77.06,74.59,2.469999999999999,-1.3599999999999994,77.306,79.29,76.02,3.2700000000000102,0.5800000000000125,75.432,77.06,74.56,2.5,-0.8400000000000034,76.514,77.7,75.13,2.5700000000000074,1.5799999999999983,1463746,2647104,768013,1879091,662258
2016-01-31,76.152,76.67,75.4,1.269999999999996,-0.7199999999999989,76.784,77.6,76.08,1.519999999999996,-1.519999999999996,75.098,76.0,74.37,1.6299999999999955,-1.6299999999999955,75.844,77.2,74.69,2.510000000000005,-2.510000000000005,970090,1183954,757023,426931,248001
2016-02-07,74.796,75.83,73.23,2.5999999999999943,1.4300000000000068,76.272,78.54,74.35,4.190000000000012,1.960000000000008,74.224,75.05,73.18,1.8699999999999903,1.730000000000004,75.414,77.13,74.02,3.1099999999999994,1.8400000000000034,944093,1247291,515570,731721,-515233
2016-02-14,77.995,78.71,76.7,2.009999999999991,1.509999999999991,78.86500000000001,79.36,78.48,0.8799999999999955,0.1700000000000017,77.52,78.17,76.53,1.6400000000000006,0.9399999999999977,78.24000000000001,78.92,77.78,1.1400000000000006,-0.25,950290,1723436,621165,1102271,953089
2016-02-21,78.16,79.26,77.03,2.230000000000004,0.9699999999999989,78.804,79.43,77.68,1.75,0.44000000000001194,77.48,78.52,76.13,2.3900000000000006,0.46999999999999886,78.35,79.05,77.41,1.6400000000000006,0.21999999999999886,643142,791296,525564,265732,-265732
2016-02-28,78.846,79.06,78.56,0.5,0.25,79.5,79.78,79.15,0.6299999999999955,0.28000000000000114,78.36,78.88,78.14,0.7399999999999949,0.6599999999999966,79.006,79.61,78.22,1.3900000000000006,0.9899999999999949,621221,830165,336932,493233,-361526
2016-03-06,78.764,79.68,78.09,1.5900000000000034,-0.730000000000004,79.50800000000001,80.0,78.65,1.3499999999999943,-0.519999999999996,77.94800000000001,78.79,77.06,1.730000000000004,-0.710000000000008,78.836,79.7,77.72,1.980000000000004,-0.4399999999999977,841605,1144089,465301,678788,678788
