Date,SLNGStock_Open_average,SLNGStock_Open_max,SLNGStock_Open_min,SLNGStock_Open_volatility,SLNGStock_Open_change,SLNGStock_High_average,SLNGStock_High_max,SLNGStock_High_min,SLNGStock_High_volatility,SLNGStock_High_change,SLNGStock_Low_average,SLNGStock_Low_max,SLNGStock_Low_min,SLNGStock_Low_volatility,SLNGStock_Low_change,SLNGStock_Close_average,SLNGStock_Close_max,SLNGStock_Close_min,SLNGStock_Close_volatility,SLNGStock_Close_change,SLNGStock_Volume_average,SLNGStock_Volume_max,SLNGStock_Volume_min,SLNGStock_Volume_volatility,SLNGStock_Volume_change
2016-03-13,2.5,2.55,2.45,0.09999999999999964,-0.020000000000000018,2.548,2.59,2.51,0.08000000000000007,0.029999999999999805,2.42,2.49,2.33,0.16000000000000014,-0.0900000000000003,2.478,2.51,2.43,0.07999999999999963,-0.07999999999999963,7365,16236,1221,15015,-3406
2016-03-20,2.245,2.37,2.1,0.27,-0.27,2.2800000000000002,2.44,2.1,0.33999999999999986,-0.33999999999999986,2.1625,2.36,2.0,0.3599999999999999,-0.3599999999999999,2.165,2.36,2.0,0.3599999999999999,-0.3599999999999999,5578,9525,1852,7673,5257
2016-03-27,2.064,2.15,1.98,0.16999999999999993,-0.06999999999999984,2.126,2.27,1.98,0.29000000000000004,-0.1499999999999999,1.8800000000000001,2.0,1.81,0.18999999999999995,-0.1499999999999999,1.91,2.0,1.81,0.18999999999999995,-0.1499999999999999,16320,28493,7190,21303,-2072
2016-04-03,1.858,1.92,1.79,0.1299999999999999,0.029999999999999805,1.946,1.99,1.91,0.08000000000000007,0.08000000000000007,1.788,1.85,1.76,0.09000000000000008,0.09000000000000008,1.894,1.97,1.85,0.11999999999999988,0.11999999999999988,11749,23262,2442,20820,11850
2016-04-10,2.144,2.36,1.98,0.3799999999999999,0.10999999999999988,2.276,2.44,2.19,0.25,0.0,2.064,2.2,1.94,0.26000000000000023,0.1499999999999999,2.16,2.34,2.03,0.31000000000000005,0.06000000000000005,10681,18174,4088,14086,-9477
2016-04-17,2.2720000000000002,2.49,2.06,0.43000000000000016,0.43000000000000016,2.37,2.58,2.15,0.43000000000000016,0.3900000000000001,2.198,2.38,2.06,0.31999999999999984,0.16000000000000014,2.2920000000000003,2.47,2.1,0.3700000000000001,0.33000000000000007,31440,78261,7528,70733,31906
2016-04-24,2.434,2.5,2.4,0.10000000000000009,0.08999999999999986,2.49,2.65,2.43,0.21999999999999975,0.07999999999999963,2.372,2.42,2.26,0.16000000000000014,0.16000000000000014,2.436,2.49,2.42,0.07000000000000028,-0.010000000000000231,3394,11437,896,10541,9488
2016-05-01,2.584,2.82,2.44,0.3799999999999999,0.22999999999999998,2.746,2.82,2.63,0.18999999999999995,0.17999999999999972,2.48,2.51,2.44,0.06999999999999984,0.029999999999999805,2.616,2.82,2.5,0.31999999999999984,-0.020000000000000018,11996,18143,3524,14619,14619
2016-05-08,2.512,2.6,2.32,0.28000000000000025,0.009999999999999787,2.606,2.69,2.53,0.16000000000000014,-0.10000000000000009,2.366,2.51,2.16,0.34999999999999964,-0.009999999999999787,2.504,2.67,2.37,0.2999999999999998,-0.1299999999999999,6317,9825,2813,7012,-4351
2016-05-15,2.4962,2.6,2.28,0.3200000000000003,0.0,2.602,2.78,2.53,0.25,0.17999999999999972,2.413,2.53,2.275,0.2549999999999999,0.06999999999999984,2.4859999999999998,2.53,2.36,0.16999999999999993,0.020000000000000018,3954,6373,798,5575,-5526
2016-05-22,2.458,2.63,2.24,0.3899999999999997,-0.029999999999999805,2.644,2.69,2.62,0.06999999999999984,-0.06000000000000005,2.3346,2.49,2.21,0.28000000000000025,0.28000000000000025,2.4306,2.63,2.21,0.41999999999999993,0.41999999999999993,12702,34169,3595,30574,-1596
2016-05-29,2.5375,2.59,2.48,0.10999999999999988,0.04999999999999982,2.5975,2.62,2.56,0.06000000000000005,0.009999999999999787,2.42,2.5,2.31,0.18999999999999995,-0.10999999999999988,2.5425,2.62,2.39,0.22999999999999998,-0.20999999999999996,3168,4673,1901,2772,1860
2016-06-05,2.49,2.58,2.41,0.16999999999999993,0.08999999999999986,2.586,2.67,2.53,0.14000000000000012,0.14000000000000012,2.4614,2.562,2.295,0.2669999999999999,0.19500000000000028,2.5284,2.562,2.49,0.07199999999999962,0.0,8183,21156,364,20792,14224
2016-06-12,2.5378,2.571,2.51,0.06100000000000039,-0.06000000000000005,2.618,2.68,2.51,0.17000000000000037,-0.06000000000000005,2.4976,2.55,2.42,0.1299999999999999,0.08999999999999986,2.528,2.67,2.42,0.25,0.08999999999999986,2216,5293,284,5009,384
2016-06-19,2.55,2.66,2.49,0.16999999999999993,0.07999999999999963,2.634,2.69,2.58,0.10999999999999988,-0.020000000000000018,2.497,2.52,2.455,0.06499999999999995,-0.03500000000000014,2.536,2.6,2.49,0.10999999999999988,0.10999999999999988,6834,14657,563,14094,10155
2016-06-26,2.584,2.64,2.55,0.0900000000000003,-0.040000000000000036,2.648,2.68,2.61,0.07000000000000028,0.03000000000000025,2.519,2.6,2.45,0.1499999999999999,-0.04499999999999993,2.632,2.66,2.6,0.06000000000000005,0.040000000000000036,3526,7674,693,6981,3793
2016-07-03,2.52,2.55,2.49,0.05999999999999961,0.040000000000000036,2.56,2.64,2.51,0.13000000000000034,0.040000000000000036,2.501,2.55,2.46,0.08999999999999986,0.040000000000000036,2.5374999999999996,2.55,2.51,0.040000000000000036,0.040000000000000036,2408,7493,24,7469,441
2016-07-10,2.5246,2.623,2.46,0.16300000000000026,0.07100000000000017,2.5992,2.64,2.553,0.08700000000000019,0.08000000000000007,2.4912,2.55,2.41,0.13999999999999968,0.07100000000000017,2.534,2.56,2.47,0.08999999999999986,0.0,1032,2109,34,2075,81
2016-07-17,2.5346,2.65,2.47,0.17999999999999972,0.1509999999999998,2.6096,2.67,2.54,0.1299999999999999,0.10999999999999988,2.5060000000000002,2.62,2.45,0.16999999999999993,0.14000000000000012,2.5496,2.63,2.45,0.17999999999999972,0.1499999999999999,2135,4030,101,3929,-695
2016-07-24,2.6008,2.68,2.5540000000000003,0.1259999999999999,-0.1259999999999999,2.6008,2.68,2.5540000000000003,0.1259999999999999,-0.1259999999999999,2.5388,2.56,2.46,0.10000000000000009,0.0940000000000003,2.5588,2.56,2.5540000000000003,0.005999999999999783,-0.005999999999999783,601,2220,119,2101,-2025
2016-07-31,2.61925,2.648,2.59,0.058000000000000274,0.010000000000000231,2.6825,2.84,2.6,0.23999999999999977,0.04999999999999982,2.4749999999999996,2.56,2.28,0.28000000000000025,0.010000000000000231,2.60575,2.7,2.523,0.17700000000000005,0.10000000000000009,10029,24897,692,24205,9276
2016-08-07,2.5820000000000003,2.74,2.44,0.30000000000000027,-0.2200000000000002,2.66,2.79,2.57,0.2200000000000002,0.0,2.478,2.62,2.37,0.25,-0.08999999999999986,2.6258,2.66,2.569,0.09100000000000019,0.040000000000000036,8456,25853,789,25064,1910
2016-08-14,3.436,3.6,3.15,0.4500000000000002,-0.3400000000000003,3.906,5.15,3.4,1.7500000000000004,-1.6800000000000002,3.288,3.54,3.09,0.4500000000000002,-0.16000000000000014,3.5156,3.95,3.258,0.6920000000000002,-0.6900000000000004,473750,2020650,19246,2001404,-2001404
2016-08-21,3.078,3.26,2.84,0.41999999999999993,-0.41999999999999993,3.164,3.26,2.95,0.3099999999999996,-0.3099999999999996,2.9716,3.1,2.76,0.3400000000000003,-0.3400000000000003,3.0342,3.14,2.8,0.3400000000000003,-0.3400000000000003,9759,16231,1775,14456,-9032
2016-08-28,2.6092,2.88,2.45,0.4299999999999997,-0.2639999999999998,2.766,2.88,2.62,0.2599999999999998,-0.08999999999999986,2.4779999999999998,2.55,2.42,0.1299999999999999,0.0,2.6698,2.76,2.58,0.17999999999999972,0.019999999999999574,28687,45219,12423,32796,-7477
2016-09-04,2.555,2.63,2.45,0.17999999999999972,-0.10999999999999988,2.6175,2.74,2.52,0.2200000000000002,-0.2200000000000002,2.375,2.46,2.21,0.25,-0.25,2.48,2.57,2.29,0.2799999999999998,-0.2799999999999998,26987,60495,8273,52222,34272
2016-09-11,2.714,2.96,2.4,0.56,0.3900000000000001,3.0052,3.596,2.62,0.976,0.16999999999999993,2.5054,2.6,2.305,0.29499999999999993,0.29499999999999993,2.7680000000000002,2.89,2.62,0.27,0.1200000000000001,80483,245624,5457,240167,-33377
2016-09-18,2.646,2.75,2.5,0.25,-0.25,2.688,2.75,2.58,0.16999999999999993,-0.06999999999999984,2.574,2.75,2.42,0.33000000000000007,-0.25,2.608,2.75,2.47,0.2799999999999998,-0.20000000000000018,6840,16997,662,16335,5382
2016-09-25,2.4442,2.51,2.391,0.11899999999999977,-0.10999999999999988,2.4694,2.546,2.4,0.1459999999999999,-0.1459999999999999,2.356,2.42,2.27,0.1499999999999999,-0.1299999999999999,2.4242,2.491,2.37,0.121,-0.050000000000000266,5745,12956,1482,11474,4699
2016-10-02,2.434,2.5,2.3,0.20000000000000018,0.20000000000000018,2.514,2.53,2.49,0.03999999999999959,0.03999999999999959,2.37,2.47,2.3,0.17000000000000037,0.10000000000000009,2.508,2.53,2.46,0.06999999999999984,0.03999999999999959,10833,28175,1525,26650,-22103
2016-10-09,2.398,2.53,2.32,0.20999999999999996,-0.20999999999999996,2.468,2.64,2.34,0.30000000000000027,-0.30000000000000027,2.3254,2.37,2.27,0.10000000000000009,-0.018000000000000238,2.362,2.4,2.32,0.08000000000000007,-0.08000000000000007,29718,73889,2801,71088,-71088
2016-10-16,2.37,2.6,2.2,0.3999999999999999,0.3999999999999999,2.54,2.7,2.35,0.3500000000000001,0.25,2.3002000000000002,2.45,2.151,0.2990000000000004,0.25,2.43,2.5,2.3,0.20000000000000018,0.050000000000000266,33822,60221,12915,47306,5778
2016-10-23,2.13,2.45,1.9,0.5500000000000003,-0.5500000000000003,2.16,2.45,1.95,0.5000000000000002,-0.5000000000000002,1.96,2.15,1.7,0.44999999999999996,-0.25,2.05,2.175,1.9,0.2749999999999999,-0.22499999999999987,11680,25462,5255,20207,-8382
2016-10-30,1.93,2.0,1.9,0.10000000000000009,0.10000000000000009,2.035,2.2,1.925,0.27500000000000013,0.27500000000000013,1.91,1.95,1.9,0.050000000000000044,0.0,1.95,2.05,1.9,0.1499999999999999,0.0,20065,34835,726,34109,28321
2016-11-06,1.8,1.95,1.6,0.34999999999999987,-0.34999999999999987,1.8496,1.95,1.6980000000000002,0.2519999999999998,-0.2519999999999998,1.72,1.85,1.6,0.25,-0.25,1.73,1.85,1.6,0.25,-0.25,19574,47801,2088,45713,4123
2016-11-13,1.65,1.7,1.6,0.09999999999999987,0.09999999999999987,1.7224,1.75,1.6669999999999998,0.08300000000000018,-0.04500000000000015,1.61,1.65,1.6,0.04999999999999982,0.0,1.6492,1.746,1.6,0.1459999999999999,0.0,8394,19106,1108,17998,-10416
2016-11-20,1.6624999999999999,1.7,1.65,0.050000000000000044,0.0,1.725,1.8,1.65,0.15000000000000013,0.15000000000000013,1.6,1.6,1.6,0.0,0.0,1.6375,1.65,1.6,0.04999999999999982,-0.04999999999999982,36441,70501,13504,56997,29377
2016-11-27,1.8078,1.85,1.689,0.16100000000000003,-0.16100000000000003,1.8994,2.197,1.75,0.44700000000000006,-0.44700000000000006,1.67,1.7,1.65,0.050000000000000044,0.0,1.78,1.85,1.7,0.15000000000000013,0.050000000000000044,21441,57778,1902,55876,-55876
2016-12-04,1.703,1.8,1.6,0.19999999999999996,-0.1499999999999999,1.8018,2.1,1.65,0.4500000000000002,-0.4500000000000002,1.6252,1.726,1.55,0.17599999999999993,-0.17599999999999993,1.69,1.8,1.6,0.19999999999999996,-0.19999999999999996,66520,112672,30255,82417,-82417
2016-12-11,1.66,1.7,1.65,0.050000000000000044,0.0,1.69,1.7,1.65,0.050000000000000044,0.0,1.59,1.65,1.55,0.09999999999999987,-0.050000000000000044,1.64,1.7,1.55,0.1499999999999999,-0.1499999999999999,20167,57919,5422,52497,3961
2016-12-18,1.56,1.6,1.5,0.10000000000000009,-0.050000000000000044,1.61,1.65,1.6,0.04999999999999982,0.0,1.53,1.55,1.5,0.050000000000000044,0.0,1.57,1.6,1.5,0.10000000000000009,0.0,30365,62751,12423,50328,10190
2016-12-25,1.5685,1.624,1.55,0.07400000000000007,0.0,1.625,1.65,1.6,0.04999999999999982,-0.04999999999999982,1.55,1.55,1.55,0.0,0.0,1.5625,1.6,1.55,0.050000000000000044,-0.050000000000000044,18312,30161,10111,20050,-16057
2017-01-01,1.6,1.7,1.55,0.1499999999999999,0.1499999999999999,1.65,1.7,1.6,0.09999999999999987,0.09999999999999987,1.575,1.65,1.55,0.09999999999999987,0.09999999999999987,1.6,1.65,1.55,0.09999999999999987,0.09999999999999987,11714,24095,3784,20311,10238
2017-01-08,1.64,1.7,1.6,0.09999999999999987,-0.09999999999999987,1.6932,1.75,1.65,0.10000000000000009,0.050000000000000044,1.5716,1.6,1.55,0.050000000000000044,-0.001000000000000112,1.6214,1.72,1.55,0.16999999999999993,0.11999999999999988,15916,28690,6990,21700,19457
2017-01-15,1.804,1.85,1.766,0.08400000000000007,-0.03400000000000003,1.83675,1.85,1.8,0.050000000000000044,0.0009999999999998899,1.7375,1.75,1.7,0.050000000000000044,0.0,1.7625,1.8,1.75,0.050000000000000044,-0.050000000000000044,14818,21884,891,20993,7265
2017-01-22,1.8194,1.8969999999999998,1.8,0.09699999999999975,0.09699999999999975,1.84,1.95,1.8,0.1499999999999999,0.1499999999999999,1.78,1.85,1.75,0.10000000000000009,0.10000000000000009,1.7968,1.9,1.75,0.1499999999999999,0.1499999999999999,8527,19420,767,18653,18653
2017-01-29,1.875,1.95,1.8,0.1499999999999999,-0.050000000000000044,1.9045,1.95,1.868,0.08199999999999985,-0.050000000000000044,1.8250000000000002,1.85,1.8,0.050000000000000044,0.0,1.85025,1.851,1.85,0.0009999999999998899,-0.0009999999999998899,67856,210529,6765,203764,17574
2017-02-05,1.86,1.9,1.8,0.09999999999999987,0.09999999999999987,1.9316,1.97,1.9,0.07000000000000006,0.050000000000000044,1.82,1.85,1.75,0.10000000000000009,0.050000000000000044,1.8724,1.912,1.85,0.06199999999999983,0.06199999999999983,19603,43420,608,42812,-22939
2017-02-12,1.84,1.85,1.8,0.050000000000000044,-0.050000000000000044,1.896,1.95,1.85,0.09999999999999987,-0.050000000000000044,1.82,1.85,1.8,0.050000000000000044,-0.050000000000000044,1.86,1.9,1.85,0.04999999999999982,0.0,18788,55799,434,55365,-5727
2017-02-19,2.1375,2.35,2.0,0.3500000000000001,0.04999999999999982,2.27575,2.4,2.096,0.3039999999999998,-0.15399999999999991,1.9642499999999998,2.1,1.9,0.20000000000000018,0.050000000000000044,2.1,2.4,1.95,0.44999999999999996,0.0,50911,109772,28401,81371,-6350
2017-02-26,1.93,2.0,1.9,0.10000000000000009,-0.10000000000000009,1.97,2.05,1.95,0.09999999999999987,-0.09999999999999987,1.89,1.9,1.85,0.04999999999999982,-0.04999999999999982,1.93,1.95,1.9,0.050000000000000044,-0.050000000000000044,16491,31910,7556,24354,-12235
2017-03-05,1.9626,2.1,1.9,0.20000000000000018,0.20000000000000018,2.02,2.1,1.95,0.15000000000000013,0.15000000000000013,1.9425999999999999,2.0,1.9,0.10000000000000009,0.10000000000000009,1.99,2.0,1.95,0.050000000000000044,0.050000000000000044,5877,15181,2615,12566,-940
2017-03-12,2.02,2.1,2.0,0.10000000000000009,0.0,2.0547999999999997,2.1,2.024,0.07600000000000007,0.0,1.98,2.0,1.95,0.050000000000000044,-0.050000000000000044,1.9949999999999999,2.025,1.95,0.07499999999999996,-0.050000000000000044,11038,22031,1642,20389,11834
2017-03-19,1.98,2.05,1.95,0.09999999999999987,0.0,2.0218,2.05,2.0,0.04999999999999982,0.0,1.9122,1.95,1.858,0.09199999999999986,0.09199999999999986,1.9631999999999998,2.05,1.9,0.1499999999999999,0.050000000000000044,9824,28101,3465,24636,-23876
2017-03-26,2.1066,2.25,1.98,0.27,0.16999999999999993,2.1862,2.25,2.0,0.25,0.22999999999999998,2.066,2.15,1.95,0.19999999999999996,0.19999999999999996,2.108,2.15,2.0,0.1499999999999999,0.1499999999999999,17784,56790,2176,54614,2239
2017-04-02,1.97,2.15,1.85,0.2999999999999998,-0.2999999999999998,2.0082,2.2,1.85,0.3500000000000001,-0.3500000000000001,1.87,2.1,1.7,0.40000000000000013,-0.40000000000000013,1.8814,2.1,1.7,0.40000000000000013,-0.40000000000000013,15511,30594,7062,23532,23532
2017-04-09,1.75625,1.8,1.71,0.09000000000000008,-0.08499999999999996,1.7875,1.85,1.75,0.10000000000000009,-0.10000000000000009,1.6875,1.7,1.65,0.050000000000000044,-0.050000000000000044,1.71875,1.75,1.7,0.050000000000000044,-0.050000000000000044,129075,358207,39995,318212,-318212
2017-04-16,1.7234,1.775,1.692,0.08299999999999996,-0.05800000000000005,1.7284,1.8,1.692,0.1080000000000001,-0.05800000000000005,1.6764,1.7009999999999998,1.65,0.050999999999999934,-0.019999999999999796,1.6862,1.75,1.65,0.10000000000000009,-0.06899999999999995,9943,40739,449,40290,-2678
2017-04-23,1.7,1.7,1.7,0.0,0.0,1.7,1.7,1.7,0.0,0.0,1.6582,1.7,1.615,0.08499999999999996,-0.03499999999999992,1.6582,1.7,1.615,0.08499999999999996,-0.03499999999999992,4939,12170,717,11453,-5091
2017-04-30,1.6456,1.67,1.6,0.06999999999999984,-0.06999999999999984,1.7488,1.95,1.694,0.256,0.25,1.6366,1.67,1.6,0.06999999999999984,-0.06999999999999984,1.6902,1.746,1.605,0.14100000000000001,0.04600000000000004,8514,38145,524,37621,37281
2017-05-07,1.88,2.05,1.65,0.3999999999999999,0.34999999999999987,2.1734,2.8,1.814,0.9859999999999998,0.33599999999999985,1.78,1.9,1.65,0.25,0.25,1.93,2.05,1.7,0.34999999999999987,0.30000000000000004,150678,619652,3740,615912,12211
2017-05-14,1.91,2.0,1.8,0.19999999999999996,-0.19999999999999996,1.91,2.0,1.8,0.19999999999999996,-0.19999999999999996,1.8,1.9,1.7,0.19999999999999996,-0.19999999999999996,1.8392,1.9,1.7,0.19999999999999996,-0.19999999999999996,15745,32149,2594,29555,-16769
2017-05-21,1.69,1.75,1.6,0.1499999999999999,-0.1499999999999999,1.74,1.8,1.65,0.15000000000000013,0.0,1.61,1.7,1.55,0.1499999999999999,-0.1499999999999999,1.6522,1.7069999999999999,1.6,0.10699999999999976,0.006999999999999895,35152,78330,7538,70792,30501
2017-05-28,1.65525,1.703,1.61,0.09299999999999997,-0.09299999999999997,1.6635,1.736,1.61,0.1259999999999999,-0.1259999999999999,1.55,1.7,1.4,0.30000000000000004,-0.30000000000000004,1.5895000000000001,1.7080000000000002,1.5,0.20800000000000018,-0.20800000000000018,30340,62018,11730,50288,43786
2017-06-04,1.5396,1.597,1.5,0.09699999999999998,0.0,1.5696,1.6,1.548,0.052000000000000046,-0.050000000000000044,1.5014,1.507,1.5,0.006999999999999895,0.006999999999999895,1.5464,1.55,1.534,0.016000000000000014,0.016000000000000014,7851,23801,1859,21942,-754
2017-06-11,1.5,1.55,1.45,0.10000000000000009,0.050000000000000044,1.56,1.6,1.55,0.050000000000000044,0.0,1.45,1.45,1.45,0.0,0.0,1.5,1.55,1.45,0.10000000000000009,0.0,9467,20694,4027,16667,-15592
2017-06-18,1.4502,1.55,1.35,0.19999999999999996,-0.09999999999999987,1.5111999999999999,1.55,1.454,0.09600000000000009,0.048000000000000265,1.42,1.45,1.3,0.1499999999999999,-0.1499999999999999,1.4712,1.5,1.45,0.050000000000000044,0.04400000000000004,7783,29275,746,28529,27901
2017-06-25,1.569,1.65,1.5,0.1499999999999999,0.10499999999999998,1.639,1.85,1.545,0.30500000000000016,0.30500000000000016,1.535,1.625,1.5,0.125,0.125,1.604,1.77,1.5,0.27,0.27,9655,33683,613,33070,33070
2017-07-02,13.3,13.6,12.8,0.7999999999999989,0.40000000000000036,13.604,13.616,13.6,0.016000000000000014,0.016000000000000014,13.3,13.6,12.8,0.7999999999999989,0.40000000000000036,13.504,13.616,13.2,0.41600000000000037,0.016000000000000014,399,817,134,683,134
2017-07-09,13.9,14.4,13.6,0.8000000000000007,-0.40000000000000036,13.9,14.4,13.6,0.8000000000000007,-0.40000000000000036,13.464,13.856,12.8,1.0559999999999992,0.2560000000000002,13.7,14.0,13.6,0.40000000000000036,0.40000000000000036,1730,6296,20,6276,-100
2017-07-16,14.221,14.8,13.200999999999999,1.599000000000002,0.40000000000000036,14.9592,15.6,14.2,1.4000000000000004,0.5959999999999983,13.441600000000001,14.4,12.8,1.5999999999999996,1.5999999999999996,14.8384,15.6,14.2,1.4000000000000004,0.807999999999998,6481,12336,1513,10823,-7163
2017-07-23,15.4504,16.0,14.444,1.5559999999999992,1.5559999999999992,16.08,17.2,15.2,2.0,0.8000000000000007,15.0452,15.6,14.4,1.1999999999999993,0.8300000000000001,15.68,16.0,15.2,0.8000000000000007,0.8000000000000007,3010,8613,325,8288,-1829
2017-07-30,15.6046,16.0,14.823,1.1769999999999996,-1.1769999999999996,16.1598,16.8,15.599,1.2010000000000005,-0.4009999999999998,15.3646,15.6,14.823,0.7769999999999992,-0.7769999999999992,15.68,16.0,15.2,0.8000000000000007,-0.8000000000000007,1820,4474,570,3904,-181
2017-08-06,15.08,15.6,14.48,1.1199999999999992,-0.6799999999999997,15.24,16.0,14.48,1.5199999999999996,-0.6799999999999997,14.2522,14.8,13.200999999999999,1.599000000000002,-1.599000000000002,14.650400000000001,15.592,13.6,1.9920000000000009,-1.200000000000001,1108,3564,281,3283,3228
2017-08-13,14.0,14.4,13.2,1.200000000000001,0.8000000000000007,14.8,15.6,14.4,1.1999999999999993,0.7999999999999989,13.04,13.6,12.4,1.1999999999999993,0.0,14.08,14.4,13.6,0.8000000000000007,-0.8000000000000007,5488,8858,999,7859,-1503
2017-08-20,12.8,13.2,12.4,0.7999999999999989,-0.3999999999999986,13.04,13.2,12.8,0.3999999999999986,-0.3999999999999986,12.64,13.2,12.0,1.1999999999999993,-0.3999999999999986,12.8,13.2,12.4,0.7999999999999989,-0.3999999999999986,243,507,71,436,9
2017-08-27,12.48,12.8,12.0,0.8000000000000007,-0.8000000000000007,12.718200000000001,12.8,12.399000000000001,0.4009999999999998,-0.4009999999999998,12.16,12.4,11.6,0.8000000000000007,-0.8000000000000007,12.3184,12.792,11.6,1.1920000000000002,-0.8000000000000007,501,1850,67,1783,1629
2017-09-03,12.42,13.2,12.0,1.1999999999999993,0.40000000000000036,12.9565,13.63,12.196,1.434000000000001,0.20400000000000063,11.51,11.618,11.222000000000001,0.395999999999999,-0.37799999999999834,12.100249999999999,12.8,11.6,1.200000000000001,-0.0009999999999994458,6358,14848,2797,12051,58
2017-09-10,11.92,12.0,11.6,0.40000000000000036,0.40000000000000036,12.4048,12.8,12.024000000000001,0.7759999999999998,-0.37599999999999945,11.52,11.6,11.2,0.40000000000000036,-0.40000000000000036,11.808,12.0,11.6,0.40000000000000036,0.0,1580,2178,763,1415,1415
2017-09-17,12.312,13.6,11.6,2.0,0.5600000000000005,12.8484,13.6,12.242,1.3579999999999988,0.0,11.8798,12.16,11.6,0.5600000000000005,0.5600000000000005,12.24,12.4,12.0,0.40000000000000036,0.0,1903,5254,625,4629,-1109
2017-09-24,12.24,12.8,11.6,1.200000000000001,0.40000000000000036,12.64,13.2,12.0,1.1999999999999993,0.8000000000000007,12.16,12.4,11.6,0.8000000000000007,0.40000000000000036,12.6334,13.2,12.0,1.1999999999999993,0.7679999999999989,786,2675,41,2634,172
2017-10-01,12.449,12.8,12.0,0.8000000000000007,-0.8000000000000007,12.69825,12.8,12.4,0.40000000000000036,-0.40000000000000036,12.2,12.4,12.0,0.40000000000000036,-0.40000000000000036,12.4,12.8,12.0,0.8000000000000007,-0.40000000000000036,304,438,138,300,-73
2017-10-08,12.8408,13.2,12.408,0.7919999999999998,-0.39200000000000124,13.293199999999999,13.6,13.2,0.40000000000000036,0.0,12.6076,12.838,12.4,0.43799999999999883,-0.40000000000000036,13.112,13.2,12.8,0.3999999999999986,0.3999999999999986,1682,2804,935,1869,-891
