Date,VanEck Vectors ChinaAMC SME-ChiNextEtf_Open_average,VanEck Vectors ChinaAMC SME-ChiNextEtf_Open_max,VanEck Vectors ChinaAMC SME-ChiNextEtf_Open_min,VanEck Vectors ChinaAMC SME-ChiNextEtf_Open_volatility,VanEck Vectors ChinaAMC SME-ChiNextEtf_Open_change,VanEck Vectors ChinaAMC SME-ChiNextEtf_High_average,VanEck Vectors ChinaAMC SME-ChiNextEtf_High_max,VanEck Vectors ChinaAMC SME-ChiNextEtf_High_min,VanEck Vectors ChinaAMC SME-ChiNextEtf_High_volatility,VanEck Vectors ChinaAMC SME-ChiNextEtf_High_change,VanEck Vectors ChinaAMC SME-ChiNextEtf_Low_average,VanEck Vectors ChinaAMC SME-ChiNextEtf_Low_max,VanEck Vectors ChinaAMC SME-ChiNextEtf_Low_min,VanEck Vectors ChinaAMC SME-ChiNextEtf_Low_volatility,VanEck Vectors ChinaAMC SME-ChiNextEtf_Low_change,VanEck Vectors ChinaAMC SME-ChiNextEtf_Close_average,VanEck Vectors ChinaAMC SME-ChiNextEtf_Close_max,VanEck Vectors ChinaAMC SME-ChiNextEtf_Close_min,VanEck Vectors ChinaAMC SME-ChiNextEtf_Close_volatility,VanEck Vectors ChinaAMC SME-ChiNextEtf_Close_change
2016-03-13,33.23,33.23,33.23,0.0,0.0,33.7,33.7,33.7,0.0,0.0,32.95,32.95,32.95,0.0,0.0,33.63,33.63,33.63,0.0,0.0
2016-03-20,33.4,33.4,33.4,0.0,0.0,33.53,33.53,33.53,0.0,0.0,33.27,33.27,33.27,0.0,0.0,33.49,33.49,33.49,0.0,0.0
2016-03-27,33.73,33.73,33.73,0.0,0.0,34.07,34.07,34.07,0.0,0.0,33.64,33.64,33.64,0.0,0.0,33.99,33.99,33.99,0.0,0.0
2016-04-03,34.38,34.38,34.38,0.0,0.0,34.38,34.38,34.38,0.0,0.0,34.15,34.15,34.15,0.0,0.0,34.27,34.27,34.27,0.0,0.0
2016-04-10,35.18,35.18,35.18,0.0,0.0,35.18,35.18,35.18,0.0,0.0,35.06,35.06,35.06,0.0,0.0,35.06,35.06,35.06,0.0,0.0
2016-04-17,32.84,32.84,32.84,0.0,0.0,32.84,32.84,32.84,0.0,0.0,32.53,32.53,32.53,0.0,0.0,32.58,32.58,32.58,0.0,0.0
2016-04-24,33.03,33.03,33.03,0.0,0.0,33.03,33.03,33.03,0.0,0.0,32.9,32.9,32.9,0.0,0.0,33.0,33.0,33.0,0.0,0.0
2016-05-01,32.42,32.42,32.42,0.0,0.0,32.46,32.46,32.46,0.0,0.0,32.27,32.27,32.27,0.0,0.0,32.36,32.36,32.36,0.0,0.0
2016-05-08,31.0,31.0,31.0,0.0,0.0,31.1,31.1,31.1,0.0,0.0,30.73,30.73,30.73,0.0,0.0,30.76,30.76,30.76,0.0,0.0
2016-05-15,31.26,31.26,31.26,0.0,0.0,31.33,31.33,31.33,0.0,0.0,31.13,31.13,31.13,0.0,0.0,31.13,31.13,31.13,0.0,0.0
2016-05-22,31.4,31.4,31.4,0.0,0.0,31.42,31.42,31.42,0.0,0.0,31.3,31.3,31.3,0.0,0.0,31.36,31.36,31.36,0.0,0.0
2016-05-29,33.8,33.8,33.8,0.0,0.0,33.86,33.86,33.86,0.0,0.0,33.44,33.44,33.44,0.0,0.0,33.86,33.86,33.86,0.0,0.0
2016-06-05,32.93,32.93,32.93,0.0,0.0,32.96,32.96,32.96,0.0,0.0,32.71,32.71,32.71,0.0,0.0,32.83,32.83,32.83,0.0,0.0
2016-06-12,32.47,32.47,32.47,0.0,0.0,32.7,32.7,32.7,0.0,0.0,32.47,32.47,32.47,0.0,0.0,32.57,32.57,32.57,0.0,0.0
2016-06-19,32.36,32.36,32.36,0.0,0.0,32.64,32.64,32.64,0.0,0.0,32.05,32.05,32.05,0.0,0.0,32.05,32.05,32.05,0.0,0.0
2016-06-26,33.45,33.45,33.45,0.0,0.0,33.5,33.5,33.5,0.0,0.0,33.35,33.35,33.35,0.0,0.0,33.37,33.37,33.37,0.0,0.0
2016-07-03,33.75,33.75,33.75,0.0,0.0,34.0,34.0,34.0,0.0,0.0,33.75,33.75,33.75,0.0,0.0,33.91,33.91,33.91,0.0,0.0
2016-07-10,34.32,34.32,34.32,0.0,0.0,34.35,34.35,34.35,0.0,0.0,34.22,34.22,34.22,0.0,0.0,34.32,34.32,34.32,0.0,0.0
2016-07-17,34.0,34.0,34.0,0.0,0.0,34.04,34.04,34.04,0.0,0.0,33.95,33.95,33.95,0.0,0.0,34.0,34.0,34.0,0.0,0.0
2016-07-24,32.7,32.7,32.7,0.0,0.0,32.81,32.81,32.81,0.0,0.0,32.59,32.59,32.59,0.0,0.0,32.75,32.75,32.75,0.0,0.0
2016-07-31,32.5,32.5,32.5,0.0,0.0,32.65,32.65,32.65,0.0,0.0,32.48,32.48,32.48,0.0,0.0,32.56,32.56,32.56,0.0,0.0
2016-08-07,33.09,33.09,33.09,0.0,0.0,33.16,33.16,33.16,0.0,0.0,33.05,33.05,33.05,0.0,0.0,33.11,33.11,33.11,0.0,0.0
2016-08-14,33.92,33.92,33.92,0.0,0.0,34.03,34.03,34.03,0.0,0.0,33.85,33.85,33.85,0.0,0.0,34.0,34.0,34.0,0.0,0.0
2016-08-21,33.6,33.6,33.6,0.0,0.0,33.67,33.67,33.67,0.0,0.0,33.3,33.3,33.3,0.0,0.0,33.37,33.37,33.37,0.0,0.0
2016-08-28,33.24,33.24,33.24,0.0,0.0,33.24,33.24,33.24,0.0,0.0,33.11,33.11,33.11,0.0,0.0,33.15,33.15,33.15,0.0,0.0
2016-09-04,33.2,33.2,33.2,0.0,0.0,33.2,33.2,33.2,0.0,0.0,32.75,32.75,32.75,0.0,0.0,32.8,32.8,32.8,0.0,0.0
2016-09-11,32.56,32.56,32.56,0.0,0.0,32.65,32.65,32.65,0.0,0.0,32.51,32.51,32.51,0.0,0.0,32.58,32.58,32.58,0.0,0.0
2016-09-18,32.75,32.75,32.75,0.0,0.0,32.75,32.75,32.75,0.0,0.0,32.55,32.55,32.55,0.0,0.0,32.56,32.56,32.56,0.0,0.0
2016-09-25,32.47,32.47,32.47,0.0,0.0,32.59,32.59,32.59,0.0,0.0,32.47,32.47,32.47,0.0,0.0,32.58,32.58,32.58,0.0,0.0
2016-10-02,32.71,32.71,32.71,0.0,0.0,32.71,32.71,32.71,0.0,0.0,32.55,32.55,32.55,0.0,0.0,32.62,32.62,32.62,0.0,0.0
2016-10-09,32.96,32.96,32.96,0.0,0.0,32.96,32.96,32.96,0.0,0.0,32.82,32.82,32.82,0.0,0.0,32.86,32.86,32.86,0.0,0.0
2016-10-16,32.59,32.59,32.59,0.0,0.0,32.64,32.64,32.64,0.0,0.0,32.55,32.55,32.55,0.0,0.0,32.63,32.63,32.63,0.0,0.0
2016-10-23,32.37,32.37,32.37,0.0,0.0,32.42,32.42,32.42,0.0,0.0,32.36,32.36,32.36,0.0,0.0,32.37,32.37,32.37,0.0,0.0
2016-10-30,32.2,32.2,32.2,0.0,0.0,32.22,32.22,32.22,0.0,0.0,32.19,32.19,32.19,0.0,0.0,32.19,32.19,32.19,0.0,0.0
2016-11-06,31.8,31.8,31.8,0.0,0.0,32.08,32.08,32.08,0.0,0.0,31.8,31.8,31.8,0.0,0.0,32.01,32.01,32.01,0.0,0.0
2016-11-13,31.75,31.75,31.75,0.0,0.0,31.76,31.76,31.76,0.0,0.0,31.67,31.67,31.67,0.0,0.0,31.67,31.67,31.67,0.0,0.0
2016-11-20,32.02,32.02,32.02,0.0,0.0,32.02,32.02,32.02,0.0,0.0,31.7,31.7,31.7,0.0,0.0,31.73,31.73,31.73,0.0,0.0
2016-11-27,31.8,31.8,31.8,0.0,0.0,31.9,31.9,31.9,0.0,0.0,31.8,31.8,31.8,0.0,0.0,31.88,31.88,31.88,0.0,0.0
2016-12-04,31.28,31.28,31.28,0.0,0.0,31.28,31.28,31.28,0.0,0.0,31.14,31.14,31.14,0.0,0.0,31.19,31.19,31.19,0.0,0.0
2016-12-11,29.51,29.51,29.51,0.0,0.0,29.51,29.51,29.51,0.0,0.0,29.35,29.35,29.35,0.0,0.0,29.36,29.36,29.36,0.0,0.0
2016-12-18,29.22,29.22,29.22,0.0,0.0,29.22,29.22,29.22,0.0,0.0,28.55,28.55,28.55,0.0,0.0,29.07,29.07,29.07,0.0,0.0
2016-12-25,28.92,28.92,28.92,0.0,0.0,28.92,28.92,28.92,0.0,0.0,28.83,28.83,28.83,0.0,0.0,28.84,28.84,28.84,0.0,0.0
2017-01-01,30.14,30.14,30.14,0.0,0.0,30.14,30.14,30.14,0.0,0.0,29.91,29.91,29.91,0.0,0.0,29.91,29.91,29.91,0.0,0.0
2017-01-08,29.14,29.14,29.14,0.0,0.0,29.17,29.17,29.17,0.0,0.0,28.94,28.94,28.94,0.0,0.0,29.12,29.12,29.12,0.0,0.0
2017-01-15,28.88,28.88,28.88,0.0,0.0,28.89,28.89,28.89,0.0,0.0,28.84,28.84,28.84,0.0,0.0,28.85,28.85,28.85,0.0,0.0
2017-01-22,29.1,29.1,29.1,0.0,0.0,29.17,29.17,29.17,0.0,0.0,29.1,29.1,29.1,0.0,0.0,29.12,29.12,29.12,0.0,0.0
2017-01-29,29.22,29.22,29.22,0.0,0.0,29.25,29.25,29.25,0.0,0.0,29.18,29.18,29.18,0.0,0.0,29.18,29.18,29.18,0.0,0.0
2017-02-05,29.31,29.31,29.31,0.0,0.0,29.32,29.32,29.32,0.0,0.0,29.25,29.25,29.25,0.0,0.0,29.32,29.32,29.32,0.0,0.0
2017-02-12,29.15,29.15,29.15,0.0,0.0,29.28,29.28,29.28,0.0,0.0,29.15,29.15,29.15,0.0,0.0,29.25,29.25,29.25,0.0,0.0
2017-02-19,29.85,29.85,29.85,0.0,0.0,30.05,30.05,30.05,0.0,0.0,29.85,29.85,29.85,0.0,0.0,30.04,30.04,30.04,0.0,0.0
2017-02-26,29.55,29.55,29.55,0.0,0.0,29.94,29.94,29.94,0.0,0.0,29.55,29.55,29.55,0.0,0.0,29.89,29.89,29.89,0.0,0.0
2017-03-05,29.91,29.91,29.91,0.0,0.0,30.01,30.01,30.01,0.0,0.0,29.91,29.91,29.91,0.0,0.0,30.0,30.0,30.0,0.0,0.0
2017-03-12,30.35,30.35,30.35,0.0,0.0,30.35,30.35,30.35,0.0,0.0,30.2,30.2,30.2,0.0,0.0,30.22,30.22,30.22,0.0,0.0
2017-03-19,30.62,30.62,30.62,0.0,0.0,30.73,30.73,30.73,0.0,0.0,30.62,30.62,30.62,0.0,0.0,30.73,30.73,30.73,0.0,0.0
2017-03-26,30.09,30.09,30.09,0.0,0.0,30.1,30.1,30.1,0.0,0.0,30.03,30.03,30.03,0.0,0.0,30.06,30.06,30.06,0.0,0.0
2017-04-02,30.68,30.68,30.68,0.0,0.0,30.68,30.68,30.68,0.0,0.0,30.64,30.64,30.64,0.0,0.0,30.67,30.67,30.67,0.0,0.0
2017-04-09,28.7,28.7,28.7,0.0,0.0,30.44,30.44,30.44,0.0,0.0,28.7,28.7,28.7,0.0,0.0,30.39,30.39,30.39,0.0,0.0
2017-04-16,29.73,29.73,29.73,0.0,0.0,29.84,29.84,29.84,0.0,0.0,29.7,29.7,29.7,0.0,0.0,29.7,29.7,29.7,0.0,0.0
2017-04-23,29.61,29.61,29.61,0.0,0.0,29.66,29.66,29.66,0.0,0.0,29.61,29.61,29.61,0.0,0.0,29.66,29.66,29.66,0.0,0.0
2017-04-30,29.03,29.03,29.03,0.0,0.0,29.04,29.04,29.04,0.0,0.0,28.94,28.94,28.94,0.0,0.0,29.04,29.04,29.04,0.0,0.0
2017-05-07,28.75,28.75,28.75,0.0,0.0,28.75,28.75,28.75,0.0,0.0,28.61,28.61,28.61,0.0,0.0,28.66,28.66,28.66,0.0,0.0
2017-05-14,29.16,29.16,29.16,0.0,0.0,29.24,29.24,29.24,0.0,0.0,29.16,29.16,29.16,0.0,0.0,29.24,29.24,29.24,0.0,0.0
2017-05-21,29.24,29.24,29.24,0.0,0.0,29.24,29.24,29.24,0.0,0.0,29.2,29.2,29.2,0.0,0.0,29.2,29.2,29.2,0.0,0.0
2017-05-28,29.25,29.25,29.25,0.0,0.0,29.31,29.31,29.31,0.0,0.0,29.25,29.25,29.25,0.0,0.0,29.31,29.31,29.31,0.0,0.0
2017-06-04,30.43,30.43,30.43,0.0,0.0,30.51,30.51,30.51,0.0,0.0,30.4,30.4,30.4,0.0,0.0,30.41,30.41,30.41,0.0,0.0
2017-06-11,30.35,30.35,30.35,0.0,0.0,30.35,30.35,30.35,0.0,0.0,30.32,30.32,30.32,0.0,0.0,30.34,30.34,30.34,0.0,0.0
2017-06-18,30.71,30.71,30.71,0.0,0.0,30.8,30.8,30.8,0.0,0.0,30.71,30.71,30.71,0.0,0.0,30.8,30.8,30.8,0.0,0.0
2017-06-25,31.49,31.49,31.49,0.0,0.0,31.49,31.49,31.49,0.0,0.0,31.39,31.39,31.39,0.0,0.0,31.39,31.39,31.39,0.0,0.0
2017-07-02,31.41,31.41,31.41,0.0,0.0,31.45,31.45,31.45,0.0,0.0,31.35,31.35,31.35,0.0,0.0,31.43,31.43,31.43,0.0,0.0
2017-07-09,30.87,30.87,30.87,0.0,0.0,30.87,30.87,30.87,0.0,0.0,30.8,30.8,30.8,0.0,0.0,30.83,30.83,30.83,0.0,0.0
2017-07-16,30.66,30.66,30.66,0.0,0.0,30.74,30.74,30.74,0.0,0.0,30.66,30.66,30.66,0.0,0.0,30.68,30.68,30.68,0.0,0.0
2017-07-23,30.94,30.94,30.94,0.0,0.0,31.05,31.05,31.05,0.0,0.0,30.94,30.94,30.94,0.0,0.0,31.05,31.05,31.05,0.0,0.0
2017-07-30,30.8,30.8,30.8,0.0,0.0,30.8,30.8,30.8,0.0,0.0,30.67,30.67,30.67,0.0,0.0,30.77,30.77,30.77,0.0,0.0
2017-08-06,30.72,30.72,30.72,0.0,0.0,30.95,30.95,30.95,0.0,0.0,30.72,30.72,30.72,0.0,0.0,30.92,30.92,30.92,0.0,0.0
2017-08-13,32.5,32.5,32.5,0.0,0.0,32.5,32.5,32.5,0.0,0.0,32.33,32.33,32.33,0.0,0.0,32.39,32.39,32.39,0.0,0.0
2017-08-20,32.94,32.94,32.94,0.0,0.0,32.94,32.94,32.94,0.0,0.0,32.75,32.75,32.75,0.0,0.0,32.83,32.83,32.83,0.0,0.0
2017-08-27,34.35,34.35,34.35,0.0,0.0,34.51,34.51,34.51,0.0,0.0,34.35,34.35,34.35,0.0,0.0,34.51,34.51,34.51,0.0,0.0
2017-09-03,35.0,35.0,35.0,0.0,0.0,35.22,35.22,35.22,0.0,0.0,34.99,34.99,34.99,0.0,0.0,35.01,35.01,35.01,0.0,0.0
2017-09-10,34.74,34.74,34.74,0.0,0.0,34.83,34.83,34.83,0.0,0.0,34.69,34.69,34.69,0.0,0.0,34.82,34.82,34.82,0.0,0.0
2017-09-17,34.39,34.39,34.39,0.0,0.0,34.55,34.55,34.55,0.0,0.0,34.39,34.39,34.39,0.0,0.0,34.54,34.54,34.54,0.0,0.0
2017-09-24,34.2,34.2,34.2,0.0,0.0,34.33,34.33,34.33,0.0,0.0,34.2,34.2,34.2,0.0,0.0,34.33,34.33,34.33,0.0,0.0
2017-10-01,35.1,35.1,35.1,0.0,0.0,35.4,35.4,35.4,0.0,0.0,35.09,35.09,35.09,0.0,0.0,35.33,35.33,35.33,0.0,0.0
2017-10-08,35.89,35.89,35.89,0.0,0.0,36.1,36.1,36.1,0.0,0.0,35.89,35.89,35.89,0.0,0.0,36.08,36.08,36.08,0.0,0.0
2017-10-15,35.3,35.3,35.3,0.0,0.0,35.46,35.46,35.46,0.0,0.0,35.3,35.3,35.3,0.0,0.0,35.46,35.46,35.46,0.0,0.0
2017-10-22,35.59,35.59,35.59,0.0,0.0,35.65,35.65,35.65,0.0,0.0,35.57,35.57,35.57,0.0,0.0,35.65,35.65,35.65,0.0,0.0
2017-10-29,35.16,35.16,35.16,0.0,0.0,35.22,35.22,35.22,0.0,0.0,35.08,35.08,35.08,0.0,0.0,35.08,35.08,35.08,0.0,0.0
2017-11-05,36.32,36.32,36.32,0.0,0.0,36.49,36.49,36.49,0.0,0.0,36.32,36.32,36.32,0.0,0.0,36.42,36.42,36.42,0.0,0.0
2017-11-12,35.49,35.49,35.49,0.0,0.0,35.49,35.49,35.49,0.0,0.0,35.21,35.21,35.21,0.0,0.0,35.27,35.27,35.27,0.0,0.0
2017-11-19,35.28,35.28,35.28,0.0,0.0,35.28,35.28,35.28,0.0,0.0,35.0,35.0,35.0,0.0,0.0,35.18,35.18,35.18,0.0,0.0
2017-11-26,34.67,34.67,34.67,0.0,0.0,34.68,34.68,34.68,0.0,0.0,34.34,34.34,34.34,0.0,0.0,34.47,34.47,34.47,0.0,0.0
2017-12-03,34.26,34.26,34.26,0.0,0.0,34.3,34.3,34.3,0.0,0.0,34.26,34.26,34.26,0.0,0.0,34.3,34.3,34.3,0.0,0.0
2017-12-10,34.46,34.46,34.46,0.0,0.0,34.52,34.52,34.52,0.0,0.0,34.45,34.45,34.45,0.0,0.0,34.52,34.52,34.52,0.0,0.0
2017-12-17,34.7,34.7,34.7,0.0,0.0,34.7,34.7,34.7,0.0,0.0,34.58,34.58,34.58,0.0,0.0,34.59,34.59,34.59,0.0,0.0
2017-12-24,34.61,34.61,34.61,0.0,0.0,34.65,34.65,34.65,0.0,0.0,34.6,34.6,34.6,0.0,0.0,34.6,34.6,34.6,0.0,0.0
2017-12-31,35.9,35.9,35.9,0.0,0.0,35.9,35.9,35.9,0.0,0.0,35.7,35.7,35.7,0.0,0.0,35.77,35.77,35.77,0.0,0.0
