Date,SYY_stock_Open_average,SYY_stock_Open_max,SYY_stock_Open_min,SYY_stock_Open_volatility,SYY_stock_Open_change,SYY_stock_High_average,SYY_stock_High_max,SYY_stock_High_min,SYY_stock_High_volatility,SYY_stock_High_change,SYY_stock_Low_average,SYY_stock_Low_max,SYY_stock_Low_min,SYY_stock_Low_volatility,SYY_stock_Low_change,SYY_stock_Close_average,SYY_stock_Close_max,SYY_stock_Close_min,SYY_stock_Close_volatility,SYY_stock_Close_change,SYY_stock_Volume_average,SYY_stock_Volume_max,SYY_stock_Volume_min,SYY_stock_Volume_volatility,SYY_stock_Volume_change
2016-01-03,40.166000000000004,40.63,39.71,0.9200000000000017,-0.5900000000000034,40.426,40.76,40.18,0.5799999999999983,-0.490000000000002,39.980000000000004,40.32,39.71,0.6099999999999994,-0.5300000000000011,40.205999999999996,40.64,39.79,0.8500000000000014,-0.8100000000000023,5429450,7391219,3855130,3536089,-1574344
2016-01-10,40.068,40.7,39.3,1.4000000000000057,-0.5600000000000023,40.458,40.87,39.97,0.8999999999999986,-0.35999999999999943,39.802,40.21,39.17,1.0399999999999991,-0.6299999999999955,40.17,40.7,39.86,0.8400000000000034,-0.259999999999998,5036297,6213568,4563971,1649597,1640145
2016-01-17,39.82,40.14,39.57,0.5700000000000003,-0.36999999999999744,39.9875,40.31,39.77,0.5399999999999991,-0.5399999999999991,39.1725,39.57,38.84,0.7299999999999969,-0.240000000000002,39.6525,39.96,39.4,0.5600000000000023,-0.36999999999999744,4916313,6134229,4371974,1762255,-14219
2016-01-24,39.418,39.61,39.17,0.4399999999999977,-0.03999999999999915,39.714,39.96,39.6,0.35999999999999943,0.3200000000000003,39.126,39.41,38.97,0.4399999999999977,0.4399999999999977,39.394,39.81,39.1,0.7100000000000009,0.7100000000000009,5022635,6492612,3412057,3080555,-82513
2016-01-31,42.924,43.88,41.75,2.1300000000000026,2.1300000000000026,43.57,43.97,43.24,0.7299999999999969,0.6199999999999974,42.488,43.0,41.4,1.6000000000000014,1.5500000000000043,43.135999999999996,43.44,42.79,0.6499999999999986,-0.0799999999999983,11212828,19429140,6663143,12765997,-12118631
2016-02-07,42.744,42.95,42.47,0.480000000000004,0.020000000000003126,43.178,43.38,42.82,0.5600000000000023,0.11999999999999744,42.516,42.61,42.28,0.3299999999999983,0.00999999999999801,42.852,43.21,42.61,0.6000000000000014,0.09000000000000341,5889683,6945581,4739054,2206527,-1354343
2016-02-14,43.9925,44.4,43.28,1.1199999999999974,1.0799999999999983,44.53,45.11,43.94,1.1700000000000017,1.1700000000000017,43.82,44.34,43.2,1.1400000000000006,1.1400000000000006,44.4125,44.99,43.76,1.230000000000004,1.230000000000004,4886148,5512601,4169641,1342960,-183659
2016-02-21,43.366,44.55,42.77,1.779999999999994,-1.0,43.726,44.88,43.15,1.730000000000004,-1.1400000000000006,42.56,43.0,42.05,0.9500000000000028,0.720000000000006,43.122,43.56,42.79,0.7700000000000031,0.46999999999999886,6521609,16023124,3631114,12392010,-12135018
2016-02-28,44.396,44.81,43.35,1.4600000000000009,1.4600000000000009,44.914,45.34,44.32,1.0200000000000031,1.0200000000000031,44.214,44.72,43.09,1.6299999999999955,1.6299999999999955,44.75,45.03,44.13,0.8999999999999986,0.8900000000000006,3952640,6310051,2653011,3657040,-3657040
2016-03-06,45.108,45.55,44.81,0.7399999999999949,0.7399999999999949,45.55,46.16,45.17,0.9899999999999949,0.9899999999999949,44.876,45.43,44.69,0.740000000000002,0.740000000000002,45.188,45.84,44.87,0.970000000000006,0.75,4036662,6682678,2504779,4177899,1765118
2016-03-13,45.846000000000004,46.13,45.6,0.5300000000000011,0.5,46.278,46.66,45.93,0.7299999999999969,0.7299999999999969,45.699999999999996,46.01,45.51,0.5,0.4799999999999969,46.089999999999996,46.63,45.8,0.8300000000000054,0.8300000000000054,4701415,9478229,2901461,6576768,5597602
2016-03-20,46.2675,46.41,46.17,0.23999999999999488,-0.1699999999999946,46.5875,46.69,46.42,0.269999999999996,-0.269999999999996,46.1575,46.28,46.09,0.18999999999999773,-0.17999999999999972,46.32,46.35,46.24,0.10999999999999943,-0.10999999999999943,3691717,4348041,2954703,1393338,843215
2016-03-27,46.376,46.62,46.18,0.4399999999999977,0.3100000000000023,46.775999999999996,47.15,46.47,0.6799999999999997,0.6799999999999997,46.242000000000004,46.52,46.03,0.490000000000002,0.28000000000000114,46.628,47.08,46.24,0.8399999999999963,0.8399999999999963,3283638,4027068,2512665,1514403,1514403
