Date,IIN_stock_Open_average,IIN_stock_Open_max,IIN_stock_Open_min,IIN_stock_Open_volatility,IIN_stock_Open_change,IIN_stock_High_average,IIN_stock_High_max,IIN_stock_High_min,IIN_stock_High_volatility,IIN_stock_High_change,IIN_stock_Low_average,IIN_stock_Low_max,IIN_stock_Low_min,IIN_stock_Low_volatility,IIN_stock_Low_change,IIN_stock_Close_average,IIN_stock_Close_max,IIN_stock_Close_min,IIN_stock_Close_volatility,IIN_stock_Close_change,IIN_stock_Volume_average,IIN_stock_Volume_max,IIN_stock_Volume_min,IIN_stock_Volume_volatility,IIN_stock_Volume_change
2016-01-03,7.11,7.61,6.87,0.7400000000000002,-0.7400000000000002,7.2524999999999995,7.61,7.02,0.5900000000000007,-0.5300000000000002,6.79,6.85,6.72,0.1299999999999999,0.08999999999999986,6.9375,7.07,6.73,0.33999999999999986,0.03000000000000025,2751,6072,1400,4672,-127
2016-01-10,6.566,7.02,6.32,0.6999999999999993,-0.2599999999999998,6.722,7.02,6.53,0.4899999999999993,-0.21999999999999975,6.38,6.58,6.3,0.28000000000000025,-0.28000000000000025,6.46,6.71,6.36,0.34999999999999964,-0.33000000000000007,5245,7262,1036,6226,2050
2016-01-17,6.1825,6.25,6.03,0.21999999999999975,-0.04999999999999982,6.215,6.25,6.11,0.13999999999999968,0.0,6.095,6.25,5.93,0.3200000000000003,-0.27000000000000046,6.155,6.25,6.07,0.17999999999999972,-0.1299999999999999,2189,5318,303,5015,5015
2016-01-24,6.382,7.24,6.01,1.2300000000000004,1.0200000000000005,6.716,8.02,6.19,1.8299999999999992,1.7999999999999998,6.336,7.13,6.01,1.12,1.0300000000000002,6.572,7.5,6.1,1.4000000000000004,1.4000000000000004,7544,24316,628,23688,2296
2016-01-31,7.3774999999999995,7.85,7.0,0.8499999999999996,-0.1200000000000001,7.5649999999999995,7.85,7.0,0.8499999999999996,-0.8499999999999996,7.1375,7.4,7.0,0.40000000000000036,-0.1200000000000001,7.5024999999999995,7.81,7.0,0.8099999999999996,-0.8099999999999996,3811,5828,700,5128,-4311
2016-02-07,6.91,7.25,6.45,0.7999999999999998,0.13999999999999968,7.2875,7.5,6.9,0.5999999999999996,0.5999999999999996,6.8025,6.96,6.45,0.5099999999999998,0.0,7.0275,7.25,6.9,0.34999999999999964,0.34999999999999964,3773,7094,373,6721,6611
2016-02-14,6.9575000000000005,7.24,6.45,0.79,-0.33999999999999986,7.1725,7.24,6.98,0.2599999999999998,-0.009999999999999787,6.545,7.24,6.07,1.17,-1.17,6.9750000000000005,7.24,6.45,0.79,-0.009999999999999787,1991,3530,853,2677,1030
2016-02-21,7.133333333333334,7.23,7.0,0.23000000000000043,-0.0600000000000005,7.156666666666667,7.24,7.0,0.2400000000000002,0.009999999999999787,7.133333333333334,7.23,7.0,0.23000000000000043,-0.0600000000000005,7.1466666666666665,7.23,7.0,0.23000000000000043,-0.020000000000000462,1141,2492,209,2283,1770
2016-02-28,7.15,7.42,6.85,0.5700000000000003,0.5700000000000003,7.37,7.47,7.2,0.2699999999999996,0.03000000000000025,6.577500000000001,7.2,6.19,1.0099999999999998,-0.3299999999999992,7.085,7.47,6.65,0.8199999999999994,-0.3699999999999992,4063,13903,138,13765,12470
2016-03-06,6.734999999999999,6.8,6.63,0.16999999999999993,0.08999999999999986,6.8175,6.9,6.73,0.16999999999999993,0.10999999999999943,6.5525,6.8,6.4,0.39999999999999947,0.09999999999999964,6.7225,6.84,6.45,0.3899999999999997,0.3899999999999997,7258,16250,179,16071,-9727
