Date,Vanguard UtilitiesEtf_Open_average,Vanguard UtilitiesEtf_Open_max,Vanguard UtilitiesEtf_Open_min,Vanguard UtilitiesEtf_Open_volatility,Vanguard UtilitiesEtf_Open_change,Vanguard UtilitiesEtf_High_average,Vanguard UtilitiesEtf_High_max,Vanguard UtilitiesEtf_High_min,Vanguard UtilitiesEtf_High_volatility,Vanguard UtilitiesEtf_High_change,Vanguard UtilitiesEtf_Low_average,Vanguard UtilitiesEtf_Low_max,Vanguard UtilitiesEtf_Low_min,Vanguard UtilitiesEtf_Low_volatility,Vanguard UtilitiesEtf_Low_change,Vanguard UtilitiesEtf_Close_average,Vanguard UtilitiesEtf_Close_max,Vanguard UtilitiesEtf_Close_min,Vanguard UtilitiesEtf_Close_volatility,Vanguard UtilitiesEtf_Close_change
2016-05-22,106.39,106.39,106.39,0.0,0.0,106.63,106.63,106.63,0.0,0.0,105.96,105.96,105.96,0.0,0.0,106.57,106.57,106.57,0.0,0.0
2016-05-29,108.29,108.29,108.29,0.0,0.0,109.78,109.78,109.78,0.0,0.0,108.25,108.25,108.25,0.0,0.0,109.27,109.27,109.27,0.0,0.0
2016-06-05,110.77,110.77,110.77,0.0,0.0,111.17,111.17,111.17,0.0,0.0,110.02,110.02,110.02,0.0,0.0,110.42,110.42,110.42,0.0,0.0
2016-06-12,110.59,110.59,110.59,0.0,0.0,111.0,111.0,111.0,0.0,0.0,109.99,109.99,109.99,0.0,0.0,111.0,111.0,111.0,0.0,0.0
2016-06-19,109.03,109.03,109.03,0.0,0.0,110.92,110.92,110.92,0.0,0.0,108.49,108.49,108.49,0.0,0.0,109.87,109.87,109.87,0.0,0.0
2016-06-26,115.02,115.02,115.02,0.0,0.0,115.02,115.02,115.02,0.0,0.0,113.29,113.29,113.29,0.0,0.0,114.39,114.39,114.39,0.0,0.0
2016-07-03,113.2,113.2,113.2,0.0,0.0,114.42,114.42,114.42,0.0,0.0,112.29,112.29,112.29,0.0,0.0,114.38,114.38,114.38,0.0,0.0
2016-07-10,113.03,113.03,113.03,0.0,0.0,113.62,113.62,113.62,0.0,0.0,112.34,112.34,112.34,0.0,0.0,113.35,113.35,113.35,0.0,0.0
2016-07-17,113.24,113.24,113.24,0.0,0.0,115.0,115.0,115.0,0.0,0.0,113.0,113.0,113.0,0.0,0.0,114.84,114.84,114.84,0.0,0.0
2016-07-24,112.9,112.9,112.9,0.0,0.0,113.86,113.86,113.86,0.0,0.0,112.77,112.77,112.77,0.0,0.0,113.48,113.48,113.48,0.0,0.0
2016-07-31,111.92,111.92,111.92,0.0,0.0,111.99,111.99,111.99,0.0,0.0,110.5,110.5,110.5,0.0,0.0,110.69,110.69,110.69,0.0,0.0
2016-08-07,111.03,111.03,111.03,0.0,0.0,111.6,111.6,111.6,0.0,0.0,110.78,110.78,110.78,0.0,0.0,110.79,110.79,110.79,0.0,0.0
2016-08-14,110.13,110.13,110.13,0.0,0.0,110.31,110.31,110.31,0.0,0.0,108.86,108.86,108.86,0.0,0.0,109.42,109.42,109.42,0.0,0.0
2016-08-21,109.53,109.53,109.53,0.0,0.0,110.16,110.16,110.16,0.0,0.0,107.17,107.17,107.17,0.0,0.0,107.25,107.25,107.25,0.0,0.0
2016-08-28,107.06,107.06,107.06,0.0,0.0,108.36,108.36,108.36,0.0,0.0,107.06,107.06,107.06,0.0,0.0,108.35,108.35,108.35,0.0,0.0
2016-09-04,109.07,109.07,109.07,0.0,0.0,109.59,109.59,109.59,0.0,0.0,105.89,105.89,105.89,0.0,0.0,105.96,105.96,105.96,0.0,0.0
2016-09-11,107.21,107.21,107.21,0.0,0.0,108.39,108.39,108.39,0.0,0.0,106.61,106.61,106.61,0.0,0.0,108.25,108.25,108.25,0.0,0.0
2016-09-18,111.17,111.17,111.17,0.0,0.0,111.43,111.43,111.43,0.0,0.0,110.5,110.5,110.5,0.0,0.0,111.08,111.08,111.08,0.0,0.0
2016-09-25,108.16,108.16,108.16,0.0,0.0,108.56,108.56,108.56,0.0,0.0,106.5,106.5,106.5,0.0,0.0,106.96,106.96,106.96,0.0,0.0
2016-10-02,103.63,103.63,103.63,0.0,0.0,104.69,104.69,104.69,0.0,0.0,102.83,102.83,102.83,0.0,0.0,102.92,102.92,102.92,0.0,0.0
2016-10-09,104.47,104.47,104.47,0.0,0.0,105.29,105.29,105.29,0.0,0.0,104.16,104.16,104.16,0.0,0.0,104.35,104.35,104.35,0.0,0.0
2016-10-16,105.2,105.2,105.2,0.0,0.0,105.4,105.4,105.4,0.0,0.0,104.47,104.47,104.47,0.0,0.0,104.92,104.92,104.92,0.0,0.0
2016-10-23,105.51,105.51,105.51,0.0,0.0,106.28,106.28,106.28,0.0,0.0,105.31,105.31,105.31,0.0,0.0,105.83,105.83,105.83,0.0,0.0
2016-10-30,105.36,105.36,105.36,0.0,0.0,106.33,106.33,106.33,0.0,0.0,104.56,104.56,104.56,0.0,0.0,104.59,104.59,104.59,0.0,0.0
2016-11-06,101.33,101.33,101.33,0.0,0.0,102.42,102.42,102.42,0.0,0.0,100.78,100.78,100.78,0.0,0.0,101.19,101.19,101.19,0.0,0.0
2016-11-13,102.61,102.61,102.61,0.0,0.0,102.7,102.7,102.7,0.0,0.0,101.58,101.58,101.58,0.0,0.0,101.99,101.99,101.99,0.0,0.0
2016-11-20,102.74,102.74,102.74,0.0,0.0,104.27,104.27,104.27,0.0,0.0,102.74,102.74,102.74,0.0,0.0,104.03,104.03,104.03,0.0,0.0
2016-11-27,102.71,102.71,102.71,0.0,0.0,103.65,103.65,103.65,0.0,0.0,102.42,102.42,102.42,0.0,0.0,102.93,102.93,102.93,0.0,0.0
2016-12-04,104.72,104.72,104.72,0.0,0.0,105.87,105.87,105.87,0.0,0.0,104.67,104.67,104.67,0.0,0.0,105.87,105.87,105.87,0.0,0.0
2016-12-11,105.73,105.73,105.73,0.0,0.0,107.0,107.0,107.0,0.0,0.0,105.68,105.68,105.68,0.0,0.0,106.58,106.58,106.58,0.0,0.0
2016-12-18,107.23,107.23,107.23,0.0,0.0,107.34,107.34,107.34,0.0,0.0,106.75,106.75,106.75,0.0,0.0,107.07,107.07,107.07,0.0,0.0
2016-12-25,107.69,107.69,107.69,0.0,0.0,107.69,107.69,107.69,0.0,0.0,106.67,106.67,106.67,0.0,0.0,107.01,107.01,107.01,0.0,0.0
2017-01-01,106.83,106.83,106.83,0.0,0.0,107.68,107.68,107.68,0.0,0.0,106.71,106.71,106.71,0.0,0.0,107.42,107.42,107.42,0.0,0.0
2017-01-08,106.7,106.7,106.7,0.0,0.0,107.11,107.11,107.11,0.0,0.0,106.19,106.19,106.19,0.0,0.0,106.83,106.83,106.83,0.0,0.0
2017-01-15,106.86,106.86,106.86,0.0,0.0,107.28,107.28,107.28,0.0,0.0,106.39,106.39,106.39,0.0,0.0,107.01,107.01,107.01,0.0,0.0
2017-01-22,106.81,106.81,106.81,0.0,0.0,107.11,107.11,107.11,0.0,0.0,106.39,106.39,106.39,0.0,0.0,106.58,106.58,106.58,0.0,0.0
2017-01-29,107.63,107.63,107.63,0.0,0.0,108.05,108.05,108.05,0.0,0.0,107.39,107.39,107.39,0.0,0.0,107.69,107.69,107.69,0.0,0.0
2017-02-05,107.66,107.66,107.66,0.0,0.0,108.57,108.57,108.57,0.0,0.0,107.57,107.57,107.57,0.0,0.0,108.49,108.49,108.49,0.0,0.0
2017-02-12,109.03,109.03,109.03,0.0,0.0,109.2,109.2,109.2,0.0,0.0,108.33,108.33,108.33,0.0,0.0,108.98,108.98,108.98,0.0,0.0
2017-02-19,111.89,111.89,111.89,0.0,0.0,113.19,113.19,113.19,0.0,0.0,111.89,111.89,111.89,0.0,0.0,113.17,113.17,113.17,0.0,0.0
2017-02-26,113.52,113.52,113.52,0.0,0.0,113.61,113.61,113.61,0.0,0.0,112.24,112.24,112.24,0.0,0.0,113.14,113.14,113.14,0.0,0.0
2017-03-05,111.43,111.43,111.43,0.0,0.0,111.82,111.82,111.82,0.0,0.0,111.05,111.05,111.05,0.0,0.0,111.74,111.74,111.74,0.0,0.0
2017-03-12,112.92,112.92,112.92,0.0,0.0,113.94,113.94,113.94,0.0,0.0,112.89,112.89,112.89,0.0,0.0,113.37,113.37,113.37,0.0,0.0
2017-03-19,113.23,113.23,113.23,0.0,0.0,114.05,114.05,114.05,0.0,0.0,113.12,113.12,113.12,0.0,0.0,113.75,113.75,113.75,0.0,0.0
2017-03-26,112.25,112.25,112.25,0.0,0.0,113.17,113.17,113.17,0.0,0.0,112.25,112.25,112.25,0.0,0.0,112.63,112.63,112.63,0.0,0.0
2017-04-02,113.75,113.75,113.75,0.0,0.0,113.8,113.8,113.8,0.0,0.0,112.85,112.85,112.85,0.0,0.0,112.89,112.89,112.89,0.0,0.0
2017-04-09,113.98,113.98,113.98,0.0,0.0,113.98,113.98,113.98,0.0,0.0,112.94,112.94,112.94,0.0,0.0,113.37,113.37,113.37,0.0,0.0
2017-04-16,112.95,112.95,112.95,0.0,0.0,113.88,113.88,113.88,0.0,0.0,112.95,112.95,112.95,0.0,0.0,113.44,113.44,113.44,0.0,0.0
2017-04-23,113.92,113.92,113.92,0.0,0.0,114.1,114.1,114.1,0.0,0.0,113.12,113.12,113.12,0.0,0.0,113.38,113.38,113.38,0.0,0.0
2017-04-30,112.91,112.91,112.91,0.0,0.0,113.79,113.79,113.79,0.0,0.0,112.91,112.91,112.91,0.0,0.0,113.48,113.48,113.48,0.0,0.0
2017-05-07,113.19,113.19,113.19,0.0,0.0,113.64,113.64,113.64,0.0,0.0,113.0,113.0,113.0,0.0,0.0,113.41,113.41,113.41,0.0,0.0
2017-05-14,113.66,113.66,113.66,0.0,0.0,114.13,114.13,114.13,0.0,0.0,113.0,113.0,113.0,0.0,0.0,114.07,114.07,114.07,0.0,0.0
2017-05-21,117.16,117.16,117.16,0.0,0.0,117.25,117.25,117.25,0.0,0.0,116.86,116.86,116.86,0.0,0.0,117.07,117.07,117.07,0.0,0.0
2017-05-28,119.47,119.47,119.47,0.0,0.0,119.47,119.47,119.47,0.0,0.0,118.66,118.66,118.66,0.0,0.0,119.08,119.08,119.08,0.0,0.0
2017-06-04,117.6,117.6,117.6,0.0,0.0,117.89,117.89,117.89,0.0,0.0,117.01,117.01,117.01,0.0,0.0,117.88,117.88,117.88,0.0,0.0
2017-06-11,119.3,119.3,119.3,0.0,0.0,119.9,119.9,119.9,0.0,0.0,119.26,119.26,119.26,0.0,0.0,119.78,119.78,119.78,0.0,0.0
2017-06-18,117.93,117.93,117.93,0.0,0.0,118.51,118.51,118.51,0.0,0.0,117.49,117.49,117.49,0.0,0.0,117.64,117.64,117.64,0.0,0.0
2017-06-25,114.56,114.56,114.56,0.0,0.0,115.02,115.02,115.02,0.0,0.0,114.25,114.25,114.25,0.0,0.0,114.26,114.26,114.26,0.0,0.0
2017-07-02,113.03,113.03,113.03,0.0,0.0,113.7,113.7,113.7,0.0,0.0,113.03,113.03,113.03,0.0,0.0,113.31,113.31,113.31,0.0,0.0
2017-07-09,114.18,114.18,114.18,0.0,0.0,114.55,114.55,114.55,0.0,0.0,113.98,113.98,113.98,0.0,0.0,114.05,114.05,114.05,0.0,0.0
2017-07-16,116.2,116.2,116.2,0.0,0.0,117.25,117.25,117.25,0.0,0.0,116.06,116.06,116.06,0.0,0.0,117.24,117.24,117.24,0.0,0.0
2017-07-23,116.79,116.79,116.79,0.0,0.0,117.1,117.1,117.1,0.0,0.0,116.37,116.37,116.37,0.0,0.0,116.81,116.81,116.81,0.0,0.0
2017-07-30,118.17,118.17,118.17,0.0,0.0,118.44,118.44,118.44,0.0,0.0,117.67,117.67,117.67,0.0,0.0,118.3,118.3,118.3,0.0,0.0
2017-08-06,118.7,118.7,118.7,0.0,0.0,118.7,118.7,118.7,0.0,0.0,117.66,117.66,117.66,0.0,0.0,118.09,118.09,118.09,0.0,0.0
2017-08-13,118.95,118.95,118.95,0.0,0.0,120.09,120.09,120.09,0.0,0.0,118.64,118.64,118.64,0.0,0.0,119.64,119.64,119.64,0.0,0.0
2017-08-20,121.25,121.25,121.25,0.0,0.0,121.5,121.5,121.5,0.0,0.0,120.75,120.75,120.75,0.0,0.0,121.11,121.11,121.11,0.0,0.0
2017-08-27,120.79,120.79,120.79,0.0,0.0,121.17,121.17,121.17,0.0,0.0,120.16,120.16,120.16,0.0,0.0,120.47,120.47,120.47,0.0,0.0
2017-09-03,120.94,120.94,120.94,0.0,0.0,121.72,121.72,121.72,0.0,0.0,120.63,120.63,120.63,0.0,0.0,121.58,121.58,121.58,0.0,0.0
2017-09-10,121.1,121.1,121.1,0.0,0.0,121.54,121.54,121.54,0.0,0.0,120.7,120.7,120.7,0.0,0.0,121.24,121.24,121.24,0.0,0.0
2017-09-17,119.12,119.12,119.12,0.0,0.0,119.12,119.12,119.12,0.0,0.0,118.05,118.05,118.05,0.0,0.0,118.05,118.05,118.05,0.0,0.0
2017-09-24,117.03,117.03,117.03,0.0,0.0,117.17,117.17,117.17,0.0,0.0,116.48,116.48,116.48,0.0,0.0,116.78,116.78,116.78,0.0,0.0
2017-10-01,117.44,117.44,117.44,0.0,0.0,117.73,117.73,117.73,0.0,0.0,117.0,117.0,117.0,0.0,0.0,117.71,117.71,117.71,0.0,0.0
2017-10-08,120.44,120.44,120.44,0.0,0.0,120.47,120.47,120.47,0.0,0.0,119.0,119.0,119.0,0.0,0.0,119.31,119.31,119.31,0.0,0.0
2017-10-15,120.44,120.44,120.44,0.0,0.0,121.0,121.0,121.0,0.0,0.0,120.25,120.25,120.25,0.0,0.0,120.85,120.85,120.85,0.0,0.0
2017-10-22,120.4,120.4,120.4,0.0,0.0,121.45,121.45,121.45,0.0,0.0,120.28,120.28,120.28,0.0,0.0,121.27,121.27,121.27,0.0,0.0
2017-10-29,121.07,121.07,121.07,0.0,0.0,122.0,122.0,122.0,0.0,0.0,120.86,120.86,120.86,0.0,0.0,121.48,121.48,121.48,0.0,0.0
2017-11-05,122.01,122.01,122.01,0.0,0.0,122.24,122.24,122.24,0.0,0.0,121.65,121.65,121.65,0.0,0.0,121.99,121.99,121.99,0.0,0.0
2017-11-12,123.51,123.51,123.51,0.0,0.0,123.56,123.56,123.56,0.0,0.0,122.77,122.77,122.77,0.0,0.0,122.86,122.86,122.86,0.0,0.0
2017-11-19,122.99,122.99,122.99,0.0,0.0,123.35,123.35,123.35,0.0,0.0,122.79,122.79,122.79,0.0,0.0,122.91,122.91,122.91,0.0,0.0
2017-11-26,125.01,125.01,125.01,0.0,0.0,125.5,125.5,125.5,0.0,0.0,123.67,123.67,123.67,0.0,0.0,124.34,124.34,124.34,0.0,0.0
2017-12-03,122.7,122.7,122.7,0.0,0.0,123.19,123.19,123.19,0.0,0.0,122.31,122.31,122.31,0.0,0.0,123.19,123.19,123.19,0.0,0.0
2017-12-10,120.81,120.81,120.81,0.0,0.0,121.73,121.73,121.73,0.0,0.0,120.81,120.81,120.81,0.0,0.0,121.2,121.2,121.2,0.0,0.0
2017-12-17,115.81,115.81,115.81,0.0,0.0,116.43,116.43,116.43,0.0,0.0,115.81,115.81,115.81,0.0,0.0,116.01,116.01,116.01,0.0,0.0
2017-12-24,116.83,116.83,116.83,0.0,0.0,117.15,117.15,117.15,0.0,0.0,116.46,116.46,116.46,0.0,0.0,116.59,116.59,116.59,0.0,0.0
2017-12-31,114.07,114.07,114.07,0.0,0.0,114.33,114.33,114.33,0.0,0.0,113.19,113.19,113.19,0.0,0.0,113.74,113.74,113.74,0.0,0.0
