Date,DNBF_stock_Open_average,DNBF_stock_Open_max,DNBF_stock_Open_min,DNBF_stock_Open_volatility,DNBF_stock_Open_change,DNBF_stock_High_average,DNBF_stock_High_max,DNBF_stock_High_min,DNBF_stock_High_volatility,DNBF_stock_High_change,DNBF_stock_Low_average,DNBF_stock_Low_max,DNBF_stock_Low_min,DNBF_stock_Low_volatility,DNBF_stock_Low_change,DNBF_stock_Close_average,DNBF_stock_Close_max,DNBF_stock_Close_min,DNBF_stock_Close_volatility,DNBF_stock_Close_change,DNBF_stock_Volume_average,DNBF_stock_Volume_max,DNBF_stock_Volume_min,DNBF_stock_Volume_volatility,DNBF_stock_Volume_change
2016-01-03,28.32,28.8,28.0,0.8000000000000007,-0.8000000000000007,28.7725,29.42,28.12,1.3000000000000007,-1.3000000000000007,27.7825,28.05,27.08,0.9700000000000024,0.870000000000001,28.45,29.25,27.95,1.3000000000000007,-0.5600000000000023,1300,2269,846,1423,-1369
2016-01-10,28.2325,28.5,27.6,0.8999999999999986,-0.8999999999999986,28.6525,29.0,28.5,0.5,0.48999999999999844,28.0875,28.5,27.6,0.8999999999999986,-0.8999999999999986,28.2875,28.5,28.15,0.3500000000000014,-0.25,8078,26310,1668,24642,24569
2016-01-17,28.44,29.32,27.66,1.6600000000000001,1.120000000000001,28.8375,29.32,28.45,0.870000000000001,0.33000000000000185,28.2575,28.78,27.66,1.120000000000001,1.120000000000001,28.695,28.8,28.42,0.379999999999999,0.35999999999999943,12366,32402,101,32301,-16658
2016-01-24,29.13,29.4,28.74,0.6600000000000001,0.4400000000000013,29.157999999999998,29.4,28.74,0.6600000000000001,0.3500000000000014,28.849999999999998,29.4,28.31,1.0899999999999999,-0.14000000000000057,28.887999999999998,29.4,28.45,0.9499999999999993,0.0,1322,2767,165,2602,755
2016-01-31,28.168,28.34,28.0,0.33999999999999986,0.3000000000000007,28.368,28.74,28.15,0.5899999999999999,-0.34999999999999787,28.154,28.34,27.93,0.41000000000000014,0.370000000000001,28.318,28.5,28.15,0.3500000000000014,-0.120000000000001,2661,7570,439,7131,-6657
2016-02-07,28.668,29.15,28.15,1.0,0.8000000000000007,28.848,29.15,28.39,0.759999999999998,0.1999999999999993,28.458,29.15,28.1,1.0499999999999972,-0.04999999999999716,28.658,29.15,28.39,0.759999999999998,-0.25,20707,75192,20,75172,25445
2016-02-14,28.8375,29.3,28.4,0.9000000000000021,-0.14999999999999858,29.2975,29.4,29.05,0.34999999999999787,0.28999999999999915,28.802500000000002,29.3,28.26,1.0399999999999991,-0.14999999999999858,29.2975,29.4,29.05,0.34999999999999787,0.28999999999999915,1304,3971,63,3908,455
2016-02-21,29.236666666666665,29.4,28.91,0.48999999999999844,0.48999999999999844,29.4,29.4,29.4,0.0,0.0,28.97,29.4,28.6,0.7999999999999972,0.48999999999999844,29.133333333333333,29.4,28.6,0.7999999999999972,0.0,1009,1771,93,1678,606
2016-02-28,29.04,29.4,28.75,0.6499999999999986,0.35999999999999943,29.046,29.4,28.76,0.639999999999997,0.35999999999999943,28.786,29.25,28.41,0.8399999999999999,0.3500000000000014,28.864,29.25,28.75,0.5,-0.03999999999999915,604,1635,164,1471,-489
2016-03-06,29.43,29.5,29.4,0.10000000000000142,0.10000000000000142,29.43,29.5,29.4,0.10000000000000142,0.10000000000000142,28.98,29.36,28.17,1.1899999999999977,0.629999999999999,29.384,29.4,29.35,0.04999999999999716,0.04999999999999716,3998,4941,3105,1836,-492
2016-03-13,29.272,29.45,28.85,0.5999999999999979,-0.5499999999999972,29.358,29.45,29.14,0.3099999999999987,-0.259999999999998,28.514,28.96,28.0,0.9600000000000009,-0.8500000000000014,29.122,29.4,28.59,0.8099999999999987,-0.5799999999999983,10857,34350,2965,31385,31385
2016-03-20,29.0675,29.34,28.8,0.5399999999999991,0.4299999999999997,29.21,29.4,29.05,0.34999999999999787,0.28999999999999915,28.6275,28.91,28.16,0.75,-0.2699999999999996,29.15,29.3,29.05,0.25,0.25,4771,11220,466,10754,-10656
2016-03-27,28.878,29.29,28.22,1.0700000000000003,0.9400000000000013,29.29,29.5,29.0,0.5,0.5,28.605999999999998,29.23,28.22,1.0100000000000016,0.33999999999999986,29.056,29.5,28.52,0.9800000000000004,0.5,1368,2611,637,1974,1974
