Date,ASMLFStock_Open_average,ASMLFStock_Open_max,ASMLFStock_Open_min,ASMLFStock_Open_volatility,ASMLFStock_Open_change,ASMLFStock_High_average,ASMLFStock_High_max,ASMLFStock_High_min,ASMLFStock_High_volatility,ASMLFStock_High_change,ASMLFStock_Low_average,ASMLFStock_Low_max,ASMLFStock_Low_min,ASMLFStock_Low_volatility,ASMLFStock_Low_change,ASMLFStock_Close_average,ASMLFStock_Close_max,ASMLFStock_Close_min,ASMLFStock_Close_volatility,ASMLFStock_Close_change,ASMLFStock_Volume_average,ASMLFStock_Volume_max,ASMLFStock_Volume_min,ASMLFStock_Volume_volatility,ASMLFStock_Volume_change
2016-01-03,83.66666666666667,86.8,81.4,5.3999999999999915,-5.3999999999999915,83.66666666666667,86.8,81.4,5.3999999999999915,-5.3999999999999915,83.46666666666667,86.8,80.8,6.0,-6.0,83.46666666666667,86.8,80.8,6.0,-6.0,8635,15311,100,15211,15211
2016-01-10,81.9,82.3,81.4,0.8999999999999915,0.29999999999999716,82.3,83.4,81.4,2.0,1.3000000000000114,81.33333333333333,82.1,80.1,2.0,0.29999999999999716,81.76666666666667,83.4,80.1,3.3000000000000114,1.6000000000000085,10519,30100,656,29444,-29299
2016-01-17,86.86666666666666,90.3,83.2,7.099999999999994,7.099999999999994,87.53333333333333,90.6,84.8,5.799999999999997,5.799999999999997,86.86666666666666,90.3,83.2,7.099999999999994,7.099999999999994,87.53333333333333,90.6,84.8,5.799999999999997,5.799999999999997,60152,150143,7605,142538,142538
2016-01-24,90.325,91.3,89.3,2.0,1.5,90.525,91.6,89.8,1.7999999999999972,1.7999999999999972,90.3,91.2,89.3,1.9000000000000057,1.4000000000000057,90.525,91.6,89.8,1.7999999999999972,1.7999999999999972,171162,451439,15007,436432,436432
2016-01-31,90.0,91.8,89.1,2.700000000000003,-0.20000000000000284,90.19999999999999,91.8,89.1,2.700000000000003,-0.20000000000000284,90.0,91.8,89.1,2.700000000000003,-0.20000000000000284,90.1,91.8,89.1,2.700000000000003,-0.20000000000000284,10842,24255,100,24155,5
2016-02-07,83.075,85.4,80.7,4.700000000000003,-4.700000000000003,83.57499999999999,86.1,81.5,4.599999999999994,-4.599999999999994,82.6,85.4,80.7,4.700000000000003,-4.700000000000003,82.975,86.1,81.5,4.599999999999994,-4.599999999999994,103319,183200,30066,153134,71510
2016-02-14,85.05000000000001,86.7,83.4,3.299999999999997,3.299999999999997,85.15,86.7,83.6,3.1000000000000085,3.1000000000000085,85.05000000000001,86.7,83.4,3.299999999999997,3.299999999999997,85.15,86.7,83.6,3.1000000000000085,3.1000000000000085,12877,25555,200,25355,25355
2016-02-21,88.55,88.8,88.4,0.3999999999999915,0.3999999999999915,88.6,88.8,88.4,0.3999999999999915,0.3999999999999915,88.3,88.8,87.4,1.3999999999999915,1.3999999999999915,88.35,88.8,87.4,1.3999999999999915,1.3999999999999915,16442,64900,200,64700,103
2016-02-28,97.4,97.4,97.4,0.0,0.0,97.4,97.4,97.4,0.0,0.0,97.4,97.4,97.4,0.0,0.0,97.4,97.4,97.4,0.0,0.0,2223,2223,2223,0,0
2016-03-06,96.1,96.1,96.1,0.0,0.0,96.2,96.2,96.2,0.0,0.0,96.1,96.1,96.1,0.0,0.0,96.2,96.2,96.2,0.0,0.0,20000,20000,20000,0,0
2016-03-13,96.6,96.6,96.6,0.0,0.0,97.2,97.2,97.2,0.0,0.0,96.6,96.6,96.6,0.0,0.0,97.2,97.2,97.2,0.0,0.0,255,255,255,0,0
2016-03-20,101.1,101.1,101.1,0.0,0.0,101.1,101.1,101.1,0.0,0.0,100.8,100.8,100.8,0.0,0.0,100.8,100.8,100.8,0.0,0.0,253,253,253,0,0
2016-03-27,102.2,102.2,102.2,0.0,0.0,102.2,102.2,102.2,0.0,0.0,102.2,102.2,102.2,0.0,0.0,102.2,102.2,102.2,0.0,0.0,40002,40002,40002,0,0
2016-04-03,100.26666666666667,100.6,99.8,0.7999999999999972,0.6000000000000085,100.3,100.7,99.8,0.9000000000000057,0.6000000000000085,100.06666666666666,100.6,99.4,1.1999999999999886,0.7999999999999972,100.10000000000001,100.7,99.4,1.2999999999999972,0.7999999999999972,45926,130180,2168,128012,-124750
2016-04-10,101.4,101.4,101.4,0.0,0.0,101.4,101.4,101.4,0.0,0.0,101.4,101.4,101.4,0.0,0.0,101.4,101.4,101.4,0.0,0.0,179,179,179,0,0
2016-04-17,97.63333333333333,99.8,96.3,3.5,-3.0,97.63333333333333,99.8,96.3,3.5,-3.0,97.63333333333333,99.8,96.3,3.5,-3.0,97.63333333333333,99.8,96.3,3.5,-3.0,30999,62883,260,62623,62623
2016-04-24,97.15,98.8,95.5,3.299999999999997,3.299999999999997,97.25,99.0,95.5,3.5,3.5,97.15,98.8,95.5,3.299999999999997,3.299999999999997,97.25,99.0,95.5,3.5,3.5,12711,25269,154,25115,25115
2016-05-01,92.2,92.2,92.2,0.0,0.0,92.2,92.2,92.2,0.0,0.0,92.2,92.2,92.2,0.0,0.0,92.2,92.2,92.2,0.0,0.0,100,100,100,0,0
2016-05-08,91.9,92.2,91.6,0.6000000000000085,-0.6000000000000085,92.0,92.4,91.6,0.8000000000000114,-0.8000000000000114,91.9,92.2,91.6,0.6000000000000085,-0.6000000000000085,92.0,92.4,91.6,0.8000000000000114,-0.8000000000000114,80158,150198,10119,140079,140079
2016-05-15,94.75,95.1,94.4,0.6999999999999886,0.6999999999999886,94.94999999999999,95.1,94.8,0.29999999999999716,0.29999999999999716,94.7,95.0,94.4,0.5999999999999943,0.5999999999999943,94.9,95.0,94.8,0.20000000000000284,0.20000000000000284,12043,12271,11815,456,456
2016-05-22,97.3,98.7,95.2,3.5,3.5,97.475,99.4,95.2,4.200000000000003,4.200000000000003,97.175,98.2,95.2,3.0,3.0,97.475,99.4,95.2,4.200000000000003,4.200000000000003,10276,26735,167,26568,25865
2016-05-29,99.9,99.9,99.9,0.0,0.0,99.9,99.9,99.9,0.0,0.0,99.9,99.9,99.9,0.0,0.0,99.9,99.9,99.9,0.0,0.0,30100,30100,30100,0,0
2016-06-05,99.19999999999999,100.6,97.8,2.799999999999997,-2.799999999999997,99.19999999999999,100.6,97.8,2.799999999999997,-2.799999999999997,99.19999999999999,100.6,97.8,2.799999999999997,-2.799999999999997,99.19999999999999,100.6,97.8,2.799999999999997,-2.799999999999997,15437,30000,874,29126,29126
2016-06-12,93.8,94.0,93.5,0.5,-0.09999999999999432,93.86666666666667,94.2,93.5,0.7000000000000028,-0.29999999999999716,93.8,94.0,93.5,0.5,-0.09999999999999432,93.86666666666667,94.2,93.5,0.7000000000000028,-0.29999999999999716,15212,33875,533,33342,-33342
2016-06-19,98.9,98.9,98.9,0.0,0.0,98.9,98.9,98.9,0.0,0.0,98.9,98.9,98.9,0.0,0.0,98.9,98.9,98.9,0.0,0.0,174,174,174,0,0
2016-06-26,93.8,93.8,93.8,0.0,0.0,93.8,93.8,93.8,0.0,0.0,93.8,93.8,93.8,0.0,0.0,93.8,93.8,93.8,0.0,0.0,929,929,929,0,0
2016-07-03,95.3,96.0,94.6,1.4000000000000057,1.4000000000000057,95.3,96.0,94.6,1.4000000000000057,1.4000000000000057,95.05,96.0,94.1,1.9000000000000057,1.9000000000000057,95.05,96.0,94.1,1.9000000000000057,1.9000000000000057,8218,16148,289,15859,-15859
2016-07-10,101.05,101.3,100.8,0.5,0.5,101.05,101.3,100.8,0.5,0.5,101.05,101.3,100.8,0.5,0.5,101.05,101.3,100.8,0.5,0.5,10111,20100,122,19978,-19978
2016-07-17,104.85,107.6,102.2,5.3999999999999915,3.299999999999997,105.075,107.6,102.2,5.3999999999999915,3.299999999999997,104.725,107.6,102.2,5.3999999999999915,2.799999999999997,104.95,107.6,102.2,5.3999999999999915,2.799999999999997,99554,225200,100,225100,225100
2016-07-24,108.76,110.3,106.2,4.099999999999994,4.099999999999994,108.78,110.4,106.2,4.200000000000003,4.200000000000003,108.5,109.9,106.2,3.700000000000003,3.700000000000003,108.5,109.9,106.2,3.700000000000003,3.700000000000003,10770,29202,100,29102,9946
2016-07-31,108.86666666666666,109.6,107.9,1.6999999999999886,0.5,108.9,109.7,107.9,1.7999999999999972,0.6000000000000085,108.86666666666666,109.6,107.9,1.6999999999999886,0.5,108.9,109.7,107.9,1.7999999999999972,0.6000000000000085,15927,47100,200,46900,46900
2016-08-07,110.2,110.7,109.7,1.0,1.0,110.2,110.7,109.7,1.0,1.0,110.2,110.7,109.7,1.0,1.0,110.2,110.7,109.7,1.0,1.0,1625,3150,100,3050,-3050
2016-08-14,107.45,110.0,104.9,5.099999999999994,-5.099999999999994,107.45,110.0,104.9,5.099999999999994,-5.099999999999994,106.45,108.0,104.9,3.0999999999999943,-3.0999999999999943,106.45,108.0,104.9,3.0999999999999943,-3.0999999999999943,4926,9453,400,9053,9053
2016-08-21,107.8,107.8,107.8,0.0,0.0,107.8,107.8,107.8,0.0,0.0,107.8,107.8,107.8,0.0,0.0,107.8,107.8,107.8,0.0,0.0,100,100,100,0,0
2016-08-28,107.9,107.9,107.9,0.0,0.0,107.9,107.9,107.9,0.0,0.0,107.0,107.0,107.0,0.0,0.0,107.2,107.2,107.2,0.0,0.0,45300,45300,45300,0,0
2016-09-04,102.3,102.3,102.3,0.0,0.0,102.3,102.3,102.3,0.0,0.0,102.3,102.3,102.3,0.0,0.0,102.3,102.3,102.3,0.0,0.0,100,100,100,0,0
2016-09-11,104.4,104.4,104.4,0.0,0.0,104.5,104.5,104.5,0.0,0.0,104.4,104.4,104.4,0.0,0.0,104.5,104.5,104.5,0.0,0.0,39163,39163,39163,0,0
