Date,First Trust Senior LoanEtf_Open_average,First Trust Senior LoanEtf_Open_max,First Trust Senior LoanEtf_Open_min,First Trust Senior LoanEtf_Open_volatility,First Trust Senior LoanEtf_Open_change,First Trust Senior LoanEtf_High_average,First Trust Senior LoanEtf_High_max,First Trust Senior LoanEtf_High_min,First Trust Senior LoanEtf_High_volatility,First Trust Senior LoanEtf_High_change,First Trust Senior LoanEtf_Low_average,First Trust Senior LoanEtf_Low_max,First Trust Senior LoanEtf_Low_min,First Trust Senior LoanEtf_Low_volatility,First Trust Senior LoanEtf_Low_change,First Trust Senior LoanEtf_Close_average,First Trust Senior LoanEtf_Close_max,First Trust Senior LoanEtf_Close_min,First Trust Senior LoanEtf_Close_volatility,First Trust Senior LoanEtf_Close_change
2016-07-31,48.3,48.3,48.3,0.0,0.0,48.33,48.33,48.33,0.0,0.0,48.28,48.28,48.28,0.0,0.0,48.33,48.33,48.33,0.0,0.0
2016-08-07,48.41,48.41,48.41,0.0,0.0,48.46,48.46,48.46,0.0,0.0,48.34,48.34,48.34,0.0,0.0,48.41,48.41,48.41,0.0,0.0
2016-08-14,48.4,48.4,48.4,0.0,0.0,48.45,48.45,48.45,0.0,0.0,48.34,48.34,48.34,0.0,0.0,48.4,48.4,48.4,0.0,0.0
2016-08-21,48.34,48.34,48.34,0.0,0.0,48.36,48.36,48.36,0.0,0.0,48.28,48.28,48.28,0.0,0.0,48.33,48.33,48.33,0.0,0.0
2016-08-28,48.46,48.46,48.46,0.0,0.0,48.49,48.49,48.49,0.0,0.0,48.36,48.36,48.36,0.0,0.0,48.42,48.42,48.42,0.0,0.0
2016-09-04,48.46,48.46,48.46,0.0,0.0,48.52,48.52,48.52,0.0,0.0,48.39,48.39,48.39,0.0,0.0,48.44,48.44,48.44,0.0,0.0
2016-09-11,48.46,48.46,48.46,0.0,0.0,48.49,48.49,48.49,0.0,0.0,48.41,48.41,48.41,0.0,0.0,48.47,48.47,48.47,0.0,0.0
2016-09-18,48.39,48.39,48.39,0.0,0.0,48.42,48.42,48.42,0.0,0.0,48.37,48.37,48.37,0.0,0.0,48.39,48.39,48.39,0.0,0.0
2016-09-25,48.31,48.31,48.31,0.0,0.0,48.48,48.48,48.48,0.0,0.0,48.31,48.31,48.31,0.0,0.0,48.47,48.47,48.47,0.0,0.0
2016-10-02,48.53,48.53,48.53,0.0,0.0,48.54,48.54,48.54,0.0,0.0,48.48,48.48,48.48,0.0,0.0,48.5,48.5,48.5,0.0,0.0
2016-10-09,48.52,48.52,48.52,0.0,0.0,48.56,48.56,48.56,0.0,0.0,48.48,48.48,48.48,0.0,0.0,48.53,48.53,48.53,0.0,0.0
2016-10-16,48.5,48.5,48.5,0.0,0.0,48.5,48.5,48.5,0.0,0.0,48.44,48.44,48.44,0.0,0.0,48.46,48.46,48.46,0.0,0.0
2016-10-23,48.4,48.4,48.4,0.0,0.0,48.45,48.45,48.45,0.0,0.0,48.34,48.34,48.34,0.0,0.0,48.38,48.38,48.38,0.0,0.0
2016-10-30,48.29,48.29,48.29,0.0,0.0,48.33,48.33,48.33,0.0,0.0,48.24,48.24,48.24,0.0,0.0,48.29,48.29,48.29,0.0,0.0
2016-11-06,48.03,48.03,48.03,0.0,0.0,48.17,48.17,48.17,0.0,0.0,48.02,48.02,48.02,0.0,0.0,48.08,48.08,48.08,0.0,0.0
2016-11-13,48.24,48.24,48.24,0.0,0.0,48.27,48.27,48.27,0.0,0.0,48.18,48.18,48.18,0.0,0.0,48.22,48.22,48.22,0.0,0.0
2016-11-20,48.16,48.16,48.16,0.0,0.0,48.2,48.2,48.2,0.0,0.0,48.13,48.13,48.13,0.0,0.0,48.18,48.18,48.18,0.0,0.0
2016-11-27,48.21,48.21,48.21,0.0,0.0,48.24,48.24,48.24,0.0,0.0,48.2,48.2,48.2,0.0,0.0,48.22,48.22,48.22,0.0,0.0
2016-12-04,48.46,48.46,48.46,0.0,0.0,48.48,48.48,48.48,0.0,0.0,48.41,48.41,48.41,0.0,0.0,48.45,48.45,48.45,0.0,0.0
2016-12-11,48.56,48.56,48.56,0.0,0.0,48.57,48.57,48.57,0.0,0.0,48.5,48.5,48.5,0.0,0.0,48.55,48.55,48.55,0.0,0.0
2016-12-18,48.47,48.47,48.47,0.0,0.0,48.49,48.49,48.49,0.0,0.0,48.44,48.44,48.44,0.0,0.0,48.48,48.48,48.48,0.0,0.0
2016-12-25,48.55,48.55,48.55,0.0,0.0,48.55,48.55,48.55,0.0,0.0,48.46,48.46,48.46,0.0,0.0,48.55,48.55,48.55,0.0,0.0
2017-01-01,48.63,48.63,48.63,0.0,0.0,48.64,48.64,48.64,0.0,0.0,48.59,48.59,48.59,0.0,0.0,48.6,48.6,48.6,0.0,0.0
2017-01-08,48.66,48.66,48.66,0.0,0.0,48.68,48.68,48.68,0.0,0.0,48.6,48.6,48.6,0.0,0.0,48.67,48.67,48.67,0.0,0.0
2017-01-15,48.58,48.58,48.58,0.0,0.0,48.58,48.58,48.58,0.0,0.0,48.44,48.44,48.44,0.0,0.0,48.49,48.49,48.49,0.0,0.0
2017-01-22,48.52,48.52,48.52,0.0,0.0,48.53,48.53,48.53,0.0,0.0,48.42,48.42,48.42,0.0,0.0,48.52,48.52,48.52,0.0,0.0
2017-01-29,48.46,48.46,48.46,0.0,0.0,48.48,48.48,48.48,0.0,0.0,48.41,48.41,48.41,0.0,0.0,48.47,48.47,48.47,0.0,0.0
2017-02-05,48.46,48.46,48.46,0.0,0.0,48.48,48.48,48.48,0.0,0.0,48.45,48.45,48.45,0.0,0.0,48.47,48.47,48.47,0.0,0.0
2017-02-12,48.54,48.54,48.54,0.0,0.0,48.56,48.56,48.56,0.0,0.0,48.51,48.51,48.51,0.0,0.0,48.56,48.56,48.56,0.0,0.0
2017-02-19,48.54,48.54,48.54,0.0,0.0,48.57,48.57,48.57,0.0,0.0,48.51,48.51,48.51,0.0,0.0,48.56,48.56,48.56,0.0,0.0
2017-02-26,48.65,48.65,48.65,0.0,0.0,48.69,48.69,48.69,0.0,0.0,48.61,48.61,48.61,0.0,0.0,48.69,48.69,48.69,0.0,0.0
2017-03-05,48.65,48.65,48.65,0.0,0.0,48.66,48.66,48.66,0.0,0.0,48.52,48.52,48.52,0.0,0.0,48.52,48.52,48.52,0.0,0.0
2017-03-12,48.6,48.6,48.6,0.0,0.0,48.61,48.61,48.61,0.0,0.0,48.55,48.55,48.55,0.0,0.0,48.57,48.57,48.57,0.0,0.0
2017-03-19,48.26,48.26,48.26,0.0,0.0,48.33,48.33,48.33,0.0,0.0,48.25,48.25,48.25,0.0,0.0,48.32,48.32,48.32,0.0,0.0
2017-03-26,48.41,48.41,48.41,0.0,0.0,48.43,48.43,48.43,0.0,0.0,48.38,48.38,48.38,0.0,0.0,48.39,48.39,48.39,0.0,0.0
2017-04-02,48.45,48.45,48.45,0.0,0.0,48.48,48.48,48.48,0.0,0.0,48.4,48.4,48.4,0.0,0.0,48.46,48.46,48.46,0.0,0.0
2017-04-09,48.51,48.51,48.51,0.0,0.0,48.52,48.52,48.52,0.0,0.0,48.45,48.45,48.45,0.0,0.0,48.52,48.52,48.52,0.0,0.0
2017-04-16,48.41,48.41,48.41,0.0,0.0,48.42,48.42,48.42,0.0,0.0,48.39,48.39,48.39,0.0,0.0,48.42,48.42,48.42,0.0,0.0
2017-04-23,48.42,48.42,48.42,0.0,0.0,48.49,48.49,48.49,0.0,0.0,48.42,48.42,48.42,0.0,0.0,48.46,48.46,48.46,0.0,0.0
2017-04-30,48.5,48.5,48.5,0.0,0.0,48.52,48.52,48.52,0.0,0.0,48.43,48.43,48.43,0.0,0.0,48.51,48.51,48.51,0.0,0.0
2017-05-07,48.59,48.59,48.59,0.0,0.0,48.61,48.61,48.61,0.0,0.0,48.51,48.51,48.51,0.0,0.0,48.58,48.58,48.58,0.0,0.0
2017-05-14,48.61,48.61,48.61,0.0,0.0,48.66,48.66,48.66,0.0,0.0,48.55,48.55,48.55,0.0,0.0,48.61,48.61,48.61,0.0,0.0
2017-05-21,48.52,48.52,48.52,0.0,0.0,48.55,48.55,48.55,0.0,0.0,48.45,48.45,48.45,0.0,0.0,48.51,48.51,48.51,0.0,0.0
2017-05-28,48.58,48.58,48.58,0.0,0.0,48.6,48.6,48.6,0.0,0.0,48.53,48.53,48.53,0.0,0.0,48.6,48.6,48.6,0.0,0.0
2017-06-04,48.52,48.52,48.52,0.0,0.0,48.6,48.6,48.6,0.0,0.0,48.51,48.51,48.51,0.0,0.0,48.55,48.55,48.55,0.0,0.0
2017-06-11,48.53,48.53,48.53,0.0,0.0,48.59,48.59,48.59,0.0,0.0,48.53,48.53,48.53,0.0,0.0,48.53,48.53,48.53,0.0,0.0
2017-06-18,48.34,48.34,48.34,0.0,0.0,48.34,48.34,48.34,0.0,0.0,48.25,48.25,48.25,0.0,0.0,48.32,48.32,48.32,0.0,0.0
2017-06-25,48.37,48.37,48.37,0.0,0.0,48.4,48.4,48.4,0.0,0.0,48.33,48.33,48.33,0.0,0.0,48.38,48.38,48.38,0.0,0.0
2017-07-02,48.44,48.44,48.44,0.0,0.0,48.44,48.44,48.44,0.0,0.0,48.38,48.38,48.38,0.0,0.0,48.39,48.39,48.39,0.0,0.0
2017-07-09,48.48,48.48,48.48,0.0,0.0,48.52,48.52,48.52,0.0,0.0,48.45,48.45,48.45,0.0,0.0,48.52,48.52,48.52,0.0,0.0
2017-07-16,48.57,48.57,48.57,0.0,0.0,48.58,48.58,48.58,0.0,0.0,48.55,48.55,48.55,0.0,0.0,48.56,48.56,48.56,0.0,0.0
2017-07-23,48.55,48.55,48.55,0.0,0.0,48.6,48.6,48.6,0.0,0.0,48.52,48.52,48.52,0.0,0.0,48.57,48.57,48.57,0.0,0.0
2017-07-30,48.62,48.62,48.62,0.0,0.0,48.62,48.62,48.62,0.0,0.0,48.56,48.56,48.56,0.0,0.0,48.62,48.62,48.62,0.0,0.0
2017-08-06,48.45,48.45,48.45,0.0,0.0,48.54,48.54,48.54,0.0,0.0,48.42,48.42,48.42,0.0,0.0,48.46,48.46,48.46,0.0,0.0
2017-08-13,48.43,48.43,48.43,0.0,0.0,48.44,48.44,48.44,0.0,0.0,48.37,48.37,48.37,0.0,0.0,48.42,48.42,48.42,0.0,0.0
2017-08-20,48.33,48.33,48.33,0.0,0.0,48.34,48.34,48.34,0.0,0.0,48.28,48.28,48.28,0.0,0.0,48.32,48.32,48.32,0.0,0.0
2017-08-27,48.33,48.33,48.33,0.0,0.0,48.39,48.39,48.39,0.0,0.0,48.29,48.29,48.29,0.0,0.0,48.35,48.35,48.35,0.0,0.0
2017-09-03,48.39,48.39,48.39,0.0,0.0,48.39,48.39,48.39,0.0,0.0,48.3,48.3,48.3,0.0,0.0,48.3,48.3,48.3,0.0,0.0
2017-09-10,48.34,48.34,48.34,0.0,0.0,48.41,48.41,48.41,0.0,0.0,48.33,48.33,48.33,0.0,0.0,48.37,48.37,48.37,0.0,0.0
2017-09-17,48.15,48.15,48.15,0.0,0.0,48.23,48.23,48.23,0.0,0.0,48.11,48.11,48.11,0.0,0.0,48.18,48.18,48.18,0.0,0.0
2017-09-24,48.18,48.18,48.18,0.0,0.0,48.22,48.22,48.22,0.0,0.0,48.17,48.17,48.17,0.0,0.0,48.19,48.19,48.19,0.0,0.0
2017-10-01,48.16,48.16,48.16,0.0,0.0,48.23,48.23,48.23,0.0,0.0,48.15,48.15,48.15,0.0,0.0,48.16,48.16,48.16,0.0,0.0
2017-10-08,48.32,48.32,48.32,0.0,0.0,48.32,48.32,48.32,0.0,0.0,48.2,48.2,48.2,0.0,0.0,48.25,48.25,48.25,0.0,0.0
2017-10-15,48.21,48.21,48.21,0.0,0.0,48.29,48.29,48.29,0.0,0.0,48.21,48.21,48.21,0.0,0.0,48.29,48.29,48.29,0.0,0.0
2017-10-22,48.31,48.31,48.31,0.0,0.0,48.34,48.34,48.34,0.0,0.0,48.28,48.28,48.28,0.0,0.0,48.34,48.34,48.34,0.0,0.0
2017-10-29,48.32,48.32,48.32,0.0,0.0,48.32,48.32,48.32,0.0,0.0,48.25,48.25,48.25,0.0,0.0,48.29,48.29,48.29,0.0,0.0
2017-11-05,48.15,48.15,48.15,0.0,0.0,48.22,48.22,48.22,0.0,0.0,48.07,48.07,48.07,0.0,0.0,48.11,48.11,48.11,0.0,0.0
2017-11-12,48.08,48.08,48.08,0.0,0.0,48.19,48.19,48.19,0.0,0.0,48.04,48.04,48.04,0.0,0.0,48.14,48.14,48.14,0.0,0.0
2017-11-19,48.0,48.0,48.0,0.0,0.0,48.07,48.07,48.07,0.0,0.0,47.97,47.97,47.97,0.0,0.0,47.97,47.97,47.97,0.0,0.0
2017-11-26,48.1,48.1,48.1,0.0,0.0,48.16,48.16,48.16,0.0,0.0,48.03,48.03,48.03,0.0,0.0,48.13,48.13,48.13,0.0,0.0
2017-12-03,48.16,48.16,48.16,0.0,0.0,48.2,48.2,48.2,0.0,0.0,48.15,48.15,48.15,0.0,0.0,48.15,48.15,48.15,0.0,0.0
2017-12-10,48.24,48.24,48.24,0.0,0.0,48.25,48.25,48.25,0.0,0.0,48.18,48.18,48.18,0.0,0.0,48.23,48.23,48.23,0.0,0.0
2017-12-17,48.05,48.05,48.05,0.0,0.0,48.08,48.08,48.08,0.0,0.0,48.02,48.02,48.02,0.0,0.0,48.03,48.03,48.03,0.0,0.0
2017-12-24,48.07,48.07,48.07,0.0,0.0,48.1,48.1,48.1,0.0,0.0,48.04,48.04,48.04,0.0,0.0,48.04,48.04,48.04,0.0,0.0
2017-12-31,48.13,48.13,48.13,0.0,0.0,48.19,48.19,48.19,0.0,0.0,48.13,48.13,48.13,0.0,0.0,48.19,48.19,48.19,0.0,0.0
