Date,VelocityShares Daily 2x VIX Short Term linked to SEtf_Open_average,VelocityShares Daily 2x VIX Short Term linked to SEtf_Open_max,VelocityShares Daily 2x VIX Short Term linked to SEtf_Open_min,VelocityShares Daily 2x VIX Short Term linked to SEtf_Open_volatility,VelocityShares Daily 2x VIX Short Term linked to SEtf_Open_change,VelocityShares Daily 2x VIX Short Term linked to SEtf_High_average,VelocityShares Daily 2x VIX Short Term linked to SEtf_High_max,VelocityShares Daily 2x VIX Short Term linked to SEtf_High_min,VelocityShares Daily 2x VIX Short Term linked to SEtf_High_volatility,VelocityShares Daily 2x VIX Short Term linked to SEtf_High_change,VelocityShares Daily 2x VIX Short Term linked to SEtf_Low_average,VelocityShares Daily 2x VIX Short Term linked to SEtf_Low_max,VelocityShares Daily 2x VIX Short Term linked to SEtf_Low_min,VelocityShares Daily 2x VIX Short Term linked to SEtf_Low_volatility,VelocityShares Daily 2x VIX Short Term linked to SEtf_Low_change,VelocityShares Daily 2x VIX Short Term linked to SEtf_Close_average,VelocityShares Daily 2x VIX Short Term linked to SEtf_Close_max,VelocityShares Daily 2x VIX Short Term linked to SEtf_Close_min,VelocityShares Daily 2x VIX Short Term linked to SEtf_Close_volatility,VelocityShares Daily 2x VIX Short Term linked to SEtf_Close_change
2016-05-08,76500.0,76500.0,76500.0,0.0,0.0,83000.0,83000.0,83000.0,0.0,0.0,73750.0,73750.0,73750.0,0.0,0.0,81750.0,81750.0,81750.0,0.0,0.0
2016-05-15,77750.0,77750.0,77750.0,0.0,0.0,78250.0,78250.0,78250.0,0.0,0.0,75250.0,75250.0,75250.0,0.0,0.0,75500.0,75500.0,75500.0,0.0,0.0
2016-05-22,64250.0,64250.0,64250.0,0.0,0.0,64500.0,64500.0,64500.0,0.0,0.0,61000.0,61000.0,61000.0,0.0,0.0,61000.0,61000.0,61000.0,0.0,0.0
2016-05-29,58750.0,58750.0,58750.0,0.0,0.0,61750.0,61750.0,61750.0,0.0,0.0,55750.0,55750.0,55750.0,0.0,0.0,56000.0,56000.0,56000.0,0.0,0.0
2016-06-05,62500.0,62500.0,62500.0,0.0,0.0,68000.0,68000.0,68000.0,0.0,0.0,61500.0,61500.0,61500.0,0.0,0.0,67500.0,67500.0,67500.0,0.0,0.0
2016-06-12,77250.0,77250.0,77250.0,0.0,0.0,80000.0,80000.0,80000.0,0.0,0.0,74500.0,74500.0,74500.0,0.0,0.0,77500.0,77500.0,77500.0,0.0,0.0
2016-06-19,79000.0,79000.0,79000.0,0.0,0.0,85750.0,85750.0,85750.0,0.0,0.0,68250.0,68250.0,68250.0,0.0,0.0,82750.0,82750.0,82750.0,0.0,0.0
2016-06-26,54000.0,54000.0,54000.0,0.0,0.0,54000.0,54000.0,54000.0,0.0,0.0,50750.0,50750.0,50750.0,0.0,0.0,51250.0,51250.0,51250.0,0.0,0.0
2016-07-03,44000.0,44000.0,44000.0,0.0,0.0,44750.0,44750.0,44750.0,0.0,0.0,41000.0,41000.0,41000.0,0.0,0.0,41500.0,41500.0,41500.0,0.0,0.0
2016-07-10,37250.0,37250.0,37250.0,0.0,0.0,40000.0,40000.0,40000.0,0.0,0.0,37250.0,37250.0,37250.0,0.0,0.0,38000.0,38000.0,38000.0,0.0,0.0
2016-07-17,35500.0,35500.0,35500.0,0.0,0.0,36000.0,36000.0,36000.0,0.0,0.0,33500.0,33500.0,33500.0,0.0,0.0,34000.0,34000.0,34000.0,0.0,0.0
2016-07-24,30250.0,30250.0,30250.0,0.0,0.0,30250.0,30250.0,30250.0,0.0,0.0,27500.0,27500.0,27500.0,0.0,0.0,27750.0,27750.0,27750.0,0.0,0.0
2016-07-31,25000.0,25000.0,25000.0,0.0,0.0,25000.0,25000.0,25000.0,0.0,0.0,23750.0,23750.0,23750.0,0.0,0.0,24250.0,24250.0,24250.0,0.0,0.0
2016-08-07,23060.0,23060.0,23060.0,0.0,0.0,23690.0,23690.0,23690.0,0.0,0.0,22310.0,22310.0,22310.0,0.0,0.0,22680.0,22680.0,22680.0,0.0,0.0
2016-08-14,21940.0,21940.0,21940.0,0.0,0.0,22360.0,22360.0,22360.0,0.0,0.0,21470.0,21470.0,21470.0,0.0,0.0,21660.0,21660.0,21660.0,0.0,0.0
2016-08-21,22280.0,22280.0,22280.0,0.0,0.0,24320.0,24320.0,24320.0,0.0,0.0,21090.0,21090.0,21090.0,0.0,0.0,22820.0,22820.0,22820.0,0.0,0.0
2016-08-28,20690.0,20690.0,20690.0,0.0,0.0,20850.0,20850.0,20850.0,0.0,0.0,20020.0,20020.0,20020.0,0.0,0.0,20040.0,20040.0,20040.0,0.0,0.0
2016-09-04,20040.0,20040.0,20040.0,0.0,0.0,24570.0,24570.0,24570.0,0.0,0.0,19880.0,19880.0,19880.0,0.0,0.0,24570.0,24570.0,24570.0,0.0,0.0
2016-09-11,25770.0,25770.0,25770.0,0.0,0.0,26690.0,26690.0,26690.0,0.0,0.0,23770.8,23770.8,23770.8,0.0,0.0,24090.0,24090.0,24090.0,0.0,0.0
2016-09-18,17930.0,17930.0,17930.0,0.0,0.0,18260.0,18260.0,18260.0,0.0,0.0,17600.0,17600.0,17600.0,0.0,0.0,18050.0,18050.0,18050.0,0.0,0.0
2016-09-25,18400.0,18400.0,18400.0,0.0,0.0,19080.0,19080.0,19080.0,0.0,0.0,17720.0,17720.0,17720.0,0.0,0.0,18150.0,18150.0,18150.0,0.0,0.0
2016-10-02,17120.0,17120.0,17120.0,0.0,0.0,18060.0,18060.0,18060.0,0.0,0.0,16970.0,16970.0,16970.0,0.0,0.0,17350.0,17350.0,17350.0,0.0,0.0
2016-10-09,18410.0,18410.0,18410.0,0.0,0.0,19415.7,19415.7,19415.7,0.0,0.0,18160.0,18160.0,18160.0,0.0,0.0,19150.0,19150.0,19150.0,0.0,0.0
2016-10-16,16420.0,16420.0,16420.0,0.0,0.0,16570.0,16570.0,16570.0,0.0,0.0,15510.0,15510.0,15510.0,0.0,0.0,15580.0,15580.0,15580.0,0.0,0.0
2016-10-23,16040.0,16040.0,16040.0,0.0,0.0,17870.0,17870.0,17870.0,0.0,0.0,15650.0,15650.0,15650.0,0.0,0.0,17290.0,17290.0,17290.0,0.0,0.0
2016-10-30,21620.0,21620.0,21620.0,0.0,0.0,22430.0,22430.0,22430.0,0.0,0.0,20440.0,20440.0,20440.0,0.0,0.0,22200.0,22200.0,22200.0,0.0,0.0
2016-11-06,15920.0,15920.0,15920.0,0.0,0.0,16280.0,16280.0,16280.0,0.0,0.0,14600.0,14600.0,14600.0,0.0,0.0,14760.0,14760.0,14760.0,0.0,0.0
2016-11-13,12670.0,12670.0,12670.0,0.0,0.0,12990.0,12990.0,12990.0,0.0,0.0,12420.0,12420.0,12420.0,0.0,0.0,12570.0,12570.0,12570.0,0.0,0.0
2016-11-20,11580.0,11580.0,11580.0,0.0,0.0,11810.0,11810.0,11810.0,0.0,0.0,11470.0,11470.0,11470.0,0.0,0.0,11530.0,11530.0,11530.0,0.0,0.0
2016-11-27,12560.0,12560.0,12560.0,0.0,0.0,12701.1,12701.1,12701.1,0.0,0.0,11760.0,11760.0,11760.0,0.0,0.0,12450.0,12450.0,12450.0,0.0,0.0
2016-12-04,10350.0,10350.0,10350.0,0.0,0.0,10360.0,10360.0,10360.0,0.0,0.0,9870.0,9870.0,9870.0,0.0,0.0,9960.0,9960.0,9960.0,0.0,0.0
2016-12-11,9640.0,9640.0,9640.0,0.0,0.0,9925.8,9925.8,9925.8,0.0,0.0,9520.0,9520.0,9520.0,0.0,0.0,9660.0,9660.0,9660.0,0.0,0.0
2016-12-18,8690.0,8690.0,8690.0,0.0,0.0,8795.0,8795.0,8795.0,0.0,0.0,8510.0,8510.0,8510.0,0.0,0.0,8550.0,8550.0,8550.0,0.0,0.0
2016-12-25,8930.0,8930.0,8930.0,0.0,0.0,9700.0,9700.0,9700.0,0.0,0.0,8920.0,8920.0,8920.0,0.0,0.0,9520.0,9520.0,9520.0,0.0,0.0
2017-01-01,7120.0,7120.0,7120.0,0.0,0.0,7245.0,7245.0,7245.0,0.0,0.0,6790.0,6790.0,6790.0,0.0,0.0,7080.0,7080.0,7080.0,0.0,0.0
2017-01-08,6580.0,6580.0,6580.0,0.0,0.0,6820.0,6820.0,6820.0,0.0,0.0,6480.0,6480.0,6480.0,0.0,0.0,6670.0,6670.0,6670.0,0.0,0.0
2017-01-15,6570.0,6570.0,6570.0,0.0,0.0,6620.0,6620.0,6620.0,0.0,0.0,6190.0,6190.0,6190.0,0.0,0.0,6210.0,6210.0,6210.0,0.0,0.0
2017-01-22,5280.0,5280.0,5280.0,0.0,0.0,5380.0,5380.0,5380.0,0.0,0.0,5160.0,5160.0,5160.0,0.0,0.0,5210.0,5210.0,5210.0,0.0,0.0
2017-01-29,5130.0,5130.0,5130.0,0.0,0.0,5180.0,5180.0,5180.0,0.0,0.0,5000.0,5000.0,5000.0,0.0,0.0,5100.0,5100.0,5100.0,0.0,0.0
2017-02-05,4800.0,4800.0,4800.0,0.0,0.0,4830.0,4830.0,4830.0,0.0,0.0,4690.0,4690.0,4690.0,0.0,0.0,4760.0,4760.0,4760.0,0.0,0.0
2017-02-12,4580.0,4580.0,4580.0,0.0,0.0,4650.0,4650.0,4650.0,0.0,0.0,4360.0,4360.0,4360.0,0.0,0.0,4400.0,4400.0,4400.0,0.0,0.0
2017-02-19,5130.0,5130.0,5130.0,0.0,0.0,5180.0,5180.0,5180.0,0.0,0.0,4630.0,4630.0,4630.0,0.0,0.0,4670.0,4670.0,4670.0,0.0,0.0
2017-02-26,4540.0,4540.0,4540.0,0.0,0.0,4540.0,4540.0,4540.0,0.0,0.0,4350.0,4350.0,4350.0,0.0,0.0,4400.0,4400.0,4400.0,0.0,0.0
2017-03-05,4140.0,4140.0,4140.0,0.0,0.0,4270.0,4270.0,4270.0,0.0,0.0,4100.0,4100.0,4100.0,0.0,0.0,4130.0,4130.0,4130.0,0.0,0.0
2017-03-12,3573.0,3573.0,3573.0,0.0,0.0,3587.0,3587.0,3587.0,0.0,0.0,3430.0,3430.0,3430.0,0.0,0.0,3535.0,3535.0,3535.0,0.0,0.0
2017-03-19,3986.0,3986.0,3986.0,0.0,0.0,4320.0,4320.0,4320.0,0.0,0.0,3814.0,3814.0,3814.0,0.0,0.0,3956.0,3956.0,3956.0,0.0,0.0
2017-03-26,3392.0,3392.0,3392.0,0.0,0.0,3518.0,3518.0,3518.0,0.0,0.0,3347.0,3347.0,3347.0,0.0,0.0,3508.0,3508.0,3508.0,0.0,0.0
2017-04-02,3644.0,3644.0,3644.0,0.0,0.0,3817.0,3817.0,3817.0,0.0,0.0,3562.0,3562.0,3562.0,0.0,0.0,3792.0,3792.0,3792.0,0.0,0.0
2017-04-09,4511.0,4511.0,4511.0,0.0,0.0,4719.0,4719.0,4719.0,0.0,0.0,4327.0,4327.0,4327.0,0.0,0.0,4649.0,4649.0,4649.0,0.0,0.0
2017-04-16,4151.0,4151.0,4151.0,0.0,0.0,4295.0,4295.0,4295.0,0.0,0.0,4102.0,4102.0,4102.0,0.0,0.0,4121.0,4121.0,4121.0,0.0,0.0
2017-04-23,3093.0,3093.0,3093.0,0.0,0.0,3164.0,3164.0,3164.0,0.0,0.0,3080.0,3080.0,3080.0,0.0,0.0,3091.0,3091.0,3091.0,0.0,0.0
2017-04-30,2819.0,2819.0,2819.0,0.0,0.0,2884.0,2884.0,2884.0,0.0,0.0,2788.0,2788.0,2788.0,0.0,0.0,2859.0,2859.0,2859.0,0.0,0.0
2017-05-07,2734.0,2734.0,2734.0,0.0,0.0,2756.0,2756.0,2756.0,0.0,0.0,2698.0,2698.0,2698.0,0.0,0.0,2699.0,2699.0,2699.0,0.0,0.0
2017-05-14,3057.0,3057.0,3057.0,0.0,0.0,3063.0,3063.0,3063.0,0.0,0.0,2701.0,2701.0,2701.0,0.0,0.0,2817.0,2817.0,2817.0,0.0,0.0
2017-05-21,2492.0,2492.0,2492.0,0.0,0.0,2492.0,2492.0,2492.0,0.0,0.0,2371.0,2371.0,2371.0,0.0,0.0,2382.0,2382.0,2382.0,0.0,0.0
2017-05-28,2294.0,2294.0,2294.0,0.0,0.0,2312.0,2312.0,2312.0,0.0,0.0,2241.0,2241.0,2241.0,0.0,0.0,2285.0,2285.0,2285.0,0.0,0.0
2017-06-04,2207.0,2207.0,2207.0,0.0,0.0,2520.0,2520.0,2520.0,0.0,0.0,2160.0,2160.0,2160.0,0.0,0.0,2307.0,2307.0,2307.0,0.0,0.0
2017-06-11,2198.0,2198.0,2198.0,0.0,0.0,2282.0,2282.0,2282.0,0.0,0.0,2188.0,2188.0,2188.0,0.0,0.0,2195.0,2195.0,2195.0,0.0,0.0
2017-06-18,2088.0,2088.0,2088.0,0.0,0.0,2116.0,2116.0,2116.0,0.0,0.0,2042.0,2042.0,2042.0,0.0,0.0,2051.0,2051.0,2051.0,0.0,0.0
2017-06-25,2067.0,2067.0,2067.0,0.0,0.0,2247.0,2247.0,2247.0,0.0,0.0,2033.0,2033.0,2033.0,0.0,0.0,2112.0,2112.0,2112.0,0.0,0.0
2017-07-02,2283.0,2283.0,2283.0,0.0,0.0,2329.0,2329.0,2329.0,0.0,0.0,2210.0,2210.0,2210.0,0.0,0.0,2217.0,2217.0,2217.0,0.0,0.0
2017-07-09,1933.0,1933.0,1933.0,0.0,0.0,1940.0,1940.0,1940.0,0.0,0.0,1842.0,1842.0,1842.0,0.0,0.0,1867.0,1867.0,1867.0,0.0,0.0
2017-07-16,1677.0,1677.0,1677.0,0.0,0.0,1692.0,1692.0,1692.0,0.0,0.0,1630.0,1630.0,1630.0,0.0,0.0,1631.0,1631.0,1631.0,0.0,0.0
2017-07-23,1682.0,1682.0,1682.0,0.0,0.0,1729.0,1729.0,1729.0,0.0,0.0,1638.0,1638.0,1638.0,0.0,0.0,1650.0,1650.0,1650.0,0.0,0.0
2017-07-30,1620.0,1620.0,1620.0,0.0,0.0,1639.0,1639.0,1639.0,0.0,0.0,1589.0,1589.0,1589.0,0.0,0.0,1626.0,1626.0,1626.0,0.0,0.0
2017-08-06,2247.0,2247.0,2247.0,0.0,0.0,2479.0,2479.0,2479.0,0.0,0.0,2101.1,2101.1,2101.1,0.0,0.0,2344.0,2344.0,2344.0,0.0,0.0
2017-08-13,2114.0,2114.0,2114.0,0.0,0.0,2262.09,2262.09,2262.09,0.0,0.0,1916.0,1916.0,1916.0,0.0,0.0,2125.0,2125.0,2125.0,0.0,0.0
2017-08-20,1724.0,1724.0,1724.0,0.0,0.0,1760.5,1760.5,1760.5,0.0,0.0,1677.0,1677.0,1677.0,0.0,0.0,1690.0,1690.0,1690.0,0.0,0.0
2017-08-27,1567.0,1567.0,1567.0,0.0,0.0,1597.9,1597.9,1597.9,0.0,0.0,1556.0,1556.0,1556.0,0.0,0.0,1591.0,1591.0,1591.0,0.0,0.0
2017-09-03,1706.0,1706.0,1706.0,0.0,0.0,1762.0,1762.0,1762.0,0.0,0.0,1691.5,1691.5,1691.5,0.0,0.0,1728.0,1728.0,1728.0,0.0,0.0
2017-09-10,1399.0,1399.0,1399.0,0.0,0.0,1400.0,1400.0,1400.0,0.0,0.0,1353.0,1353.0,1353.0,0.0,0.0,1360.0,1360.0,1360.0,0.0,0.0
2017-09-17,1281.0,1281.0,1281.0,0.0,0.0,1297.99,1297.99,1297.99,0.0,0.0,1241.0,1241.0,1241.0,0.0,0.0,1254.0,1254.0,1254.0,0.0,0.0
2017-09-24,1178.0,1178.0,1178.0,0.0,0.0,1194.0,1194.0,1194.0,0.0,0.0,1127.0,1127.0,1127.0,0.0,0.0,1133.0,1133.0,1133.0,0.0,0.0
2017-10-01,1019.0,1019.0,1019.0,0.0,0.0,1061.0,1061.0,1061.0,0.0,0.0,1012.0,1012.0,1012.0,0.0,0.0,1012.0,1012.0,1012.0,0.0,0.0
2017-10-08,928.0,928.0,928.0,0.0,0.0,936.0,936.0,936.0,0.0,0.0,900.0,900.0,900.0,0.0,0.0,915.0,915.0,915.0,0.0,0.0
2017-10-15,837.0,837.0,837.0,0.0,0.0,848.0,848.0,848.0,0.0,0.0,829.0,829.0,829.0,0.0,0.0,832.0,832.0,832.0,0.0,0.0
2017-10-22,909.0,909.0,909.0,0.0,0.0,940.0,940.0,940.0,0.0,0.0,846.0,846.0,846.0,0.0,0.0,853.0,853.0,853.0,0.0,0.0
2017-10-29,819.0,819.0,819.0,0.0,0.0,840.0,840.0,840.0,0.0,0.0,813.0,813.0,813.0,0.0,0.0,825.0,825.0,825.0,0.0,0.0
2017-11-05,856.0,856.0,856.0,0.0,0.0,888.0,888.0,888.0,0.0,0.0,848.0,848.0,848.0,0.0,0.0,877.0,877.0,877.0,0.0,0.0
2017-11-12,880.0,880.0,880.0,0.0,0.0,886.0,886.0,886.0,0.0,0.0,846.0,846.0,846.0,0.0,0.0,859.0,859.0,859.0,0.0,0.0
2017-11-19,719.0,719.0,719.0,0.0,0.0,725.0,725.0,725.0,0.0,0.0,714.0,714.0,714.0,0.0,0.0,720.0,720.0,720.0,0.0,0.0
2017-11-26,747.0,747.0,747.0,0.0,0.0,926.0,926.0,926.0,0.0,0.0,735.66,735.66,735.66,0.0,0.0,777.0,777.0,777.0,0.0,0.0
2017-12-03,684.0,684.0,684.0,0.0,0.0,688.9,688.9,688.9,0.0,0.0,656.0,656.0,656.0,0.0,0.0,662.0,662.0,662.0,0.0,0.0
2017-12-10,600.0,600.0,600.0,0.0,0.0,600.0,600.0,600.0,0.0,0.0,557.0,557.0,557.0,0.0,0.0,567.0,567.0,567.0,0.0,0.0
2017-12-17,545.0,545.0,545.0,0.0,0.0,558.62,558.62,558.62,0.0,0.0,538.0,538.0,538.0,0.0,0.0,548.0,548.0,548.0,0.0,0.0
2017-12-24,532.0,532.0,532.0,0.0,0.0,558.0,558.0,558.0,0.0,0.0,532.0,532.0,532.0,0.0,0.0,554.0,554.0,554.0,0.0,0.0
2017-12-31,491.0,491.0,491.0,0.0,0.0,498.0,498.0,498.0,0.0,0.0,489.0,489.0,489.0,0.0,0.0,493.0,493.0,493.0,0.0,0.0
