Date,LOOP_stock_Open_average,LOOP_stock_Open_max,LOOP_stock_Open_min,LOOP_stock_Open_volatility,LOOP_stock_Open_change,LOOP_stock_High_average,LOOP_stock_High_max,LOOP_stock_High_min,LOOP_stock_High_volatility,LOOP_stock_High_change,LOOP_stock_Low_average,LOOP_stock_Low_max,LOOP_stock_Low_min,LOOP_stock_Low_volatility,LOOP_stock_Low_change,LOOP_stock_Close_average,LOOP_stock_Close_max,LOOP_stock_Close_min,LOOP_stock_Close_volatility,LOOP_stock_Close_change,LOOP_stock_Volume_average,LOOP_stock_Volume_max,LOOP_stock_Volume_min,LOOP_stock_Volume_volatility,LOOP_stock_Volume_change
2016-01-03,3.99,4.25,3.82,0.43000000000000016,-0.43000000000000016,4.06,4.27,3.82,0.44999999999999973,-0.44999999999999973,3.845,3.94,3.7,0.23999999999999977,-0.23999999999999977,3.9450000000000003,4.24,3.7,0.54,-0.54,9620,20890,600,20290,-7870
2016-01-10,3.39,3.8,3.02,0.7799999999999998,-0.7799999999999998,3.5366666666666666,3.8,3.3,0.5,-0.5,3.35,3.7,3.0,0.7000000000000002,-0.7000000000000002,3.416666666666667,3.7,3.2,0.5,-0.5,3841,9712,637,9075,8536
2016-01-17,3.265,3.49,2.99,0.5,-0.3900000000000001,3.37,3.6,2.99,0.6099999999999999,-0.18999999999999995,2.9375,3.05,2.75,0.2999999999999998,-0.20999999999999996,2.9625,3.11,2.75,0.3599999999999999,-0.25,7399,12073,200,11873,2606
2016-01-24,3.424,3.85,3.15,0.7000000000000002,0.41000000000000014,3.494,3.85,3.25,0.6000000000000001,0.41000000000000014,3.222,3.48,2.95,0.5299999999999998,0.3799999999999999,3.3520000000000003,3.49,3.15,0.3400000000000003,0.29000000000000004,3940,10120,1262,8858,2529
2016-01-31,3.71,4.0,3.5,0.5,-0.41000000000000014,3.735,4.0,3.59,0.41000000000000014,-0.41000000000000014,3.495,3.7,3.2,0.5,0.3899999999999997,3.5225,3.7,3.2,0.5,0.3899999999999997,7425,27900,200,27700,1200
2016-02-07,3.515,3.59,3.49,0.09999999999999964,-0.09999999999999964,3.5175,3.59,3.49,0.09999999999999964,-0.08999999999999986,3.515,3.59,3.49,0.09999999999999964,-0.09999999999999964,3.5175,3.59,3.49,0.09999999999999964,-0.08999999999999986,2269,4859,984,3875,3181
2016-02-14,3.626666666666667,3.89,3.49,0.3999999999999999,0.3900000000000001,3.783333333333333,3.95,3.5,0.4500000000000002,0.3999999999999999,3.58,3.75,3.49,0.2599999999999998,0.25,3.763333333333333,3.9,3.5,0.3999999999999999,0.3900000000000001,3979,9453,1000,8453,-486
2016-02-21,3.725,3.93,3.5,0.43000000000000016,0.040000000000000036,3.865,3.99,3.6,0.3900000000000001,0.08999999999999986,3.6775,3.93,3.5,0.43000000000000016,0.15000000000000036,3.815,3.98,3.6,0.3799999999999999,0.20000000000000018,3946,7280,940,6340,424
2016-02-28,3.86,3.98,3.5,0.48,0.48,3.86,3.98,3.5,0.48,0.48,3.74,3.98,3.5,0.48,0.48,3.86,3.98,3.5,0.48,0.48,828,1532,100,1432,88
2016-03-06,4.25,4.25,4.25,0.0,0.0,4.25,4.25,4.25,0.0,0.0,4.125,4.25,4.0,0.25,-0.25,4.15,4.25,4.05,0.20000000000000018,-0.20000000000000018,27310,50270,4350,45920,-45920
2016-03-13,4.3,4.3,4.3,0.0,0.0,4.3,4.3,4.3,0.0,0.0,4.3,4.3,4.3,0.0,0.0,4.3,4.3,4.3,0.0,0.0,200,200,200,0,0
2016-03-20,4.2,4.2,4.2,0.0,0.0,4.3,4.3,4.3,0.0,0.0,4.2,4.2,4.2,0.0,0.0,4.3,4.3,4.3,0.0,0.0,2800,2800,2800,0,0
