Date,KMB_stock_Open_average,KMB_stock_Open_max,KMB_stock_Open_min,KMB_stock_Open_volatility,KMB_stock_Open_change,KMB_stock_High_average,KMB_stock_High_max,KMB_stock_High_min,KMB_stock_High_volatility,KMB_stock_High_change,KMB_stock_Low_average,KMB_stock_Low_max,KMB_stock_Low_min,KMB_stock_Low_volatility,KMB_stock_Low_change,KMB_stock_Close_average,KMB_stock_Close_max,KMB_stock_Close_min,KMB_stock_Close_volatility,KMB_stock_Close_change,KMB_stock_Volume_average,KMB_stock_Volume_max,KMB_stock_Volume_min,KMB_stock_Volume_volatility,KMB_stock_Volume_change
2016-01-03,126.974,127.84,125.91,1.9300000000000068,1.2900000000000063,128.556,130.05,126.57,3.480000000000018,0.9300000000000068,126.07,127.6,124.56,3.039999999999992,0.39000000000000057,127.334,129.08,125.23,3.8500000000000085,-1.25,3148027,3930164,2660640,1269524,-82627
2016-01-10,125.96,126.62,125.41,1.210000000000008,-0.10999999999999943,127.052,127.83,126.29,1.539999999999992,-0.14999999999999147,124.952,125.55,124.28,1.269999999999996,0.01999999999999602,125.97399999999999,127.21,125.36,1.8499999999999943,-0.3499999999999943,2172968,3039475,1586209,1453266,1110392
2016-01-17,125.075,126.15,123.99,2.160000000000011,-0.35999999999999943,126.22,127.37,124.89,2.480000000000004,-0.09000000000000341,123.59,125.05,121.71,3.3400000000000034,-0.45999999999999375,125.31,126.72,123.69,3.030000000000001,0.8400000000000034,2541336,2929596,2244659,684937,-244982
2016-01-24,124.486,126.97,122.77,4.200000000000003,3.75,126.882,129.33,125.54,3.7900000000000063,3.7900000000000063,123.482,125.85,121.5,4.349999999999994,4.349999999999994,125.294,128.42,122.69,5.72999999999999,5.72999999999999,2954759,5126258,1506130,3620128,-1673073
2016-01-31,128.666,129.58,127.38,2.200000000000017,1.3700000000000045,129.904,130.88,129.24,1.6399999999999864,0.04999999999998295,127.75399999999999,128.19,127.28,0.9099999999999966,0.8100000000000023,129.058,130.37,128.01,2.3600000000000136,0.14000000000001478,2192603,2591371,1832113,759258,-169423
2016-02-07,128.48000000000002,131.11,127.15,3.960000000000008,-0.7099999999999937,130.308,132.43,128.28,4.150000000000006,-0.4200000000000159,126.994,129.63,124.65,4.97999999999999,-0.39000000000000057,129.046,130.79,126.42,4.36999999999999,-0.8000000000000114,2103639,2486646,1508431,978215,116051
2016-02-14,129.7025,130.36,128.84,1.5200000000000102,-0.22999999999998977,130.71,131.27,129.94,1.3300000000000125,0.6999999999999886,128.53,129.4,127.4,2.0,1.1599999999999966,129.8475,130.5,128.71,1.789999999999992,1.7199999999999989,1546608,1756028,1208880,547148,-506929
2016-02-21,131.886,133.31,130.53,2.780000000000001,1.509999999999991,132.886,133.73,131.91,1.8199999999999932,1.0699999999999932,130.792,131.88,129.72,2.1599999999999966,-0.030000000000001137,132.01,133.5,131.3,2.1999999999999886,-0.06999999999999318,1382231,1615702,999471,616231,-31450
2016-02-28,130.992,131.63,130.03,1.5999999999999943,0.4300000000000068,132.052,132.89,131.6,1.289999999999992,0.7699999999999818,130.082,130.88,128.77,2.109999999999985,0.6399999999999864,131.536,132.54,130.3,2.2399999999999807,2.2399999999999807,1787641,2242658,1526417,716241,-432322
2016-03-06,132.044,132.69,131.13,1.5600000000000023,0.5999999999999943,133.276,133.97,132.57,1.4000000000000057,0.700000000000017,131.058,131.7,130.46,1.2399999999999807,0.8999999999999773,132.188,133.15,131.59,1.5600000000000023,1.5600000000000023,2040723,2913973,1707743,1206230,-91275
2016-03-13,134.568,135.91,133.22,2.6899999999999977,2.6899999999999977,135.728,136.61,134.78,1.8300000000000125,1.7199999999999989,133.92,134.97,132.84,2.1299999999999955,2.049999999999983,135.226,136.01,134.63,1.3799999999999955,0.8199999999999932,2132503,4559695,1314778,3244917,2675882
2016-03-20,134.5975,136.08,133.66,2.420000000000016,-2.420000000000016,135.075,136.08,133.87,2.210000000000008,-2.210000000000008,133.3825,134.2,132.82,1.3799999999999955,-1.3799999999999955,134.1075,135.26,133.55,1.7099999999999795,-1.7099999999999795,1758335,2226762,1098012,1128750,-676522
2016-03-27,134.4,135.5,133.33,2.1699999999999875,-0.549999999999983,135.76,136.39,135.05,1.339999999999975,1.339999999999975,134.02,135.1,133.02,2.079999999999984,-0.8199999999999932,135.13,136.2,134.24,1.9599999999999795,1.9599999999999795,1270163,1392029,1129739,262290,105436
2016-04-03,136.45600000000002,137.31,136.06,1.25,1.1299999999999955,137.154,137.6,136.9,0.6999999999999886,0.6999999999999886,135.954,136.52,135.61,0.9099999999999966,0.9099999999999966,136.784,137.49,136.25,1.240000000000009,1.2300000000000182,1179756,1369490,1016325,353165,-107968
2016-04-10,137.13,138.39,135.98,2.4099999999999966,-1.490000000000009,137.942,138.75,136.83,1.9199999999999875,-1.9199999999999875,136.166,137.08,135.49,1.5900000000000034,-1.3200000000000216,136.71,138.13,135.66,2.469999999999999,-0.7800000000000011,1722357,2040439,1420723,619716,-267462
2016-04-17,134.2,137.0,125.52,11.480000000000004,-10.739999999999995,135.022,137.84,127.24,10.600000000000009,-9.820000000000007,132.58,136.03,123.78,12.25,-11.97999999999999,133.608,137.11,126.88,10.230000000000018,-9.77000000000001,2640172,5725647,1276083,4449564,4449564
2016-04-24,125.55,126.65,124.28,2.3700000000000045,-0.18000000000000682,126.476,126.86,126.12,0.7399999999999949,-0.06999999999999318,124.154,125.0,123.52,1.480000000000004,-0.4399999999999977,125.42999999999999,126.24,123.81,2.4299999999999926,-1.019999999999996,3171638,3741165,2388263,1352902,-631592
2016-05-01,126.206,127.9,124.8,3.1000000000000085,2.6200000000000045,127.766,129.2,125.99,3.2099999999999937,2.1300000000000097,125.618,127.08,123.83,3.25,3.0799999999999983,126.912,127.93,125.22,2.710000000000008,2.700000000000003,1977171,2424130,1455613,968517,-535081
2016-05-08,128.974,129.83,128.0,1.8300000000000125,1.8300000000000125,129.832,130.7,128.96,1.7399999999999807,1.7399999999999807,128.516,129.24,127.77,1.470000000000013,1.3299999999999983,129.088,130.06,128.13,1.9300000000000068,1.0600000000000023,1263783,1429742,1038690,391052,40856
2016-05-15,127.444,129.23,125.73,3.499999999999986,-1.6999999999999886,128.2,130.0,126.77,3.230000000000004,-2.539999999999992,126.17,128.78,125.01,3.769999999999996,-3.049999999999997,126.99600000000001,129.58,126.06,3.5200000000000102,-3.5200000000000102,1482476,1843014,922755,920259,920259
2016-05-22,126.94800000000001,127.93,126.04,1.8900000000000006,1.7900000000000063,127.746,129.13,126.3,2.8299999999999983,2.8299999999999983,126.526,127.64,125.6,2.0400000000000063,1.980000000000004,127.258,128.45,125.95,2.499999999999986,2.499999999999986,1625488,2527272,1293006,1234266,-128408
2016-05-29,127.8575,128.56,126.88,1.6800000000000068,-0.44999999999998863,128.79,130.17,128.0,2.1699999999999875,1.2299999999999898,127.15,128.0,126.71,1.2900000000000063,1.2900000000000063,128.275,130.08,127.04,3.0400000000000063,3.0400000000000063,2258843,4531109,1298826,3232283,-2659004
2016-06-05,129.63400000000001,130.24,128.98,1.2600000000000193,0.030000000000001137,130.688,131.14,130.0,1.1399999999999864,0.39999999999997726,129.312,129.93,128.77,1.1599999999999966,0.009999999999990905,130.364,130.98,129.78,1.1999999999999886,0.8100000000000023,1111487,1416066,794906,621160,-177656
2016-06-12,131.644,133.0,130.21,2.789999999999992,2.3799999999999955,132.656,133.1,131.54,1.5600000000000023,1.460000000000008,130.69,131.64,129.32,2.319999999999993,0.9699999999999989,132.03,133.05,130.25,2.8000000000000114,2.1500000000000057,1491520,1964368,1050328,914040,886794
