Date,AMGN_stock_Open_average,AMGN_stock_Open_max,AMGN_stock_Open_min,AMGN_stock_Open_volatility,AMGN_stock_Open_change,AMGN_stock_High_average,AMGN_stock_High_max,AMGN_stock_High_min,AMGN_stock_High_volatility,AMGN_stock_High_change,AMGN_stock_Low_average,AMGN_stock_Low_max,AMGN_stock_Low_min,AMGN_stock_Low_volatility,AMGN_stock_Low_change,AMGN_stock_Close_average,AMGN_stock_Close_max,AMGN_stock_Close_min,AMGN_stock_Close_volatility,AMGN_stock_Close_change,AMGN_stock_Volume_average,AMGN_stock_Volume_max,AMGN_stock_Volume_min,AMGN_stock_Volume_volatility,AMGN_stock_Volume_change
2016-01-03,155.838,159.0,153.06,5.939999999999998,-5.8799999999999955,157.734,160.21,154.86,5.349999999999994,-4.359999999999985,154.318,157.25,150.46,6.789999999999992,-5.6299999999999955,155.384,158.34,150.71,7.6299999999999955,-7.6299999999999955,3986220,5083228,2678936,2404292,-903668
2016-01-10,148.922,151.33,146.02,5.310000000000002,-3.640000000000015,152.65200000000002,155.3,151.24,4.060000000000002,0.710000000000008,145.726,147.69,144.17,3.5200000000000102,3.5200000000000102,149.68,153.16,145.46,7.699999999999989,3.6100000000000136,5000436,6213015,3982146,2230869,1465586
2016-01-17,153.4125,156.45,149.0,7.449999999999989,3.0,155.86,156.96,154.62,2.3400000000000034,2.3400000000000034,150.19,154.24,148.05,6.189999999999998,6.010000000000019,153.79500000000002,156.08,151.3,4.780000000000001,4.780000000000001,5243027,7338628,4382191,2956437,195096
2016-01-24,152.87,156.18,149.4,6.780000000000001,-6.780000000000001,154.566,158.0,151.71,6.289999999999992,-5.0,148.726,153.0,145.25,7.75,-7.75,151.752,153.78,148.35,5.430000000000007,-0.700000000000017,4716763,7174382,3645490,3528892,2409262
2016-01-31,150.344,151.31,148.93,2.3799999999999955,-2.3799999999999955,151.546,153.72,149.38,4.340000000000003,-4.340000000000003,147.476,149.34,143.69,5.650000000000006,-5.650000000000006,149.7,152.75,145.04,7.710000000000008,-7.710000000000008,4630268,6451924,3685238,2766686,1849760
2016-02-07,142.724,145.21,140.76,4.450000000000017,-0.37000000000000455,145.156,147.13,143.49,3.6399999999999864,0.4099999999999966,141.224,143.96,140.04,3.920000000000016,0.9799999999999898,143.43,144.81,141.46,3.3499999999999943,1.7199999999999989,4140842,4627325,3217966,1409359,-1409359
2016-02-14,148.74,150.79,146.89,3.9000000000000057,2.0900000000000034,150.925,152.36,148.06,4.300000000000011,3.6999999999999886,147.60500000000002,149.08,145.68,3.4000000000000057,2.579999999999984,149.41,151.07,147.15,3.9199999999999875,2.969999999999999,3217836,3811075,2796785,1014290,-574554
2016-02-21,147.65666666666667,148.72,145.5,3.219999999999999,-1.0200000000000102,148.725,149.77,147.27,2.5,-2.0700000000000216,146.26999999999998,147.7,143.91,3.789999999999992,0.7599999999999909,147.49666666666667,148.56,146.75,1.8100000000000023,-0.8600000000000136,3015487,4603310,0,4603310,-4603310
2016-02-28,146.702,148.0,144.3,3.6999999999999886,0.06999999999999318,147.868,148.63,147.29,1.3400000000000034,-0.3699999999999761,144.114,146.21,142.22,3.990000000000009,2.319999999999993,145.996,148.39,142.28,6.109999999999985,3.6999999999999886,3964547,5193833,2989489,2204344,-1722439
2016-03-06,144.176,146.89,142.06,4.829999999999984,-2.030000000000001,145.484,147.87,143.48,4.390000000000015,-2.8799999999999955,142.036,144.76,139.02,5.739999999999981,-2.5900000000000034,143.688,147.31,140.9,6.409999999999997,-2.740000000000009,4371701,6075415,3064070,3011345,1577863
2016-03-13,144.078,144.97,143.0,1.9699999999999989,1.1099999999999852,145.96200000000002,147.0,145.3,1.6999999999999886,1.0900000000000034,142.454,143.19,141.84,1.3499999999999943,-0.6800000000000068,144.29,145.51,143.21,2.299999999999983,0.8899999999999864,4770982,6802568,3013754,3788814,3788814
2016-03-20,147.85500000000002,150.31,145.3,5.009999999999991,3.4599999999999795,150.45,151.91,147.95,3.960000000000008,3.0,146.8975,148.14,145.02,3.119999999999976,2.579999999999984,148.9075,150.62,147.01,3.6100000000000136,2.230000000000018,3381209,4213919,3025752,1188167,-151860
2016-03-27,149.348,150.02,148.46,1.5600000000000023,0.700000000000017,151.266,154.44,149.69,4.75,4.079999999999984,148.13,149.13,146.8,2.329999999999984,1.7800000000000011,150.286,154.16,148.37,5.789999999999992,5.789999999999992,2788592,3972212,2110955,1861257,1861257
2016-04-03,155.842,159.05,153.68,5.3700000000000045,4.240000000000009,157.99,159.98,155.16,4.819999999999993,3.039999999999992,154.36599999999999,156.57,152.62,3.9499999999999886,1.7199999999999989,156.222,159.66,152.95,6.710000000000008,1.8000000000000114,2974413,4067029,2314237,1752792,207902
2016-04-10,158.304,160.15,156.14,4.010000000000019,3.75,159.79999999999998,160.89,157.75,3.1399999999999864,2.6399999999999864,157.49,159.37,155.28,4.090000000000003,3.180000000000007,159.06,160.13,156.39,3.740000000000009,3.740000000000009,2917578,3860554,2406821,1453733,91522
2016-04-17,162.054,164.52,159.49,5.030000000000001,5.030000000000001,163.536,164.7,162.1,2.5999999999999943,2.5999999999999943,161.15,162.18,159.4,2.780000000000001,2.780000000000001,162.82,164.35,161.7,2.6500000000000057,1.490000000000009,2450801,2757177,2081057,676120,676120
2016-04-24,161.774,163.39,159.39,4.0,-3.7600000000000193,163.232,163.91,161.92,1.990000000000009,-1.8300000000000125,160.1,162.24,156.38,5.860000000000014,-5.860000000000014,161.234,163.46,158.3,5.159999999999997,-5.159999999999997,3044596,5386570,1596314,3790256,3790256
2016-05-01,155.978,158.62,153.49,5.1299999999999955,-5.1299999999999955,156.88,159.42,154.45,4.969999999999999,-4.969999999999999,154.292,157.21,151.36,5.849999999999994,-5.849999999999994,155.392,158.99,153.19,5.800000000000011,-5.800000000000011,2735048,3048430,2325354,723076,571121
2016-05-08,154.656,157.73,151.22,6.509999999999991,-2.4799999999999898,156.18200000000002,158.25,154.08,4.1699999999999875,-2.0,153.05,154.95,151.22,3.7299999999999898,-1.8000000000000114,154.416,157.24,152.35,4.890000000000015,-3.0600000000000023,2749950,2990103,2451164,538939,-538939
