Date,ATRMStock_Open_average,ATRMStock_Open_max,ATRMStock_Open_min,ATRMStock_Open_volatility,ATRMStock_Open_change,ATRMStock_High_average,ATRMStock_High_max,ATRMStock_High_min,ATRMStock_High_volatility,ATRMStock_High_change,ATRMStock_Low_average,ATRMStock_Low_max,ATRMStock_Low_min,ATRMStock_Low_volatility,ATRMStock_Low_change,ATRMStock_Close_average,ATRMStock_Close_max,ATRMStock_Close_min,ATRMStock_Close_volatility,ATRMStock_Close_change,ATRMStock_Volume_average,ATRMStock_Volume_max,ATRMStock_Volume_min,ATRMStock_Volume_volatility,ATRMStock_Volume_change
2016-01-03,3.0175,3.02,3.01,0.010000000000000231,-0.010000000000000231,3.02,3.02,3.02,0.0,0.0,3.0175,3.02,3.01,0.010000000000000231,-0.010000000000000231,3.0175,3.02,3.01,0.010000000000000231,-0.010000000000000231,1707,5764,115,5649,5649
2016-01-10,2.904,3.01,2.76,0.25,-0.25,2.9619999999999997,3.03,2.76,0.27,-0.25,2.802,3.01,2.71,0.2999999999999998,-0.25,2.916,3.02,2.76,0.26000000000000023,-0.25,2476,5300,260,5040,-5040
2016-01-17,2.9,2.9,2.9,0.0,0.0,2.93,2.93,2.93,0.0,0.0,2.61,2.61,2.61,0.0,0.0,2.93,2.93,2.93,0.0,0.0,3350,3350,3350,0,0
2016-01-24,2.8666666666666667,2.99,2.63,0.3600000000000003,0.3500000000000001,2.8666666666666667,2.99,2.63,0.3600000000000003,0.3500000000000001,2.8666666666666667,2.99,2.63,0.3600000000000003,0.3500000000000001,2.8666666666666667,2.99,2.63,0.3600000000000003,0.3500000000000001,2521,5000,578,4422,1407
2016-01-31,2.5,2.5,2.5,0.0,0.0,2.5,2.5,2.5,0.0,0.0,2.35,2.5,2.2,0.2999999999999998,-0.2999999999999998,2.375,2.5,2.25,0.25,-0.25,3460,6638,282,6356,6356
2016-02-07,2.14,2.25,2.02,0.22999999999999998,-0.1299999999999999,2.216666666666667,2.25,2.15,0.10000000000000009,0.10000000000000009,2.1166666666666667,2.25,2.02,0.22999999999999998,-0.06000000000000005,2.1933333333333334,2.25,2.08,0.16999999999999993,0.16999999999999993,990,1422,650,772,522
2016-02-14,1.4766666666666668,2.37,0.0,2.37,0.31000000000000005,1.4866666666666666,2.4,0.0,2.4,0.33999999999999986,1.4033333333333333,2.15,0.0,2.15,0.08999999999999986,1.4033333333333333,2.15,0.0,2.15,0.08999999999999986,2326,6830,0,6830,6680
2016-02-21,2.58,3.0,2.4,0.6000000000000001,0.6000000000000001,2.7024999999999997,3.01,2.4,0.6099999999999999,0.6099999999999999,2.575,3.0,2.4,0.6000000000000001,0.6000000000000001,2.5774999999999997,3.01,2.4,0.6099999999999999,0.6099999999999999,3130,5612,700,4912,3612
2016-02-28,2.6399999999999997,3.01,2.27,0.7399999999999998,-0.7399999999999998,3.005,3.01,3.0,0.009999999999999787,-0.009999999999999787,2.6399999999999997,3.01,2.27,0.7399999999999998,-0.7399999999999998,3.005,3.01,3.0,0.009999999999999787,-0.009999999999999787,350,540,160,380,380
2016-03-06,2.5,2.5,2.5,0.0,0.0,2.5,2.5,2.5,0.0,0.0,2.477,2.477,2.477,0.0,0.0,2.477,2.477,2.477,0.0,0.0,2175,2175,2175,0,0
