Date,ACFN_stock_Open_average,ACFN_stock_Open_max,ACFN_stock_Open_min,ACFN_stock_Open_volatility,ACFN_stock_Open_change,ACFN_stock_High_average,ACFN_stock_High_max,ACFN_stock_High_min,ACFN_stock_High_volatility,ACFN_stock_High_change,ACFN_stock_Low_average,ACFN_stock_Low_max,ACFN_stock_Low_min,ACFN_stock_Low_volatility,ACFN_stock_Low_change,ACFN_stock_Close_average,ACFN_stock_Close_max,ACFN_stock_Close_min,ACFN_stock_Close_volatility,ACFN_stock_Close_change,ACFN_stock_Volume_average,ACFN_stock_Volume_max,ACFN_stock_Volume_min,ACFN_stock_Volume_volatility,ACFN_stock_Volume_change
2016-01-03,0.1098,0.128,0.091,0.037000000000000005,-0.019000000000000003,0.1216,0.13,0.11,0.020000000000000004,0.009999999999999995,0.09720000000000001,0.11,0.085,0.024999999999999994,-0.019000000000000003,0.114,0.13,0.1,0.03,0.0,61482,196342,9230,187112,70929
2016-01-10,0.0998,0.11900000000000001,0.08,0.03900000000000001,0.0,0.1148,0.11900000000000001,0.105,0.014000000000000012,-0.006000000000000005,0.08940000000000001,0.1,0.075,0.02500000000000001,0.0,0.1028,0.11900000000000001,0.08,0.03900000000000001,-0.019000000000000003,59034,121431,5701,115730,-11580
2016-01-17,0.1,0.11,0.08,0.03,0.009999999999999995,0.112,0.12,0.1,0.01999999999999999,0.006999999999999992,0.089,0.105,0.071,0.034,0.0049999999999999906,0.10250000000000001,0.12,0.08,0.039999999999999994,0.009999999999999995,104283,167602,13698,153904,79234
2016-01-24,0.1292,0.15,0.12,0.03,0.03,0.1578,0.19899999999999998,0.13,0.06899999999999998,0.04899999999999999,0.1196,0.15,0.095,0.05499999999999999,0.03,0.1494,0.19,0.128,0.062,0.04100000000000001,203808,626002,11238,614764,197508
2016-01-31,0.1796,0.2,0.14800000000000002,0.05199999999999999,-0.04199999999999998,0.181,0.2,0.15,0.05000000000000002,-0.04500000000000001,0.13899999999999998,0.18,0.09,0.09,-0.06999999999999999,0.1626,0.188,0.13,0.057999999999999996,-0.057999999999999996,123995,196560,85143,111417,58022
2016-02-07,0.13720000000000002,0.16,0.115,0.045,0.016,0.1466,0.16,0.14,0.01999999999999999,0.0,0.127,0.14,0.105,0.03500000000000002,0.010000000000000009,0.135,0.14,0.115,0.02500000000000001,-0.02500000000000001,61060,137901,6860,131041,-21951
2016-02-14,0.1245,0.129,0.12,0.009000000000000008,0.007000000000000006,0.128,0.131,0.125,0.006000000000000005,0.006000000000000005,0.12075,0.128,0.111,0.017,0.017,0.12725,0.131,0.125,0.006000000000000005,0.006000000000000005,45849,101654,2964,98690,-94839
2016-02-21,0.131,0.135,0.125,0.010000000000000009,-0.008000000000000007,0.1345,0.145,0.125,0.01999999999999999,-0.008000000000000007,0.1305,0.135,0.125,0.010000000000000009,-0.006000000000000005,0.133,0.145,0.125,0.01999999999999999,-0.006000000000000005,26112,48750,6500,42250,26860
2016-02-28,0.126,0.135,0.12,0.015000000000000013,-0.015000000000000013,0.1326,0.14,0.125,0.015000000000000013,-0.0020000000000000018,0.1154,0.125,0.107,0.018000000000000002,-0.0049999999999999906,0.1276,0.14,0.12,0.020000000000000018,0.0050000000000000044,101550,300983,7330,293653,118211
2016-03-06,0.123,0.13,0.11199999999999999,0.018000000000000016,0.0050000000000000044,0.1312,0.14,0.128,0.01200000000000001,0.010000000000000009,0.1142,0.125,0.102,0.023000000000000007,-0.010999999999999996,0.1234,0.13,0.11800000000000001,0.011999999999999997,-0.010999999999999996,29182,59018,6635,52383,2547
2016-03-13,0.1334,0.16,0.12,0.04000000000000001,0.04000000000000001,0.1438,0.16,0.13,0.03,0.02099999999999999,0.1294,0.14,0.12,0.020000000000000018,0.020000000000000018,0.136,0.145,0.13,0.014999999999999986,0.010000000000000009,26115,61617,3000,58617,-31921
2016-03-20,0.1375,0.14,0.13,0.010000000000000009,-0.010000000000000009,0.14875,0.16,0.14,0.01999999999999999,-0.009999999999999981,0.1375,0.14,0.13,0.010000000000000009,-0.010000000000000009,0.13825,0.14,0.133,0.007000000000000006,-0.007000000000000006,39539,82258,14572,67686,28874
2016-03-27,0.1446,0.159,0.135,0.023999999999999994,0.009999999999999981,0.1496,0.159,0.14,0.01899999999999999,0.0,0.139,0.14,0.135,0.0050000000000000044,0.0050000000000000044,0.14,0.14,0.14,0.0,0.0,13504,23470,3050,20420,-20420
2016-04-03,0.1354,0.145,0.13,0.014999999999999986,-0.010000000000000009,0.1396,0.145,0.13,0.014999999999999986,-0.010999999999999982,0.1246,0.14,0.1,0.04000000000000001,-0.010000000000000009,0.1332,0.141,0.12300000000000001,0.017999999999999974,-0.010999999999999982,46585,155849,5300,150549,1416
2016-04-10,0.1416,0.159,0.13,0.028999999999999998,0.001999999999999974,0.153,0.16,0.13699999999999998,0.02300000000000002,-0.009000000000000008,0.1358,0.142,0.13,0.011999999999999983,0.0069999999999999785,0.1454,0.159,0.13699999999999998,0.02200000000000002,-0.009000000000000008,39598,72871,11400,61471,-41806
2016-04-17,0.1672,0.22,0.147,0.07300000000000001,0.07300000000000001,0.2338,0.49,0.14800000000000002,0.34199999999999997,0.07199999999999998,0.1538,0.16,0.145,0.015000000000000013,0.015000000000000013,0.1758,0.22,0.14800000000000002,0.07199999999999998,0.05199999999999999,165142,475018,21090,453928,71991
2016-04-24,0.20959999999999998,0.25,0.18,0.07,0.065,0.2348,0.275,0.195,0.08000000000000002,0.08000000000000002,0.2004,0.233,0.18,0.05300000000000002,0.048000000000000015,0.2256,0.26,0.195,0.065,0.044999999999999984,69754,117425,18973,98452,83303
2016-05-01,0.247,0.255,0.24,0.015000000000000013,0.0,0.251,0.26,0.24,0.020000000000000018,-0.010000000000000009,0.2294,0.24,0.221,0.01899999999999999,0.0020000000000000018,0.239,0.247,0.223,0.023999999999999994,-0.023999999999999994,17208,48029,845,47184,-9756
2016-05-08,0.1978,0.225,0.174,0.05100000000000002,-0.024999999999999994,0.20980000000000001,0.239,0.2,0.03899999999999998,-0.03899999999999998,0.183,0.21,0.171,0.03899999999999998,-0.03,0.194,0.21,0.18,0.03,-0.03,45630,73548,21981,51567,17074
2016-05-15,0.226,0.295,0.2,0.09499999999999997,0.023999999999999966,0.2598,0.295,0.23,0.06499999999999997,-0.045999999999999985,0.2062,0.21100000000000002,0.2,0.01100000000000001,0.009999999999999981,0.2192,0.25,0.2,0.04999999999999999,-0.033999999999999975,73202,255809,11150,244659,-225579
2016-05-22,0.20900000000000002,0.22,0.191,0.028999999999999998,-0.028999999999999998,0.2224,0.22899999999999998,0.218,0.010999999999999982,0.002999999999999975,0.2006,0.215,0.19,0.024999999999999994,-0.023999999999999994,0.20879999999999999,0.22,0.19,0.03,-0.014999999999999986,17458,38346,8755,29591,2111
2016-05-29,0.21649999999999997,0.23199999999999998,0.205,0.026999999999999996,-0.01899999999999999,0.22675,0.248,0.21,0.038000000000000006,-0.031,0.19474999999999998,0.205,0.185,0.01999999999999999,-0.01899999999999999,0.20775,0.21600000000000003,0.205,0.011000000000000038,0.011000000000000038,19808,33547,5470,28077,6163
2016-06-05,0.212,0.23600000000000002,0.18600000000000003,0.04999999999999999,0.04999999999999999,0.2226,0.23600000000000002,0.207,0.029000000000000026,0.029000000000000026,0.1986,0.217,0.183,0.034,-0.0030000000000000304,0.207,0.228,0.183,0.04500000000000001,-0.007000000000000006,18840,40164,3884,36280,21753
2016-06-12,0.202,0.21,0.19,0.01999999999999999,-0.011999999999999983,0.2025,0.21,0.19,0.01999999999999999,-0.009999999999999981,0.1935,0.204,0.19,0.013999999999999985,-0.013999999999999985,0.1985,0.21,0.19,0.01999999999999999,-0.013999999999999985,10770,23825,504,23321,-9352
2016-06-19,0.1895,0.2,0.17,0.03,-0.027999999999999997,0.19,0.2,0.17,0.03,-0.03,0.18375,0.195,0.17,0.024999999999999994,-0.01999999999999999,0.18625,0.2,0.17,0.03,-0.03,17872,52845,4345,48500,-1865
2016-06-26,0.174,0.185,0.161,0.023999999999999994,0.010000000000000009,0.19,0.209,0.161,0.04799999999999999,0.020000000000000018,0.1662,0.185,0.152,0.033,0.033,0.1828,0.209,0.16,0.04899999999999999,0.024999999999999994,64726,259880,4399,255481,-243831
2016-07-03,0.185,0.19,0.18,0.010000000000000009,0.0050000000000000044,0.1875,0.195,0.185,0.010000000000000009,0.010000000000000009,0.18125,0.185,0.175,0.010000000000000009,-0.010000000000000009,0.18375,0.185,0.18,0.0050000000000000044,-0.0050000000000000044,8018,20710,1113,19597,17861
2016-07-10,0.1834,0.21,0.165,0.044999999999999984,-0.02300000000000002,0.2058,0.249,0.175,0.07400000000000001,0.0050000000000000044,0.1714,0.18,0.165,0.014999999999999986,0.0069999999999999785,0.1814,0.2,0.172,0.028000000000000025,-0.008000000000000007,28989,65407,2000,63407,-45859
