Date,Direxion Daily Financial Bear 3X SharesEtf_Open_average,Direxion Daily Financial Bear 3X SharesEtf_Open_max,Direxion Daily Financial Bear 3X SharesEtf_Open_min,Direxion Daily Financial Bear 3X SharesEtf_Open_volatility,Direxion Daily Financial Bear 3X SharesEtf_Open_change,Direxion Daily Financial Bear 3X SharesEtf_High_average,Direxion Daily Financial Bear 3X SharesEtf_High_max,Direxion Daily Financial Bear 3X SharesEtf_High_min,Direxion Daily Financial Bear 3X SharesEtf_High_volatility,Direxion Daily Financial Bear 3X SharesEtf_High_change,Direxion Daily Financial Bear 3X SharesEtf_Low_average,Direxion Daily Financial Bear 3X SharesEtf_Low_max,Direxion Daily Financial Bear 3X SharesEtf_Low_min,Direxion Daily Financial Bear 3X SharesEtf_Low_volatility,Direxion Daily Financial Bear 3X SharesEtf_Low_change,Direxion Daily Financial Bear 3X SharesEtf_Close_average,Direxion Daily Financial Bear 3X SharesEtf_Close_max,Direxion Daily Financial Bear 3X SharesEtf_Close_min,Direxion Daily Financial Bear 3X SharesEtf_Close_volatility,Direxion Daily Financial Bear 3X SharesEtf_Close_change
2016-05-08,193.0,193.0,193.0,0.0,0.0,199.8,199.8,199.8,0.0,0.0,190.4,190.4,190.4,0.0,0.0,198.6,198.6,198.6,0.0,0.0
2016-05-15,193.0,193.0,193.0,0.0,0.0,193.4,193.4,193.4,0.0,0.0,188.85,188.85,188.85,0.0,0.0,191.7,191.7,191.7,0.0,0.0
2016-05-22,180.3,180.3,180.3,0.0,0.0,180.3,180.3,180.3,0.0,0.0,177.3,177.3,177.3,0.0,0.0,177.3,177.3,177.3,0.0,0.0
2016-05-29,182.65,182.65,182.65,0.0,0.0,187.25,187.25,187.25,0.0,0.0,180.75,180.75,180.75,0.0,0.0,181.7,181.7,181.7,0.0,0.0
2016-06-05,187.5,187.5,187.5,0.0,0.0,190.5,190.5,190.5,0.0,0.0,186.65,186.65,186.65,0.0,0.0,188.95,188.95,188.95,0.0,0.0
2016-06-12,197.55,197.55,197.55,0.0,0.0,202.1,202.1,202.1,0.0,0.0,197.15,197.15,197.15,0.0,0.0,200.0,200.0,200.0,0.0,0.0
2016-06-19,211.45,211.45,211.45,0.0,0.0,211.55,211.55,211.55,0.0,0.0,198.65,198.65,198.65,0.0,0.0,211.15,211.15,211.15,0.0,0.0
2016-06-26,190.65,190.65,190.65,0.0,0.0,191.7,191.7,191.7,0.0,0.0,187.25,187.25,187.25,0.0,0.0,190.95,190.95,190.95,0.0,0.0
2016-07-03,189.2,189.2,189.2,0.0,0.0,189.8,189.8,189.8,0.0,0.0,184.4,184.4,184.4,0.0,0.0,185.2,185.2,185.2,0.0,0.0
2016-07-10,169.15,169.15,169.15,0.0,0.0,174.65,174.65,174.65,0.0,0.0,168.5,168.5,168.5,0.0,0.0,172.3,172.3,172.3,0.0,0.0
2016-07-17,170.2,170.2,170.2,0.0,0.0,170.7,170.7,170.7,0.0,0.0,167.05,167.05,167.05,0.0,0.0,167.5,167.5,167.5,0.0,0.0
2016-07-24,167.65,167.65,167.65,0.0,0.0,168.5,168.5,168.5,0.0,0.0,165.55,165.55,165.55,0.0,0.0,167.6,167.6,167.6,0.0,0.0
2016-07-31,165.55,165.55,165.55,0.0,0.0,166.25,166.25,166.25,0.0,0.0,160.95,160.95,160.95,0.0,0.0,161.1,161.1,161.1,0.0,0.0
2016-08-07,165.35,165.35,165.35,0.0,0.0,165.5,165.5,165.5,0.0,0.0,162.95,162.95,162.95,0.0,0.0,163.4,163.4,163.4,0.0,0.0
2016-08-14,162.5,162.5,162.5,0.0,0.0,164.35,164.35,164.35,0.0,0.0,161.65,161.65,161.65,0.0,0.0,161.95,161.95,161.95,0.0,0.0
2016-08-21,160.0,160.0,160.0,0.0,0.0,162.7,162.7,162.7,0.0,0.0,156.61,156.61,156.61,0.0,0.0,160.0,160.0,160.0,0.0,0.0
2016-08-28,152.55,152.55,152.55,0.0,0.0,153.1,153.1,153.1,0.0,0.0,150.01,150.01,150.01,0.0,0.0,151.05,151.05,151.05,0.0,0.0
2016-09-04,153.1,153.1,153.1,0.0,0.0,160.6,160.6,160.6,0.0,0.0,152.95,152.95,152.95,0.0,0.0,160.6,160.6,160.6,0.0,0.0
2016-09-11,162.0,162.0,162.0,0.0,0.0,166.25,166.25,166.25,0.0,0.0,161.75,161.75,161.75,0.0,0.0,164.55,164.55,164.55,0.0,0.0
2016-09-18,155.75,155.75,155.75,0.0,0.0,156.8,156.8,156.8,0.0,0.0,154.7,154.7,154.7,0.0,0.0,156.7,156.7,156.7,0.0,0.0
2016-09-25,160.6,160.6,160.6,0.0,0.0,162.0,162.0,162.0,0.0,0.0,156.75,156.75,156.75,0.0,0.0,159.1,159.1,159.1,0.0,0.0
2016-10-02,158.75,158.75,158.75,0.0,0.0,161.75,161.75,161.75,0.0,0.0,157.1,157.1,157.1,0.0,0.0,159.05,159.05,159.05,0.0,0.0
2016-10-09,158.8,158.8,158.8,0.0,0.0,162.3,162.3,162.3,0.0,0.0,157.25,157.25,157.25,0.0,0.0,161.45,161.45,161.45,0.0,0.0
2016-10-16,159.8,159.8,159.8,0.0,0.0,160.0,160.0,160.0,0.0,0.0,156.38,156.38,156.38,0.0,0.0,156.8,156.8,156.8,0.0,0.0
2016-10-23,156.85,156.85,156.85,0.0,0.0,160.65,160.65,160.65,0.0,0.0,155.05,155.05,155.05,0.0,0.0,158.25,158.25,158.25,0.0,0.0
2016-10-30,165.05,165.05,165.05,0.0,0.0,167.45,167.45,167.45,0.0,0.0,162.4,162.4,162.4,0.0,0.0,166.0,166.0,166.0,0.0,0.0
2016-11-06,137.45,137.45,137.45,0.0,0.0,138.15,138.15,138.15,0.0,0.0,132.75,132.75,132.75,0.0,0.0,133.05,133.05,133.05,0.0,0.0
2016-11-13,125.65,125.65,125.65,0.0,0.0,126.75,126.75,126.75,0.0,0.0,124.95,124.95,124.95,0.0,0.0,125.5,125.5,125.5,0.0,0.0
2016-11-20,121.45,121.45,121.45,0.0,0.0,122.3,122.3,122.3,0.0,0.0,121.25,121.25,121.25,0.0,0.0,121.35,121.35,121.35,0.0,0.0
2016-11-27,120.45,120.45,120.45,0.0,0.0,121.9,121.9,121.9,0.0,0.0,119.65,119.65,119.65,0.0,0.0,120.9,120.9,120.9,0.0,0.0
2016-12-04,106.1,106.1,106.1,0.0,0.0,107.35,107.35,107.35,0.0,0.0,105.65,105.65,105.65,0.0,0.0,105.75,105.75,105.75,0.0,0.0
2016-12-11,106.15,106.15,106.15,0.0,0.0,109.15,109.15,109.15,0.0,0.0,105.65,105.65,105.65,0.0,0.0,108.55,108.55,108.55,0.0,0.0
2016-12-18,106.95,106.95,106.95,0.0,0.0,107.5,107.5,107.5,0.0,0.0,106.3,106.3,106.3,0.0,0.0,106.45,106.45,106.45,0.0,0.0
2016-12-25,109.05,109.05,109.05,0.0,0.0,109.95,109.95,109.95,0.0,0.0,108.05,108.05,108.05,0.0,0.0,108.6,108.6,108.6,0.0,0.0
2017-01-01,103.15,103.15,103.15,0.0,0.0,104.45,104.45,104.45,0.0,0.0,102.03,102.03,102.03,0.0,0.0,103.05,103.05,103.05,0.0,0.0
2017-01-08,104.45,104.45,104.45,0.0,0.0,105.35,105.35,105.35,0.0,0.0,101.8,101.8,101.8,0.0,0.0,104.55,104.55,104.55,0.0,0.0
2017-01-15,108.25,108.25,108.25,0.0,0.0,109.35,109.35,109.35,0.0,0.0,106.8,106.8,106.8,0.0,0.0,107.45,107.45,107.45,0.0,0.0
2017-01-22,101.55,101.55,101.55,0.0,0.0,103.35,103.35,103.35,0.0,0.0,101.55,101.55,101.55,0.0,0.0,102.85,102.85,102.85,0.0,0.0
2017-01-29,103.0,103.0,103.0,0.0,0.0,103.7,103.7,103.7,0.0,0.0,100.95,100.95,100.95,0.0,0.0,101.3,101.3,101.3,0.0,0.0
2017-02-05,99.7,99.7,99.7,0.0,0.0,100.5,100.5,100.5,0.0,0.0,98.85,98.85,98.85,0.0,0.0,99.45,99.45,99.45,0.0,0.0
2017-02-12,94.05,94.05,94.05,0.0,0.0,94.7,94.7,94.7,0.0,0.0,92.85,92.85,92.85,0.0,0.0,92.95,92.95,92.95,0.0,0.0
2017-02-19,92.4,92.4,92.4,0.0,0.0,92.75,92.75,92.75,0.0,0.0,91.5,91.5,91.5,0.0,0.0,91.6,91.6,91.6,0.0,0.0
2017-02-26,88.6,88.6,88.6,0.0,0.0,89.0,89.0,89.0,0.0,0.0,87.6,87.6,87.6,0.0,0.0,87.95,87.95,87.95,0.0,0.0
2017-03-05,89.35,89.35,89.35,0.0,0.0,92.6,92.6,92.6,0.0,0.0,89.0,89.0,89.0,0.0,0.0,91.0,91.0,91.0,0.0,0.0
2017-03-12,89.5,89.5,89.5,0.0,0.0,91.75,91.75,91.75,0.0,0.0,89.5,89.5,89.5,0.0,0.0,91.4,91.4,91.4,0.0,0.0
2017-03-19,98.15,98.15,98.15,0.0,0.0,100.85,100.85,100.85,0.0,0.0,97.4,97.4,97.4,0.0,0.0,99.15,99.15,99.15,0.0,0.0
2017-03-26,95.95,95.95,95.95,0.0,0.0,96.75,96.75,96.75,0.0,0.0,95.25,95.25,95.25,0.0,0.0,96.75,96.75,96.75,0.0,0.0
2017-04-02,98.95,98.95,98.95,0.0,0.0,99.6,99.6,99.6,0.0,0.0,96.85,96.85,96.85,0.0,0.0,98.4,98.4,98.4,0.0,0.0
2017-04-09,101.35,101.35,101.35,0.0,0.0,103.55,103.55,103.55,0.0,0.0,99.25,99.25,99.25,0.0,0.0,103.55,103.55,103.55,0.0,0.0
2017-04-16,97.35,97.35,97.35,0.0,0.0,99.35,99.35,99.35,0.0,0.0,96.85,96.85,96.85,0.0,0.0,99.0,99.0,99.0,0.0,0.0
2017-04-23,93.8,93.8,93.8,0.0,0.0,96.5,96.5,96.5,0.0,0.0,93.8,93.8,93.8,0.0,0.0,96.4,96.4,96.4,0.0,0.0
2017-04-30,93.4,93.4,93.4,0.0,0.0,95.05,95.05,95.05,0.0,0.0,93.36,93.36,93.36,0.0,0.0,94.05,94.05,94.05,0.0,0.0
2017-05-07,96.9,96.9,96.9,0.0,0.0,98.43,98.43,98.43,0.0,0.0,96.85,96.85,96.85,0.0,0.0,97.3,97.3,97.3,0.0,0.0
2017-05-14,99.7,99.7,99.7,0.0,0.0,99.95,99.95,99.95,0.0,0.0,96.86,96.86,96.86,0.0,0.0,98.4,98.4,98.4,0.0,0.0
2017-05-21,94.4,94.4,94.4,0.0,0.0,94.55,94.55,94.55,0.0,0.0,93.8,93.8,93.8,0.0,0.0,94.3,94.3,94.3,0.0,0.0
2017-05-28,95.5,95.5,95.5,0.0,0.0,95.75,95.75,95.75,0.0,0.0,93.6,93.6,93.6,0.0,0.0,94.45,94.45,94.45,0.0,0.0
2017-06-04,90.6,90.6,90.6,0.0,0.0,90.75,90.75,90.75,0.0,0.0,88.1,88.1,88.1,0.0,0.0,88.15,88.15,88.15,0.0,0.0
2017-06-11,86.55,86.55,86.55,0.0,0.0,87.5,87.5,87.5,0.0,0.0,86.35,86.35,86.35,0.0,0.0,86.9,86.9,86.9,0.0,0.0
2017-06-18,88.35,88.35,88.35,0.0,0.0,90.0,90.0,90.0,0.0,0.0,88.1,88.1,88.1,0.0,0.0,89.45,89.45,89.45,0.0,0.0
2017-06-25,83.35,83.35,83.35,0.0,0.0,84.95,84.95,84.95,0.0,0.0,83.15,83.15,83.15,0.0,0.0,84.65,84.65,84.65,0.0,0.0
2017-07-02,83.15,83.15,83.15,0.0,0.0,83.9,83.9,83.9,0.0,0.0,82.2,82.2,82.2,0.0,0.0,82.7,82.7,82.7,0.0,0.0
2017-07-09,83.5,83.5,83.5,0.0,0.0,84.2,84.2,84.2,0.0,0.0,81.4,81.4,81.4,0.0,0.0,81.95,81.95,81.95,0.0,0.0
2017-07-16,82.05,82.05,82.05,0.0,0.0,82.3,82.3,82.3,0.0,0.0,81.1,81.1,81.1,0.0,0.0,81.5,81.5,81.5,0.0,0.0
2017-07-23,80.95,80.95,80.95,0.0,0.0,81.4,81.4,81.4,0.0,0.0,80.3,80.3,80.3,0.0,0.0,80.5,80.5,80.5,0.0,0.0
2017-07-30,77.55,77.55,77.55,0.0,0.0,77.95,77.95,77.95,0.0,0.0,76.95,76.95,76.95,0.0,0.0,77.6,77.6,77.6,0.0,0.0
2017-08-06,82.2,82.2,82.2,0.0,0.0,83.85,83.85,83.85,0.0,0.0,81.65,81.65,81.65,0.0,0.0,83.35,83.35,83.35,0.0,0.0
2017-08-13,83.25,83.25,83.25,0.0,0.0,84.22,84.22,84.22,0.0,0.0,81.91,81.91,81.91,0.0,0.0,83.45,83.45,83.45,0.0,0.0
2017-08-20,80.7,80.7,80.7,0.0,0.0,81.05,81.05,81.05,0.0,0.0,80.0,80.0,80.0,0.0,0.0,80.75,80.75,80.75,0.0,0.0
2017-08-27,80.5,80.5,80.5,0.0,0.0,80.85,80.85,80.85,0.0,0.0,79.35,79.35,79.35,0.0,0.0,80.35,80.35,80.35,0.0,0.0
2017-09-03,86.6,86.6,86.6,0.0,0.0,86.8,86.8,86.8,0.0,0.0,83.85,83.85,83.85,0.0,0.0,84.8,84.8,84.8,0.0,0.0
2017-09-10,79.9,79.9,79.9,0.0,0.0,80.5,80.5,80.5,0.0,0.0,78.85,78.85,78.85,0.0,0.0,78.85,78.85,78.85,0.0,0.0
2017-09-17,76.2,76.2,76.2,0.0,0.0,76.2,76.2,76.2,0.0,0.0,75.3,75.3,75.3,0.0,0.0,75.45,75.45,75.45,0.0,0.0
2017-09-24,73.6,73.6,73.6,0.0,0.0,73.7,73.7,73.7,0.0,0.0,72.75,72.75,72.75,0.0,0.0,72.9,72.9,72.9,0.0,0.0
2017-10-01,69.0,69.0,69.0,0.0,0.0,70.25,70.25,70.25,0.0,0.0,69.0,69.0,69.0,0.0,0.0,69.5,69.5,69.5,0.0,0.0
2017-10-08,70.0,70.0,70.0,0.0,0.0,70.8,70.8,70.8,0.0,0.0,69.03,69.03,69.03,0.0,0.0,69.65,69.65,69.65,0.0,0.0
2017-10-15,67.45,67.45,67.45,0.0,0.0,67.75,67.75,67.75,0.0,0.0,66.8,66.8,66.8,0.0,0.0,67.2,67.2,67.2,0.0,0.0
2017-10-22,66.9,66.9,66.9,0.0,0.0,67.81,67.81,67.81,0.0,0.0,66.35,66.35,66.35,0.0,0.0,66.5,66.5,66.5,0.0,0.0
2017-10-29,65.75,65.75,65.75,0.0,0.0,66.6,66.6,66.6,0.0,0.0,65.75,65.75,65.75,0.0,0.0,65.95,65.95,65.95,0.0,0.0
2017-11-05,68.0,68.0,68.0,0.0,0.0,68.6,68.6,68.6,0.0,0.0,67.9,67.9,67.9,0.0,0.0,68.4,68.4,68.4,0.0,0.0
2017-11-12,68.1,68.1,68.1,0.0,0.0,68.6,68.6,68.6,0.0,0.0,67.75,67.75,67.75,0.0,0.0,68.15,68.15,68.15,0.0,0.0
2017-11-19,66.9,66.9,66.9,0.0,0.0,67.2,67.2,67.2,0.0,0.0,66.71,66.71,66.71,0.0,0.0,67.2,67.2,67.2,0.0,0.0
2017-11-26,61.1,61.1,61.1,0.0,0.0,64.46,64.46,64.46,0.0,0.0,60.3,60.3,60.3,0.0,0.0,60.95,60.95,60.95,0.0,0.0
2017-12-03,59.25,59.25,59.25,0.0,0.0,60.25,60.25,60.25,0.0,0.0,59.15,59.15,59.15,0.0,0.0,59.3,59.3,59.3,0.0,0.0
2017-12-10,59.65,59.65,59.65,0.0,0.0,59.8,59.8,59.8,0.0,0.0,58.03,58.03,58.03,0.0,0.0,58.8,58.8,58.8,0.0,0.0
2017-12-17,58.15,58.15,58.15,0.0,0.0,59.3,59.3,59.3,0.0,0.0,58.15,58.15,58.15,0.0,0.0,58.55,58.55,58.55,0.0,0.0
2017-12-24,57.35,57.35,57.35,0.0,0.0,58.6,58.6,58.6,0.0,0.0,57.35,57.35,57.35,0.0,0.0,58.45,58.45,58.45,0.0,0.0
2017-12-31,56.55,56.55,56.55,0.0,0.0,57.25,57.25,57.25,0.0,0.0,56.25,56.25,56.25,0.0,0.0,56.35,56.35,56.35,0.0,0.0
