Date,MCEPStock_Open_average,MCEPStock_Open_max,MCEPStock_Open_min,MCEPStock_Open_volatility,MCEPStock_Open_change,MCEPStock_High_average,MCEPStock_High_max,MCEPStock_High_min,MCEPStock_High_volatility,MCEPStock_High_change,MCEPStock_Low_average,MCEPStock_Low_max,MCEPStock_Low_min,MCEPStock_Low_volatility,MCEPStock_Low_change,MCEPStock_Close_average,MCEPStock_Close_max,MCEPStock_Close_min,MCEPStock_Close_volatility,MCEPStock_Close_change,MCEPStock_Volume_average,MCEPStock_Volume_max,MCEPStock_Volume_min,MCEPStock_Volume_volatility,MCEPStock_Volume_change
2016-01-03,1.172,1.27,1.12,0.1499999999999999,-0.030000000000000027,1.212,1.3,1.14,0.16000000000000014,-0.14000000000000012,1.1360000000000001,1.19,1.1,0.08999999999999986,-0.04999999999999982,1.186,1.3,1.1,0.19999999999999996,-0.17000000000000015,205200,325774,110772,215002,-127662
2016-01-10,0.978,1.12,0.84,0.28000000000000014,-0.27000000000000013,1.038,1.16,0.9,0.2599999999999999,-0.22000000000000008,0.882,1.05,0.79,0.26,-0.26,0.93,1.05,0.87,0.18000000000000005,-0.15000000000000002,320878,451557,161179,290378,-93741
2016-01-17,0.8475,0.96,0.74,0.21999999999999997,0.05999999999999994,0.95,1.11,0.86,0.2500000000000001,0.17000000000000015,0.8175,0.96,0.72,0.24,0.15999999999999992,0.8825000000000001,1.06,0.79,0.27,0.26,200618,284982,97994,186988,56914
2016-01-24,1.062,1.17,0.98,0.18999999999999995,0.1399999999999999,1.174,1.23,1.08,0.1499999999999999,0.09000000000000008,0.99,1.16,0.91,0.2499999999999999,0.23999999999999988,1.06,1.17,0.94,0.22999999999999998,0.21999999999999997,228739,314052,85735,228317,7456
2016-01-31,1.1,1.21,1.05,0.15999999999999992,-0.09999999999999987,1.144,1.21,1.1,0.10999999999999988,-0.06000000000000005,1.028,1.08,0.97,0.1100000000000001,0.0,1.086,1.15,1.03,0.11999999999999988,-0.020000000000000018,145948,172124,118756,53368,-12146
2016-02-07,0.896,1.03,0.81,0.21999999999999997,-0.21000000000000008,0.936,1.04,0.88,0.16000000000000003,-0.12,0.83,0.93,0.77,0.16000000000000003,-0.1100000000000001,0.868,0.99,0.81,0.17999999999999994,-0.09999999999999998,156375,253603,75504,178099,-61078
2016-02-14,0.88,0.92,0.8,0.12,-0.10999999999999999,0.9325,1.0,0.8,0.19999999999999996,-0.19999999999999996,0.8325,0.89,0.76,0.13,-0.12,0.8475,0.9,0.79,0.10999999999999999,-0.09999999999999998,166630,213445,134608,78837,75533
2016-02-21,0.825,0.91,0.76,0.15000000000000002,0.050000000000000044,0.87,0.92,0.8,0.12,0.020000000000000018,0.8,0.91,0.73,0.18000000000000005,0.06000000000000005,0.835,0.91,0.78,0.13,0.06000000000000005,130503,161807,82730,79077,36665
2016-02-28,1.074,1.35,0.9,0.45000000000000007,0.45000000000000007,1.3259999999999998,1.91,1.05,0.8599999999999999,0.77,1.048,1.35,0.9,0.45000000000000007,0.45000000000000007,1.238,1.66,1.02,0.6399999999999999,0.52,449976,742851,101643,641208,262522
2016-03-06,1.714,1.93,1.53,0.3999999999999999,-0.3999999999999999,1.792,1.93,1.63,0.30000000000000004,-0.30000000000000004,1.552,1.72,1.37,0.34999999999999987,-0.18999999999999995,1.614,1.83,1.48,0.3500000000000001,-0.24,315517,757044,169799,587245,-587245
2016-03-13,1.58,1.7,1.43,0.27,0.10999999999999988,1.666,1.79,1.48,0.31000000000000005,0.17999999999999994,1.51,1.64,1.39,0.25,0.20999999999999996,1.6019999999999999,1.68,1.48,0.19999999999999996,0.15999999999999992,166077,286344,78884,207460,-15802
2016-03-20,1.5675,1.67,1.48,0.18999999999999995,-0.18999999999999995,1.6825,1.78,1.58,0.19999999999999996,-0.19999999999999996,1.4649999999999999,1.51,1.42,0.09000000000000008,-0.09000000000000008,1.585,1.68,1.46,0.21999999999999997,-0.1299999999999999,170223,288419,117871,170548,-156876
2016-03-27,1.528,1.8,1.38,0.42000000000000015,0.30000000000000004,1.724,2.14,1.52,0.6200000000000001,0.6200000000000001,1.454,1.78,1.32,0.45999999999999996,0.3700000000000001,1.662,2.13,1.38,0.75,0.6499999999999999,484559,1281820,56541,1225279,1103229
2016-04-03,2.328,2.5,2.15,0.3500000000000001,0.1499999999999999,2.512,2.83,2.29,0.54,0.2200000000000002,2.266,2.5,2.08,0.41999999999999993,0.27,2.382,2.72,2.19,0.5300000000000002,0.43000000000000016,516356,1238166,198561,1039605,-718739
2016-04-10,3.0900000000000003,3.43,2.72,0.71,0.16999999999999993,3.436,3.64,3.25,0.3900000000000001,-0.30000000000000027,2.878,3.12,2.72,0.3999999999999999,0.16999999999999993,3.116,3.4,2.82,0.5800000000000001,0.03000000000000025,774951,1261374,490514,770860,-770860
2016-04-17,3.318,3.6,2.85,0.75,0.75,3.578,3.75,3.44,0.31000000000000005,0.31000000000000005,3.17,3.41,2.85,0.56,0.21999999999999975,3.444,3.67,3.29,0.3799999999999999,0.31999999999999984,488653,898587,285221,613366,344662
2016-04-24,3.68,3.98,3.31,0.6699999999999999,0.20000000000000018,3.878,4.05,3.6,0.44999999999999973,0.4099999999999997,3.38,3.61,3.1,0.5099999999999998,0.43000000000000016,3.668,3.95,3.31,0.6400000000000001,0.41999999999999993,626427,937876,474428,463448,-463448
2016-05-01,3.508,3.89,3.35,0.54,-0.54,3.61,3.9,3.47,0.4299999999999997,-0.3500000000000001,3.23,3.33,3.1,0.22999999999999998,-0.06000000000000005,3.428,3.64,3.3,0.3400000000000003,-0.22999999999999998,365380,586569,181992,404577,-235647
2016-05-08,3.124,3.33,2.85,0.48,-0.48,3.228,3.42,2.95,0.46999999999999975,-0.46999999999999975,2.874,3.15,2.55,0.6000000000000001,-0.5,2.99,3.22,2.6,0.6200000000000001,-0.6200000000000001,354088,593237,99319,493918,235069
2016-05-15,2.792,2.94,2.65,0.29000000000000004,0.29000000000000004,2.948,3.06,2.81,0.25,0.25,2.73,2.85,2.62,0.22999999999999998,0.22999999999999998,2.876,3.02,2.69,0.33000000000000007,0.33000000000000007,206842,443521,113345,330176,-330176
2016-05-22,3.112,3.24,2.94,0.30000000000000027,0.22999999999999998,3.198,3.26,3.05,0.20999999999999996,0.18000000000000016,2.998,3.12,2.89,0.22999999999999998,0.10999999999999988,3.094,3.18,2.94,0.2400000000000002,0.18000000000000016,139018,175017,108929,66088,9381
2016-05-29,2.7975,3.1,2.3,0.8000000000000003,-0.8000000000000003,2.8425000000000002,3.1,2.42,0.6800000000000002,-0.6800000000000002,2.5225,3.0,2.05,0.9500000000000002,-0.9500000000000002,2.615,3.02,2.15,0.8700000000000001,-0.8700000000000001,391074,750434,120081,630353,439413
2016-06-05,2.196,2.26,2.11,0.1499999999999999,0.1499999999999999,2.308,2.34,2.29,0.04999999999999982,0.0,2.108,2.21,2.01,0.20000000000000018,-0.08000000000000007,2.202,2.31,2.11,0.20000000000000018,-0.0900000000000003,231711,319704,145404,174300,-125143
2016-06-12,2.028,2.13,1.98,0.1499999999999999,0.0,2.16,2.24,2.03,0.2100000000000004,-0.06000000000000005,1.946,2.0,1.85,0.1499999999999999,0.040000000000000036,2.046,2.16,1.97,0.19000000000000017,-0.15000000000000036,154038,189178,128253,60925,14817
2016-06-19,1.994,2.05,1.86,0.18999999999999972,-0.1699999999999997,2.068,2.18,1.94,0.2400000000000002,-0.2400000000000002,1.928,2.03,1.85,0.17999999999999972,-0.17999999999999972,1.986,2.05,1.87,0.17999999999999972,-0.17999999999999972,136568,216559,65791,150768,70996
2016-06-26,1.896,1.95,1.82,0.1299999999999999,0.07999999999999985,1.966,2.03,1.85,0.17999999999999972,0.17999999999999972,1.8499999999999999,1.93,1.7,0.22999999999999998,0.22999999999999998,1.898,1.99,1.73,0.26,0.21999999999999997,91313,141114,28794,112320,-112320
2016-07-03,1.82,1.89,1.77,0.11999999999999988,-0.08999999999999986,1.8824999999999998,1.93,1.8,0.1299999999999999,-0.08999999999999986,1.745,1.81,1.71,0.10000000000000009,-0.10000000000000009,1.78,1.82,1.72,0.10000000000000009,-0.10000000000000009,86518,118578,51486,67092,20086
2016-07-10,1.78,1.82,1.72,0.10000000000000009,0.07000000000000006,1.874,1.97,1.77,0.19999999999999996,0.16999999999999993,1.744,1.78,1.71,0.07000000000000006,0.050000000000000044,1.792,1.84,1.71,0.13000000000000012,0.13000000000000012,114556,187508,68882,118626,57406
2016-07-17,1.842,1.91,1.8,0.10999999999999988,-0.030000000000000027,1.936,2.0,1.85,0.1499999999999999,-0.08999999999999986,1.782,1.82,1.75,0.07000000000000006,-0.020000000000000018,1.838,1.9,1.79,0.10999999999999988,-0.09999999999999987,170845,266338,116399,149939,-2921
2016-07-24,1.602,1.74,1.44,0.30000000000000004,-0.30000000000000004,1.688,1.83,1.53,0.30000000000000004,-0.30000000000000004,1.524,1.69,1.4,0.29000000000000004,-0.29000000000000004,1.56,1.69,1.47,0.21999999999999997,-0.18999999999999995,211701,371278,122607,248671,10623
