Date,NBL_stock_Open_average,NBL_stock_Open_max,NBL_stock_Open_min,NBL_stock_Open_volatility,NBL_stock_Open_change,NBL_stock_High_average,NBL_stock_High_max,NBL_stock_High_min,NBL_stock_High_volatility,NBL_stock_High_change,NBL_stock_Low_average,NBL_stock_Low_max,NBL_stock_Low_min,NBL_stock_Low_volatility,NBL_stock_Low_change,NBL_stock_Close_average,NBL_stock_Close_max,NBL_stock_Close_min,NBL_stock_Close_volatility,NBL_stock_Close_change,NBL_stock_Volume_average,NBL_stock_Volume_max,NBL_stock_Volume_min,NBL_stock_Volume_volatility,NBL_stock_Volume_change
2016-01-03,32.224,33.44,31.13,2.3099999999999987,-1.5100000000000016,32.836,33.87,31.37,2.4999999999999964,-2.179999999999996,31.588,32.97,30.39,2.5799999999999983,-2.019999999999996,32.112,33.65,30.83,2.8200000000000003,-2.6700000000000017,4762718,5893314,4027198,1866116,-258981
2016-01-10,29.08,30.84,27.65,3.1900000000000013,-3.1900000000000013,29.544,30.99,28.32,2.669999999999998,-2.669999999999998,27.626,28.69,26.76,1.9299999999999997,-1.9299999999999997,28.446,29.07,27.63,1.4400000000000013,-1.3599999999999994,6808519,7228464,6406715,821749,236500
2016-01-17,27.2175,29.69,25.16,4.530000000000001,1.8000000000000007,28.2625,30.22,26.12,4.099999999999998,2.219999999999999,25.73,28.14,23.77,4.370000000000001,2.9299999999999997,27.240000000000002,29.03,25.72,3.3100000000000023,3.210000000000001,7441761,8345763,6668879,1676884,-486344
2016-01-24,29.438,31.41,27.95,3.460000000000001,2.9800000000000004,30.548000000000002,32.63,28.83,3.8000000000000043,3.2900000000000027,28.728,31.16,27.17,3.9899999999999984,3.9200000000000017,29.848,32.37,27.27,5.099999999999998,5.099999999999998,6941795,10647842,5445715,5202127,1933685
2016-01-31,31.436,32.51,30.61,1.8999999999999986,-0.7699999999999996,31.926000000000002,33.04,30.94,2.099999999999998,-1.1900000000000013,30.154,31.27,28.61,2.66,-2.34,31.04,32.24,29.26,2.9800000000000004,-2.389999999999997,5735220,8960628,3882395,5078233,4543285
2016-02-07,28.06,28.6,27.5,1.1000000000000014,0.020000000000003126,28.708000000000002,29.32,28.17,1.1499999999999986,0.6799999999999997,27.328,28.28,26.7,1.5800000000000018,1.0600000000000023,28.19,28.73,27.86,0.870000000000001,0.370000000000001,6506743,7756873,5051934,2704939,-2704939
2016-02-14,29.655,30.77,28.83,1.9400000000000013,-0.7800000000000011,30.34,31.12,29.61,1.5100000000000016,0.25,28.56,29.24,28.27,0.9699999999999989,0.10000000000000142,29.5225,30.42,28.64,1.7800000000000011,1.2100000000000009,6523675,8360135,5409795,2950340,-254523
2016-02-21,30.322,31.22,28.86,2.3599999999999994,0.28000000000000114,31.014,31.99,30.05,1.9399999999999977,-0.8999999999999986,29.608,30.77,28.76,2.009999999999998,-1.1699999999999982,30.268,31.62,29.73,1.8900000000000006,-1.8900000000000006,4398418,6388018,2837551,3550467,1651535
2016-02-28,30.364,32.33,29.13,3.1999999999999993,2.5299999999999976,31.358,33.57,29.67,3.8999999999999986,3.030000000000001,29.6,31.89,27.85,4.039999999999999,3.080000000000002,30.808,32.43,29.19,3.2399999999999984,2.9299999999999997,5818147,6905177,4186315,2718862,1824463
2016-03-06,32.082,32.75,31.35,1.3999999999999986,0.36999999999999744,32.717999999999996,33.86,32.12,1.740000000000002,0.8200000000000003,31.246000000000002,32.74,30.46,2.280000000000001,1.3400000000000034,32.208,33.54,30.75,2.789999999999999,0.8299999999999983,4860101,7496745,3224398,4272347,-3329659
2016-03-13,33.372,34.48,32.57,1.9099999999999966,1.6899999999999977,33.938,34.99,32.78,2.210000000000001,1.4400000000000048,32.81,33.81,31.92,1.8900000000000006,1.2199999999999989,33.606,34.47,32.49,1.9799999999999969,1.25,4463736,6001534,2850792,3150742,3150742
2016-03-20,33.3025,34.2,31.87,2.330000000000002,-2.330000000000002,33.8525,35.04,32.38,2.6599999999999966,-2.6599999999999966,32.7,33.68,31.2,2.4800000000000004,-2.4800000000000004,33.1975,34.16,32.34,1.8199999999999932,-1.8199999999999932,3186482,3556831,2938736,618095,290325
