Date,ASRVStock_Open_average,ASRVStock_Open_max,ASRVStock_Open_min,ASRVStock_Open_volatility,ASRVStock_Open_change,ASRVStock_High_average,ASRVStock_High_max,ASRVStock_High_min,ASRVStock_High_volatility,ASRVStock_High_change,ASRVStock_Low_average,ASRVStock_Low_max,ASRVStock_Low_min,ASRVStock_Low_volatility,ASRVStock_Low_change,ASRVStock_Close_average,ASRVStock_Close_max,ASRVStock_Close_min,ASRVStock_Close_volatility,ASRVStock_Close_change,ASRVStock_Volume_average,ASRVStock_Volume_max,ASRVStock_Volume_min,ASRVStock_Volume_volatility,ASRVStock_Volume_change
2016-01-03,3.288,3.31,3.25,0.06000000000000005,0.06000000000000005,3.348,3.4,3.31,0.08999999999999986,0.08999999999999986,3.252,3.29,3.21,0.08000000000000007,0.06000000000000005,3.292,3.36,3.21,0.1499999999999999,0.08999999999999986,31384,63393,7094,56299,-25347
2016-01-10,3.2520000000000002,3.29,3.23,0.06000000000000005,-0.04999999999999982,3.304,3.37,3.26,0.11000000000000032,-0.07000000000000028,3.132,3.21,3.02,0.18999999999999995,-0.06999999999999984,3.212,3.29,3.1,0.18999999999999995,-0.18999999999999995,72494,134360,14487,119873,-19368
2016-01-17,3.12,3.33,3.0,0.33000000000000007,-0.2400000000000002,3.1925,3.33,3.1,0.22999999999999998,-0.1200000000000001,3.03,3.09,2.98,0.10999999999999988,0.08000000000000007,3.0925000000000002,3.16,3.01,0.15000000000000036,0.15000000000000036,47457,92738,24351,68387,-68387
2016-01-24,3.148,3.19,3.1,0.08999999999999986,-0.029999999999999805,3.196,3.24,3.17,0.07000000000000028,-0.07000000000000028,3.098,3.12,3.06,0.06000000000000005,0.010000000000000231,3.11,3.14,3.06,0.08000000000000007,0.010000000000000231,15879,20662,4079,16583,-5335
2016-01-31,3.188,3.25,3.11,0.14000000000000012,-0.06000000000000005,3.21,3.25,3.19,0.06000000000000005,-0.06000000000000005,3.124,3.15,3.1,0.04999999999999982,0.0,3.154,3.18,3.13,0.050000000000000266,-0.020000000000000018,11888,18796,3885,14911,4641
2016-02-07,3.078,3.12,3.05,0.07000000000000028,-0.050000000000000266,3.13,3.16,3.08,0.08000000000000007,-0.009999999999999787,3.044,3.08,3.0,0.08000000000000007,-0.040000000000000036,3.068,3.1,3.03,0.07000000000000028,-0.020000000000000018,13638,19715,8128,11587,-7837
2016-02-14,3.0625,3.09,3.05,0.040000000000000036,-0.040000000000000036,3.1,3.14,3.06,0.08000000000000007,-0.040000000000000036,3.0549999999999997,3.06,3.05,0.010000000000000231,-0.010000000000000231,3.0575,3.07,3.05,0.020000000000000018,-0.010000000000000231,4266,6191,3019,3172,-2393
2016-02-21,3.074,3.14,3.05,0.0900000000000003,0.0,3.118,3.15,3.1,0.04999999999999982,-0.020000000000000018,3.054,3.06,3.05,0.010000000000000231,0.0,3.092,3.12,3.06,0.06000000000000005,-0.010000000000000231,6725,14690,2188,12502,-12502
2016-02-28,3.084,3.11,3.05,0.06000000000000005,-0.06000000000000005,3.118,3.14,3.1,0.040000000000000036,-0.009999999999999787,3.056,3.07,3.05,0.020000000000000018,-0.020000000000000018,3.062,3.07,3.05,0.020000000000000018,-0.020000000000000018,10849,25424,4593,20831,2772
2016-03-06,3.09,3.13,3.06,0.06999999999999984,0.0,3.112,3.13,3.09,0.040000000000000036,0.029999999999999805,3.068,3.09,3.06,0.029999999999999805,0.0,3.09,3.12,3.07,0.050000000000000266,0.040000000000000036,4179,8915,1417,7498,-617
2016-03-13,3.102,3.14,3.05,0.0900000000000003,-0.050000000000000266,3.13,3.16,3.05,0.11000000000000032,-0.11000000000000032,3.056,3.13,2.96,0.16999999999999993,-0.10999999999999988,3.08,3.14,2.96,0.18000000000000016,-0.18000000000000016,100294,428018,735,427283,51523
2016-03-20,3.0275,3.03,3.02,0.009999999999999787,-0.009999999999999787,3.0575,3.09,3.04,0.04999999999999982,0.020000000000000018,3.0125,3.02,3.0,0.020000000000000018,0.010000000000000231,3.045,3.06,3.03,0.03000000000000025,0.03000000000000025,21966,33788,12124,21664,-14357
2016-03-27,3.016,3.03,2.99,0.03999999999999959,-0.03999999999999959,3.04,3.06,3.02,0.040000000000000036,-0.040000000000000036,2.992,3.02,2.94,0.08000000000000007,-0.06999999999999984,2.998,3.03,2.95,0.07999999999999963,-0.07999999999999963,12499,32841,4538,28303,25132
2016-04-03,2.9899999999999998,3.01,2.96,0.04999999999999982,0.03000000000000025,3.026,3.05,3.01,0.040000000000000036,0.029999999999999805,2.958,3.0,2.9,0.10000000000000009,0.08000000000000007,3.004,3.02,2.98,0.040000000000000036,-0.009999999999999787,15637,26657,2401,24256,-942
2016-04-10,2.984,3.01,2.96,0.04999999999999982,0.019999999999999574,3.02,3.04,3.01,0.03000000000000025,0.03000000000000025,2.972,3.0,2.94,0.06000000000000005,0.040000000000000036,2.996,3.01,2.96,0.04999999999999982,0.040000000000000036,8682,19832,3799,16033,-13073
2016-04-17,3.03,3.05,3.0,0.04999999999999982,0.020000000000000018,3.054,3.11,3.03,0.08000000000000007,0.06999999999999984,2.982,3.02,2.91,0.10999999999999988,0.020000000000000018,2.998,3.04,2.95,0.08999999999999986,0.020000000000000018,26045,103184,3030,100154,-11
2016-04-24,3.004,3.02,2.97,0.04999999999999982,0.020000000000000018,3.052,3.07,3.04,0.029999999999999805,0.009999999999999787,2.998,3.02,2.97,0.04999999999999982,0.029999999999999805,3.038,3.07,3.0,0.06999999999999984,0.040000000000000036,13246,18732,1077,17655,-15723
2016-05-01,3.064,3.16,2.99,0.16999999999999993,0.0,3.126,3.25,3.05,0.20000000000000018,0.03000000000000025,3.01,3.03,2.99,0.03999999999999959,-0.009999999999999787,3.098,3.25,3.02,0.22999999999999998,0.04999999999999982,25971,61667,9423,52244,2384
2016-05-08,3.026,3.06,3.01,0.050000000000000266,-0.009999999999999787,3.07,3.11,3.05,0.06000000000000005,-0.06000000000000005,3.012,3.04,3.0,0.040000000000000036,0.0,3.024,3.04,3.0,0.040000000000000036,0.040000000000000036,12071,26825,3795,23030,-20586
2016-05-15,3.066,3.09,3.03,0.06000000000000005,0.040000000000000036,3.092,3.11,3.07,0.040000000000000036,0.009999999999999787,3.022,3.04,3.01,0.03000000000000025,-0.03000000000000025,3.03,3.04,3.02,0.020000000000000018,-0.020000000000000018,3665,7428,1085,6343,1701
2016-05-22,3.136,3.28,3.06,0.21999999999999975,0.21999999999999975,3.2039999999999997,3.34,3.12,0.21999999999999975,0.1599999999999997,3.058,3.08,3.04,0.040000000000000036,0.010000000000000231,3.142,3.27,3.1,0.16999999999999993,0.0,30564,51298,16655,34643,2622
2016-05-29,3.17,3.2,3.14,0.06000000000000005,-0.009999999999999787,3.205,3.25,3.14,0.10999999999999988,-0.08999999999999986,3.1425,3.2,3.08,0.1200000000000001,-0.040000000000000036,3.165,3.21,3.08,0.1299999999999999,-0.1299999999999999,7377,12786,353,12433,5613
2016-06-05,3.11,3.16,3.06,0.10000000000000009,0.10000000000000009,3.175,3.19,3.16,0.029999999999999805,-0.029999999999999805,3.1025,3.16,3.05,0.11000000000000032,0.11000000000000032,3.1625,3.18,3.15,0.03000000000000025,0.010000000000000231,1698,4310,352,3958,-539
2016-06-12,3.114,3.15,3.08,0.06999999999999984,-0.029999999999999805,3.154,3.16,3.14,0.020000000000000018,-0.020000000000000018,3.112,3.15,3.08,0.06999999999999984,-0.029999999999999805,3.142,3.16,3.09,0.07000000000000028,-0.07000000000000028,2372,8429,244,8185,7206
2016-06-19,3.094,3.12,3.05,0.07000000000000028,-0.040000000000000036,3.162,3.23,3.14,0.08999999999999986,-0.08999999999999986,3.074,3.12,3.02,0.10000000000000009,-0.04999999999999982,3.118,3.18,3.08,0.10000000000000009,-0.07000000000000028,4986,7534,680,6854,-9
2016-06-26,3.066,3.09,3.03,0.06000000000000005,0.020000000000000018,3.084,3.13,3.05,0.08000000000000007,-0.040000000000000036,3.008,3.03,2.99,0.03999999999999959,0.020000000000000018,3.03,3.05,3.01,0.040000000000000036,0.010000000000000231,11071,26826,2349,24477,312
2016-07-03,3.0374999999999996,3.09,3.01,0.08000000000000007,-0.06999999999999984,3.0825,3.09,3.08,0.009999999999999787,-0.009999999999999787,3.0075,3.02,3.0,0.020000000000000018,0.0,3.045,3.08,3.02,0.06000000000000005,-0.020000000000000018,39993,131936,4516,127420,113213
2016-07-10,3.038,3.05,3.02,0.029999999999999805,0.029999999999999805,3.082,3.1,3.06,0.040000000000000036,0.020000000000000018,3.014,3.02,3.01,0.010000000000000231,0.0,3.046,3.08,3.03,0.050000000000000266,0.0,37985,125164,4764,120400,-120400
2016-07-17,3.068,3.13,3.01,0.1200000000000001,0.1200000000000001,3.11,3.14,3.04,0.10000000000000009,0.10000000000000009,3.066,3.13,3.01,0.1200000000000001,0.1200000000000001,3.108,3.13,3.04,0.08999999999999986,0.08999999999999986,8726,22596,3635,18961,1217
2016-07-24,3.104,3.15,3.08,0.06999999999999984,0.010000000000000231,3.148,3.15,3.14,0.009999999999999787,0.009999999999999787,3.088,3.1,3.08,0.020000000000000018,0.020000000000000018,3.122,3.14,3.11,0.03000000000000025,0.0,6614,14530,2341,12189,-3575
2016-07-31,3.104,3.13,3.09,0.040000000000000036,0.040000000000000036,3.14,3.15,3.13,0.020000000000000018,-0.010000000000000231,3.094,3.1,3.09,0.010000000000000231,0.010000000000000231,3.114,3.14,3.1,0.040000000000000036,0.0,22922,53338,2240,51098,-4110
2016-08-07,3.166,3.2,3.12,0.08000000000000007,0.06000000000000005,3.208,3.23,3.18,0.04999999999999982,0.029999999999999805,3.13,3.15,3.1,0.04999999999999982,0.040000000000000036,3.174,3.2,3.15,0.050000000000000266,-0.040000000000000036,40932,66369,14273,52096,-8551
2016-08-14,3.17,3.24,3.15,0.0900000000000003,0.0,3.216,3.24,3.2,0.040000000000000036,-0.009999999999999787,3.126,3.13,3.12,0.009999999999999787,0.009999999999999787,3.168,3.19,3.15,0.040000000000000036,0.0,18731,38887,9205,29682,-25982
