Date,AKBTYStock_Open_average,AKBTYStock_Open_max,AKBTYStock_Open_min,AKBTYStock_Open_volatility,AKBTYStock_Open_change,AKBTYStock_High_average,AKBTYStock_High_max,AKBTYStock_High_min,AKBTYStock_High_volatility,AKBTYStock_High_change,AKBTYStock_Low_average,AKBTYStock_Low_max,AKBTYStock_Low_min,AKBTYStock_Low_volatility,AKBTYStock_Low_change,AKBTYStock_Close_average,AKBTYStock_Close_max,AKBTYStock_Close_min,AKBTYStock_Close_volatility,AKBTYStock_Close_change,AKBTYStock_Volume_average,AKBTYStock_Volume_max,AKBTYStock_Volume_min,AKBTYStock_Volume_volatility,AKBTYStock_Volume_change
2016-01-03,4.428,4.53,4.37,0.16000000000000014,0.1299999999999999,4.494,4.53,4.46,0.07000000000000028,0.040000000000000036,4.352,4.4,4.3,0.10000000000000053,0.10000000000000053,4.438,4.49,4.4,0.08999999999999986,-0.08999999999999986,62374,88365,33378,54987,-3126
2016-01-10,4.556,4.62,4.5,0.1200000000000001,-0.019999999999999574,4.61,4.7,4.51,0.1900000000000004,-0.040000000000000036,4.497999999999999,4.56,4.39,0.16999999999999993,-0.08000000000000007,4.562,4.61,4.5,0.11000000000000032,-0.03000000000000025,175170,344570,17519,327051,-98695
2016-01-17,4.46,4.58,4.36,0.21999999999999975,0.04999999999999982,4.5,4.59,4.41,0.17999999999999972,0.05999999999999961,4.359999999999999,4.5,4.27,0.23000000000000043,0.1299999999999999,4.475,4.59,4.41,0.17999999999999972,0.16000000000000014,132733,217501,79705,137796,-49840
2016-01-24,4.648,4.78,4.52,0.2600000000000007,0.2600000000000007,4.774,4.97,4.57,0.39999999999999947,0.39999999999999947,4.618,4.74,4.41,0.33000000000000007,0.33000000000000007,4.74,4.97,4.48,0.4899999999999993,0.4899999999999993,55387,91705,18639,73066,6284
2016-01-31,4.964,5.16,4.81,0.35000000000000053,0.11000000000000032,5.038,5.17,4.85,0.3200000000000003,0.08999999999999986,4.852,5.09,4.65,0.4399999999999995,0.11000000000000032,4.984,5.16,4.75,0.41000000000000014,-0.07000000000000028,55634,79736,28367,51369,-25739
2016-02-07,4.8,4.89,4.73,0.15999999999999925,-0.05999999999999961,4.884,4.94,4.83,0.11000000000000032,-0.05999999999999961,4.766,4.8,4.73,0.0699999999999994,0.040000000000000036,4.832,4.85,4.82,0.02999999999999936,-0.019999999999999574,38760,53258,24030,29228,-9235
2016-02-14,4.7875,4.82,4.74,0.08000000000000007,-0.05999999999999961,4.8225,4.86,4.8,0.0600000000000005,0.0,4.7275,4.78,4.65,0.1299999999999999,0.08000000000000007,4.765,4.83,4.66,0.16999999999999993,0.10999999999999943,41901,64961,17428,47533,-14370
2016-02-21,4.964,5.04,4.89,0.15000000000000036,0.0600000000000005,5.018,5.07,4.97,0.10000000000000053,0.010000000000000675,4.914,4.97,4.87,0.09999999999999964,-0.019999999999999574,4.976,5.03,4.92,0.11000000000000032,-0.03000000000000025,53780,80235,12837,67398,-5804
2016-02-28,5.018,5.1,4.89,0.20999999999999996,0.13999999999999968,5.104,5.19,4.98,0.20999999999999996,0.20999999999999996,4.9719999999999995,5.05,4.89,0.16000000000000014,0.14000000000000057,5.072,5.19,4.89,0.3000000000000007,0.3000000000000007,29020,45311,11918,33393,-12570
2016-03-06,5.28,5.52,5.09,0.4299999999999997,0.4299999999999997,5.376,5.57,5.16,0.41000000000000014,0.41000000000000014,5.228,5.42,5.05,0.3700000000000001,0.3700000000000001,5.298,5.45,5.12,0.33000000000000007,0.33000000000000007,77239,172288,10368,161920,-67777
2016-03-13,5.4,5.57,5.17,0.40000000000000036,0.08000000000000007,5.55,5.69,5.36,0.33000000000000007,0.14000000000000057,5.4,5.57,5.17,0.40000000000000036,0.08000000000000007,5.48,5.62,5.26,0.3600000000000003,0.07000000000000028,42110,75696,17461,58235,25129
2016-03-20,5.475,5.59,5.37,0.21999999999999975,-0.10999999999999943,5.545,5.7,5.46,0.2400000000000002,-0.15000000000000036,5.4425,5.59,5.34,0.25,-0.10999999999999943,5.5075,5.65,5.36,0.29000000000000004,-0.10000000000000053,30409,73398,7124,66274,66274
2016-03-27,5.526,5.65,5.43,0.22000000000000064,0.019999999999999574,5.596,5.68,5.53,0.14999999999999947,0.04999999999999982,5.4799999999999995,5.56,5.42,0.13999999999999968,0.02999999999999936,5.56,5.68,5.49,0.1899999999999995,-0.009999999999999787,65593,209617,11631,197986,1440
2016-04-03,5.518,5.66,5.43,0.23000000000000043,-0.21999999999999975,5.574,5.69,5.48,0.20999999999999996,-0.14000000000000057,5.474,5.62,5.37,0.25,-0.17999999999999972,5.522,5.63,5.37,0.2599999999999998,-0.11000000000000032,20537,47365,6073,41292,-29425
2016-04-10,5.766,5.84,5.64,0.20000000000000018,0.14999999999999947,5.824,5.9,5.71,0.1900000000000004,0.15999999999999925,5.734,5.84,5.6,0.2400000000000002,0.22999999999999954,5.796,5.89,5.65,0.23999999999999932,0.23999999999999932,21362,35456,11985,23471,-758
2016-04-17,5.996,6.1,5.91,0.1899999999999995,-0.07000000000000028,6.052,6.15,5.93,0.22000000000000064,-0.16999999999999993,5.954,6.06,5.85,0.20999999999999996,-0.1200000000000001,5.9959999999999996,6.06,5.9,0.15999999999999925,-0.14999999999999947,15355,20661,10841,9820,5380
2016-04-24,5.928,6.02,5.76,0.2599999999999998,0.2599999999999998,6.014,6.12,5.83,0.29000000000000004,0.29000000000000004,5.914,6.02,5.76,0.2599999999999998,0.2599999999999998,6.004,6.12,5.8,0.3200000000000003,0.3200000000000003,38791,75252,11974,63278,-20087
2016-05-01,5.47,5.94,5.17,0.7700000000000005,-0.7700000000000005,5.494,5.99,5.21,0.7800000000000002,-0.7800000000000002,5.338,5.88,4.99,0.8899999999999997,-0.7199999999999998,5.352,5.89,4.99,0.8999999999999995,-0.71,18762,33631,5429,28202,-16693
2016-05-08,5.194,5.26,5.09,0.16999999999999993,-0.16000000000000014,5.23,5.26,5.17,0.08999999999999986,-0.08000000000000007,5.122,5.18,5.09,0.08999999999999986,-0.08999999999999986,5.178,5.25,5.09,0.16000000000000014,-0.16000000000000014,26456,88450,3567,84883,3765
2016-05-15,5.026,5.1,4.94,0.15999999999999925,-0.10999999999999943,5.096,5.18,5.02,0.16000000000000014,-0.03000000000000025,5.0,5.05,4.94,0.10999999999999943,-0.040000000000000036,5.048,5.12,4.94,0.17999999999999972,-0.05999999999999961,24055,49157,5957,43200,-38601
2016-05-22,5.316,5.43,5.07,0.35999999999999943,0.2699999999999996,5.338,5.44,5.1,0.34000000000000075,0.25,5.26,5.38,5.03,0.34999999999999964,0.2699999999999996,5.306,5.42,5.09,0.33000000000000007,0.2400000000000002,11496,15613,4080,11533,-10106
2016-05-29,5.3525,5.44,5.21,0.23000000000000043,0.040000000000000036,5.385,5.5,5.28,0.21999999999999975,0.09999999999999964,5.295,5.35,5.19,0.15999999999999925,0.02999999999999936,5.3475,5.49,5.22,0.27000000000000046,0.16999999999999993,20566,40781,7026,33755,-20183
2016-06-05,5.41,5.5,5.31,0.1900000000000004,-0.1200000000000001,5.454,5.54,5.32,0.21999999999999975,-0.21999999999999975,5.384,5.46,5.25,0.20999999999999996,-0.17999999999999972,5.416,5.5,5.26,0.2400000000000002,-0.2400000000000002,12307,18511,5305,13206,-8622
2016-06-12,5.272,5.35,5.14,0.20999999999999996,0.02999999999999936,5.3340000000000005,5.4,5.28,0.1200000000000001,0.07000000000000028,5.244,5.32,5.14,0.1800000000000006,0.08000000000000007,5.284,5.36,5.24,0.1200000000000001,0.09000000000000075,18229,30335,5852,24483,11790
2016-06-19,5.552,5.72,5.36,0.35999999999999943,-0.17999999999999972,5.658,5.86,5.57,0.29000000000000004,-0.02999999999999936,5.546,5.72,5.36,0.35999999999999943,-0.14999999999999947,5.636,5.86,5.56,0.3000000000000007,-0.03000000000000025,17138,22102,3770,18332,2107
2016-06-26,5.572,5.69,5.44,0.25,0.25,5.634,5.71,5.49,0.21999999999999975,0.21999999999999975,5.556,5.67,5.41,0.2599999999999998,0.2599999999999998,5.612,5.7,5.46,0.2400000000000002,0.2400000000000002,33241,87172,18390,68782,1457
2016-07-03,5.63,5.7,5.57,0.1299999999999999,-0.04999999999999982,5.6925,5.8,5.62,0.17999999999999972,0.09999999999999964,5.5775,5.65,5.52,0.13000000000000078,0.0600000000000005,5.6475,5.75,5.57,0.17999999999999972,0.1299999999999999,16081,29123,9499,19624,-1403
2016-07-10,5.956,6.11,5.63,0.4800000000000004,0.40000000000000036,6.038,6.12,5.8,0.3200000000000003,0.3200000000000003,5.87,6.07,5.63,0.4400000000000004,0.08999999999999986,5.934,6.12,5.71,0.41000000000000014,0.009999999999999787,34931,77591,6685,70906,59912
2016-07-17,5.076,5.38,4.77,0.6100000000000003,-0.6100000000000003,5.13,5.57,4.84,0.7300000000000004,-0.7300000000000004,4.99,5.38,4.76,0.6200000000000001,-0.6200000000000001,5.068,5.55,4.8,0.75,-0.7199999999999998,104639,330619,29234,301385,-301385
2016-07-24,4.984,5.06,4.88,0.17999999999999972,0.02999999999999936,5.056,5.17,4.93,0.2400000000000002,0.1200000000000001,4.972,5.06,4.86,0.1999999999999993,0.0699999999999994,5.044,5.16,4.93,0.23000000000000043,0.15000000000000036,21201,42591,6189,36402,6522
2016-07-31,5.06,5.14,4.94,0.1999999999999993,-0.08999999999999986,5.13,5.22,5.0,0.21999999999999975,-0.0699999999999994,5.054,5.14,4.94,0.1999999999999993,-0.08999999999999986,5.114,5.2,4.97,0.23000000000000043,-0.04999999999999982,16636,21010,9366,11644,5772
2016-08-07,5.3919999999999995,5.51,5.31,0.20000000000000018,0.04999999999999982,5.482,5.56,5.38,0.17999999999999972,0.13999999999999968,5.384,5.48,5.31,0.17000000000000082,0.04999999999999982,5.458,5.54,5.35,0.1900000000000004,0.11000000000000032,84723,259795,10409,249386,24684
