Date,DDD_stock_Open_average,DDD_stock_Open_max,DDD_stock_Open_min,DDD_stock_Open_volatility,DDD_stock_Open_change,DDD_stock_High_average,DDD_stock_High_max,DDD_stock_High_min,DDD_stock_High_volatility,DDD_stock_High_change,DDD_stock_Low_average,DDD_stock_Low_max,DDD_stock_Low_min,DDD_stock_Low_volatility,DDD_stock_Low_change,DDD_stock_Close_average,DDD_stock_Close_max,DDD_stock_Close_min,DDD_stock_Close_volatility,DDD_stock_Close_change,DDD_stock_Volume_average,DDD_stock_Volume_max,DDD_stock_Volume_min,DDD_stock_Volume_volatility,DDD_stock_Volume_change
2016-05-01,15.322,17.7,13.18,4.52,-4.52,15.576,17.79,13.92,3.869999999999999,-3.869999999999999,14.354000000000001,16.17,12.67,3.5000000000000018,-3.5000000000000018,14.636,16.58,13.16,3.419999999999998,-3.419999999999998,6304853,9100930,5074576,4026354,303090
2016-05-08,12.726,13.41,12.15,1.2599999999999998,-1.2599999999999998,13.048,13.43,12.69,0.7400000000000002,-0.6699999999999999,12.26,12.5,11.84,0.6600000000000001,-0.35999999999999943,12.498,12.92,12.13,0.7899999999999991,-0.5599999999999987,3635870,4784300,2367245,2417055,-2417055
2016-05-15,12.356,12.79,12.14,0.6499999999999986,-0.040000000000000924,12.81,13.3,12.42,0.8800000000000008,-0.41999999999999993,12.104,12.32,11.95,0.370000000000001,-0.370000000000001,12.448,12.78,12.25,0.5299999999999994,-0.3800000000000008,3534689,4134121,2922033,1212088,-18683
2016-05-22,12.896,13.33,12.25,1.08,1.0500000000000007,13.344,13.77,12.7,1.0700000000000003,1.0500000000000007,12.724,13.23,12.12,1.1100000000000012,1.0900000000000016,13.032,13.36,12.31,1.049999999999999,0.9199999999999999,3113663,3370496,2526404,844092,-596664
2016-05-29,13.4,13.76,13.24,0.5199999999999996,0.5199999999999996,13.7225,13.92,13.56,0.35999999999999943,0.1899999999999995,13.2325,13.36,13.12,0.2400000000000002,0.1899999999999995,13.5225,13.64,13.39,0.25,0.16000000000000014,2463458,3076563,2125662,950901,-554859
2016-06-05,13.568,14.0,12.93,1.0700000000000003,-0.6600000000000001,13.756,14.21,12.93,1.2800000000000011,-1.0600000000000005,13.228,13.73,12.34,1.3900000000000006,-1.1899999999999995,13.37,13.91,12.45,1.4600000000000009,-1.4600000000000009,2770879,3068066,2421689,646377,646377
2016-06-12,12.574,12.84,12.24,0.5999999999999996,0.5899999999999999,13.02,13.72,12.59,1.1300000000000008,0.9700000000000006,12.42,12.83,12.12,0.7100000000000009,0.6500000000000004,12.784,13.2,12.44,0.7599999999999998,0.7599999999999998,2355436,3174438,1957110,1217328,1217328
2016-06-19,13.386000000000001,13.6,13.05,0.5499999999999989,-0.33000000000000007,13.826,14.17,13.65,0.5199999999999996,-0.1399999999999988,13.212,13.38,12.79,0.5900000000000016,-0.5600000000000005,13.44,13.92,12.95,0.9700000000000006,-0.5200000000000014,4837373,13237876,2482181,10755695,10584104
2016-06-26,12.734,13.49,12.11,1.3800000000000008,0.7799999999999994,13.158,13.83,12.44,1.3900000000000006,1.08,12.378,13.23,11.59,1.6400000000000006,1.6400000000000006,12.796,13.69,11.67,2.0199999999999996,1.7400000000000002,3389546,4176332,2654402,1521930,-927780
2016-07-03,13.245000000000001,13.66,12.85,0.8100000000000005,0.4399999999999995,13.66,14.16,13.36,0.8000000000000007,0.7699999999999996,13.07,13.57,12.64,0.9299999999999997,0.7200000000000006,13.4975,14.12,13.19,0.9299999999999997,0.8999999999999986,3135643,3341442,2880860,460582,167400
2016-07-10,14.478,14.8,14.0,0.8000000000000007,0.5700000000000003,14.914,15.18,14.47,0.7099999999999991,0.4900000000000002,14.24,14.73,13.69,1.040000000000001,0.75,14.49,14.74,13.69,1.0500000000000007,1.0200000000000014,3272222,3954126,2064812,1889314,-1567143
2016-07-17,13.428,13.9,13.21,0.6899999999999995,-0.6300000000000008,13.606,13.9,13.44,0.46000000000000085,-0.46000000000000085,13.04,13.2,12.73,0.46999999999999886,0.17999999999999972,13.382,13.48,13.3,0.17999999999999972,-0.17999999999999972,3615620,7846768,2237797,5608971,-4922951
2016-07-24,13.148,13.31,12.99,0.3200000000000003,-0.16000000000000014,13.402,13.5,13.3,0.1999999999999993,0.0,12.942,13.01,12.81,0.1999999999999993,-0.11999999999999922,13.209999999999999,13.39,13.04,0.3500000000000014,0.3500000000000014,2483302,3358785,2052562,1306223,-903424
2016-07-31,13.588000000000001,14.5,12.63,1.8699999999999992,0.8899999999999988,14.182,15.04,12.75,2.289999999999999,1.5099999999999998,13.116,14.28,11.98,2.299999999999999,1.8199999999999985,13.654,14.77,12.18,2.59,2.0599999999999987,5812550,11218527,3811826,7406701,-206373
2016-08-07,15.332,15.6,14.89,0.7099999999999991,0.5299999999999994,15.726,15.93,15.45,0.4800000000000004,-0.21999999999999886,15.078,15.28,14.72,0.5599999999999987,0.5299999999999994,15.394,15.46,15.36,0.10000000000000142,0.030000000000001137,3175550,5850389,2237394,3612995,-3612995
2016-08-14,15.396,15.59,15.23,0.35999999999999943,-0.20999999999999908,15.614,15.85,15.46,0.3899999999999988,-0.3899999999999988,15.2,15.41,15.06,0.34999999999999964,-0.21000000000000085,15.432,15.7,15.23,0.46999999999999886,-0.3199999999999985,1977168,2411186,1438640,972546,-943531
2016-08-21,15.798,16.15,15.26,0.8899999999999988,0.8100000000000005,16.346,16.57,15.99,0.5800000000000001,0.28000000000000114,15.636,15.89,15.23,0.6600000000000001,0.6600000000000001,15.946,16.1,15.76,0.34000000000000163,0.27999999999999936,2880436,4199774,2158767,2041007,-1277802
2016-08-28,15.4,16.41,14.31,2.0999999999999996,-2.0999999999999996,15.728,16.41,14.78,1.6300000000000008,-1.2300000000000004,14.886000000000001,15.97,13.98,1.9900000000000002,-1.7400000000000002,15.124,16.06,14.21,1.8499999999999979,-1.1399999999999988,3040038,5240462,1712416,3528046,1342905
2016-09-04,15.6225,15.84,15.45,0.39000000000000057,0.09999999999999964,16.0225,16.19,15.77,0.4200000000000017,-0.40000000000000213,15.309999999999999,15.44,15.12,0.3200000000000003,-0.3200000000000003,15.565,15.9,15.16,0.7400000000000002,-0.5899999999999999,3195794,4490728,2568808,1921920,-1637227
2016-09-11,15.36,15.93,14.86,1.0700000000000003,1.0700000000000003,15.82,16.25,15.54,0.7100000000000009,0.6799999999999997,15.19,15.79,14.74,1.049999999999999,1.049999999999999,15.610000000000001,16.03,15.16,0.870000000000001,0.33000000000000007,2253401,2555525,1903990,651535,237243
2016-09-18,16.358,16.7,16.12,0.5799999999999983,0.509999999999998,16.596,16.83,16.39,0.4399999999999977,0.26000000000000156,16.162,16.47,15.92,0.5499999999999989,0.40000000000000036,16.348,16.64,16.12,0.5199999999999996,0.2799999999999976,2172875,2613718,1740866,872852,-811404
2016-09-25,17.227999999999998,17.75,16.4,1.3500000000000014,1.2300000000000004,17.706,18.23,17.3,0.9299999999999997,0.9200000000000017,17.09,17.56,16.3,1.259999999999998,1.259999999999998,17.468,17.95,16.86,1.0899999999999999,1.0899999999999999,3308456,4383723,2672071,1711652,775944
2016-10-02,18.038,18.36,17.79,0.5700000000000003,0.09999999999999787,18.31,18.51,18.1,0.41000000000000014,-0.08999999999999986,17.698,17.95,17.44,0.509999999999998,-0.2799999999999976,17.966,18.32,17.53,0.7899999999999991,-0.3999999999999986,2260305,3168740,1765720,1403020,-70482
2016-10-09,16.310000000000002,17.6,14.76,2.8400000000000016,-2.8400000000000016,16.576,17.96,15.02,2.9400000000000013,-2.9400000000000013,15.741999999999999,17.54,14.24,3.299999999999999,-3.299999999999999,15.828,17.72,14.26,3.459999999999999,-3.459999999999999,3861454,5938123,1241702,4696421,3570540
2016-10-16,14.228,14.54,13.88,0.6599999999999984,-0.3899999999999988,14.466,14.69,14.14,0.5499999999999989,-0.34999999999999964,13.894,14.03,13.73,0.29999999999999893,0.02999999999999936,14.098,14.33,13.78,0.5500000000000007,-0.4800000000000004,3145947,5281309,2207587,3073722,-2919422
2016-10-23,14.106,14.47,13.89,0.5800000000000001,0.16999999999999993,14.354,14.56,14.2,0.3600000000000012,-0.030000000000001137,13.818,13.93,13.62,0.3100000000000005,-0.20000000000000107,14.004,14.25,13.76,0.4900000000000002,-0.34999999999999964,2208203,2490652,1999565,491087,-268470
2016-10-30,13.66,14.05,13.16,0.8900000000000006,-0.05000000000000071,14.024000000000001,14.44,13.48,0.9599999999999991,-0.0600000000000005,13.136000000000001,13.71,12.34,1.370000000000001,-1.370000000000001,13.27,13.87,12.45,1.42,-1.42,4230461,6778324,1904253,4874071,4858547
2016-11-06,13.4,14.0,12.72,1.2799999999999994,0.9800000000000004,14.126,14.77,13.63,1.1399999999999988,1.1099999999999994,13.264,13.9,12.7,1.200000000000001,1.17,13.9,14.71,13.4,1.3100000000000005,1.3100000000000005,3384936,4637258,2158945,2478313,-962743
2016-11-13,14.124,14.68,13.79,0.8900000000000006,-0.5899999999999999,14.35,14.83,14.15,0.6799999999999997,-0.4299999999999997,13.85,14.0,13.68,0.3200000000000003,0.08999999999999986,14.120000000000001,14.3,13.91,0.39000000000000057,-0.05000000000000071,2230878,3772102,1377701,2394401,-2047659
2016-11-20,14.7075,15.08,14.25,0.8300000000000001,0.8300000000000001,14.975,15.18,14.66,0.5199999999999996,0.4599999999999991,14.555,14.81,14.22,0.5899999999999999,0.4599999999999991,14.8925,15.12,14.65,0.46999999999999886,0.23000000000000043,1842397,2103456,1216301,887155,-887155
2016-11-27,14.082,14.99,13.32,1.67,-1.67,14.242,14.99,13.71,1.2799999999999994,-1.2799999999999994,13.652,14.25,13.18,1.0700000000000003,-0.9900000000000002,13.793999999999999,14.29,13.28,1.0099999999999998,-0.75,1746128,2473204,1174918,1298286,164711
2016-12-04,14.83,15.5,13.7,1.8000000000000007,1.8000000000000007,15.334,15.72,14.92,0.8000000000000007,0.8000000000000007,14.688,15.43,13.65,1.7799999999999994,1.7799999999999994,15.222,15.59,14.88,0.7099999999999991,0.6099999999999994,2806100,3838505,1695027,2143478,-2143478
2016-12-11,15.174,15.21,15.1,0.11000000000000121,-0.009999999999999787,15.526,15.67,15.38,0.28999999999999915,0.21999999999999886,14.99,15.1,14.85,0.25,0.08999999999999986,15.212,15.45,15.06,0.3899999999999988,-0.11999999999999922,2339086,3801827,1786518,2015309,1971653
2016-12-18,14.742,15.08,14.24,0.8399999999999999,-0.8100000000000005,14.962,15.4,14.48,0.9199999999999999,-0.9199999999999999,14.494,14.91,14.15,0.7599999999999998,-0.7100000000000009,14.661999999999999,15.1,14.2,0.9000000000000004,-0.8599999999999994,1678538,2736306,869814,1866492,-672462
2016-12-25,13.8,14.2,13.42,0.7799999999999994,-0.7799999999999994,13.9725,14.37,13.6,0.7699999999999996,-0.7699999999999996,13.467500000000001,14.02,13.16,0.8599999999999994,-0.8099999999999987,13.59,14.17,13.29,0.8800000000000008,-0.8800000000000008,1879287,2360575,1418125,942450,225893
2017-01-01,14.01,14.34,13.63,0.7099999999999991,0.6699999999999999,14.2875,14.5,13.85,0.6500000000000004,0.6500000000000004,13.7925,14.07,13.4,0.6699999999999999,0.6699999999999999,14.1725,14.46,13.69,0.7700000000000014,0.7700000000000014,1971213,2275564,1676883,598681,-183198
2017-01-08,15.402,16.18,14.38,1.799999999999999,1.2899999999999991,16.246000000000002,16.94,15.7,1.240000000000002,-0.5300000000000011,15.122,15.67,14.32,1.3499999999999996,1.3499999999999996,15.888,16.73,15.39,1.3399999999999999,-0.620000000000001,5487500,13617628,2716959,10900669,-10014209
2017-01-15,16.2775,16.95,15.98,0.9699999999999989,0.9499999999999993,16.7775,17.45,16.12,1.3299999999999983,1.0,16.142500000000002,16.69,15.77,0.9200000000000017,0.9200000000000017,16.535,17.07,15.97,1.0999999999999996,1.0999999999999996,4090321,8388903,2180184,6208719,1100539
2017-01-22,16.928,17.19,16.6,0.5899999999999999,-0.46999999999999886,17.16,17.53,16.82,0.7100000000000009,-0.3500000000000014,16.592000000000002,17.03,16.32,0.7100000000000009,0.10000000000000142,16.75,17.1,16.51,0.5899999999999999,-0.029999999999997584,2033490,2323002,1235204,1087798,-1027052
2017-01-29,16.552,16.85,16.23,0.620000000000001,0.490000000000002,16.744,17.06,16.45,0.6099999999999994,0.6099999999999994,16.282,16.73,15.97,0.7599999999999998,0.7599999999999998,16.582,16.76,16.41,0.3500000000000014,0.3500000000000014,1878597,2179291,1699708,479583,-202576
2017-02-05,16.768,17.25,16.55,0.6999999999999993,0.5399999999999991,17.066,17.47,16.76,0.7099999999999973,0.4800000000000004,16.536,17.02,16.17,0.8499999999999979,0.4800000000000004,16.814,17.15,16.52,0.629999999999999,0.5300000000000011,1683834,2269667,1446596,823071,232870
2017-02-12,17.296,17.61,16.85,0.759999999999998,-0.4299999999999997,17.544,17.68,17.22,0.46000000000000085,-0.45000000000000284,17.03,17.27,16.69,0.5799999999999983,-0.5,17.278,17.52,16.92,0.5999999999999979,-0.3999999999999986,1947537,2318069,1460114,857955,-16131
2017-02-19,16.9025,17.2,16.37,0.8299999999999983,-0.8299999999999983,17.02,17.32,16.49,0.8300000000000018,-0.8300000000000018,16.54,16.9,16.0,0.8999999999999986,-0.8999999999999986,16.7975,17.24,16.49,0.75,-0.75,1580646,1681066,1451279,229787,-23401
2017-02-26,15.63,16.72,14.63,2.089999999999998,-1.9000000000000004,15.888,17.04,14.7,2.34,-2.34,15.014,16.36,14.35,2.01,-2.01,15.276,16.94,14.53,2.410000000000002,-2.410000000000002,4024725,9034755,2010000,7024755,-672113
2017-03-05,14.574,14.76,14.32,0.4399999999999995,0.08999999999999986,14.706000000000001,14.96,14.48,0.4800000000000004,-0.07000000000000028,14.356,14.53,14.2,0.33000000000000007,0.009999999999999787,14.574,14.65,14.46,0.1899999999999995,-0.0600000000000005,2024491,2435500,1786435,649065,549038
2017-03-12,14.464,14.82,14.02,0.8000000000000007,0.370000000000001,14.67,14.86,14.5,0.35999999999999943,0.22999999999999865,14.25,14.55,13.83,0.7200000000000006,0.16000000000000014,14.484,14.72,14.03,0.6900000000000013,0.07000000000000028,1785240,2230897,1348375,882522,204811
2017-03-19,14.392,14.86,13.86,1.0,-0.39000000000000057,14.576,14.96,14.16,0.8000000000000007,-0.46000000000000085,14.05,14.62,13.65,0.9699999999999989,-0.5999999999999996,14.236,14.76,13.82,0.9399999999999995,-0.5899999999999999,1947627,2982064,1220040,1762024,-199104
2017-03-26,14.494,15.0,14.0,1.0,0.7599999999999998,14.792,15.14,14.3,0.8399999999999999,0.7799999999999994,14.376,14.81,13.76,1.0500000000000007,0.9199999999999999,14.682,14.96,14.23,0.7300000000000004,0.7300000000000004,1794061,2199187,1282240,916947,916947
2017-04-02,14.594,14.97,14.31,0.6600000000000001,-0.6300000000000008,14.784,15.22,14.45,0.7700000000000014,-0.7700000000000014,14.36,14.8,14.12,0.6800000000000015,-0.6100000000000012,14.494,14.94,14.28,0.6600000000000001,-0.6600000000000001,1560961,2137227,1146486,990741,-990741
2017-04-09,14.465,14.73,14.25,0.4800000000000004,0.3200000000000003,14.745,14.91,14.51,0.40000000000000036,0.2699999999999996,14.3475,14.58,14.19,0.39000000000000057,0.14000000000000057,14.5375,14.73,14.29,0.4400000000000013,0.19000000000000128,1661991,2169826,949241,1220585,466850
2017-04-16,15.094000000000001,15.41,14.48,0.9299999999999997,0.9000000000000004,15.382,15.59,14.89,0.6999999999999993,0.5700000000000003,14.892,15.21,14.19,1.0200000000000014,0.9700000000000006,15.198,15.4,14.88,0.5199999999999996,0.27999999999999936,1956040,3012209,1116681,1895528,-690689
2017-04-23,15.67,15.9,15.46,0.4399999999999995,0.33999999999999986,15.878,16.17,15.54,0.6300000000000026,0.45000000000000107,15.54,15.7,15.29,0.41000000000000014,0.41000000000000014,15.708,15.87,15.4,0.46999999999999886,0.4299999999999997,1573338,2296397,1186214,1110183,-91967
2017-04-30,16.08,16.31,15.81,0.4999999999999982,0.2599999999999998,16.552,17.1,16.21,0.8900000000000006,0.8300000000000018,15.746,16.13,14.81,1.3199999999999985,0.20000000000000107,16.451999999999998,17.01,16.08,0.9300000000000033,0.7700000000000031,3213144,5654919,1495117,4159802,2283708
2017-05-07,19.204,20.69,16.98,3.710000000000001,3.710000000000001,20.488,21.96,19.14,2.8200000000000003,2.8200000000000003,18.904,20.54,16.89,3.6499999999999986,3.6499999999999986,20.312,21.79,19.01,2.7799999999999976,2.7799999999999976,6271933,9308586,4809849,4498737,-4498737
2017-05-14,22.306,22.79,21.79,1.0,0.7300000000000004,23.124,23.7,22.64,1.0599999999999987,-0.3299999999999983,21.726,22.02,21.45,0.5700000000000003,-0.2699999999999996,22.438,23.31,21.72,1.5899999999999999,-1.0400000000000027,5712948,6872619,4279828,2592791,-2151835
2017-05-21,22.388,22.63,21.78,0.8499999999999979,0.6999999999999993,22.772,23.19,22.48,0.7100000000000009,0.03999999999999915,22.092,22.56,21.5,1.0599999999999987,0.3999999999999986,22.384,22.57,22.03,0.5399999999999991,-0.36999999999999744,2354502,2725319,1789792,935527,-95732
2017-05-28,20.9875,22.03,20.55,1.4800000000000004,-1.2300000000000004,21.1625,22.03,20.85,1.1799999999999997,-1.1099999999999994,20.2075,20.49,19.56,0.9299999999999997,-0.029999999999997584,20.605,20.68,20.45,0.23000000000000043,0.05999999999999872,3535859,5367226,1592393,3774833,-3130658
2017-06-04,20.848,21.31,20.41,0.8999999999999986,0.7199999999999989,21.296,21.5,20.91,0.5899999999999999,0.5899999999999999,20.296,20.52,19.86,0.6600000000000001,-0.5800000000000018,20.759999999999998,21.22,20.05,1.1699999999999982,-0.629999999999999,2492365,3422290,1668998,1753292,1753292
2017-06-11,20.318,20.75,19.84,0.9100000000000001,0.9100000000000001,20.688,21.09,20.08,1.0100000000000016,0.990000000000002,19.951999999999998,20.65,19.08,1.5700000000000003,1.5700000000000003,20.54,21.02,19.93,1.0899999999999999,1.0899999999999999,2015613,2282344,1633656,648688,189198
2017-06-18,21.796,22.57,21.16,1.4100000000000001,0.8399999999999999,22.304,22.57,21.93,0.6400000000000006,0.03999999999999915,21.44,21.78,21.11,0.6700000000000017,0.6700000000000017,21.88,22.09,21.66,0.4299999999999997,-0.16000000000000014,2439108,3412422,1614356,1798066,-1177989
2017-06-25,20.89,21.75,20.08,1.6700000000000017,-1.6700000000000017,21.032,22.12,20.08,2.0400000000000027,-2.0400000000000027,20.046,20.88,18.69,2.1899999999999977,-2.1899999999999977,20.310000000000002,21.28,18.7,2.580000000000002,-2.580000000000002,2851342,4817701,2031590,2786111,1833649
2017-07-02,18.2425,18.7,17.95,0.75,-0.75,18.3725,18.77,18.15,0.620000000000001,-0.5799999999999983,17.8325,18.15,17.68,0.46999999999999886,-0.46999999999999886,18.0375,18.35,17.77,0.5800000000000018,-0.5800000000000018,1913188,2491598,1531790,959808,195291
2017-07-09,18.058,18.28,17.77,0.5100000000000016,0.3099999999999987,18.541999999999998,19.06,18.27,0.7899999999999991,0.7199999999999989,17.866,18.04,17.74,0.3000000000000007,0.11000000000000298,18.144000000000002,18.55,17.92,0.629999999999999,0.629999999999999,2478028,3861649,1565434,2296215,1019979
2017-07-16,18.022000000000002,18.6,17.62,0.9800000000000004,-0.9800000000000004,18.258,18.75,17.69,1.0599999999999987,-1.0599999999999987,17.674,17.96,17.4,0.5600000000000023,-0.5600000000000023,17.876,18.09,17.6,0.48999999999999844,-0.4800000000000004,2083985,2512976,1778291,734685,-734685
2017-07-23,17.542,18.26,16.81,1.4500000000000028,-0.7900000000000027,17.880000000000003,18.42,17.21,1.2100000000000009,-0.75,17.08,17.83,16.29,1.5399999999999991,-0.7800000000000011,17.37,18.13,16.9,1.2300000000000004,-0.9000000000000021,2379637,4350580,1263277,3087303,-37125
2017-07-30,16.052,17.24,13.56,3.679999999999998,-3.339999999999998,16.232,17.48,13.79,3.6900000000000013,-3.1799999999999997,15.296,16.8,13.11,3.6900000000000013,-3.25,15.55,17.08,13.39,3.6899999999999977,-3.33,4851742,13306323,1745559,11560764,2380700
2017-08-06,12.954,13.69,12.48,1.209999999999999,-1.209999999999999,13.208,13.8,12.81,0.9900000000000002,-0.9900000000000002,12.558,12.88,12.37,0.5100000000000016,-0.40000000000000036,12.768,12.96,12.6,0.3600000000000012,-0.20000000000000107,3432267,4417489,1821848,2595641,-2088159
2017-08-13,12.654,12.95,12.39,0.5599999999999987,-0.41000000000000014,12.808,12.99,12.6,0.39000000000000057,-0.33000000000000007,12.45,12.69,12.28,0.41000000000000014,-0.2699999999999996,12.544,12.78,12.36,0.41999999999999993,-0.34999999999999964,2362853,3241644,1590790,1650854,287166
2017-08-20,12.456,12.61,12.26,0.34999999999999964,0.16000000000000014,12.564,12.75,12.45,0.3000000000000007,0.2699999999999996,12.28,12.58,12.02,0.5600000000000005,0.5600000000000005,12.452,12.6,12.15,0.4499999999999993,0.4499999999999993,1470183,2339197,1116321,1222876,-1115359
2017-08-27,12.698,12.92,12.5,0.41999999999999993,0.009999999999999787,12.906,13.05,12.77,0.28000000000000114,0.15000000000000036,12.56,12.68,12.47,0.20999999999999908,0.16999999999999993,12.766,12.89,12.56,0.33000000000000007,0.08000000000000007,1510382,2027354,1097977,929377,363840
2017-09-03,13.032499999999999,13.28,12.84,0.4399999999999995,0.019999999999999574,13.2425,13.4,13.07,0.33000000000000007,-0.2699999999999996,12.795,12.93,12.71,0.21999999999999886,-0.08999999999999986,13.02,13.22,12.81,0.41000000000000014,-0.41000000000000014,1697920,2470291,1057315,1412976,-1412976
2017-09-10,13.366,13.73,12.89,0.8399999999999999,0.8399999999999999,13.664,14.03,13.23,0.7999999999999989,0.7999999999999989,13.296,13.62,12.87,0.75,0.75,13.486,13.71,13.14,0.5700000000000003,0.5700000000000003,1877218,2975590,1193251,1782339,1782339
2017-09-17,13.466,13.72,13.37,0.3500000000000014,-0.33999999999999986,13.613999999999999,13.84,13.46,0.379999999999999,-0.22000000000000064,13.272,13.38,13.13,0.25,0.14999999999999858,13.404,13.5,13.33,0.16999999999999993,0.16999999999999993,1440959,1863827,1131560,732267,-576908
