Date,TCO_stock_Open_average,TCO_stock_Open_max,TCO_stock_Open_min,TCO_stock_Open_volatility,TCO_stock_Open_change,TCO_stock_High_average,TCO_stock_High_max,TCO_stock_High_min,TCO_stock_High_volatility,TCO_stock_High_change,TCO_stock_Low_average,TCO_stock_Low_max,TCO_stock_Low_min,TCO_stock_Low_volatility,TCO_stock_Low_change,TCO_stock_Close_average,TCO_stock_Close_max,TCO_stock_Close_min,TCO_stock_Close_volatility,TCO_stock_Close_change,TCO_stock_Volume_average,TCO_stock_Volume_max,TCO_stock_Volume_min,TCO_stock_Volume_volatility,TCO_stock_Volume_change
2016-01-03,75.898,76.75,75.13,1.6200000000000045,-0.9000000000000057,76.55,77.55,75.61,1.9399999999999977,-0.4200000000000017,74.866,76.17,73.91,2.260000000000005,-0.030000000000001137,75.654,77.24,74.01,3.2299999999999898,-1.1499999999999915,566917,886119,449048,437071,-413766
2016-01-10,72.366,74.17,69.43,4.739999999999995,-4.739999999999995,73.404,74.83,71.71,3.1200000000000045,-3.1200000000000045,71.502,73.77,69.12,4.6499999999999915,-4.6499999999999915,72.046,73.94,70.54,3.3999999999999915,-2.759999999999991,627033,935871,425032,510839,261495
2016-01-17,71.1125,71.93,70.28,1.6500000000000057,-1.6500000000000057,71.92,72.73,71.29,1.4399999999999977,-0.7600000000000051,69.9325,71.06,68.69,2.3700000000000045,-0.7800000000000011,71.00999999999999,72.49,69.74,2.75,-0.7999999999999972,580448,672958,493180,179778,-179778
2016-01-24,70.988,71.63,70.19,1.4399999999999977,-0.9099999999999966,71.536,72.06,70.91,1.1500000000000057,-0.8800000000000097,69.724,70.85,68.76,2.089999999999989,-1.6299999999999955,70.724,72.0,69.92,2.0799999999999983,0.4100000000000108,552202,719009,325591,393418,-46056
2016-01-31,70.578,70.87,70.24,0.6300000000000097,-0.4100000000000108,71.02199999999999,71.56,70.52,1.0400000000000063,-1.0400000000000063,69.85,70.37,69.5,0.8700000000000045,-0.6300000000000097,70.562,70.94,70.16,0.7800000000000011,-0.7800000000000011,423468,522138,227425,294713,78259
2016-02-07,67.402,69.82,64.57,5.25,-2.6899999999999977,68.632,70.02,67.54,2.4799999999999898,-2.4799999999999898,66.214,67.65,63.32,4.330000000000005,-1.1500000000000057,67.308,68.81,66.67,2.1400000000000006,-1.7800000000000011,718414,891295,417913,473382,-417740
2016-02-14,67.695,68.49,67.25,1.2399999999999949,1.2199999999999989,68.685,69.32,67.85,1.4699999999999989,1.4699999999999989,67.31,67.82,66.95,0.8699999999999903,0.8699999999999903,68.1575,69.15,67.07,2.0800000000000125,2.0800000000000125,435841,561746,258759,302987,-302987
2016-02-21,69.862,71.2,68.82,2.3800000000000097,1.6200000000000045,70.84,71.83,69.95,1.8799999999999955,0.9000000000000057,69.478,70.48,68.69,1.7900000000000063,1.7900000000000063,70.14,71.4,68.85,2.5500000000000114,1.8000000000000114,296602,348967,241341,107626,-36451
2016-02-28,72.374,74.11,70.2,3.9099999999999966,3.25,73.746,74.85,72.42,2.4299999999999926,2.4299999999999926,71.996,73.23,70.2,3.030000000000001,3.030000000000001,73.11,74.22,70.82,3.4000000000000057,3.4000000000000057,360595,483347,278227,205120,-145650
2016-03-06,72.67399999999999,73.8,71.34,2.4599999999999937,-2.4599999999999937,72.946,74.22,71.34,2.8799999999999955,-2.8799999999999955,71.362,73.04,69.77,3.2700000000000102,-2.5500000000000114,71.934,73.4,70.83,2.5700000000000074,-2.5700000000000074,486707,712421,252026,460395,460395
2016-03-13,69.898,71.06,68.55,2.510000000000005,-1.0699999999999932,70.874,72.45,69.15,3.299999999999997,-1.5900000000000034,69.172,70.97,67.95,3.019999999999996,-1.0699999999999932,69.84400000000001,71.55,68.65,2.8999999999999915,-1.3999999999999915,1057637,1693321,421493,1271828,466011
2016-03-20,69.7525,70.11,69.38,0.730000000000004,-0.730000000000004,70.0675,70.49,69.38,1.1099999999999994,-1.0100000000000051,69.2775,69.65,68.76,0.8900000000000006,-0.8900000000000006,69.5425,69.9,69.23,0.6700000000000017,-0.6700000000000017,438525,558169,251525,306644,-306644
2016-03-27,70.268,71.08,69.5,1.5799999999999983,1.5499999999999972,71.886,76.12,69.7,6.420000000000002,1.5699999999999932,69.848,70.33,68.93,1.3999999999999915,1.3999999999999915,70.53,71.23,69.65,1.5799999999999983,1.0899999999999892,309563,382826,172404,210422,200608
