Date,ALYAStock_Open_average,ALYAStock_Open_max,ALYAStock_Open_min,ALYAStock_Open_volatility,ALYAStock_Open_change,ALYAStock_High_average,ALYAStock_High_max,ALYAStock_High_min,ALYAStock_High_volatility,ALYAStock_High_change,ALYAStock_Low_average,ALYAStock_Low_max,ALYAStock_Low_min,ALYAStock_Low_volatility,ALYAStock_Low_change,ALYAStock_Close_average,ALYAStock_Close_max,ALYAStock_Close_min,ALYAStock_Close_volatility,ALYAStock_Close_change,ALYAStock_Volume_average,ALYAStock_Volume_max,ALYAStock_Volume_min,ALYAStock_Volume_volatility,ALYAStock_Volume_change
2016-01-03,8.021799999999999,8.16,7.968999999999999,0.19100000000000072,-0.03000000000000025,8.16,8.23,8.09,0.14000000000000057,-0.08000000000000007,7.8098,7.917999999999999,7.65,0.2679999999999989,-0.2679999999999989,8.026,8.13,7.93,0.20000000000000107,-0.08999999999999986,16754,52995,4671,48324,3150
2016-01-10,7.774,8.02,7.64,0.3799999999999999,-0.020000000000000462,7.942,8.04,7.84,0.1999999999999993,-0.16000000000000014,7.654,7.76,7.44,0.3199999999999994,-0.21999999999999975,7.774,7.9,7.7,0.20000000000000018,-0.20000000000000018,66756,111410,13887,97523,97523
2016-01-17,7.53875,7.76,7.185,0.5750000000000002,-0.1299999999999999,7.6875,7.79,7.6,0.1900000000000004,0.03000000000000025,7.37875,7.57,7.185,0.3850000000000007,0.08000000000000007,7.575,7.65,7.5,0.15000000000000036,-0.05000000000000071,35666,112516,7021,105495,6491
2016-01-24,7.6998,7.8,7.42,0.3799999999999999,0.009999999999999787,7.79,7.84,7.74,0.09999999999999964,-0.040000000000000036,7.4430000000000005,7.62,7.215,0.40500000000000025,0.15500000000000025,7.616,7.79,7.4,0.3899999999999997,0.3899999999999997,11851,34182,1939,32243,27414
2016-01-31,7.5360000000000005,7.65,7.38,0.27000000000000046,-0.27000000000000046,7.627,7.79,7.38,0.41000000000000014,-0.41000000000000014,7.254,7.47,6.94,0.5299999999999994,-0.5299999999999994,7.34,7.62,6.99,0.6299999999999999,-0.6299999999999999,30860,70033,4027,66006,8963
2016-02-07,6.7620000000000005,6.89,6.66,0.22999999999999954,-0.10999999999999943,6.89,7.06,6.8,0.2599999999999998,0.13999999999999968,6.7216000000000005,6.795,6.66,0.1349999999999998,-0.01499999999999968,6.8076,7.01,6.68,0.33000000000000007,0.1899999999999995,17118,53430,2303,51127,-43653
2016-02-14,6.9342500000000005,7.2,6.767,0.43299999999999983,0.04299999999999926,7.12,7.21,7.04,0.16999999999999993,0.07000000000000028,6.75,6.76,6.74,0.019999999999999574,0.009999999999999787,6.9475,7.04,6.81,0.23000000000000043,-0.23000000000000043,29818,103385,2366,101019,6046
2016-02-21,7.19,7.41,6.85,0.5600000000000005,0.35000000000000053,7.376,7.5,7.2,0.2999999999999998,-0.04999999999999982,6.908,7.06,6.74,0.3199999999999994,0.3199999999999994,7.204,7.31,7.09,0.21999999999999975,0.009999999999999787,9469,13260,2603,10657,-10657
2016-02-28,7.408,7.77,7.08,0.6899999999999995,0.6200000000000001,7.638,7.9,7.2,0.7000000000000002,0.5,7.144,7.55,6.66,0.8899999999999997,-0.41999999999999993,7.466,7.72,7.09,0.6299999999999999,0.3200000000000003,18465,49135,8241,40894,2044
2016-03-06,7.282,7.55,6.98,0.5699999999999994,-0.1800000000000006,7.414,7.56,7.18,0.3799999999999999,-0.27999999999999936,6.994,7.39,6.66,0.7299999999999995,-0.47999999999999954,7.166,7.42,6.8,0.6200000000000001,-0.22999999999999954,17057,37110,5897,31213,-2130
