Date,FONR_stock_Open_average,FONR_stock_Open_max,FONR_stock_Open_min,FONR_stock_Open_volatility,FONR_stock_Open_change,FONR_stock_High_average,FONR_stock_High_max,FONR_stock_High_min,FONR_stock_High_volatility,FONR_stock_High_change,FONR_stock_Low_average,FONR_stock_Low_max,FONR_stock_Low_min,FONR_stock_Low_volatility,FONR_stock_Low_change,FONR_stock_Close_average,FONR_stock_Close_max,FONR_stock_Close_min,FONR_stock_Close_volatility,FONR_stock_Close_change,FONR_stock_Volume_average,FONR_stock_Volume_max,FONR_stock_Volume_min,FONR_stock_Volume_volatility,FONR_stock_Volume_change
2016-01-03,17.330000000000002,17.66,16.77,0.8900000000000006,0.5199999999999996,17.72,18.27,17.14,1.129999999999999,0.6600000000000001,17.008,17.42,16.5,0.9200000000000017,0.5599999999999987,17.458000000000002,18.01,16.78,1.2300000000000004,0.509999999999998,45839,63651,30520,33131,-18650
2016-01-10,15.76,17.3,14.84,2.460000000000001,-2.460000000000001,15.856,17.33,14.94,2.389999999999999,-2.389999999999999,14.902000000000001,15.51,14.23,1.2799999999999994,-1.1600000000000001,15.216,15.74,14.82,0.9199999999999999,-0.8399999999999999,45836,69240,24092,45148,-37834
2016-01-17,14.3325,15.1,13.92,1.1799999999999997,-0.7400000000000002,14.6425,15.24,14.25,0.9900000000000002,-0.5400000000000009,13.64,14.11,13.02,1.0899999999999999,0.4900000000000002,14.1575,14.6,13.97,0.629999999999999,0.6099999999999994,46498,57803,35346,22457,-21367
2016-01-24,14.466000000000001,14.8,14.14,0.6600000000000001,-0.4299999999999997,14.824,15.07,14.53,0.5400000000000009,-0.5,13.943999999999999,14.25,13.69,0.5600000000000005,-0.030000000000001137,14.296,14.82,13.91,0.9100000000000001,-0.34999999999999964,41653,63302,30057,33245,5036
2016-01-31,14.026,14.21,13.69,0.5200000000000014,0.16000000000000014,14.302,14.55,14.01,0.5400000000000009,-0.09999999999999964,13.702,13.85,13.38,0.46999999999999886,-0.010000000000001563,14.034,14.31,13.82,0.4900000000000002,-0.33000000000000007,30049,37514,22252,15262,-1492
2016-02-07,14.3,14.88,13.8,1.08,0.2699999999999996,14.668,15.1,13.8,1.299999999999999,0.7699999999999996,13.85,14.54,12.76,1.7799999999999994,1.3000000000000007,14.316,14.88,13.32,1.5600000000000005,1.2300000000000004,46463,90463,15214,75249,-24047
2016-02-14,15.6325,16.21,14.61,1.6000000000000014,1.6000000000000014,16.1675,16.45,15.74,0.7099999999999991,0.6199999999999992,15.5325,15.97,14.5,1.4700000000000006,1.4499999999999993,16.035,16.31,15.54,0.7699999999999996,0.7699999999999996,33330,53867,22597,31270,-31270
2016-02-21,16.626666666666665,17.2,16.04,1.1600000000000001,0.6099999999999994,17.065,17.35,16.41,0.9400000000000013,-0.25,16.505,16.99,16.0,0.9899999999999984,0.7399999999999984,16.753333333333334,17.08,16.19,0.889999999999997,0.6899999999999977,22827,32378,11114,21264,-16787
2016-02-28,16.714,17.02,16.38,0.6400000000000006,-0.21000000000000085,16.894,17.1,16.81,0.2900000000000027,-0.2900000000000027,16.451999999999998,16.59,16.26,0.3299999999999983,0.08999999999999986,16.594,16.69,16.44,0.25,0.08999999999999986,16919,25932,9194,16738,-7580
2016-03-06,16.632,16.87,16.53,0.33999999999999986,0.029999999999997584,16.752,17.0,16.56,0.4400000000000013,-0.4400000000000013,16.236,16.51,15.98,0.5300000000000011,-0.5300000000000011,16.562,16.87,16.33,0.5400000000000027,-0.41000000000000014,21199,46957,10569,36388,-31113
2016-03-13,15.756,16.34,15.01,1.33,-0.7400000000000002,16.104,16.55,15.74,0.8100000000000005,-0.17999999999999972,15.212,16.01,14.44,1.570000000000002,-0.5600000000000023,15.634,16.06,15.19,0.8699999999999992,-0.20999999999999908,22789,29345,15360,13985,4103
