Date,CTXS_stock_Open_average,CTXS_stock_Open_max,CTXS_stock_Open_min,CTXS_stock_Open_volatility,CTXS_stock_Open_change,CTXS_stock_High_average,CTXS_stock_High_max,CTXS_stock_High_min,CTXS_stock_High_volatility,CTXS_stock_High_change,CTXS_stock_Low_average,CTXS_stock_Low_max,CTXS_stock_Low_min,CTXS_stock_Low_volatility,CTXS_stock_Low_change,CTXS_stock_Close_average,CTXS_stock_Close_max,CTXS_stock_Close_min,CTXS_stock_Close_volatility,CTXS_stock_Close_change,CTXS_stock_Volume_average,CTXS_stock_Volume_max,CTXS_stock_Volume_min,CTXS_stock_Volume_volatility,CTXS_stock_Volume_change
2016-01-03,73.034,74.57,71.37,3.1999999999999886,-3.030000000000001,73.882,75.99,71.73,4.259999999999991,-2.6700000000000017,71.594,73.27,69.51,3.759999999999991,-2.6999999999999886,72.464,74.17,69.68,4.489999999999995,-4.489999999999995,1501550,1671250,1280961,390289,97575
2016-01-10,68.65,70.8,65.25,5.549999999999997,-4.510000000000005,69.444,71.1,66.84,4.259999999999991,-3.4299999999999926,66.902,69.38,65.25,4.1299999999999955,-2.319999999999993,68.122,70.79,66.3,4.490000000000009,-2.5700000000000074,1825426,1964346,1656004,308342,189629
2016-01-17,65.97,66.94,65.07,1.8700000000000045,0.9500000000000028,67.52000000000001,67.93,67.0,0.9300000000000068,0.5400000000000063,65.0,66.14,63.51,2.6300000000000026,0.980000000000004,66.3575,67.44,65.42,2.019999999999996,1.3700000000000045,2487473,2861662,1867117,994545,-695424
2016-01-24,68.11,70.85,66.41,4.439999999999998,2.3100000000000023,69.478,72.49,67.84,4.6499999999999915,2.739999999999995,66.538,68.68,65.47,3.210000000000008,3.0400000000000063,67.822,70.46,65.9,4.559999999999988,4.409999999999997,3050627,6356272,1536954,4819318,823508
2016-01-31,68.28,70.43,66.45,3.980000000000004,-3.980000000000004,69.136,71.33,66.78,4.549999999999997,-4.549999999999997,65.918,69.08,63.16,5.920000000000002,-5.920000000000002,67.27,70.9,63.95,6.950000000000003,-6.950000000000003,2473197,2944128,2095930,848198,699140
2016-02-07,62.636,63.35,61.35,2.0,-0.37000000000000455,63.967999999999996,64.67,62.99,1.6799999999999997,0.8100000000000023,61.764,62.45,60.91,1.5400000000000063,0.9400000000000048,62.894,64.31,62.28,2.030000000000001,1.1400000000000006,2094375,2418570,1573351,845219,-793508
2016-02-14,67.1275,69.18,65.03,4.150000000000006,3.1899999999999977,68.7025,69.76,65.91,3.8500000000000085,3.5400000000000063,66.4675,67.96,64.13,3.8299999999999983,3.8299999999999983,68.18,69.28,65.67,3.6099999999999994,3.6099999999999994,2157927,3210149,1395721,1814428,152070
2016-02-21,70.09,71.98,67.78,4.200000000000003,1.0999999999999943,70.92833333333334,71.98,69.84,2.1400000000000006,1.0499999999999972,69.32333333333332,71.58,67.11,4.469999999999999,2.280000000000001,70.49833333333333,71.61,68.76,2.8499999999999943,1.7199999999999989,1272185,1571114,1021568,549546,-39911
2016-02-28,72.922,74.51,71.31,3.200000000000003,2.049999999999997,74.324,75.41,71.69,3.719999999999999,3.6200000000000045,72.12,73.13,70.54,2.589999999999989,2.4399999999999977,73.622,75.08,70.65,4.429999999999993,3.75,1925150,2632646,1194865,1437781,-841417
2016-03-06,74.922,76.28,73.89,2.3900000000000006,2.3900000000000006,75.984,77.08,75.15,1.9299999999999926,1.7099999999999937,74.352,75.59,73.89,1.7000000000000028,1.7000000000000028,75.292,76.47,73.96,2.510000000000005,1.1899999999999977,1557250,1828502,1057140,771362,-295828
