Date,FMC_stock_Open_average,FMC_stock_Open_max,FMC_stock_Open_min,FMC_stock_Open_volatility,FMC_stock_Open_change,FMC_stock_High_average,FMC_stock_High_max,FMC_stock_High_min,FMC_stock_High_volatility,FMC_stock_High_change,FMC_stock_Low_average,FMC_stock_Low_max,FMC_stock_Low_min,FMC_stock_Low_volatility,FMC_stock_Low_change,FMC_stock_Close_average,FMC_stock_Close_max,FMC_stock_Close_min,FMC_stock_Close_volatility,FMC_stock_Close_change,FMC_stock_Volume_average,FMC_stock_Volume_max,FMC_stock_Volume_min,FMC_stock_Volume_volatility,FMC_stock_Volume_change
2016-01-03,36.836,38.04,35.5,2.539999999999999,-1.8700000000000045,37.278,38.55,36.23,2.3200000000000003,-1.5899999999999963,36.120000000000005,37.34,34.9,2.440000000000005,-1.3999999999999986,36.596,37.98,35.67,2.309999999999995,-2.309999999999995,1663896,2157464,1413958,743506,-200832
2016-01-10,35.164,35.81,34.26,1.5500000000000043,-1.5500000000000043,35.72,36.02,35.24,0.7800000000000011,-0.7299999999999969,34.342,34.87,33.84,1.029999999999994,-0.6799999999999997,35.088,35.55,34.33,1.2199999999999989,-0.11999999999999744,1392264,1502993,1259863,243130,-49807
2016-01-17,35.0075,35.64,34.33,1.3100000000000023,0.1700000000000017,35.6225,36.12,35.03,1.0899999999999963,0.5999999999999943,34.1525,34.59,33.45,1.1400000000000006,0.6100000000000065,34.995000000000005,35.25,34.81,0.4399999999999977,0.4399999999999977,1678890,1731315,1593656,137659,41582
2016-01-24,34.68,35.1,33.97,1.1300000000000026,-0.05999999999999517,35.374,35.77,34.97,0.8000000000000043,0.6700000000000017,34.14,34.59,33.63,0.9600000000000009,0.9600000000000009,34.705999999999996,35.72,33.65,2.0700000000000003,2.0700000000000003,994083,1250615,669691,580924,25705
2016-01-31,35.842,37.47,35.01,2.460000000000001,2.219999999999999,36.942,39.24,35.33,3.9100000000000037,2.530000000000001,35.124,36.78,33.95,2.8299999999999983,2.4399999999999977,36.166000000000004,37.6,34.53,3.0700000000000003,1.2800000000000011,1228929,1917960,897001,1020959,-72512
2016-02-07,34.59,36.53,33.52,3.009999999999998,-3.009999999999998,35.386,36.59,34.35,2.240000000000002,-1.480000000000004,33.482,34.25,32.24,2.009999999999998,-1.3299999999999983,34.452,35.04,33.53,1.509999999999998,0.0899999999999963,1974657,3426624,1225143,2201481,-527887
2016-02-14,36.845,38.09,35.11,2.980000000000004,1.8200000000000003,37.6325,38.59,36.85,1.740000000000002,0.0799999999999983,36.025,37.11,34.57,2.539999999999999,1.2899999999999991,36.9225,37.86,35.95,1.9099999999999966,-0.8399999999999963,1316931,1995148,686211,1308937,-1308937
2016-02-21,36.922,37.75,36.04,1.7100000000000009,1.4399999999999977,37.788,38.44,37.14,1.2999999999999972,0.5999999999999943,36.424,37.54,35.68,1.8599999999999994,1.2999999999999972,37.38,38.06,36.64,1.4200000000000017,0.23000000000000398,899219,1290915,643994,646921,-350008
2016-02-28,38.092,38.79,37.78,1.009999999999998,0.7999999999999972,39.199999999999996,41.85,38.41,3.440000000000005,3.3400000000000034,37.854,38.67,37.56,1.1099999999999994,1.0300000000000011,38.622,40.48,37.64,2.8399999999999963,2.8399999999999963,1420231,2103488,943332,1160156,758656
2016-03-06,39.751999999999995,40.51,38.98,1.5300000000000011,-0.7100000000000009,40.522,41.8,39.78,2.019999999999996,-1.1599999999999966,39.17,40.31,38.21,2.1000000000000014,-0.5100000000000051,39.564,40.81,38.71,2.1000000000000014,-0.6600000000000037,1309042,1531615,953969,577646,-216201
2016-03-13,40.1,41.55,39.06,2.489999999999995,1.6099999999999994,40.812,41.93,39.84,2.0899999999999963,1.490000000000002,39.724,40.78,38.92,1.8599999999999994,1.1300000000000026,40.314,41.31,39.12,2.190000000000005,0.8200000000000003,846951,1062073,660740,401333,138307
2016-03-20,41.07,41.44,40.91,0.5300000000000011,0.10000000000000142,41.6725,41.95,41.26,0.6900000000000048,-0.39000000000000057,40.775,41.23,40.1,1.1299999999999955,-0.7999999999999972,41.2475,41.73,40.55,1.1799999999999997,-0.7700000000000031,1056249,1288509,754427,534082,534082
2016-03-27,40.76,41.56,39.91,1.6500000000000057,-0.7000000000000028,41.32,42.03,40.35,1.6799999999999997,-1.4600000000000009,40.126000000000005,41.2,39.42,1.7800000000000011,-0.8299999999999983,40.77,41.28,40.29,0.990000000000002,-0.5600000000000023,1098126,1373681,867388,506293,-224321
2016-04-03,38.414,40.1,37.4,2.700000000000003,-2.700000000000003,38.674,40.22,37.71,2.509999999999998,-2.299999999999997,37.562,38.9,36.72,2.1799999999999997,-1.7299999999999969,37.922,39.2,36.9,2.3000000000000043,-1.720000000000006,1366291,1545564,1163880,381684,9780
2016-04-10,38.641999999999996,39.78,37.53,2.25,1.9299999999999997,39.172,40.18,38.0,2.1799999999999997,2.1799999999999997,38.29,39.43,37.21,2.219999999999999,2.219999999999999,38.886,39.9,37.39,2.509999999999998,2.509999999999998,1383193,2376737,787232,1589505,585999
2016-04-17,41.47,43.0,39.85,3.1499999999999986,3.1499999999999986,42.552,43.91,40.25,3.6599999999999966,3.3599999999999994,41.288,42.73,39.53,3.1999999999999957,3.1999999999999957,42.098,42.95,40.13,2.8200000000000003,2.8200000000000003,1567826,2120552,941925,1178627,-391572
2016-04-24,43.116,43.52,42.76,0.7600000000000051,0.4799999999999969,43.762,44.34,43.35,0.990000000000002,0.21999999999999886,42.888,43.28,42.52,0.759999999999998,0.259999999999998,43.364000000000004,44.1,42.67,1.4299999999999997,0.5899999999999963,1179019,1563678,962711,600967,569091
2016-05-01,45.876,47.92,43.25,4.670000000000002,4.240000000000002,47.108,48.46,43.64,4.82,4.549999999999997,45.564,47.42,42.74,4.68,4.619999999999997,46.784,48.0,43.62,4.380000000000003,4.380000000000003,2263006,4246420,1410431,2835989,-203443
2016-05-08,47.34,48.06,46.79,1.2700000000000031,-0.7199999999999989,47.71,48.64,47.16,1.480000000000004,-0.7000000000000028,46.566,46.92,46.0,0.9200000000000017,-0.5600000000000023,46.746,47.14,46.0,1.1400000000000006,-0.6000000000000014,1871500,2811176,1275459,1535717,-137992
2016-05-15,46.308,46.94,45.4,1.5399999999999991,-0.1600000000000037,47.09,47.9,46.09,1.8099999999999952,-0.18999999999999773,45.892,46.86,44.9,1.9600000000000009,-0.010000000000005116,46.4,47.15,45.64,1.509999999999998,-0.5,1963660,2359673,1626888,732785,-333965
2016-05-22,47.65,48.58,46.5,2.0799999999999983,1.2899999999999991,48.394,48.81,48.0,0.8100000000000023,0.13000000000000256,47.216,47.59,46.4,1.1900000000000048,1.1799999999999997,47.824,48.38,47.33,1.0500000000000043,0.6799999999999997,1735482,2346180,841848,1504332,-1465660
2016-05-29,47.7675,48.19,47.29,0.8999999999999986,-0.0899999999999963,48.2575,49.0,47.71,1.2899999999999991,0.7100000000000009,47.1775,47.98,46.24,1.7399999999999949,0.509999999999998,48.01,48.85,47.49,1.3599999999999994,1.3599999999999994,1268335,1701299,904197,797102,632000
2016-06-05,49.678,50.04,49.05,0.990000000000002,0.5500000000000043,50.217999999999996,50.57,49.8,0.7700000000000031,-0.20000000000000284,49.204,49.75,48.55,1.2000000000000028,-0.3100000000000023,49.972,50.45,49.66,0.7900000000000063,-0.010000000000005116,1658431,2674582,1094527,1580055,-118617
2016-06-12,48.688,49.5,48.14,1.3599999999999994,-0.29999999999999716,49.288000000000004,50.02,48.66,1.3600000000000065,-0.5600000000000023,47.958,48.37,47.44,0.9299999999999997,-0.14999999999999858,48.48,49.0,48.14,0.8599999999999994,-0.10000000000000142,1139247,1795144,814337,980807,525702
2016-06-19,48.56,49.22,47.52,1.6999999999999957,-1.4399999999999977,49.132,49.95,48.06,1.8900000000000006,-1.8900000000000006,47.736,48.96,44.98,3.980000000000004,-3.5800000000000054,48.0,49.3,45.12,4.18,-3.5,1701284,1876581,1502396,374185,65011
