Date,FBHSStock_Open_average,FBHSStock_Open_max,FBHSStock_Open_min,FBHSStock_Open_volatility,FBHSStock_Open_change,FBHSStock_High_average,FBHSStock_High_max,FBHSStock_High_min,FBHSStock_High_volatility,FBHSStock_High_change,FBHSStock_Low_average,FBHSStock_Low_max,FBHSStock_Low_min,FBHSStock_Low_volatility,FBHSStock_Low_change,FBHSStock_Close_average,FBHSStock_Close_max,FBHSStock_Close_min,FBHSStock_Close_volatility,FBHSStock_Close_change,FBHSStock_Volume_average,FBHSStock_Volume_max,FBHSStock_Volume_min,FBHSStock_Volume_volatility,FBHSStock_Volume_change
2016-01-03,52.926,55.09,50.2,4.890000000000001,-4.659999999999997,53.238,55.36,51.02,4.339999999999996,-3.8599999999999994,51.904,54.18,49.67,4.509999999999998,-3.8700000000000045,52.318,54.88,49.68,5.200000000000003,-4.440000000000005,1671371,2219290,903182,1316108,375750
2016-01-10,49.01,50.65,46.39,4.259999999999998,-4.259999999999998,49.766,51.02,48.21,2.8100000000000023,-2.8100000000000023,47.730000000000004,49.27,46.39,2.8800000000000026,-2.8800000000000026,48.46,49.89,47.17,2.719999999999999,-2.6500000000000057,1918776,2445805,1475600,970205,583388
2016-01-17,47.64,48.41,46.76,1.6499999999999986,0.6299999999999955,48.9675,49.78,48.36,1.4200000000000017,0.7000000000000028,47.0275,48.08,45.57,2.509999999999998,0.8900000000000006,47.85,48.54,47.51,1.0300000000000011,1.0300000000000011,1589415,1860361,1288239,572122,150924
2016-01-24,47.446,48.09,47.1,0.990000000000002,-0.990000000000002,48.34,48.69,48.09,0.5999999999999943,0.12999999999999545,46.844,47.39,46.41,0.980000000000004,-0.28999999999999915,47.572,48.59,46.78,1.8100000000000023,1.0500000000000043,1544899,2218762,798626,1420136,1420136
2016-01-31,46.776,48.32,44.46,3.8599999999999994,-1.7199999999999989,47.836,48.71,46.89,1.8200000000000003,-1.6899999999999977,45.774,47.67,44.21,3.460000000000001,-2.3900000000000006,46.636,48.13,45.48,2.6500000000000057,-2.6500000000000057,2494262,2992987,1946982,1046005,-427913
2016-02-07,45.306,45.9,44.63,1.269999999999996,1.0499999999999972,46.464,47.69,45.55,2.1400000000000006,1.5600000000000023,44.896,45.89,44.19,1.7000000000000028,1.2100000000000009,45.806,46.86,45.27,1.5899999999999963,1.5700000000000003,2999965,4829137,2321913,2507224,-2507224
2016-02-14,48.519999999999996,49.26,47.62,1.6400000000000006,1.6400000000000006,49.485,50.45,48.03,2.4200000000000017,2.4200000000000017,48.28,49.18,47.43,1.75,1.75,49.1175,49.61,47.75,1.8599999999999994,1.8299999999999983,2405609,2641755,2100090,541665,-395743
2016-02-21,50.612,51.31,49.99,1.3200000000000003,1.1599999999999966,51.256,51.63,50.42,1.2100000000000009,0.8699999999999974,50.196,50.56,49.73,0.8300000000000054,0.8300000000000054,50.912,51.17,50.26,0.9100000000000037,0.9100000000000037,1655046,2447426,1222571,1224855,-236478
2016-02-28,51.198,51.46,50.72,0.740000000000002,0.19999999999999574,51.726,52.6,51.43,1.1700000000000017,1.1000000000000014,50.644,51.26,50.2,1.0599999999999952,1.0599999999999952,51.304,52.11,50.22,1.8900000000000006,1.8900000000000006,1103056,1389665,760464,629201,-79457
2016-03-06,51.274,51.75,51.06,0.6899999999999977,-0.5499999999999972,51.620000000000005,51.87,51.31,0.5599999999999952,-0.30999999999999517,50.660000000000004,51.13,50.39,0.740000000000002,-0.3400000000000034,51.058,51.37,50.8,0.5700000000000003,0.02999999999999403,916299,1153314,743828,409486,-361789
