Date,LSIStock_Open_average,LSIStock_Open_max,LSIStock_Open_min,LSIStock_Open_volatility,LSIStock_Open_change,LSIStock_High_average,LSIStock_High_max,LSIStock_High_min,LSIStock_High_volatility,LSIStock_High_change,LSIStock_Low_average,LSIStock_Low_max,LSIStock_Low_min,LSIStock_Low_volatility,LSIStock_Low_change,LSIStock_Close_average,LSIStock_Close_max,LSIStock_Close_min,LSIStock_Close_volatility,LSIStock_Close_change,LSIStock_Volume_average,LSIStock_Volume_max,LSIStock_Volume_min,LSIStock_Volume_volatility,LSIStock_Volume_change
2016-03-13,113.19200000000001,115.93,110.79,5.140000000000001,5.140000000000001,114.83200000000001,116.87,112.59,4.280000000000001,3.3400000000000034,112.54599999999999,114.44,110.77,3.6700000000000017,3.1300000000000097,114.248,116.34,112.33,4.010000000000005,2.3299999999999983,336643,730226,173723,556503,497777
2016-03-20,113.4325,113.54,113.32,0.22000000000001307,0.030000000000001137,114.7975,115.01,114.52,0.4900000000000091,-0.4900000000000091,112.9075,113.14,112.72,0.4200000000000017,-0.4200000000000017,113.8475,114.34,113.41,0.9300000000000068,0.29999999999999716,263522,357199,160382,196817,-196817
2016-03-27,116.546,117.79,114.55,3.240000000000009,2.950000000000003,117.57600000000001,118.18,115.95,2.230000000000004,1.8599999999999994,116.156,117.18,114.55,2.6300000000000097,2.180000000000007,117.13,117.95,115.33,2.6200000000000045,1.730000000000004,252305,332583,182377,150206,31593
2016-04-03,116.154,116.48,115.45,1.0300000000000011,-0.23000000000000398,116.864,117.73,116.15,1.5799999999999983,-1.0100000000000051,115.482,116.07,114.81,1.259999999999991,-0.45999999999999375,116.258,117.44,115.76,1.6799999999999926,-1.4500000000000028,232217,304843,152143,152700,-152700
2016-04-10,114.364,116.23,112.27,3.960000000000008,-3.960000000000008,114.94,116.56,113.75,2.8100000000000023,-2.8100000000000023,113.22,114.95,112.05,2.9000000000000057,-2.9000000000000057,113.926,114.99,112.38,2.6099999999999994,-1.559999999999988,197791,255636,147388,108248,-1640
2016-04-17,111.596,114.1,107.72,6.3799999999999955,-5.710000000000008,111.978,114.16,108.28,5.8799999999999955,-5.849999999999994,109.48,112.89,106.22,6.670000000000002,-6.670000000000002,110.484,114.06,107.6,6.460000000000008,-6.200000000000003,237082,306770,120262,186508,125662
2016-04-24,108.664,110.43,107.52,2.910000000000011,1.0600000000000023,109.84400000000001,110.53,109.12,1.4099999999999966,-0.11999999999999034,106.938,109.23,104.81,4.420000000000002,-2.009999999999991,108.434,109.98,106.22,3.760000000000005,-2.989999999999995,277121,420574,200769,219805,219805
2016-05-01,109.98,113.45,106.95,6.5,6.5,112.074,114.6,108.55,6.049999999999997,6.049999999999997,109.638,112.28,106.79,5.489999999999995,5.489999999999995,111.696,114.36,108.24,6.1200000000000045,6.1200000000000045,307852,408756,225039,183717,-150805
2016-05-08,114.508,114.9,113.6,1.3000000000000114,-0.3400000000000034,115.104,115.61,114.66,0.9500000000000028,-0.37999999999999545,113.086,114.23,111.72,2.510000000000005,-0.6599999999999966,114.368,114.89,113.4,1.4899999999999949,-0.8900000000000006,210799,294620,137531,157089,-157089
2016-05-15,110.744,114.76,102.5,12.260000000000005,-12.260000000000005,111.954,116.22,106.16,10.060000000000002,-10.060000000000002,108.36,113.97,102.3,11.670000000000002,-11.670000000000002,109.778,115.61,103.37,12.239999999999995,-9.659999999999997,1508137,5885979,176136,5709843,5675343
2016-05-22,106.914,107.95,106.09,1.8599999999999994,1.3100000000000023,107.574,108.18,106.62,1.5600000000000023,1.5600000000000023,105.852,106.48,105.11,1.3700000000000045,1.2000000000000028,107.056,108.11,106.09,2.019999999999996,2.019999999999996,672807,894861,414985,479876,127171
2016-05-29,108.33,109.18,107.77,1.4100000000000108,0.5800000000000125,108.935,109.89,108.58,1.3100000000000023,1.2900000000000063,107.20750000000001,108.53,106.51,2.019999999999996,1.75,108.47,108.91,108.24,0.6700000000000017,0.6400000000000006,716576,1585244,359857,1225387,-1225387
2016-06-05,106.192,109.01,102.88,6.13000000000001,-6.13000000000001,106.422,109.35,103.25,6.099999999999994,-6.099999999999994,104.14,106.48,101.51,4.969999999999999,-4.429999999999993,104.802,106.95,101.91,5.040000000000006,-5.040000000000006,598704,839216,412961,426255,85694
2016-06-12,101.566,102.26,100.96,1.3000000000000114,-0.2600000000000051,102.256,103.0,101.88,1.1200000000000045,-0.7999999999999972,100.622,101.19,100.27,0.9200000000000017,-0.9200000000000017,101.63,102.2,100.77,1.4300000000000068,0.6099999999999994,643521,1097420,401485,695935,515798
2016-06-19,101.52,102.47,100.3,2.1700000000000017,-2.1700000000000017,102.656,103.22,102.14,1.0799999999999983,-0.6099999999999994,100.708,101.48,98.93,2.549999999999997,-2.549999999999997,101.762,102.5,101.5,1.0,0.8900000000000006,1322855,4328189,406460,3921729,3921729
2016-06-26,104.534,106.41,102.13,4.280000000000001,2.930000000000007,105.664,107.15,104.19,2.960000000000008,2.030000000000001,103.426,104.1,101.72,2.3799999999999955,2.0,104.616,105.8,103.9,1.8999999999999915,0.06999999999999318,705162,960436,423801,536635,-536635
2016-07-03,105.2175,106.01,104.19,1.8200000000000074,0.6500000000000057,106.46,106.94,105.85,1.0900000000000034,0.6899999999999977,104.575,105.72,103.84,1.8799999999999955,0.7999999999999972,105.78,106.44,104.58,1.8599999999999994,0.20000000000000284,513602,592949,457412,135537,68722
2016-07-10,106.468,107.04,105.81,1.230000000000004,-0.8900000000000006,106.874,107.33,106.04,1.289999999999992,-1.0899999999999892,105.33,105.56,104.77,0.7900000000000063,-0.7900000000000063,106.414,107.11,105.22,1.8900000000000006,-1.7000000000000028,483293,585297,357065,228232,-25402
2016-07-17,105.58,105.88,105.21,0.6700000000000017,0.5499999999999972,106.28,107.71,105.74,1.9699999999999989,1.9699999999999989,104.832,105.38,103.66,1.7199999999999989,0.8699999999999903,105.972,107.23,104.99,2.240000000000009,2.240000000000009,376401,479127,320713,158414,-158414
2016-07-24,104.214,107.03,101.32,5.710000000000008,-5.710000000000008,104.714,107.21,103.48,3.7299999999999898,-3.7099999999999937,102.568,104.39,100.38,4.010000000000005,-3.0799999999999983,103.358,105.11,101.26,3.8499999999999943,-2.739999999999995,582281,951815,356299,595516,413542
2016-07-31,98.584,102.39,92.8,9.590000000000003,-9.590000000000003,99.072,102.94,93.61,9.329999999999998,-9.329999999999998,97.044,101.83,91.85,9.980000000000004,-9.980000000000004,97.698,102.79,92.6,10.190000000000012,-9.88000000000001,805621,1804742,409556,1395186,287792
2016-08-07,92.656,93.09,92.06,1.0300000000000011,-0.9399999999999977,93.362,93.99,92.88,1.1099999999999994,0.4299999999999926,91.986,92.2,91.75,0.45000000000000284,-0.23000000000000398,92.594,93.08,92.21,0.8700000000000045,-0.1600000000000108,479720,617831,290181,327650,-244009
2016-08-14,91.924,93.75,90.79,2.9599999999999937,-2.9599999999999937,92.286,94.96,90.79,4.1699999999999875,-4.1699999999999875,90.246,91.76,88.82,2.940000000000012,-2.940000000000012,90.75,91.89,89.13,2.760000000000005,-2.760000000000005,338265,459393,238223,221170,145631
2016-08-21,89.018,89.81,88.25,1.5600000000000023,-0.7999999999999972,89.626,90.37,88.47,1.9000000000000057,-1.5799999999999983,88.224,89.4,86.45,2.950000000000003,-2.519999999999996,88.744,89.94,88.01,1.9299999999999926,-1.1099999999999994,581228,912983,355206,557777,557777
2016-08-28,89.534,90.95,88.19,2.760000000000005,2.760000000000005,91.136,92.43,89.77,2.660000000000011,2.460000000000008,89.066,90.79,88.02,2.7700000000000102,2.6000000000000085,90.248,91.91,89.03,2.8799999999999955,2.8799999999999955,506500,853880,324667,529213,105806
2016-09-04,92.735,93.51,92.02,1.490000000000009,1.1400000000000006,93.475,94.36,92.12,2.239999999999995,1.3699999999999903,91.62,92.55,90.97,1.5799999999999983,-0.23999999999999488,92.365,93.87,91.17,2.700000000000003,-0.6799999999999926,586416,893104,381928,511176,288788
2016-09-11,90.088,91.31,88.92,2.3900000000000006,-2.3400000000000034,90.51,91.83,89.29,2.539999999999992,-2.539999999999992,89.122,90.24,88.38,1.8599999999999994,-1.8599999999999994,89.738,91.2,89.0,2.200000000000003,-2.200000000000003,493051,587351,367235,220116,-52775
2016-09-18,90.862,93.3,88.92,4.3799999999999955,4.3799999999999955,92.236,95.05,90.31,4.739999999999995,4.739999999999995,90.264,92.7,88.57,4.13000000000001,4.13000000000001,91.8,93.86,90.06,3.799999999999997,3.799999999999997,489315,682988,302330,380658,235043
2016-09-25,92.864,94.25,91.08,3.1700000000000017,-2.6599999999999966,93.13,94.62,91.08,3.5400000000000063,-3.430000000000007,91.44,93.58,88.89,4.689999999999998,-4.689999999999998,91.698,93.96,88.94,5.019999999999996,-5.019999999999996,461768,667166,275447,391719,51721
2016-10-02,86.744,88.89,84.75,4.140000000000001,-2.3599999999999994,87.548,88.89,86.76,2.1299999999999955,-1.1400000000000006,85.678,86.91,84.36,2.549999999999997,-0.37999999999999545,86.504,87.3,85.29,2.009999999999991,0.2599999999999909,767385,1121891,510661,611230,84083
2016-10-09,86.902,87.3,86.07,1.230000000000004,0.03999999999999204,87.772,88.17,87.44,0.730000000000004,0.6899999999999977,86.564,87.0,86.07,0.9300000000000068,-0.3499999999999943,87.152,87.32,86.83,0.4899999999999949,-0.23999999999999488,665519,895373,432057,463316,270264
2016-10-16,85.106,87.13,83.74,3.3900000000000006,-3.3900000000000006,85.428,87.23,84.12,3.1099999999999994,-3.1099999999999994,84.228,85.52,83.17,2.3499999999999943,-2.3499999999999943,84.446,85.62,83.59,2.030000000000001,-2.030000000000001,450398,625788,342153,283635,-68269
2016-10-23,83.014,85.55,79.24,6.310000000000002,-6.310000000000002,83.6,85.55,80.7,4.849999999999994,-4.849999999999994,81.49000000000001,83.18,78.83,4.3500000000000085,-4.3500000000000085,82.124,83.74,79.55,4.189999999999998,-3.489999999999995,693956,941198,349067,592131,352048
2016-10-30,79.956,80.7,78.4,2.299999999999997,-1.1700000000000017,80.634,81.18,79.86,1.3200000000000074,-1.0700000000000074,79.174,80.04,77.0,3.0400000000000063,-1.0900000000000034,80.018,80.65,79.5,1.1500000000000057,-1.1500000000000057,721579,1281093,528399,752694,100911
2016-11-06,81.28,82.21,80.39,1.8199999999999932,0.4899999999999949,83.20400000000001,84.9,82.26,2.6400000000000006,0.5699999999999932,80.762,81.23,80.38,0.8500000000000085,0.3100000000000023,81.92399999999999,82.9,81.02,1.8800000000000097,-0.6299999999999955,747213,1267703,392352,875351,-149968
2016-11-13,81.684,83.08,80.72,2.3599999999999994,-0.5400000000000063,82.45,83.64,81.08,2.5600000000000023,-2.1599999999999966,80.544,81.06,79.27,1.7900000000000063,-1.730000000000004,81.346,82.9,80.07,2.8300000000000125,-2.8300000000000125,709114,802789,599930,202859,-147035
2016-11-20,79.9925,80.47,79.11,1.3599999999999994,-0.12999999999999545,81.0375,81.57,80.62,0.9499999999999886,0.6799999999999926,79.39750000000001,79.92,78.92,1.0,0.9200000000000017,80.215,80.8,79.15,1.6499999999999915,1.6499999999999915,332116,502952,200044,302908,-218532
2016-11-27,81.252,81.99,80.55,1.4399999999999977,1.4399999999999977,82.698,83.85,81.98,1.8699999999999903,1.8699999999999903,80.816,81.92,80.06,1.8599999999999994,1.8100000000000023,81.774,82.24,81.23,1.009999999999991,0.5799999999999983,442294,659665,375246,284419,-11739
2016-12-04,84.026,85.8,82.24,3.5600000000000023,3.5600000000000023,85.032,86.57,83.1,3.469999999999999,3.469999999999999,83.152,84.21,81.49,2.719999999999999,2.6400000000000006,84.488,85.66,82.97,2.6899999999999977,1.4699999999999989,383736,443323,330477,112846,56859
2016-12-11,84.146,85.29,82.96,2.3300000000000125,-1.0100000000000051,84.966,85.32,84.46,0.8599999999999994,-0.23999999999999488,83.324,84.21,82.2,2.009999999999991,-0.9000000000000057,83.928,85.01,82.36,2.6500000000000057,-1.5200000000000102,598929,1408811,342091,1066720,1044544
2016-12-18,83.114,84.33,82.57,1.7600000000000051,-1.539999999999992,83.592,84.62,82.79,1.8299999999999983,-1.7600000000000051,82.18,82.87,81.53,1.3400000000000034,-1.0900000000000034,82.84,83.34,82.36,0.980000000000004,-0.6099999999999994,518285,935192,337576,597616,-62966
2016-12-25,83.105,84.31,82.52,1.7900000000000063,1.5,83.99,85.3,82.78,2.519999999999996,1.9099999999999966,82.4025,83.71,81.47,2.239999999999995,1.5499999999999972,83.5325,85.26,82.33,2.930000000000007,2.8700000000000045,454465,567144,359473,207671,-78434
2017-01-01,85.63499999999999,86.24,84.86,1.3799999999999955,0.5099999999999909,86.6025,86.92,85.75,1.1700000000000017,1.1500000000000057,84.8,85.97,84.07,1.9000000000000057,1.9000000000000057,86.1825,86.79,84.82,1.970000000000013,1.6200000000000045,425217,487269,388250,99019,-2281
2017-01-08,83.762,86.92,80.57,6.3500000000000085,-6.3500000000000085,84.05799999999999,86.92,81.1,5.820000000000007,-5.820000000000007,82.348,85.38,79.44,5.939999999999998,-5.939999999999998,82.504,85.48,79.5,5.980000000000004,-5.980000000000004,487780,679139,358063,321076,114481
2017-01-15,79.9975,80.38,79.49,0.8900000000000006,0.5100000000000051,80.905,81.85,80.41,1.4399999999999977,1.4399999999999977,79.58,79.82,79.38,0.4399999999999977,0.3399999999999892,80.845,81.84,80.39,1.4500000000000028,1.4500000000000028,465538,777874,321234,456640,395974
2017-01-22,83.078,84.06,81.97,2.0900000000000034,0.8200000000000074,83.82,84.6,82.79,1.809999999999988,-1.0499999999999972,82.146,83.49,81.16,2.3299999999999983,-0.4900000000000091,82.986,84.3,81.57,2.730000000000004,-2.1500000000000057,518051,687559,371555,316004,-269238
2017-01-29,81.478,82.34,80.89,1.4500000000000028,1.2900000000000063,82.26,82.76,81.86,0.9000000000000057,0.6400000000000006,80.972,81.63,80.55,1.0799999999999983,1.0799999999999983,81.638,82.43,80.98,1.4500000000000028,1.4500000000000028,444751,521367,303596,217771,-133558
2017-02-05,83.134,83.68,82.32,1.3600000000000136,1.3100000000000023,83.91199999999999,84.55,82.91,1.6400000000000006,1.6400000000000006,82.798,83.5,81.61,1.8900000000000006,1.8900000000000006,83.552,84.31,82.9,1.4099999999999966,1.4099999999999966,297227,402465,208207,194258,-147036
2017-02-12,83.132,84.36,81.7,2.6599999999999966,0.25,84.04599999999999,85.52,81.88,3.6400000000000006,1.2000000000000028,82.388,84.21,80.94,3.269999999999996,1.3999999999999915,83.336,85.52,81.49,4.030000000000001,2.3100000000000023,474745,668977,361436,307541,85142
2017-02-19,86.825,87.44,85.65,1.789999999999992,1.789999999999992,87.7925,88.62,87.24,1.3800000000000097,1.3800000000000097,85.735,86.98,84.53,2.450000000000003,2.450000000000003,87.405,88.61,86.3,2.3100000000000023,1.5,386761,441358,342816,98542,23407
2017-02-26,88.39399999999999,88.88,88.05,0.8299999999999983,-0.8299999999999983,88.95,89.24,88.41,0.8299999999999983,-0.8299999999999983,87.882,88.38,87.0,1.3799999999999955,-1.3799999999999955,88.5,88.73,87.85,0.8800000000000097,-0.8200000000000074,341328,423665,247590,176075,-149375
2017-03-05,86.664,87.9,84.81,3.0900000000000034,-3.0900000000000034,86.918,87.9,85.5,2.4000000000000057,-2.4000000000000057,85.1,86.71,82.13,4.579999999999998,-4.340000000000003,85.554,87.55,82.49,5.060000000000002,-5.060000000000002,284363,531571,199163,332408,311752
2017-03-12,83.242,84.62,82.15,2.469999999999999,1.039999999999992,84.158,85.1,83.08,2.019999999999996,1.9899999999999949,82.66199999999999,83.88,81.36,2.519999999999996,2.4399999999999977,83.616,84.84,82.15,2.6899999999999977,2.6899999999999977,395301,459746,273559,186187,18824
2017-03-19,84.658,84.95,84.24,0.710000000000008,-0.3100000000000023,84.992,85.3,84.65,0.6499999999999915,-0.5799999999999983,83.856,84.25,83.2,1.0499999999999972,-0.3299999999999983,84.30199999999999,84.83,83.85,0.980000000000004,-0.6599999999999966,313938,392805,186287,206518,140242
2017-03-26,82.71600000000001,84.04,81.92,2.1200000000000045,-2.1200000000000045,83.078,84.59,82.07,2.5200000000000102,-1.8599999999999994,81.656,82.25,81.2,1.0499999999999972,-0.4200000000000017,82.344,82.99,81.9,1.0899999999999892,-0.28999999999999204,360417,475998,259528,216470,-167199
2017-04-02,83.498,84.77,81.95,2.819999999999993,2.7099999999999937,84.564,85.8,82.89,2.9099999999999966,2.450000000000003,83.05799999999999,84.64,81.56,3.0799999999999983,2.9200000000000017,84.048,84.98,81.94,3.0400000000000063,3.0400000000000063,399936,579615,168076,411539,-363617
2017-04-09,85.3975,86.08,84.82,1.2600000000000051,-0.1700000000000017,86.1,86.63,85.39,1.2399999999999949,-0.4099999999999966,85.0875,85.7,84.45,1.25,-0.1700000000000017,85.8175,86.35,85.26,1.0899999999999892,-0.44999999999998863,409662,657630,228074,429556,429556
2017-04-16,86.74,87.64,85.46,2.180000000000007,1.4200000000000017,87.37,87.86,87.0,0.8599999999999994,-0.10999999999999943,85.998,86.77,85.11,1.6599999999999966,-0.3100000000000023,86.726,87.63,85.29,2.339999999999989,-1.8199999999999932,369216,480866,315467,165399,122718
2017-04-23,82.82,85.87,79.58,6.290000000000006,-6.290000000000006,83.21,86.34,79.66,6.680000000000007,-6.680000000000007,80.72,82.75,77.06,5.689999999999998,-5.450000000000003,81.346,83.65,78.39,5.260000000000005,-5.260000000000005,663760,966169,325125,641044,418758
2017-04-30,76.068,78.39,73.66,4.730000000000004,-4.579999999999998,76.516,78.51,74.62,3.8900000000000006,-3.6200000000000045,74.712,77.33,72.08,5.25,-3.519999999999996,75.80199999999999,78.17,74.5,3.6700000000000017,-3.460000000000008,818364,1113883,550710,563173,-21933
2017-05-07,74.1,74.7,73.27,1.4300000000000068,-0.10999999999999943,74.726,75.19,74.32,0.8700000000000045,-0.4399999999999977,73.422,73.93,72.98,0.9500000000000028,-0.05000000000001137,74.16,74.61,73.3,1.3100000000000023,0.25,452571,536118,367210,168908,-61268
2017-05-14,74.382,74.95,73.06,1.8900000000000006,0.0,75.194,75.71,74.88,0.8299999999999983,-0.5899999999999892,73.544,74.58,72.82,1.7600000000000051,-0.980000000000004,74.428,75.02,73.13,1.8900000000000006,-0.18999999999999773,459761,598485,308187,290298,-290298
2017-05-21,75.866,76.74,74.88,1.8599999999999994,1.8599999999999994,76.88,78.15,75.88,2.2700000000000102,1.3500000000000085,75.468,75.8,74.72,1.0799999999999983,1.0799999999999983,76.21000000000001,76.87,75.76,1.1099999999999994,0.5999999999999943,456701,834133,315011,519122,3364
2017-05-28,75.39750000000001,76.54,74.89,1.6500000000000057,-1.4300000000000068,75.7375,76.54,74.89,1.6500000000000057,-0.6600000000000108,74.4675,75.02,73.48,1.539999999999992,-0.269999999999996,74.89,75.04,74.78,0.2600000000000051,-0.20000000000000284,422728,697837,301020,396817,-5466
2017-06-04,74.23400000000001,74.98,73.47,1.5100000000000051,-1.230000000000004,74.724,74.98,74.28,0.7000000000000028,-0.6400000000000006,73.384,74.08,72.93,1.1499999999999915,-1.1499999999999915,74.066,74.87,73.37,1.5,-0.6000000000000085,342635,516975,187955,329020,168522
2017-06-11,74.342,75.18,73.48,1.7000000000000028,1.7000000000000028,75.076,75.49,74.76,0.7299999999999898,0.6499999999999915,73.99,74.57,73.48,1.0899999999999892,1.0899999999999892,74.708,75.29,74.13,1.1600000000000108,0.7099999999999937,362008,489062,269645,219417,125258
2017-06-18,75.452,75.8,75.1,0.7000000000000028,0.010000000000005116,76.064,77.07,75.44,1.6299999999999955,1.6299999999999955,74.76,75.42,73.83,1.5900000000000034,0.8599999999999994,75.692,76.47,75.05,1.4200000000000017,1.4200000000000017,414104,794941,249598,545343,462617
2017-06-25,76.148,76.94,74.79,2.1499999999999915,-2.049999999999997,76.646,77.63,75.19,2.4399999999999977,-2.4399999999999977,75.324,76.28,73.73,2.549999999999997,-2.509999999999991,75.66,76.67,74.1,2.5700000000000074,-2.5700000000000074,413247,622145,273370,348775,258787
2017-07-02,73.58500000000001,75.36,71.3,4.060000000000002,-3.0900000000000034,74.125,75.52,71.72,3.799999999999997,-3.5999999999999943,72.405,74.34,70.93,3.4099999999999966,-3.3100000000000023,72.8075,75.14,71.28,3.8599999999999994,-3.8599999999999994,475307,663877,296949,366928,220822
2017-07-09,71.36800000000001,72.29,70.67,1.6200000000000045,1.0,72.104,73.07,71.17,1.8999999999999915,1.1499999999999915,70.906,71.97,70.07,1.9000000000000057,1.5600000000000023,71.628,72.89,70.59,2.299999999999997,2.299999999999997,455840,688308,317793,370515,-370515
2017-07-16,73.516,74.04,72.89,1.1500000000000057,1.0999999999999943,73.97,74.4,73.43,0.9699999999999989,0.6800000000000068,73.0,73.57,72.52,1.0499999999999972,0.9099999999999966,73.754,74.33,73.14,1.1899999999999977,1.039999999999992,342951,414331,286024,128307,-68215
2017-07-23,73.752,74.56,72.33,2.230000000000004,-2.0400000000000063,74.154,75.24,73.09,2.1499999999999915,-1.2800000000000011,72.604,74.29,69.92,4.3700000000000045,-1.1700000000000017,73.764,74.67,72.44,2.230000000000004,-1.3700000000000045,529947,924396,276701,647695,263186
2017-07-30,72.28399999999999,73.32,70.57,2.75,-0.75,73.178,73.78,72.61,1.1700000000000017,-0.3499999999999943,71.414,72.6,69.0,3.5999999999999943,-0.8999999999999915,72.528,73.04,72.3,0.7400000000000091,-0.5200000000000102,704023,1441461,348345,1093116,-139416
2017-08-06,72.318,73.45,71.4,2.049999999999997,2.049999999999997,73.072,73.86,72.46,1.4000000000000057,0.9900000000000091,71.736,72.18,71.22,0.960000000000008,0.4300000000000068,72.598,73.62,72.1,1.5200000000000102,-0.04000000000000625,562265,762997,461434,301563,301563
2017-08-13,72.256,72.63,71.51,1.1199999999999903,-0.4300000000000068,72.838,73.19,72.1,1.0900000000000034,-1.0400000000000063,71.626,72.25,71.01,1.2399999999999949,-1.2399999999999949,72.324,72.98,71.59,1.3900000000000006,-1.3900000000000006,501282,755329,343170,412159,250581
2017-08-20,73.74799999999999,75.08,71.57,3.510000000000005,3.510000000000005,74.776,75.93,73.54,2.3900000000000006,1.539999999999992,73.242,74.76,71.42,3.3400000000000034,2.019999999999996,74.018,74.85,73.15,1.6999999999999886,0.3299999999999983,519391,702663,284707,417956,-303434
2017-08-27,73.896,74.59,73.47,1.1200000000000045,0.35999999999999943,74.522,75.17,73.83,1.3400000000000034,-0.5300000000000011,73.312,73.67,72.84,0.8299999999999983,-0.030000000000001137,74.062,74.98,73.59,1.3900000000000006,-0.6700000000000017,401254,631426,236586,394840,-299483
2017-09-03,77.845,81.41,74.73,6.679999999999993,6.679999999999993,80.2,83.9,76.17,7.730000000000004,7.730000000000004,77.5025,80.85,74.43,6.4199999999999875,6.4199999999999875,79.73,82.45,75.9,6.549999999999997,6.549999999999997,1210951,1520065,692620,827445,827445
2017-09-10,79.528,82.72,77.26,5.459999999999994,-2.6700000000000017,80.496,82.72,78.91,3.8100000000000023,-1.980000000000004,78.42,80.01,76.78,3.230000000000004,0.3400000000000034,79.408,80.6,77.32,3.280000000000001,0.5300000000000011,861316,1049355,643440,405915,-297787
2017-09-17,81.194,81.59,80.52,1.0700000000000074,0.7600000000000051,81.698,82.08,81.54,0.539999999999992,-0.06999999999999318,80.738,81.05,80.28,0.769999999999996,-0.23999999999999488,81.098,81.51,80.7,0.8100000000000023,-0.46999999999999886,396241,516800,272824,243976,-106922
2017-09-24,80.66,81.56,79.65,1.9099999999999966,1.1199999999999903,81.388,81.83,80.81,1.019999999999996,0.28000000000000114,80.096,80.95,79.64,1.3100000000000023,0.8699999999999903,81.104,81.81,80.28,1.5300000000000011,0.37000000000000455,389907,546991,253264,293727,136256
2017-10-01,81.68,82.0,81.01,0.9899999999999949,0.010000000000005116,82.148,82.63,81.5,1.1299999999999955,0.29999999999999716,80.938,81.41,80.42,0.9899999999999949,0.18000000000000682,81.608,82.25,80.9,1.3499999999999943,0.8499999999999943,523822,672282,363825,308457,-231513
2017-10-08,81.29,82.39,80.31,2.0799999999999983,-1.5400000000000063,81.86,82.51,80.85,1.6600000000000108,-0.5799999999999983,80.762,81.66,80.09,1.5699999999999932,-1.0499999999999972,81.408,81.88,80.85,1.0300000000000011,-0.01999999999999602,577356,771740,386280,385460,-385460
