Date,ATROStock_Open_average,ATROStock_Open_max,ATROStock_Open_min,ATROStock_Open_volatility,ATROStock_Open_change,ATROStock_High_average,ATROStock_High_max,ATROStock_High_min,ATROStock_High_volatility,ATROStock_High_change,ATROStock_Low_average,ATROStock_Low_max,ATROStock_Low_min,ATROStock_Low_volatility,ATROStock_Low_change,ATROStock_Close_average,ATROStock_Close_max,ATROStock_Close_min,ATROStock_Close_volatility,ATROStock_Close_change,ATROStock_Volume_average,ATROStock_Volume_max,ATROStock_Volume_min,ATROStock_Volume_volatility,ATROStock_Volume_change
2016-01-03,38.69,39.92,37.25,2.6700000000000017,-2.6700000000000017,39.168,40.07,37.61,2.460000000000001,-2.4399999999999977,37.774,38.66,35.96,2.6999999999999957,-2.530000000000001,38.266,39.73,36.36,3.3699999999999974,-2.4299999999999997,230393,274287,200520,73767,18882
2016-01-10,35.608,36.66,34.89,1.769999999999996,-1.769999999999996,36.244,36.77,34.89,1.8800000000000026,-1.8800000000000026,34.168,35.34,32.74,2.6000000000000014,-2.6000000000000014,35.08,36.0,33.78,2.219999999999999,-1.75,184936,232973,146026,86947,-28599
2016-01-17,33.295,34.23,31.59,2.639999999999997,-0.04999999999999716,34.317499999999995,34.96,33.6,1.3599999999999994,0.730000000000004,32.1425,33.38,30.54,2.8400000000000034,1.6800000000000033,33.317499999999995,34.28,32.23,2.0500000000000043,2.0500000000000043,126146,150637,91835,58802,33464
2016-01-24,33.324,34.25,31.94,2.3099999999999987,-2.129999999999999,33.763999999999996,34.93,32.58,2.3500000000000014,-2.3500000000000014,32.63,33.88,31.69,2.1900000000000013,-2.1800000000000033,32.922,33.97,31.94,2.0299999999999976,-1.7299999999999969,162638,203908,95315,108593,108593
2016-01-31,30.412,32.13,29.29,2.8400000000000034,-1.7000000000000028,30.982,32.25,29.46,2.789999999999999,-0.5399999999999991,28.972,30.79,27.51,3.2799999999999976,-1.4499999999999993,29.816,31.04,28.81,2.2300000000000004,-1.6499999999999986,248192,335246,145071,190175,-66134
2016-02-07,29.048,29.24,28.85,0.389999999999997,-0.259999999999998,29.56,29.86,28.9,0.9600000000000009,0.060000000000002274,28.246,28.82,27.19,1.629999999999999,0.39000000000000057,29.126,29.65,28.47,1.1799999999999997,-0.7299999999999969,161727,244159,113355,130804,-40423
2016-02-14,27.825,29.35,26.06,3.2900000000000027,-2.41,29.1,30.14,27.28,2.8599999999999994,-1.2300000000000004,26.2925,28.45,24.75,3.6999999999999993,-2.1799999999999997,27.39,30.01,25.02,4.990000000000002,-2.5100000000000016,420035,925960,197299,728661,16513
2016-02-21,28.344,29.5,27.68,1.8200000000000003,1.8200000000000003,29.336000000000002,30.69,28.3,2.3900000000000006,2.3900000000000006,27.924,28.91,27.29,1.620000000000001,1.5,28.828,30.32,27.84,2.4800000000000004,2.4800000000000004,175310,269650,111416,158234,41552
2016-02-28,33.26,35.71,31.05,4.66,4.66,34.62,36.94,32.75,4.189999999999998,4.089999999999996,32.97,35.6,30.95,4.650000000000002,4.650000000000002,34.126000000000005,36.29,31.81,4.48,4.48,267896,340065,206879,133186,-133186
2016-03-06,36.086,36.95,35.3,1.6500000000000057,-0.730000000000004,36.936,37.55,35.73,1.8200000000000003,-0.05999999999999517,35.11,35.51,34.9,0.6099999999999994,-0.28999999999999915,36.364,37.47,35.08,2.3900000000000006,0.10000000000000142,272678,353815,198409,155406,-58724
