Date,RGA_stock_Open_average,RGA_stock_Open_max,RGA_stock_Open_min,RGA_stock_Open_volatility,RGA_stock_Open_change,RGA_stock_High_average,RGA_stock_High_max,RGA_stock_High_min,RGA_stock_High_volatility,RGA_stock_High_change,RGA_stock_Low_average,RGA_stock_Low_max,RGA_stock_Low_min,RGA_stock_Low_volatility,RGA_stock_Low_change,RGA_stock_Close_average,RGA_stock_Close_max,RGA_stock_Close_min,RGA_stock_Close_volatility,RGA_stock_Close_change,RGA_stock_Volume_average,RGA_stock_Volume_max,RGA_stock_Volume_min,RGA_stock_Volume_volatility,RGA_stock_Volume_change
2016-01-03,83.656,84.69,82.84,1.8499999999999943,-0.09999999999999432,84.418,85.0,83.84,1.1599999999999966,-0.6800000000000068,82.942,83.85,82.22,1.6299999999999955,-0.7399999999999949,83.522,84.42,82.28,2.1400000000000006,-1.3199999999999932,505837,585270,385485,199785,-85351
2016-01-10,81.92,83.27,79.42,3.8499999999999943,-3.230000000000004,82.73,84.09,81.08,3.010000000000005,-3.010000000000005,80.55,81.72,78.79,2.9299999999999926,-2.9099999999999966,81.604,82.76,80.58,2.180000000000007,-1.6499999999999915,381316,547191,300026,247165,-21726
2016-01-17,79.845,81.68,78.6,3.0800000000000125,-1.8800000000000097,80.685,82.41,79.67,2.739999999999995,-1.7199999999999989,78.505,79.98,76.96,3.0200000000000102,-0.8200000000000074,79.6075,80.7,78.61,2.0900000000000034,-0.25,321725,368887,230812,138075,-138075
2016-01-24,81.038,83.47,80.04,3.4299999999999926,3.4299999999999926,82.166,84.53,80.71,3.8200000000000074,3.8200000000000074,80.174,80.97,79.73,1.2399999999999949,1.2399999999999949,81.612,84.23,79.86,4.3700000000000045,4.3700000000000045,356972,535051,295962,239089,239089
2016-01-31,83.298,83.9,82.51,1.3900000000000006,-0.29000000000000625,84.182,84.82,83.44,1.3799999999999955,0.730000000000004,82.328,83.07,81.36,1.7099999999999937,0.36999999999999034,83.566,84.22,82.91,1.3100000000000023,0.8199999999999932,381973,481541,314096,167445,145601
2016-02-07,83.674,85.0,82.93,2.069999999999993,1.0,85.282,86.09,84.55,1.5400000000000063,1.4200000000000017,83.014,84.65,82.06,2.5900000000000034,0.8100000000000023,84.43,85.95,82.28,3.6700000000000017,1.6700000000000017,443655,634321,300003,334318,-238483
2016-02-14,87.9975,88.71,87.25,1.4599999999999937,1.4599999999999937,88.895,89.96,87.93,2.029999999999987,2.029999999999987,87.4325,88.1,85.99,2.1099999999999994,2.1099999999999994,88.5175,89.75,86.9,2.8499999999999943,2.8499999999999943,404779,611407,279138,332269,-100021
2016-02-21,90.38,92.34,88.98,3.3599999999999994,1.8599999999999994,91.17399999999999,92.34,89.88,2.460000000000008,1.1700000000000017,89.64,91.04,88.28,2.760000000000005,0.9200000000000017,90.54599999999999,91.52,89.59,1.9299999999999926,0.6400000000000006,210282,224771,194154,30617,-14821
2016-02-28,92.288,93.63,90.75,2.8799999999999955,2.4299999999999926,93.012,93.98,91.7,2.280000000000001,2.280000000000001,91.632,93.03,90.07,2.960000000000008,2.960000000000008,92.548,93.53,90.1,3.430000000000007,3.430000000000007,261072,312993,202647,110346,86559
2016-03-06,92.988,94.02,91.72,2.299999999999997,0.9799999999999898,94.04,95.95,92.86,3.0900000000000034,1.8900000000000006,92.158,93.45,90.87,2.5799999999999983,0.4099999999999966,93.268,95.65,91.04,4.609999999999999,1.6000000000000085,339364,501066,204581,296485,21617
