Date,First Trust NASDAQ-100 Tech Sector_etf_Open_average,First Trust NASDAQ-100 Tech Sector_etf_Open_max,First Trust NASDAQ-100 Tech Sector_etf_Open_min,First Trust NASDAQ-100 Tech Sector_etf_Open_volatility,First Trust NASDAQ-100 Tech Sector_etf_Open_change,First Trust NASDAQ-100 Tech Sector_etf_High_average,First Trust NASDAQ-100 Tech Sector_etf_High_max,First Trust NASDAQ-100 Tech Sector_etf_High_min,First Trust NASDAQ-100 Tech Sector_etf_High_volatility,First Trust NASDAQ-100 Tech Sector_etf_High_change,First Trust NASDAQ-100 Tech Sector_etf_Low_average,First Trust NASDAQ-100 Tech Sector_etf_Low_max,First Trust NASDAQ-100 Tech Sector_etf_Low_min,First Trust NASDAQ-100 Tech Sector_etf_Low_volatility,First Trust NASDAQ-100 Tech Sector_etf_Low_change,First Trust NASDAQ-100 Tech Sector_etf_Close_average,First Trust NASDAQ-100 Tech Sector_etf_Close_max,First Trust NASDAQ-100 Tech Sector_etf_Close_min,First Trust NASDAQ-100 Tech Sector_etf_Close_volatility,First Trust NASDAQ-100 Tech Sector_etf_Close_change
2016-03-13,42.69,42.69,42.69,0.0,0.0,42.95,42.95,42.95,0.0,0.0,42.67,42.67,42.67,0.0,0.0,42.93,42.93,42.93,0.0,0.0
2016-03-20,42.2,42.2,42.2,0.0,0.0,42.2,42.2,42.2,0.0,0.0,41.84,41.84,41.84,0.0,0.0,42.09,42.09,42.09,0.0,0.0
2016-03-27,42.64,42.64,42.64,0.0,0.0,43.15,43.15,43.15,0.0,0.0,42.51,42.51,42.51,0.0,0.0,43.11,43.11,43.11,0.0,0.0
2016-04-03,42.63,42.63,42.63,0.0,0.0,42.78,42.78,42.78,0.0,0.0,42.17,42.17,42.17,0.0,0.0,42.33,42.33,42.33,0.0,0.0
2016-04-10,42.52,42.52,42.52,0.0,0.0,42.53,42.53,42.53,0.0,0.0,42.24,42.24,42.24,0.0,0.0,42.31,42.31,42.31,0.0,0.0
2016-04-17,42.28,42.28,42.28,0.0,0.0,42.34,42.34,42.34,0.0,0.0,41.75,41.75,41.75,0.0,0.0,42.02,42.02,42.02,0.0,0.0
2016-04-24,41.55,41.55,41.55,0.0,0.0,41.55,41.55,41.55,0.0,0.0,40.61,40.61,40.61,0.0,0.0,40.88,40.88,40.88,0.0,0.0
2016-05-01,39.88,39.88,39.88,0.0,0.0,40.33,40.33,40.33,0.0,0.0,39.81,39.81,39.81,0.0,0.0,40.32,40.32,40.32,0.0,0.0
2016-05-08,40.29,40.29,40.29,0.0,0.0,40.74,40.74,40.74,0.0,0.0,40.29,40.29,40.29,0.0,0.0,40.42,40.42,40.42,0.0,0.0
2016-05-15,41.49,41.49,41.49,0.0,0.0,41.96,41.96,41.96,0.0,0.0,41.49,41.49,41.49,0.0,0.0,41.89,41.89,41.89,0.0,0.0
2016-05-22,43.39,43.39,43.39,0.0,0.0,43.78,43.78,43.78,0.0,0.0,43.39,43.39,43.39,0.0,0.0,43.78,43.78,43.78,0.0,0.0
2016-05-29,44.07,44.07,44.07,0.0,0.0,44.07,44.07,44.07,0.0,0.0,43.61,43.61,43.61,0.0,0.0,43.78,43.78,43.78,0.0,0.0
2016-06-05,43.59,43.59,43.59,0.0,0.0,43.59,43.59,43.59,0.0,0.0,43.13,43.13,43.13,0.0,0.0,43.26,43.26,43.26,0.0,0.0
2016-06-12,43.12,43.12,43.12,0.0,0.0,43.12,43.12,43.12,0.0,0.0,42.7,42.7,42.7,0.0,0.0,42.88,42.88,42.88,0.0,0.0
2016-06-19,42.89,42.89,42.89,0.0,0.0,43.23,43.23,43.23,0.0,0.0,42.21,42.21,42.21,0.0,0.0,42.21,42.21,42.21,0.0,0.0
2016-06-26,43.1,43.1,43.1,0.0,0.0,43.32,43.32,43.32,0.0,0.0,43.03,43.03,43.03,0.0,0.0,43.06,43.06,43.06,0.0,0.0
2016-07-03,43.38,43.38,43.38,0.0,0.0,44.0,44.0,44.0,0.0,0.0,43.31,43.31,43.31,0.0,0.0,43.96,43.96,43.96,0.0,0.0
2016-07-10,45.41,45.41,45.41,0.0,0.0,45.41,45.41,45.41,0.0,0.0,45.16,45.16,45.16,0.0,0.0,45.23,45.23,45.23,0.0,0.0
2016-07-17,45.63,45.63,45.63,0.0,0.0,46.04,46.04,46.04,0.0,0.0,45.52,45.52,45.52,0.0,0.0,46.03,46.03,46.03,0.0,0.0
2016-07-24,46.99,46.99,46.99,0.0,0.0,46.99,46.99,46.99,0.0,0.0,46.49,46.49,46.49,0.0,0.0,46.72,46.72,46.72,0.0,0.0
2016-07-31,46.93,46.93,46.93,0.0,0.0,47.37,47.37,47.37,0.0,0.0,46.93,46.93,46.93,0.0,0.0,47.3,47.3,47.3,0.0,0.0
2016-08-07,47.61,47.61,47.61,0.0,0.0,47.8,47.8,47.8,0.0,0.0,47.51,47.51,47.51,0.0,0.0,47.77,47.77,47.77,0.0,0.0
2016-08-14,48.52,48.52,48.52,0.0,0.0,48.99,48.99,48.99,0.0,0.0,48.52,48.52,48.52,0.0,0.0,48.92,48.92,48.92,0.0,0.0
2016-08-21,49.04,49.04,49.04,0.0,0.0,49.58,49.58,49.58,0.0,0.0,49.0,49.0,49.0,0.0,0.0,49.36,49.36,49.36,0.0,0.0
2016-08-28,49.72,49.72,49.72,0.0,0.0,49.79,49.79,49.79,0.0,0.0,49.42,49.42,49.42,0.0,0.0,49.61,49.61,49.61,0.0,0.0
2016-09-04,49.45,49.45,49.45,0.0,0.0,49.49,49.49,49.49,0.0,0.0,48.32,48.32,48.32,0.0,0.0,48.42,48.42,48.42,0.0,0.0
2016-09-11,50.05,50.05,50.05,0.0,0.0,50.05,50.05,50.05,0.0,0.0,49.46,49.46,49.46,0.0,0.0,49.73,49.73,49.73,0.0,0.0
2016-09-18,50.61,50.61,50.61,0.0,0.0,50.61,50.61,50.61,0.0,0.0,50.1,50.1,50.1,0.0,0.0,50.1,50.1,50.1,0.0,0.0
2016-09-25,50.61,50.61,50.61,0.0,0.0,51.11,51.11,51.11,0.0,0.0,50.61,50.61,50.61,0.0,0.0,50.91,50.91,50.91,0.0,0.0
2016-10-02,51.34,51.34,51.34,0.0,0.0,51.34,51.34,51.34,0.0,0.0,50.78,50.78,50.78,0.0,0.0,51.12,51.12,51.12,0.0,0.0
2016-10-09,50.05,50.05,50.05,0.0,0.0,50.46,50.46,50.46,0.0,0.0,49.82,49.82,49.82,0.0,0.0,49.91,49.91,49.91,0.0,0.0
2016-10-16,50.19,50.19,50.19,0.0,0.0,50.28,50.28,50.28,0.0,0.0,49.98,49.98,49.98,0.0,0.0,50.26,50.26,50.26,0.0,0.0
2016-10-23,50.95,50.95,50.95,0.0,0.0,51.32,51.32,51.32,0.0,0.0,50.67,50.67,50.67,0.0,0.0,50.82,50.82,50.82,0.0,0.0
2016-10-30,49.25,49.25,49.25,0.0,0.0,49.68,49.68,49.68,0.0,0.0,49.14,49.14,49.14,0.0,0.0,49.28,49.28,49.28,0.0,0.0
2016-11-06,50.22,50.22,50.22,0.0,0.0,50.76,50.76,50.76,0.0,0.0,50.02,50.02,50.02,0.0,0.0,50.76,50.76,50.76,0.0,0.0
2016-11-13,52.02,52.02,52.02,0.0,0.0,52.04,52.04,52.04,0.0,0.0,51.72,51.72,51.72,0.0,0.0,51.88,51.88,51.88,0.0,0.0
2016-11-20,52.39,52.39,52.39,0.0,0.0,52.49,52.49,52.49,0.0,0.0,52.26,52.26,52.26,0.0,0.0,52.45,52.45,52.45,0.0,0.0
2016-11-27,50.29,50.29,50.29,0.0,0.0,50.82,50.82,50.82,0.0,0.0,50.19,50.19,50.19,0.0,0.0,50.73,50.73,50.73,0.0,0.0
2016-12-04,53.18,53.18,53.18,0.0,0.0,53.19,53.19,53.19,0.0,0.0,52.64,52.64,52.64,0.0,0.0,52.87,52.87,52.87,0.0,0.0
2016-12-11,53.71,53.71,53.71,0.0,0.0,53.71,53.71,53.71,0.0,0.0,52.69,52.69,52.69,0.0,0.0,52.84,52.84,52.84,0.0,0.0
2016-12-18,53.4,53.4,53.4,0.0,0.0,53.62,53.62,53.62,0.0,0.0,53.4,53.4,53.4,0.0,0.0,53.62,53.62,53.62,0.0,0.0
2016-12-25,53.43,53.43,53.43,0.0,0.0,53.51,53.51,53.51,0.0,0.0,52.53,52.53,52.53,0.0,0.0,52.66,52.66,52.66,0.0,0.0
2017-01-01,53.43,53.43,53.43,0.0,0.0,53.86,53.86,53.86,0.0,0.0,53.15,53.15,53.15,0.0,0.0,53.76,53.76,53.76,0.0,0.0
2017-01-08,54.46,54.46,54.46,0.0,0.0,54.76,54.76,54.76,0.0,0.0,54.45,54.45,54.45,0.0,0.0,54.68,54.68,54.68,0.0,0.0
2017-01-15,54.88,54.88,54.88,0.0,0.0,55.28,55.28,55.28,0.0,0.0,54.88,54.88,54.88,0.0,0.0,55.06,55.06,55.06,0.0,0.0
2017-01-22,56.63,56.63,56.63,0.0,0.0,56.87,56.87,56.87,0.0,0.0,56.58,56.58,56.58,0.0,0.0,56.87,56.87,56.87,0.0,0.0
2017-01-29,56.99,56.99,56.99,0.0,0.0,57.16,57.16,57.16,0.0,0.0,56.92,56.92,56.92,0.0,0.0,57.11,57.11,57.11,0.0,0.0
2017-02-05,57.61,57.61,57.61,0.0,0.0,57.61,57.61,57.61,0.0,0.0,57.04,57.04,57.04,0.0,0.0,57.36,57.36,57.36,0.0,0.0
2017-02-12,58.16,58.16,58.16,0.0,0.0,58.5,58.5,58.5,0.0,0.0,58.0,58.0,58.0,0.0,0.0,58.49,58.49,58.49,0.0,0.0
2017-02-19,58.03,58.03,58.03,0.0,0.0,58.68,58.68,58.68,0.0,0.0,57.93,57.93,57.93,0.0,0.0,58.68,58.68,58.68,0.0,0.0
2017-02-26,58.94,58.94,58.94,0.0,0.0,59.04,59.04,59.04,0.0,0.0,58.8,58.8,58.8,0.0,0.0,59.03,59.03,59.03,0.0,0.0
2017-03-05,59.19,59.19,59.19,0.0,0.0,59.47,59.47,59.47,0.0,0.0,59.12,59.12,59.12,0.0,0.0,59.37,59.37,59.37,0.0,0.0
2017-03-12,60.28,60.28,60.28,0.0,0.0,60.35,60.35,60.35,0.0,0.0,60.15,60.15,60.15,0.0,0.0,60.15,60.15,60.15,0.0,0.0
2017-03-19,60.13,60.13,60.13,0.0,0.0,60.4,60.4,60.4,0.0,0.0,59.64,59.64,59.64,0.0,0.0,59.82,59.82,59.82,0.0,0.0
2017-03-26,60.3,60.3,60.3,0.0,0.0,60.35,60.35,60.35,0.0,0.0,60.07,60.07,60.07,0.0,0.0,60.15,60.15,60.15,0.0,0.0
2017-04-02,59.65,59.65,59.65,0.0,0.0,59.99,59.99,59.99,0.0,0.0,59.51,59.51,59.51,0.0,0.0,59.91,59.91,59.91,0.0,0.0
2017-04-09,58.74,58.74,58.74,0.0,0.0,59.41,59.41,59.41,0.0,0.0,58.67,58.67,58.67,0.0,0.0,58.81,58.81,58.81,0.0,0.0
2017-04-16,60.23,60.23,60.23,0.0,0.0,60.23,60.23,60.23,0.0,0.0,59.92,59.92,59.92,0.0,0.0,60.16,60.16,60.16,0.0,0.0
2017-04-23,61.61,61.61,61.61,0.0,0.0,61.61,61.61,61.61,0.0,0.0,61.0,61.0,61.0,0.0,0.0,61.22,61.22,61.22,0.0,0.0
2017-04-30,61.78,61.78,61.78,0.0,0.0,62.06,62.06,62.06,0.0,0.0,61.58,61.58,61.58,0.0,0.0,62.06,62.06,62.06,0.0,0.0
2017-05-07,62.88,62.88,62.88,0.0,0.0,62.9,62.9,62.9,0.0,0.0,62.7,62.7,62.7,0.0,0.0,62.87,62.87,62.87,0.0,0.0
2017-05-14,63.09,63.09,63.09,0.0,0.0,63.41,63.41,63.41,0.0,0.0,63.09,63.09,63.09,0.0,0.0,63.21,63.21,63.21,0.0,0.0
2017-05-21,64.8,64.8,64.8,0.0,0.0,64.8,64.8,64.8,0.0,0.0,64.39,64.39,64.39,0.0,0.0,64.72,64.72,64.72,0.0,0.0
2017-05-28,65.48,65.48,65.48,0.0,0.0,65.72,65.72,65.72,0.0,0.0,65.15,65.15,65.15,0.0,0.0,65.72,65.72,65.72,0.0,0.0
2017-06-04,67.05,67.05,67.05,0.0,0.0,67.17,67.17,67.17,0.0,0.0,63.37,63.37,63.37,0.0,0.0,64.4,64.4,64.4,0.0,0.0
2017-06-11,63.47,63.47,63.47,0.0,0.0,63.9,63.9,63.9,0.0,0.0,63.31,63.31,63.31,0.0,0.0,63.52,63.52,63.52,0.0,0.0
2017-06-18,64.72,64.72,64.72,0.0,0.0,65.34,65.34,65.34,0.0,0.0,64.55,64.55,64.55,0.0,0.0,65.19,65.19,65.19,0.0,0.0
2017-06-25,62.85,62.85,62.85,0.0,0.0,63.03,63.03,63.03,0.0,0.0,62.31,62.31,62.31,0.0,0.0,62.39,62.39,62.39,0.0,0.0
2017-07-02,62.39,62.39,62.39,0.0,0.0,63.3,63.3,63.3,0.0,0.0,62.39,62.39,62.39,0.0,0.0,63.01,63.01,63.01,0.0,0.0
2017-07-09,65.0,65.0,65.0,0.0,0.0,65.53,65.53,65.53,0.0,0.0,65.0,65.0,65.0,0.0,0.0,65.53,65.53,65.53,0.0,0.0
2017-07-16,65.85,65.85,65.85,0.0,0.0,65.89,65.89,65.89,0.0,0.0,65.57,65.57,65.57,0.0,0.0,65.78,65.78,65.78,0.0,0.0
2017-07-23,64.36,64.36,64.36,0.0,0.0,64.67,64.67,64.67,0.0,0.0,64.17,64.17,64.17,0.0,0.0,64.56,64.56,64.56,0.0,0.0
2017-07-30,64.08,64.08,64.08,0.0,0.0,64.41,64.41,64.41,0.0,0.0,63.89,63.89,63.89,0.0,0.0,64.01,64.01,64.01,0.0,0.0
2017-08-06,62.8,62.8,62.8,0.0,0.0,63.38,63.38,63.38,0.0,0.0,62.64,62.64,62.64,0.0,0.0,63.27,63.27,63.27,0.0,0.0
2017-08-13,63.58,63.58,63.58,0.0,0.0,63.83,63.83,63.83,0.0,0.0,63.05,63.05,63.05,0.0,0.0,63.39,63.39,63.39,0.0,0.0
2017-08-20,64.51,64.51,64.51,0.0,0.0,64.67,64.67,64.67,0.0,0.0,64.13,64.13,64.13,0.0,0.0,64.2,64.2,64.2,0.0,0.0
2017-08-27,66.19,66.19,66.19,0.0,0.0,66.26,66.26,66.26,0.0,0.0,65.92,65.92,65.92,0.0,0.0,66.13,66.13,66.13,0.0,0.0
2017-09-03,65.85,65.85,65.85,0.0,0.0,66.02,66.02,66.02,0.0,0.0,65.28,65.28,65.28,0.0,0.0,65.41,65.41,65.41,0.0,0.0
2017-09-10,66.79,66.79,66.79,0.0,0.0,67.44,67.44,67.44,0.0,0.0,66.75,66.75,66.75,0.0,0.0,67.36,67.36,67.36,0.0,0.0
2017-09-17,66.54,66.54,66.54,0.0,0.0,67.19,67.19,67.19,0.0,0.0,66.54,66.54,66.54,0.0,0.0,67.12,67.12,67.12,0.0,0.0
2017-09-24,67.65,67.65,67.65,0.0,0.0,68.15,68.15,68.15,0.0,0.0,67.57,67.57,67.57,0.0,0.0,68.15,68.15,68.15,0.0,0.0
2017-10-01,68.64,68.64,68.64,0.0,0.0,69.21,69.21,69.21,0.0,0.0,68.6,68.6,68.6,0.0,0.0,69.19,69.19,69.19,0.0,0.0
2017-10-08,69.92,69.92,69.92,0.0,0.0,70.49,70.49,70.49,0.0,0.0,69.92,69.92,69.92,0.0,0.0,70.37,70.37,70.37,0.0,0.0
2017-10-15,71.26,71.26,71.26,0.0,0.0,71.65,71.65,71.65,0.0,0.0,71.24,71.24,71.24,0.0,0.0,71.4,71.4,71.4,0.0,0.0
2017-10-22,71.74,71.74,71.74,0.0,0.0,72.32,72.32,72.32,0.0,0.0,71.35,71.35,71.35,0.0,0.0,72.21,72.21,72.21,0.0,0.0
2017-10-29,72.64,72.64,72.64,0.0,0.0,73.05,73.05,73.05,0.0,0.0,72.27,72.27,72.27,0.0,0.0,73.05,73.05,73.05,0.0,0.0
2017-11-05,72.82,72.82,72.82,0.0,0.0,73.04,73.04,73.04,0.0,0.0,72.61,72.61,72.61,0.0,0.0,72.97,72.97,72.97,0.0,0.0
2017-11-12,74.27,74.27,74.27,0.0,0.0,74.46,74.46,74.46,0.0,0.0,73.96,73.96,73.96,0.0,0.0,74.05,74.05,74.05,0.0,0.0
2017-11-19,74.91,74.91,74.91,0.0,0.0,75.22,75.22,75.22,0.0,0.0,74.88,74.88,74.88,0.0,0.0,75.2,75.2,75.2,0.0,0.0
2017-11-26,72.1,72.1,72.1,0.0,0.0,72.3,72.3,72.3,0.0,0.0,70.56,70.56,70.56,0.0,0.0,72.02,72.02,72.02,0.0,0.0
2017-12-03,72.44,72.44,72.44,0.0,0.0,72.52,72.52,72.52,0.0,0.0,71.72,71.72,71.72,0.0,0.0,71.79,71.79,71.79,0.0,0.0
2017-12-10,72.38,72.38,72.38,0.0,0.0,73.0,73.0,73.0,0.0,0.0,72.0,72.0,72.0,0.0,0.0,72.89,72.89,72.89,0.0,0.0
2017-12-17,72.98,72.98,72.98,0.0,0.0,72.98,72.98,72.98,0.0,0.0,72.61,72.61,72.61,0.0,0.0,72.82,72.82,72.82,0.0,0.0
2017-12-24,72.58,72.58,72.58,0.0,0.0,72.63,72.63,72.63,0.0,0.0,71.94,71.94,71.94,0.0,0.0,71.94,71.94,71.94,0.0,0.0
2017-12-31,75.11,75.11,75.11,0.0,0.0,75.36,75.36,75.36,0.0,0.0,74.84,74.84,74.84,0.0,0.0,75.24,75.24,75.24,0.0,0.0
