Date,ACHNStock_Open_average,ACHNStock_Open_max,ACHNStock_Open_min,ACHNStock_Open_volatility,ACHNStock_Open_change,ACHNStock_High_average,ACHNStock_High_max,ACHNStock_High_min,ACHNStock_High_volatility,ACHNStock_High_change,ACHNStock_Low_average,ACHNStock_Low_max,ACHNStock_Low_min,ACHNStock_Low_volatility,ACHNStock_Low_change,ACHNStock_Close_average,ACHNStock_Close_max,ACHNStock_Close_min,ACHNStock_Close_volatility,ACHNStock_Close_change,ACHNStock_Volume_average,ACHNStock_Volume_max,ACHNStock_Volume_min,ACHNStock_Volume_volatility,ACHNStock_Volume_change
2016-01-03,9.932,10.55,9.1,1.450000000000001,-1.450000000000001,10.074,10.66,9.4,1.2599999999999998,-1.2599999999999998,9.52,10.16,8.75,1.4100000000000001,-1.4100000000000001,9.686,10.35,8.89,1.459999999999999,-1.459999999999999,2351714,3352080,1932642,1419438,-1419438
2016-01-10,8.252,8.91,7.49,1.42,-1.42,8.468,9.05,7.76,1.290000000000001,-1.290000000000001,7.642,8.08,7.15,0.9299999999999997,-0.8399999999999999,8.042,8.57,7.56,1.0100000000000007,-0.7299999999999995,2056300,2325428,1709224,616204,-382940
2016-01-17,7.4675,7.7,7.11,0.5899999999999999,-0.27000000000000046,7.755,7.97,7.54,0.4299999999999997,-0.16000000000000014,7.04,7.18,6.82,0.35999999999999943,0.0,7.3775,7.61,7.19,0.41999999999999993,0.1299999999999999,1866167,2303645,1295909,1007736,671204
2016-01-24,7.356,7.63,7.09,0.54,-0.2400000000000002,7.52,7.77,7.13,0.6399999999999997,-0.6399999999999997,6.912,7.21,6.43,0.7800000000000002,-0.7800000000000002,7.192,7.54,6.76,0.7800000000000002,-0.7800000000000002,1954113,2923466,1467952,1455514,846408
2016-01-31,6.572,6.73,6.45,0.28000000000000025,-0.1200000000000001,6.754,6.96,6.55,0.41000000000000014,-0.16999999999999993,6.27,6.51,6.04,0.46999999999999975,-0.2699999999999996,6.534,6.79,6.32,0.46999999999999975,-0.46999999999999975,1805747,2560942,1498232,1062710,1023780
2016-02-07,5.886,6.21,5.7,0.5099999999999998,-0.5099999999999998,6.192,6.34,5.93,0.41000000000000014,-0.08000000000000007,5.688,5.91,5.57,0.33999999999999986,-0.09999999999999964,5.888,6.07,5.63,0.4400000000000004,0.20999999999999996,1560780,2094783,887547,1207236,-44617
2016-02-14,6.3075,6.38,6.21,0.16999999999999993,0.16999999999999993,6.5825,6.74,6.44,0.2999999999999998,0.2999999999999998,6.1674999999999995,6.31,6.05,0.2599999999999998,0.21999999999999975,6.465,6.7,6.27,0.4300000000000006,0.4300000000000006,1917955,2452137,1392922,1059215,-1059215
2016-02-21,6.918333333333333,7.36,6.62,0.7400000000000002,0.5200000000000005,7.148333333333333,7.61,6.69,0.9199999999999999,0.3799999999999999,6.79,7.36,6.25,1.1100000000000003,0.5700000000000003,6.968333333333334,7.36,6.65,0.71,0.45999999999999996,1491857,2258833,0,2258833,-1361332
2016-02-28,7.562,7.78,7.33,0.4500000000000002,0.3200000000000003,7.696,7.82,7.51,0.3100000000000005,0.1900000000000004,7.318,7.46,7.23,0.22999999999999954,-0.02999999999999936,7.542,7.8,7.29,0.5099999999999998,-0.09999999999999964,2012264,2319433,1525832,793601,768709
2016-03-06,7.422,7.82,7.18,0.6400000000000006,-0.08999999999999986,7.652,7.88,7.44,0.4399999999999995,-0.3700000000000001,7.174,7.45,7.04,0.41000000000000014,-0.08000000000000007,7.44,7.86,7.12,0.7400000000000002,-0.3600000000000003,1532592,2025047,1315250,709797,-116409
