Date,EDUC_stock_Open_average,EDUC_stock_Open_max,EDUC_stock_Open_min,EDUC_stock_Open_volatility,EDUC_stock_Open_change,EDUC_stock_High_average,EDUC_stock_High_max,EDUC_stock_High_min,EDUC_stock_High_volatility,EDUC_stock_High_change,EDUC_stock_Low_average,EDUC_stock_Low_max,EDUC_stock_Low_min,EDUC_stock_Low_volatility,EDUC_stock_Low_change,EDUC_stock_Close_average,EDUC_stock_Close_max,EDUC_stock_Close_min,EDUC_stock_Close_volatility,EDUC_stock_Close_change,EDUC_stock_Volume_average,EDUC_stock_Volume_max,EDUC_stock_Volume_min,EDUC_stock_Volume_volatility,EDUC_stock_Volume_change
2016-05-22,12.294,12.65,11.05,1.5999999999999996,-1.5699999999999985,12.534,12.9,11.72,1.1799999999999997,-0.9299999999999997,11.62,12.55,10.23,2.3200000000000003,-2.3200000000000003,11.964,12.62,11.0,1.6199999999999992,-1.4799999999999986,41120,126423,4621,121802,121802
2016-05-29,11.1075,11.56,10.65,0.9100000000000001,0.3200000000000003,11.635,11.99,11.04,0.9500000000000011,0.9500000000000011,10.765,11.15,10.3,0.8499999999999996,0.7799999999999994,11.0875,11.46,10.65,0.8100000000000005,0.4599999999999991,36851,47327,24251,23076,4487
2016-06-05,11.434,12.24,10.91,1.33,-0.34999999999999964,11.906,12.63,11.34,1.290000000000001,-0.3000000000000007,10.986,11.4,10.4,1.0,-0.6099999999999994,11.186,11.91,10.41,1.5,-0.8499999999999996,26539,55117,15043,40074,12800
2016-06-12,10.382,10.66,9.97,0.6899999999999995,0.21999999999999886,10.696,10.93,10.54,0.39000000000000057,0.040000000000000924,10.174,10.5,9.87,0.6300000000000008,0.2400000000000002,10.352,10.83,9.95,0.8800000000000008,0.21000000000000085,16475,32292,5321,26971,-18014
2016-06-19,10.178,10.32,10.06,0.2599999999999998,-0.08000000000000007,10.692,11.41,10.36,1.0500000000000007,0.8900000000000006,10.098,10.15,10.06,0.08999999999999986,-0.019999999999999574,10.384,11.0,10.08,0.9199999999999999,0.9199999999999999,12794,19465,3817,15648,1500
2016-06-26,11.026,11.67,10.4,1.2699999999999996,0.8200000000000003,11.378,11.96,10.91,1.0500000000000007,0.8300000000000001,10.75,11.4,10.2,1.200000000000001,1.200000000000001,11.118,11.61,10.35,1.2599999999999998,1.0500000000000007,23408,40977,17146,23831,-3664
2016-07-03,12.11,12.82,11.4,1.42,1.42,13.1275,13.68,12.41,1.2699999999999996,0.7200000000000006,11.965,12.75,10.9,1.8499999999999996,1.8499999999999996,12.6275,13.11,11.98,1.129999999999999,1.129999999999999,39289,66577,20125,46452,-15122
2016-07-10,12.863999999999999,13.0,12.77,0.23000000000000043,0.21000000000000085,13.002,13.09,12.92,0.16999999999999993,0.08000000000000007,12.692,12.83,12.55,0.27999999999999936,0.009999999999999787,12.796,12.96,12.56,0.40000000000000036,0.25,14876,27758,2198,25560,-4714
2016-07-17,13.68,13.77,13.39,0.379999999999999,0.379999999999999,14.012,14.52,13.77,0.75,-0.75,13.478,13.7,13.28,0.41999999999999993,0.1800000000000015,13.696,13.87,13.6,0.2699999999999996,-0.2699999999999996,12276,20567,7923,12644,-11071
2016-07-24,12.254,13.68,6.87,6.81,-6.7299999999999995,12.384,13.88,6.87,7.010000000000001,-6.8999999999999995,12.092,13.49,6.68,6.8100000000000005,-6.8100000000000005,12.218,13.73,6.73,7.0,-6.82,16409,33732,7313,26419,22972
2016-07-31,6.484,6.74,6.22,0.5200000000000005,-0.5200000000000005,6.532,6.74,6.22,0.5200000000000005,-0.5200000000000005,6.222,6.49,5.65,0.8399999999999999,-0.8399999999999999,6.2860000000000005,6.61,5.68,0.9300000000000006,-0.8100000000000005,40735,105380,10058,95322,87780
2016-08-07,5.796,5.88,5.74,0.13999999999999968,0.0,5.978,6.03,5.88,0.15000000000000036,0.03000000000000025,5.764,5.83,5.72,0.11000000000000032,0.020000000000000462,5.8180000000000005,5.86,5.78,0.08000000000000007,0.04999999999999982,45438,133260,5290,127970,90570
2016-08-14,5.824,5.89,5.75,0.13999999999999968,-0.1299999999999999,5.866,5.93,5.8,0.1299999999999999,-0.1200000000000001,5.75,5.75,5.75,0.0,0.0,5.786,5.87,5.75,0.1200000000000001,-0.1200000000000001,19855,37060,3588,33472,-32472
2016-08-21,5.64,5.73,5.5,0.23000000000000043,-0.11000000000000032,5.726,5.77,5.67,0.09999999999999964,0.009999999999999787,5.536,5.67,5.47,0.20000000000000018,-0.15000000000000036,5.63,5.72,5.5,0.21999999999999975,-0.04999999999999982,35376,111856,4940,106916,100980
2016-08-28,5.98,6.16,5.66,0.5,0.2599999999999998,6.136,6.39,5.94,0.4499999999999993,0.4499999999999993,5.856,6.16,5.63,0.5300000000000002,0.5300000000000002,6.03,6.34,5.79,0.5499999999999998,0.5499999999999998,46700,135728,12834,122894,-89542
2016-09-04,6.325,6.39,6.28,0.10999999999999943,-0.05999999999999961,6.39,6.42,6.35,0.07000000000000028,-0.07000000000000028,6.2575,6.28,6.22,0.0600000000000005,-0.04999999999999982,6.31,6.38,6.27,0.11000000000000032,-0.03000000000000025,20446,27034,12492,14542,14542
2016-09-11,5.906,6.19,5.54,0.6500000000000004,-0.6400000000000006,5.994,6.28,5.58,0.7000000000000002,-0.7000000000000002,5.708,6.12,5.38,0.7400000000000002,-0.5,5.814,6.19,5.53,0.6600000000000001,-0.5899999999999999,47738,165060,5298,159762,-24584
2016-09-18,5.56,5.6,5.53,0.0699999999999994,0.03000000000000025,5.642,5.7,5.61,0.08999999999999986,-0.08000000000000007,5.506,5.56,5.43,0.1299999999999999,0.1200000000000001,5.576,5.62,5.54,0.08000000000000007,0.04999999999999982,16005,43160,3482,39678,-30308
2016-09-25,5.566,5.63,5.46,0.16999999999999993,-0.16000000000000014,5.636,5.71,5.58,0.1299999999999999,0.08999999999999986,5.5040000000000004,5.57,5.41,0.16000000000000014,-0.13999999999999968,5.582,5.69,5.51,0.1800000000000006,0.08000000000000007,29072,76860,3838,73022,39890
2016-10-02,5.656,5.72,5.61,0.10999999999999943,-0.019999999999999574,5.712,5.72,5.71,0.009999999999999787,0.0,5.616,5.67,5.57,0.09999999999999964,-0.05999999999999961,5.678,5.71,5.63,0.08000000000000007,-0.07000000000000028,23668,60014,12234,47780,47780
2016-10-09,5.3420000000000005,5.65,5.17,0.4800000000000004,-0.4500000000000002,5.37,5.67,5.2,0.46999999999999975,-0.46999999999999975,5.21,5.38,5.06,0.3200000000000003,-0.3200000000000003,5.2700000000000005,5.4,5.11,0.29000000000000004,-0.29000000000000004,122163,284790,22690,262100,-251720
2016-10-16,4.77,4.83,4.67,0.16000000000000014,0.03000000000000025,4.908,5.03,4.78,0.25,0.03000000000000025,4.606,4.8,4.33,0.46999999999999975,0.21999999999999975,4.812,4.95,4.6,0.35000000000000053,0.35000000000000053,56177,114844,17690,97154,-97154
2016-10-23,4.9799999999999995,5.1,4.83,0.2699999999999996,-0.13999999999999968,5.062,5.17,4.9,0.2699999999999996,-0.13999999999999968,4.826,4.97,4.7,0.2699999999999996,-0.1899999999999995,4.916,5.1,4.78,0.3199999999999994,-0.21999999999999975,47177,121238,5312,115926,8792
2016-10-30,4.622,4.78,4.5,0.28000000000000025,-0.23000000000000043,4.676,4.78,4.6,0.1800000000000006,-0.1299999999999999,4.548,4.67,4.5,0.16999999999999993,-0.13999999999999968,4.596,4.67,4.53,0.13999999999999968,-0.07000000000000028,10894,16222,3304,12918,-7300
2016-11-06,4.676,4.83,4.58,0.25,0.08999999999999986,4.82,4.95,4.65,0.2999999999999998,0.2999999999999998,4.634,4.83,4.5,0.33000000000000007,0.1200000000000001,4.72,4.88,4.6,0.28000000000000025,0.020000000000000462,60834,109306,12064,97242,-88828
2016-11-13,4.444,4.67,4.25,0.41999999999999993,-0.41999999999999993,4.636,4.85,4.51,0.33999999999999986,0.17999999999999972,4.344,4.43,4.22,0.20999999999999996,-0.15000000000000036,4.4479999999999995,4.6,4.25,0.34999999999999964,0.1299999999999999,42670,64326,18402,45924,39802
2016-11-20,4.72,4.85,4.53,0.3199999999999994,0.1299999999999999,4.86,4.95,4.7,0.25,-0.010000000000000675,4.525,4.65,4.42,0.23000000000000043,0.1800000000000006,4.7375,4.95,4.47,0.4800000000000004,0.3600000000000003,37344,90948,9836,81112,-81112
2016-11-27,4.622,4.83,4.55,0.28000000000000025,-0.28000000000000025,4.664,4.83,4.6,0.23000000000000043,-0.16999999999999993,4.506,4.55,4.45,0.09999999999999964,-0.04999999999999982,4.562,4.65,4.5,0.15000000000000036,0.10000000000000053,23873,41692,14840,26852,25694
2016-12-04,4.694,4.83,4.62,0.20999999999999996,0.17999999999999972,4.9559999999999995,5.27,4.8,0.46999999999999975,0.3199999999999994,4.658,4.83,4.6,0.23000000000000043,0.20999999999999996,4.788,5.2,4.62,0.5800000000000001,0.4800000000000004,32598,52222,13494,38728,8770
2016-12-11,4.966,5.25,4.75,0.5,-0.46999999999999975,5.058,5.31,4.87,0.4399999999999995,-0.4299999999999997,4.744,5.03,4.65,0.3799999999999999,-0.33000000000000007,4.856,5.25,4.67,0.5800000000000001,-0.46999999999999975,27150,50372,13284,37088,23830
2016-12-18,4.844,4.9,4.8,0.10000000000000053,0.020000000000000462,4.91,4.96,4.83,0.1299999999999999,-0.1299999999999999,4.756,4.8,4.7,0.09999999999999964,-0.09999999999999964,4.866,4.92,4.81,0.11000000000000032,-0.05999999999999961,14851,28436,3572,24864,21634
2016-12-25,4.8025,4.85,4.78,0.0699999999999994,-0.0699999999999994,4.8975,4.97,4.8,0.16999999999999993,0.0,4.734999999999999,4.8,4.67,0.1299999999999999,-0.04999999999999982,4.8475,4.97,4.79,0.17999999999999972,0.17999999999999972,21929,47740,9978,37762,37248
2017-01-01,4.9475,5.0,4.9,0.09999999999999964,0.03000000000000025,5.0075,5.05,4.95,0.09999999999999964,-0.04999999999999982,4.8975,4.99,4.8,0.1900000000000004,0.1900000000000004,4.94,4.99,4.9,0.08999999999999986,0.040000000000000036,13323,31178,2274,28904,-28904
2017-01-08,4.876,4.95,4.78,0.16999999999999993,-0.16999999999999993,4.96,5.08,4.83,0.25,-0.11000000000000032,4.7860000000000005,4.9,4.72,0.1800000000000006,-0.019999999999999574,4.85,4.95,4.72,0.23000000000000043,0.020000000000000462,17156,48022,1626,46396,-40536
2017-01-15,4.7775,4.84,4.72,0.1200000000000001,-0.1200000000000001,4.8475,4.89,4.75,0.13999999999999968,-0.019999999999999574,4.705,4.83,4.6,0.23000000000000043,-0.16000000000000014,4.7925,4.86,4.68,0.1800000000000006,-0.010000000000000675,18266,36184,4530,31654,15100
2017-01-22,4.55,4.9,4.15,0.75,-0.75,4.63,4.97,4.25,0.7199999999999998,-0.7199999999999998,4.28,4.78,4.05,0.7300000000000004,-0.6800000000000006,4.434,4.9,4.15,0.75,-0.75,105562,236874,41968,194906,6444
2017-01-29,3.752,4.06,3.6,0.4599999999999995,-0.4099999999999997,3.822,4.06,3.65,0.4099999999999997,-0.2899999999999996,3.5660000000000003,3.7,3.45,0.25,-0.08000000000000007,3.662,3.73,3.58,0.1499999999999999,0.0,49664,81988,4082,77906,-35568
2017-02-05,3.67,3.9,3.58,0.31999999999999984,-0.2999999999999998,3.714,3.9,3.62,0.2799999999999998,-0.16999999999999993,3.584,3.65,3.55,0.10000000000000009,-0.10000000000000009,3.618,3.69,3.55,0.14000000000000012,-0.040000000000000036,39883,97656,14520,83136,64710
2017-02-12,3.884,4.28,3.61,0.6700000000000004,0.6700000000000004,4.166,4.62,3.83,0.79,0.79,3.828,4.18,3.61,0.5699999999999998,0.5699999999999998,4.082,4.38,3.7,0.6799999999999997,0.6799999999999997,50803,85516,28868,56648,-1354
2017-02-19,4.525,4.67,4.4,0.2699999999999996,0.2699999999999996,4.6975,4.88,4.58,0.2999999999999998,0.2999999999999998,4.445,4.65,4.21,0.4400000000000004,0.4400000000000004,4.6325,4.83,4.47,0.3600000000000003,0.3600000000000003,30200,53110,18848,34262,-3972
2017-02-26,4.7620000000000005,4.85,4.65,0.1999999999999993,-0.08000000000000007,4.826,5.0,4.67,0.33000000000000007,-0.11000000000000032,4.61,4.78,4.4,0.3799999999999999,-0.28000000000000025,4.684,4.83,4.45,0.3799999999999999,-0.33000000000000007,11372,20350,3424,16926,-976
2017-03-05,4.508,4.58,4.42,0.16000000000000014,-0.03000000000000025,4.598,4.65,4.58,0.07000000000000028,0.05000000000000071,4.496,4.55,4.42,0.1299999999999999,-0.03000000000000025,4.548,4.58,4.53,0.04999999999999982,0.019999999999999574,4428,9094,1450,7644,-5834
2017-03-12,4.514,4.55,4.42,0.1299999999999999,-0.08000000000000007,4.59,4.65,4.55,0.10000000000000053,-0.10000000000000053,4.484,4.55,4.4,0.14999999999999947,-0.08000000000000007,4.566,4.65,4.5,0.15000000000000036,-0.10000000000000053,10602,21748,2428,19320,19320
2017-03-19,4.366,4.5,4.25,0.25,-0.25,4.418,4.5,4.33,0.16999999999999993,-0.16999999999999993,4.312,4.45,4.15,0.2999999999999998,-0.20999999999999996,4.358,4.45,4.22,0.23000000000000043,-0.1299999999999999,9904,16802,6066,10736,-10736
2017-03-26,4.148,4.3,3.92,0.3799999999999999,-0.3799999999999999,4.1899999999999995,4.33,3.98,0.3500000000000001,-0.31999999999999984,3.898,4.2,3.12,1.08,-1.0300000000000002,4.02,4.25,3.38,0.8700000000000001,-0.8200000000000003,99323,315550,3132,312418,295220
2017-04-02,3.582,3.73,3.38,0.3500000000000001,0.3500000000000001,3.71,3.8,3.55,0.25,0.25,3.5420000000000003,3.62,3.33,0.29000000000000004,0.29000000000000004,3.654,3.77,3.52,0.25,0.25,73542,131132,13966,117166,-109974
2017-04-09,3.8,3.85,3.75,0.10000000000000009,0.08000000000000007,3.9325,4.0,3.85,0.1499999999999999,0.1499999999999999,3.7824999999999998,3.85,3.73,0.1200000000000001,0.1200000000000001,3.8575,3.95,3.8,0.15000000000000036,0.10000000000000009,19949,35118,5518,29600,12668
2017-04-16,4.022,4.12,3.95,0.16999999999999993,0.14000000000000012,4.12,4.25,4.03,0.21999999999999975,0.13999999999999968,3.986,4.1,3.9,0.19999999999999973,0.14999999999999947,4.062,4.12,3.92,0.20000000000000018,0.08999999999999986,17180,36064,6062,30002,-28978
2017-04-23,4.04,4.2,3.92,0.28000000000000025,-0.28000000000000025,4.094,4.2,4.0,0.20000000000000018,-0.08000000000000007,3.994,4.12,3.92,0.20000000000000018,-0.20000000000000018,4.034,4.12,3.95,0.16999999999999993,0.0,15417,48732,2268,46464,46274
2017-04-30,4.202,4.38,4.08,0.2999999999999998,0.040000000000000036,4.434,4.6,4.15,0.4499999999999993,0.4499999999999993,4.194,4.38,4.08,0.2999999999999998,0.040000000000000036,4.378,4.5,4.1,0.40000000000000036,0.40000000000000036,18181,46688,3476,43212,-9822
2017-05-07,4.44,4.6,4.28,0.3199999999999994,0.1999999999999993,4.57,4.62,4.5,0.1200000000000001,0.1200000000000001,4.314,4.4,4.22,0.1800000000000006,-0.07000000000000028,4.51,4.62,4.38,0.2400000000000002,0.03000000000000025,15906,32344,3402,28942,-1874
2017-05-14,4.298,4.5,4.15,0.34999999999999964,-0.2999999999999998,4.3500000000000005,4.62,4.2,0.41999999999999993,-0.41999999999999993,4.144,4.47,3.85,0.6199999999999997,-0.6199999999999997,4.222,4.55,3.88,0.6699999999999999,-0.6699999999999999,19691,30738,4058,26680,13846
2017-05-21,3.788,3.92,3.62,0.2999999999999998,-0.25,3.854,4.08,3.67,0.41000000000000014,-0.41000000000000014,3.66,3.88,3.45,0.4299999999999997,-0.3799999999999999,3.74,3.88,3.6,0.2799999999999998,-0.2799999999999998,16715,48492,6092,42400,-566
2017-05-28,4.405,5.25,3.52,1.73,1.6,4.8125,5.5,3.58,1.92,1.54,4.15,4.85,3.52,1.3299999999999996,0.98,4.6175,5.03,3.52,1.5100000000000002,1.48,124800,278672,10372,268300,39618
2017-06-04,4.81,5.03,4.71,0.3200000000000003,-0.16000000000000014,4.932,5.12,4.83,0.29000000000000004,0.08999999999999986,4.69,4.75,4.62,0.1299999999999999,0.1299999999999999,4.824,5.05,4.75,0.2999999999999998,0.2999999999999998,24179,72070,6332,65738,46578
2017-06-11,5.152,5.25,5.0,0.25,0.20000000000000018,5.258,5.37,5.2,0.16999999999999993,0.04999999999999982,5.052,5.1,5.0,0.09999999999999964,0.0699999999999994,5.15,5.22,5.05,0.16999999999999993,0.009999999999999787,15531,32524,9924,22600,-19240
2017-06-18,5.166,5.5,5.03,0.46999999999999975,0.41999999999999993,5.238,5.5,5.08,0.41999999999999993,0.41999999999999993,5.0760000000000005,5.19,5.03,0.16000000000000014,-0.03000000000000025,5.0920000000000005,5.19,5.03,0.16000000000000014,0.0,7268,15742,440,15302,13138
2017-06-25,5.154,5.27,5.05,0.21999999999999975,0.15000000000000036,5.2299999999999995,5.3,5.08,0.21999999999999975,0.21999999999999975,5.004,5.15,4.75,0.40000000000000036,0.1800000000000006,5.182,5.3,5.05,0.25,0.21999999999999975,19954,43258,6322,36936,-12860
2017-07-02,5.215,5.38,4.95,0.4299999999999997,-0.33000000000000007,5.3275,5.38,5.25,0.1299999999999999,0.019999999999999574,5.1225000000000005,5.2,4.95,0.25,-0.21999999999999975,5.25,5.35,5.17,0.17999999999999972,0.17999999999999972,4254,8420,1998,6422,5752
2017-07-09,6.33,10.7,5.07,5.629999999999999,-5.499999999999999,6.3839999999999995,10.7,5.22,5.4799999999999995,-5.4799999999999995,6.214,10.7,5.03,5.669999999999999,-5.629999999999999,6.256,10.7,5.03,5.669999999999999,-5.4799999999999995,8000,13314,0,13314,13314
2017-07-16,5.554,6.0,5.33,0.6699999999999999,0.2699999999999996,5.782,6.06,5.33,0.7299999999999995,0.46999999999999975,5.348,5.56,5.06,0.5,0.5,5.54,5.72,5.17,0.5499999999999998,0.41000000000000014,39507,107070,14484,92586,-8438
2017-07-23,5.408,5.62,5.3,0.3200000000000003,-0.10000000000000053,5.524,5.67,5.39,0.28000000000000025,-0.28000000000000025,5.36,5.45,5.3,0.15000000000000036,-0.10000000000000053,5.402,5.53,5.3,0.23000000000000043,-0.23000000000000043,6083,12598,3786,8812,1438
2017-07-30,5.148,5.3,5.05,0.25,0.08000000000000007,5.304,5.67,5.12,0.5499999999999998,0.4399999999999995,5.134,5.25,5.05,0.20000000000000018,0.04999999999999982,5.288,5.67,5.12,0.5499999999999998,0.46999999999999975,11480,23258,1594,21664,19384
2017-08-06,5.354,5.5,5.3,0.20000000000000018,-0.20000000000000018,5.484,5.58,5.37,0.20999999999999996,0.0,5.324,5.41,5.28,0.1299999999999999,-0.1299999999999999,5.37,5.5,5.29,0.20999999999999996,-0.20999999999999996,7740,25874,1258,24616,-19414
2017-08-13,5.432,5.62,5.25,0.3700000000000001,-0.3700000000000001,5.482,5.62,5.4,0.21999999999999975,-0.15000000000000036,5.256,5.43,5.08,0.34999999999999964,-0.03000000000000025,5.36,5.55,5.08,0.46999999999999975,-0.2699999999999996,5552,15898,1014,14884,12034
2017-08-20,5.138,5.22,5.03,0.1899999999999995,-0.009999999999999787,5.23,5.38,5.03,0.34999999999999964,0.13999999999999968,5.004,5.2,4.85,0.35000000000000053,-0.11000000000000032,5.12,5.38,4.97,0.41000000000000014,0.16000000000000014,10602,28016,528,27488,8132
2017-08-27,5.378,5.47,5.23,0.23999999999999932,0.03000000000000025,5.474,5.5,5.46,0.040000000000000036,0.03000000000000025,5.33,5.45,5.23,0.21999999999999975,0.08000000000000007,5.382000000000001,5.45,5.28,0.16999999999999993,0.1200000000000001,3387,5024,1180,3844,1290
2017-09-03,5.3925,5.47,5.3,0.16999999999999993,-0.15000000000000036,5.4475,5.48,5.39,0.09000000000000075,-0.09000000000000075,5.324999999999999,5.39,5.26,0.1299999999999999,-0.08999999999999986,5.37,5.44,5.26,0.1800000000000006,0.0,4680,10936,728,10208,-2402
2017-09-10,5.396,5.44,5.33,0.11000000000000032,0.08000000000000007,5.4319999999999995,5.47,5.33,0.13999999999999968,0.13999999999999968,5.396,5.44,5.33,0.11000000000000032,0.08000000000000007,5.4319999999999995,5.47,5.33,0.13999999999999968,0.13999999999999968,1191,2104,614,1490,1490
2017-09-17,5.28,5.46,5.1,0.3600000000000003,-0.3600000000000003,5.348,5.47,5.2,0.2699999999999996,-0.2699999999999996,5.2459999999999996,5.45,5.1,0.35000000000000053,-0.35000000000000053,5.286,5.45,5.1,0.35000000000000053,-0.25,5659,8860,1042,7818,610
2017-09-24,6.13,10.4,4.8,5.6000000000000005,-5.6000000000000005,6.2700000000000005,10.4,4.95,5.45,-5.45,6.104,10.4,4.67,5.73,-5.73,6.192,10.4,4.81,5.590000000000001,-5.590000000000001,23776,83278,0,83278,83278
2017-10-01,4.888,5.11,4.75,0.3600000000000003,0.0,4.954,5.11,4.85,0.2600000000000007,-0.10000000000000053,4.736,4.78,4.65,0.1299999999999999,0.0,4.842,4.95,4.78,0.16999999999999993,-0.1200000000000001,17576,51296,2348,48948,3766
2017-10-08,4.796,4.85,4.75,0.09999999999999964,-0.03000000000000025,4.876,4.92,4.83,0.08999999999999986,0.07000000000000028,4.764,4.85,4.64,0.20999999999999996,-0.1900000000000004,4.828,4.88,4.75,0.1299999999999999,-0.09999999999999964,11224,32472,4820,27652,27652
