Date,CPLPStock_Open_average,CPLPStock_Open_max,CPLPStock_Open_min,CPLPStock_Open_volatility,CPLPStock_Open_change,CPLPStock_High_average,CPLPStock_High_max,CPLPStock_High_min,CPLPStock_High_volatility,CPLPStock_High_change,CPLPStock_Low_average,CPLPStock_Low_max,CPLPStock_Low_min,CPLPStock_Low_volatility,CPLPStock_Low_change,CPLPStock_Close_average,CPLPStock_Close_max,CPLPStock_Close_min,CPLPStock_Close_volatility,CPLPStock_Close_change,CPLPStock_Volume_average,CPLPStock_Volume_max,CPLPStock_Volume_min,CPLPStock_Volume_volatility,CPLPStock_Volume_change
2016-01-03,5.138,5.43,4.81,0.6200000000000001,-0.6200000000000001,5.2059999999999995,5.5,4.97,0.5300000000000002,-0.5300000000000002,4.91,5.13,4.65,0.47999999999999954,-0.4400000000000004,4.994,5.25,4.69,0.5599999999999996,-0.5099999999999998,700890,1111055,473841,637214,-9595
2016-01-10,4.236,4.75,3.75,1.0,-1.0,4.338,4.85,3.9,0.9499999999999997,-0.9499999999999997,3.944,4.42,3.64,0.7799999999999998,-0.7799999999999998,4.056,4.51,3.73,0.7799999999999998,-0.7799999999999998,951175,1304357,540416,763941,528940
2016-01-17,3.845,4.12,3.42,0.7000000000000002,0.06000000000000005,4.13,4.48,3.89,0.5900000000000003,0.31000000000000005,3.52,3.9,3.2,0.6999999999999997,0.6499999999999999,3.7649999999999997,4.01,3.55,0.45999999999999996,0.45999999999999996,1956226,2453732,1251274,1202458,-750532
2016-01-24,4.184,4.41,4.0,0.41000000000000014,0.3700000000000001,4.372,4.61,4.17,0.4400000000000004,0.39000000000000057,4.104,4.31,3.91,0.39999999999999947,0.39999999999999947,4.258,4.58,3.98,0.6000000000000001,0.6000000000000001,712659,966801,509459,457342,332647
2016-01-31,4.28,4.65,3.86,0.7900000000000005,-0.7000000000000002,4.34,4.76,3.95,0.8099999999999996,-0.8099999999999996,4.048,4.43,3.81,0.6199999999999997,-0.6099999999999999,4.138,4.67,3.82,0.8500000000000001,-0.8199999999999998,1086303,1798357,433367,1364990,-837537
2016-02-07,3.406,3.84,3.09,0.75,-0.4299999999999997,3.466,3.84,3.29,0.5499999999999998,-0.4299999999999997,3.126,3.26,3.01,0.25,-0.04999999999999982,3.298,3.48,3.2,0.2799999999999998,-0.1499999999999999,1323244,2604676,768746,1835930,-591084
2016-02-14,3.56,3.77,3.37,0.3999999999999999,0.1200000000000001,3.74,3.89,3.55,0.3400000000000003,-0.3400000000000003,3.4025,3.48,3.3,0.18000000000000016,-0.07000000000000028,3.5300000000000002,3.62,3.36,0.26000000000000023,-0.26000000000000023,670988,1005384,430141,575243,-381266
2016-02-21,3.381666666666667,3.55,3.22,0.3299999999999996,-0.1499999999999999,3.4333333333333336,3.56,3.31,0.25,-0.25,3.25,3.41,3.12,0.29000000000000004,-0.10000000000000009,3.34,3.51,3.26,0.25,-0.19999999999999973,560345,707741,448126,259615,-31029
2016-02-28,3.456,3.5,3.38,0.1200000000000001,0.1200000000000001,3.568,3.65,3.5,0.1499999999999999,0.040000000000000036,3.388,3.48,3.31,0.16999999999999993,-0.009999999999999787,3.462,3.63,3.35,0.2799999999999998,0.0,904582,1959525,507999,1451526,1191419
2016-03-06,3.166,3.22,3.05,0.17000000000000037,-0.17000000000000037,3.246,3.34,3.19,0.1499999999999999,-0.1499999999999999,3.022,3.11,2.9,0.20999999999999996,-0.19999999999999973,3.07,3.17,2.94,0.22999999999999998,-0.18999999999999995,1795353,2268164,1269529,998635,-109113
2016-03-13,2.72,2.95,2.52,0.43000000000000016,-0.06000000000000005,2.864,3.12,2.67,0.4500000000000002,0.16000000000000014,2.604,2.85,2.5,0.3500000000000001,0.3400000000000003,2.69,2.97,2.51,0.4600000000000004,0.4600000000000004,2757073,4924950,1266629,3658321,764372
2016-03-20,3.025,3.15,2.96,0.18999999999999995,-0.03000000000000025,3.12,3.17,3.06,0.10999999999999988,0.029999999999999805,2.8975,2.96,2.81,0.1499999999999999,-0.08999999999999986,3.0475000000000003,3.14,2.99,0.1499999999999999,0.06000000000000005,1013355,1508039,782840,725199,-725199
2016-03-27,3.07,3.19,2.93,0.2599999999999998,0.10000000000000009,3.166,3.3,3.02,0.2799999999999998,0.16999999999999993,2.984,3.08,2.89,0.18999999999999995,0.16999999999999993,3.0820000000000003,3.23,2.91,0.31999999999999984,0.31999999999999984,877248,994812,620707,374105,-169062
2016-04-03,3.254,3.3,3.21,0.08999999999999986,-0.020000000000000018,3.338,3.38,3.25,0.1299999999999999,0.009999999999999787,3.194,3.23,3.15,0.08000000000000007,0.029999999999999805,3.242,3.29,3.18,0.10999999999999988,0.029999999999999805,637685,912996,423030,489966,248408
2016-04-10,3.5100000000000002,3.66,3.29,0.3700000000000001,0.31999999999999984,3.618,3.7,3.52,0.18000000000000016,0.029999999999999805,3.414,3.53,3.28,0.25,0.16000000000000014,3.5140000000000002,3.6,3.41,0.18999999999999995,0.040000000000000036,860704,1055315,669236,386079,-237924
2016-04-17,3.616,3.86,3.4,0.45999999999999996,0.45999999999999996,3.762,3.96,3.54,0.41999999999999993,0.31999999999999984,3.504,3.71,3.34,0.3700000000000001,0.3700000000000001,3.602,3.77,3.44,0.33000000000000007,0.2999999999999998,1214638,1580025,1008585,571440,258217
2016-04-24,2.888,3.87,2.49,1.38,-1.19,3.086,3.9,2.76,1.1400000000000001,-1.06,2.8040000000000003,3.7,2.41,1.29,-1.02,2.958,3.83,2.69,1.1400000000000001,-1.0300000000000002,3823955,10857410,1465960,9391450,267092
2016-05-01,2.684,2.84,2.56,0.2799999999999998,-0.23999999999999977,2.7359999999999998,2.84,2.65,0.18999999999999995,-0.18999999999999995,2.586,2.67,2.53,0.14000000000000012,-0.14000000000000012,2.638,2.73,2.59,0.14000000000000012,-0.14000000000000012,1003034,1418285,534478,883807,-222462
2016-05-08,2.636,2.69,2.59,0.10000000000000009,0.020000000000000018,2.686,2.74,2.63,0.11000000000000032,0.0,2.572,2.6,2.54,0.06000000000000005,0.020000000000000018,2.62,2.66,2.58,0.08000000000000007,-0.020000000000000018,698867,951187,359113,592074,-592074
2016-05-15,2.624,2.66,2.58,0.08000000000000007,0.06000000000000005,2.676,2.73,2.63,0.10000000000000009,-0.010000000000000231,2.57,2.61,2.53,0.08000000000000007,0.0,2.61,2.63,2.56,0.06999999999999984,0.009999999999999787,745276,1000368,531911,468457,-168739
2016-05-22,2.606,2.64,2.57,0.07000000000000028,-0.020000000000000018,2.676,2.79,2.62,0.16999999999999993,0.16000000000000014,2.572,2.6,2.55,0.050000000000000266,0.040000000000000036,2.632,2.78,2.56,0.21999999999999975,0.19999999999999973,614780,913867,447086,466781,422157
2016-05-29,2.985,3.16,2.78,0.38000000000000034,0.38000000000000034,3.1075,3.17,3.05,0.1200000000000001,0.10999999999999988,2.92,3.0,2.77,0.22999999999999998,0.20000000000000018,3.0225,3.14,2.94,0.20000000000000018,0.050000000000000266,978612,1728778,660108,1068670,-885401
2016-06-05,3.046,3.1,2.98,0.1200000000000001,0.1200000000000001,3.126,3.14,3.11,0.03000000000000025,0.020000000000000018,2.9979999999999998,3.01,2.97,0.03999999999999959,0.03999999999999959,3.056,3.1,3.02,0.08000000000000007,-0.040000000000000036,841895,1153195,484041,669154,27408
2016-06-12,2.958,3.04,2.9,0.14000000000000012,-0.14000000000000012,3.05,3.09,3.01,0.08000000000000007,0.020000000000000018,2.916,2.95,2.9,0.050000000000000266,-0.03000000000000025,2.974,3.0,2.95,0.04999999999999982,-0.040000000000000036,1208538,2716522,743309,1973213,1640994
2016-06-19,3.032,3.08,3.0,0.08000000000000007,-0.009999999999999787,3.12,3.25,3.05,0.20000000000000018,0.16999999999999993,2.998,3.06,2.96,0.10000000000000009,-0.040000000000000036,3.062,3.12,3.01,0.11000000000000032,0.10000000000000009,712925,1136192,294301,841891,653870
2016-06-26,2.988,3.06,2.92,0.14000000000000012,-0.10999999999999988,3.056,3.12,3.02,0.10000000000000009,-0.07000000000000028,2.936,2.97,2.91,0.06000000000000005,0.040000000000000036,2.968,3.0,2.91,0.08999999999999986,0.08000000000000007,664722,1199102,334042,865060,-865060
2016-07-03,2.87,2.97,2.82,0.15000000000000036,-0.15000000000000036,2.915,2.97,2.88,0.0900000000000003,-0.07000000000000028,2.795,2.82,2.77,0.04999999999999982,0.0,2.8375,2.87,2.8,0.07000000000000028,0.0,774104,1044861,471091,573770,-573231
2016-07-10,2.966,3.05,2.89,0.1599999999999997,0.1599999999999997,3.102,3.46,2.96,0.5,0.5,2.95,3.04,2.88,0.16000000000000014,0.16000000000000014,3.048,3.41,2.88,0.5300000000000002,0.5300000000000002,809866,2018248,316756,1701492,1586786
2016-07-17,3.8320000000000003,3.99,3.5,0.4900000000000002,0.4900000000000002,3.968,4.05,3.77,0.2799999999999998,0.22999999999999998,3.734,3.86,3.49,0.36999999999999966,0.3599999999999999,3.866,3.95,3.67,0.28000000000000025,0.26000000000000023,1984347,3210144,782206,2427938,-2427938
2016-07-24,3.854,3.91,3.75,0.16000000000000014,-0.16000000000000014,3.906,3.95,3.82,0.13000000000000034,-0.13000000000000034,3.75,3.84,3.53,0.31000000000000005,-0.27,3.84,3.9,3.77,0.1299999999999999,-0.1299999999999999,820702,1516347,355913,1160434,716601
2016-07-31,3.5420000000000003,3.75,3.43,0.31999999999999984,-0.31999999999999984,3.61,3.79,3.49,0.2999999999999998,-0.2999999999999998,3.452,3.58,3.38,0.20000000000000018,-0.16999999999999993,3.508,3.62,3.44,0.18000000000000016,-0.16000000000000014,841903,1139272,642379,496893,-408197
2016-08-07,3.428,3.48,3.35,0.1299999999999999,-0.06999999999999984,3.48,3.55,3.41,0.13999999999999968,-0.1299999999999999,3.376,3.45,3.32,0.13000000000000034,-0.0900000000000003,3.418,3.48,3.35,0.1299999999999999,-0.06999999999999984,537383,674811,399646,275165,-160543
