Date,WisdomTree International High Dividend_etf_Open_average,WisdomTree International High Dividend_etf_Open_max,WisdomTree International High Dividend_etf_Open_min,WisdomTree International High Dividend_etf_Open_volatility,WisdomTree International High Dividend_etf_Open_change,WisdomTree International High Dividend_etf_High_average,WisdomTree International High Dividend_etf_High_max,WisdomTree International High Dividend_etf_High_min,WisdomTree International High Dividend_etf_High_volatility,WisdomTree International High Dividend_etf_High_change,WisdomTree International High Dividend_etf_Low_average,WisdomTree International High Dividend_etf_Low_max,WisdomTree International High Dividend_etf_Low_min,WisdomTree International High Dividend_etf_Low_volatility,WisdomTree International High Dividend_etf_Low_change,WisdomTree International High Dividend_etf_Close_average,WisdomTree International High Dividend_etf_Close_max,WisdomTree International High Dividend_etf_Close_min,WisdomTree International High Dividend_etf_Close_volatility,WisdomTree International High Dividend_etf_Close_change
2016-08-28,38.58,38.58,38.58,0.0,0.0,38.65,38.65,38.65,0.0,0.0,38.48,38.48,38.48,0.0,0.0,38.65,38.65,38.65,0.0,0.0
2016-09-04,38.83,38.83,38.83,0.0,0.0,38.83,38.83,38.83,0.0,0.0,38.27,38.27,38.27,0.0,0.0,38.27,38.27,38.27,0.0,0.0
2016-09-11,37.36,37.36,37.36,0.0,0.0,37.36,37.36,37.36,0.0,0.0,37.14,37.14,37.14,0.0,0.0,37.29,37.29,37.29,0.0,0.0
2016-09-18,38.26,38.26,38.26,0.0,0.0,38.45,38.45,38.45,0.0,0.0,38.26,38.26,38.26,0.0,0.0,38.3,38.3,38.3,0.0,0.0
2016-09-25,37.89,37.89,37.89,0.0,0.0,38.24,38.24,38.24,0.0,0.0,37.87,37.87,37.87,0.0,0.0,38.24,38.24,38.24,0.0,0.0
2016-10-02,37.81,37.81,37.81,0.0,0.0,37.91,37.91,37.91,0.0,0.0,37.57,37.57,37.57,0.0,0.0,37.91,37.91,37.91,0.0,0.0
2016-10-09,37.55,37.55,37.55,0.0,0.0,37.61,37.61,37.61,0.0,0.0,37.34,37.34,37.34,0.0,0.0,37.34,37.34,37.34,0.0,0.0
2016-10-16,37.41,37.41,37.41,0.0,0.0,37.72,37.72,37.72,0.0,0.0,37.41,37.41,37.41,0.0,0.0,37.68,37.68,37.68,0.0,0.0
2016-10-23,37.3,37.3,37.3,0.0,0.0,37.61,37.61,37.61,0.0,0.0,37.3,37.3,37.3,0.0,0.0,37.52,37.52,37.52,0.0,0.0
2016-10-30,36.81,36.81,36.81,0.0,0.0,36.88,36.88,36.88,0.0,0.0,36.7,36.7,36.7,0.0,0.0,36.7,36.7,36.7,0.0,0.0
2016-11-06,37.28,37.28,37.28,0.0,0.0,37.28,37.28,37.28,0.0,0.0,36.98,36.98,36.98,0.0,0.0,37.2,37.2,37.2,0.0,0.0
2016-11-13,36.58,36.58,36.58,0.0,0.0,36.74,36.74,36.74,0.0,0.0,36.45,36.45,36.45,0.0,0.0,36.5,36.5,36.5,0.0,0.0
2016-11-20,37.06,37.06,37.06,0.0,0.0,37.08,37.08,37.08,0.0,0.0,37.0,37.0,37.0,0.0,0.0,37.04,37.04,37.04,0.0,0.0
2016-11-27,37.03,37.03,37.03,0.0,0.0,37.21,37.21,37.21,0.0,0.0,37.02,37.02,37.02,0.0,0.0,37.1,37.1,37.1,0.0,0.0
2016-12-04,38.36,38.36,38.36,0.0,0.0,38.57,38.57,38.57,0.0,0.0,38.28,38.28,38.28,0.0,0.0,38.56,38.56,38.56,0.0,0.0
2016-12-11,38.22,38.22,38.22,0.0,0.0,38.36,38.36,38.36,0.0,0.0,38.15,38.15,38.15,0.0,0.0,38.25,38.25,38.25,0.0,0.0
2016-12-18,37.86,37.86,37.86,0.0,0.0,37.97,37.97,37.97,0.0,0.0,37.78,37.78,37.78,0.0,0.0,37.92,37.92,37.92,0.0,0.0
2016-12-25,38.32,38.32,38.32,0.0,0.0,38.32,38.32,38.32,0.0,0.0,38.0,38.0,38.0,0.0,0.0,38.11,38.11,38.11,0.0,0.0
2017-01-01,38.89,38.89,38.89,0.0,0.0,38.99,38.99,38.99,0.0,0.0,38.82,38.82,38.82,0.0,0.0,38.91,38.91,38.91,0.0,0.0
2017-01-08,39.18,39.18,39.18,0.0,0.0,39.27,39.27,39.27,0.0,0.0,39.12,39.12,39.12,0.0,0.0,39.24,39.24,39.24,0.0,0.0
2017-01-15,38.9,38.9,38.9,0.0,0.0,38.98,38.98,38.98,0.0,0.0,38.84,38.84,38.84,0.0,0.0,38.92,38.92,38.92,0.0,0.0
2017-01-22,39.26,39.26,39.26,0.0,0.0,39.31,39.31,39.31,0.0,0.0,39.16,39.16,39.16,0.0,0.0,39.24,39.24,39.24,0.0,0.0
2017-01-29,39.28,39.28,39.28,0.0,0.0,39.34,39.34,39.34,0.0,0.0,39.15,39.15,39.15,0.0,0.0,39.28,39.28,39.28,0.0,0.0
2017-02-05,39.02,39.02,39.02,0.0,0.0,39.28,39.28,39.28,0.0,0.0,38.98,38.98,38.98,0.0,0.0,39.17,39.17,39.17,0.0,0.0
2017-02-12,39.32,39.32,39.32,0.0,0.0,39.42,39.42,39.42,0.0,0.0,39.26,39.26,39.26,0.0,0.0,39.35,39.35,39.35,0.0,0.0
2017-02-19,39.07,39.07,39.07,0.0,0.0,39.19,39.19,39.19,0.0,0.0,39.06,39.06,39.06,0.0,0.0,39.16,39.16,39.16,0.0,0.0
2017-02-26,39.71,39.71,39.71,0.0,0.0,39.86,39.86,39.86,0.0,0.0,39.58,39.58,39.58,0.0,0.0,39.86,39.86,39.86,0.0,0.0
2017-03-05,39.84,39.84,39.84,0.0,0.0,39.9,39.9,39.9,0.0,0.0,39.67,39.67,39.67,0.0,0.0,39.9,39.9,39.9,0.0,0.0
2017-03-12,40.57,40.57,40.57,0.0,0.0,40.65,40.65,40.65,0.0,0.0,40.49,40.49,40.49,0.0,0.0,40.59,40.59,40.59,0.0,0.0
2017-03-19,40.36,40.36,40.36,0.0,0.0,40.54,40.54,40.54,0.0,0.0,40.34,40.34,40.34,0.0,0.0,40.48,40.48,40.48,0.0,0.0
2017-03-26,40.42,40.42,40.42,0.0,0.0,40.65,40.65,40.65,0.0,0.0,40.41,40.41,40.41,0.0,0.0,40.6,40.6,40.6,0.0,0.0
2017-04-02,40.11,40.11,40.11,0.0,0.0,40.28,40.28,40.28,0.0,0.0,40.08,40.08,40.08,0.0,0.0,40.11,40.11,40.11,0.0,0.0
2017-04-09,40.0,40.0,40.0,0.0,0.0,40.09,40.09,40.09,0.0,0.0,39.83,39.83,39.83,0.0,0.0,39.83,39.83,39.83,0.0,0.0
2017-04-16,39.99,39.99,39.99,0.0,0.0,39.99,39.99,39.99,0.0,0.0,39.8,39.8,39.8,0.0,0.0,39.97,39.97,39.97,0.0,0.0
2017-04-23,41.1,41.1,41.1,0.0,0.0,41.22,41.22,41.22,0.0,0.0,41.05,41.05,41.05,0.0,0.0,41.14,41.14,41.14,0.0,0.0
2017-04-30,41.69,41.69,41.69,0.0,0.0,42.2,42.2,42.2,0.0,0.0,41.69,41.69,41.69,0.0,0.0,42.19,42.19,42.19,0.0,0.0
2017-05-07,41.87,41.87,41.87,0.0,0.0,42.08,42.08,42.08,0.0,0.0,41.85,41.85,41.85,0.0,0.0,42.05,42.05,42.05,0.0,0.0
2017-05-14,42.52,42.52,42.52,0.0,0.0,42.79,42.79,42.79,0.0,0.0,42.52,42.52,42.52,0.0,0.0,42.73,42.73,42.73,0.0,0.0
2017-05-21,42.56,42.56,42.56,0.0,0.0,42.66,42.66,42.66,0.0,0.0,42.52,42.52,42.52,0.0,0.0,42.61,42.61,42.61,0.0,0.0
2017-05-28,42.98,42.98,42.98,0.0,0.0,43.17,43.17,43.17,0.0,0.0,42.94,42.94,42.94,0.0,0.0,43.12,43.12,43.12,0.0,0.0
2017-06-04,42.63,42.63,42.63,0.0,0.0,42.8,42.8,42.8,0.0,0.0,42.53,42.53,42.53,0.0,0.0,42.65,42.65,42.65,0.0,0.0
2017-06-11,42.51,42.51,42.51,0.0,0.0,42.58,42.58,42.58,0.0,0.0,42.33,42.33,42.33,0.0,0.0,42.58,42.58,42.58,0.0,0.0
2017-06-18,42.16,42.16,42.16,0.0,0.0,42.27,42.27,42.27,0.0,0.0,42.14,42.14,42.14,0.0,0.0,42.24,42.24,42.24,0.0,0.0
2017-06-25,41.84,41.84,41.84,0.0,0.0,41.85,41.85,41.85,0.0,0.0,41.55,41.55,41.55,0.0,0.0,41.75,41.75,41.75,0.0,0.0
2017-07-02,41.55,41.55,41.55,0.0,0.0,41.7,41.7,41.7,0.0,0.0,41.5,41.5,41.5,0.0,0.0,41.68,41.68,41.68,0.0,0.0
2017-07-09,42.44,42.44,42.44,0.0,0.0,42.59,42.59,42.59,0.0,0.0,42.37,42.37,42.37,0.0,0.0,42.58,42.58,42.58,0.0,0.0
2017-07-16,42.62,42.62,42.62,0.0,0.0,42.69,42.69,42.69,0.0,0.0,42.52,42.52,42.52,0.0,0.0,42.67,42.67,42.67,0.0,0.0
2017-07-23,42.78,42.78,42.78,0.0,0.0,43.03,43.03,43.03,0.0,0.0,42.78,42.78,42.78,0.0,0.0,43.01,43.01,43.01,0.0,0.0
2017-07-30,43.44,43.44,43.44,0.0,0.0,43.44,43.44,43.44,0.0,0.0,43.22,43.22,43.22,0.0,0.0,43.39,43.39,43.39,0.0,0.0
2017-08-06,42.6,42.6,42.6,0.0,0.0,42.69,42.69,42.69,0.0,0.0,42.52,42.52,42.52,0.0,0.0,42.69,42.69,42.69,0.0,0.0
2017-08-13,42.53,42.53,42.53,0.0,0.0,42.67,42.67,42.67,0.0,0.0,42.44,42.44,42.44,0.0,0.0,42.59,42.59,42.59,0.0,0.0
2017-08-20,42.84,42.84,42.84,0.0,0.0,43.04,43.04,43.04,0.0,0.0,42.83,42.83,42.83,0.0,0.0,42.95,42.95,42.95,0.0,0.0
2017-08-27,43.15,43.15,43.15,0.0,0.0,43.15,43.15,43.15,0.0,0.0,43.03,43.03,43.03,0.0,0.0,43.09,43.09,43.09,0.0,0.0
2017-09-03,43.51,43.51,43.51,0.0,0.0,43.54,43.54,43.54,0.0,0.0,43.38,43.38,43.38,0.0,0.0,43.38,43.38,43.38,0.0,0.0
2017-09-10,43.75,43.75,43.75,0.0,0.0,43.83,43.83,43.83,0.0,0.0,43.73,43.73,43.73,0.0,0.0,43.76,43.76,43.76,0.0,0.0
2017-09-17,44.1,44.1,44.1,0.0,0.0,44.13,44.13,44.13,0.0,0.0,44.0,44.0,44.0,0.0,0.0,44.04,44.04,44.04,0.0,0.0
2017-09-24,43.58,43.58,43.58,0.0,0.0,43.79,43.79,43.79,0.0,0.0,43.52,43.52,43.52,0.0,0.0,43.77,43.77,43.77,0.0,0.0
2017-10-01,43.43,43.43,43.43,0.0,0.0,43.53,43.53,43.53,0.0,0.0,43.34,43.34,43.34,0.0,0.0,43.47,43.47,43.47,0.0,0.0
2017-10-08,44.19,44.19,44.19,0.0,0.0,44.21,44.21,44.21,0.0,0.0,44.12,44.12,44.12,0.0,0.0,44.13,44.13,44.13,0.0,0.0
2017-10-15,44.08,44.08,44.08,0.0,0.0,44.08,44.08,44.08,0.0,0.0,43.95,43.95,43.95,0.0,0.0,43.99,43.99,43.99,0.0,0.0
2017-10-22,43.53,43.53,43.53,0.0,0.0,43.59,43.59,43.59,0.0,0.0,43.39,43.39,43.39,0.0,0.0,43.59,43.59,43.59,0.0,0.0
2017-10-29,43.99,43.99,43.99,0.0,0.0,43.99,43.99,43.99,0.0,0.0,43.83,43.83,43.83,0.0,0.0,43.98,43.98,43.98,0.0,0.0
2017-11-05,43.75,43.75,43.75,0.0,0.0,43.75,43.75,43.75,0.0,0.0,43.57,43.57,43.57,0.0,0.0,43.65,43.65,43.65,0.0,0.0
2017-11-12,43.24,43.24,43.24,0.0,0.0,43.28,43.28,43.28,0.0,0.0,43.14,43.14,43.14,0.0,0.0,43.2,43.2,43.2,0.0,0.0
2017-11-19,44.09,44.09,44.09,0.0,0.0,44.09,44.09,44.09,0.0,0.0,43.97,43.97,43.97,0.0,0.0,44.03,44.03,44.03,0.0,0.0
2017-11-26,44.01,44.01,44.01,0.0,0.0,44.08,44.08,44.08,0.0,0.0,43.89,43.89,43.89,0.0,0.0,44.03,44.03,44.03,0.0,0.0
2017-12-03,43.78,43.78,43.78,0.0,0.0,43.86,43.86,43.86,0.0,0.0,43.72,43.72,43.72,0.0,0.0,43.86,43.86,43.86,0.0,0.0
2017-12-10,43.89,43.89,43.89,0.0,0.0,43.95,43.95,43.95,0.0,0.0,43.77,43.77,43.77,0.0,0.0,43.9,43.9,43.9,0.0,0.0
2017-12-17,44.43,44.43,44.43,0.0,0.0,44.48,44.48,44.48,0.0,0.0,44.36,44.36,44.36,0.0,0.0,44.48,44.48,44.48,0.0,0.0
2017-12-24,44.62,44.62,44.62,0.0,0.0,44.62,44.62,44.62,0.0,0.0,44.39,44.39,44.39,0.0,0.0,44.39,44.39,44.39,0.0,0.0
2017-12-31,45.54,45.54,45.54,0.0,0.0,45.75,45.75,45.75,0.0,0.0,45.5,45.5,45.5,0.0,0.0,45.69,45.69,45.69,0.0,0.0
