Date,WEC_stock_Open_average,WEC_stock_Open_max,WEC_stock_Open_min,WEC_stock_Open_volatility,WEC_stock_Open_change,WEC_stock_High_average,WEC_stock_High_max,WEC_stock_High_min,WEC_stock_High_volatility,WEC_stock_High_change,WEC_stock_Low_average,WEC_stock_Low_max,WEC_stock_Low_min,WEC_stock_Low_volatility,WEC_stock_Low_change,WEC_stock_Close_average,WEC_stock_Close_max,WEC_stock_Close_min,WEC_stock_Close_volatility,WEC_stock_Close_change,WEC_stock_Volume_average,WEC_stock_Volume_max,WEC_stock_Volume_min,WEC_stock_Volume_volatility,WEC_stock_Volume_change
2016-01-03,51.33,51.79,50.93,0.8599999999999994,0.8599999999999994,51.87,52.16,51.32,0.8399999999999963,0.8399999999999963,50.961999999999996,51.37,50.44,0.9299999999999997,0.8399999999999963,51.622,51.87,51.32,0.5499999999999972,0.14999999999999858,1920786,2421124,1507947,913177,27734
2016-01-10,51.948,52.22,51.75,0.46999999999999886,0.46999999999999886,52.618,53.4,52.12,1.2800000000000011,0.730000000000004,51.532000000000004,52.02,51.02,1.0,0.480000000000004,52.206,53.0,51.55,1.4500000000000028,0.8599999999999994,2304181,3495864,1688921,1806943,735911
2016-01-17,53.12,53.82,52.75,1.0700000000000003,-0.1599999999999966,53.9675,54.35,53.57,0.7800000000000011,-0.6300000000000026,52.4125,52.65,52.01,0.6400000000000006,-0.25,53.305,54.19,52.47,1.7199999999999989,-0.5700000000000003,3173782,3583880,2685758,898122,-898122
2016-01-24,53.838,55.25,53.36,1.8900000000000006,1.6099999999999994,54.628,55.72,53.75,1.9699999999999989,1.9699999999999989,53.416000000000004,54.92,52.95,1.9699999999999989,1.9100000000000037,54.116,55.23,53.21,2.019999999999996,2.019999999999996,2413026,2736399,2158656,577743,577743
2016-01-31,55.912,56.4,55.19,1.2100000000000009,0.8300000000000054,56.802,57.17,56.15,1.0200000000000031,0.5799999999999983,55.556,56.21,54.85,1.3599999999999994,0.36999999999999744,56.464,57.05,56.09,0.9599999999999937,0.9599999999999937,2540667,2758035,2112829,645206,32421
2016-02-07,56.674,57.23,55.77,1.4599999999999937,-1.3899999999999935,57.205999999999996,58.15,56.12,2.030000000000001,-2.030000000000001,55.934,57.06,54.93,2.1300000000000026,-1.6700000000000017,56.54,57.46,55.67,1.7899999999999991,-1.7899999999999991,2357366,3146701,1475499,1671202,-1671202
2016-02-14,55.9375,56.63,55.43,1.2000000000000028,0.6400000000000006,56.4075,56.94,55.79,1.1499999999999986,0.9199999999999946,55.239999999999995,55.98,54.73,1.25,1.25,56.1,56.61,55.53,1.0799999999999983,0.8000000000000043,1746854,2071172,1435261,635911,-303051
2016-02-21,57.282,57.81,56.83,0.980000000000004,0.980000000000004,57.666,58.09,57.15,0.9400000000000048,0.8100000000000023,56.668,57.36,56.14,1.2199999999999989,-0.21000000000000085,57.252,57.98,56.44,1.5399999999999991,-0.6600000000000037,1499086,1898938,1225163,673775,115341
2016-02-28,56.362,56.79,56.07,0.7199999999999989,-0.22999999999999687,56.822,57.14,56.39,0.75,0.060000000000002274,55.641999999999996,56.3,54.85,1.4499999999999957,-0.4399999999999977,56.488,57.04,56.23,0.8100000000000023,0.6899999999999977,1841266,2340745,1317808,1022937,-554683
2016-03-06,57.576,58.34,56.82,1.5200000000000031,1.5200000000000031,58.11,58.55,57.09,1.4599999999999937,1.4499999999999957,57.256,57.91,56.55,1.3599999999999994,1.3599999999999994,57.766,58.15,56.91,1.240000000000002,1.240000000000002,2109324,2664706,1770736,893970,-749780
2016-03-13,58.432,59.18,57.89,1.2899999999999991,1.2299999999999969,58.922,59.47,58.33,1.1400000000000006,1.1099999999999994,58.044000000000004,58.62,57.59,1.029999999999994,0.8599999999999994,58.572,59.2,58.05,1.1500000000000057,0.45000000000000284,2327915,4525911,1718491,2807420,2807420
2016-03-20,58.4875,58.67,58.29,0.38000000000000256,0.3200000000000003,59.03,59.22,58.85,0.36999999999999744,0.36999999999999744,58.152499999999996,58.61,57.87,0.740000000000002,0.740000000000002,58.63,58.89,58.24,0.6499999999999986,0.3299999999999983,1661560,2120244,1101922,1018322,-1018322
2016-03-27,59.374,59.85,58.84,1.009999999999998,0.8500000000000014,59.836,60.24,59.38,0.8599999999999994,0.8599999999999994,58.998,59.29,58.58,0.7100000000000009,0.6900000000000048,59.584,60.07,58.68,1.3900000000000006,1.2899999999999991,1549931,2400797,945458,1455339,1455339
2016-04-03,59.26,60.01,58.56,1.4499999999999957,-1.0499999999999972,59.638,60.32,59.05,1.2700000000000031,-0.8400000000000034,58.815999999999995,59.29,58.41,0.8800000000000026,-0.39000000000000057,59.147999999999996,60.11,58.81,1.2999999999999972,-1.1799999999999997,1905316,3575193,1290417,2284776,-386234
2016-04-10,58.772,59.18,58.43,0.75,-0.5700000000000003,59.1,59.45,58.73,0.720000000000006,-0.480000000000004,58.418,58.7,58.16,0.5400000000000063,-0.38000000000000256,58.726,59.13,58.38,0.75,0.060000000000002274,1475345,1998569,1250052,748517,-742877
2016-04-17,57.998,59.13,56.2,2.9299999999999997,-2.509999999999998,58.298,59.44,56.69,2.75,-2.450000000000003,57.166000000000004,58.71,55.46,3.25,-2.3899999999999935,57.589999999999996,59.14,55.9,3.240000000000002,-2.490000000000002,1914767,3131678,972031,2159647,1023472
2016-04-24,57.084,57.85,56.58,1.2700000000000031,1.2700000000000031,57.708,58.31,56.91,1.4000000000000057,1.4000000000000057,56.782,57.16,56.32,0.8399999999999963,0.8399999999999963,57.504,58.21,56.71,1.5,1.3900000000000006,1877321,2098336,1639239,459097,115105
2016-05-01,59.182,59.94,58.31,1.6299999999999955,1.6299999999999955,59.816,60.51,58.7,1.8099999999999952,1.2899999999999991,58.722,59.66,57.95,1.7099999999999937,0.7899999999999991,59.338,60.1,58.42,1.6799999999999997,0.8299999999999983,2220766,2610477,1719359,891118,481499
2016-05-08,59.904,60.15,59.74,0.4099999999999966,0.4099999999999966,60.268,60.43,60.13,0.29999999999999716,0.05999999999999517,59.51,59.79,59.3,0.490000000000002,0.21000000000000085,60.052,60.18,59.91,0.2700000000000031,-0.1700000000000017,2069433,2416100,1511298,904802,-904802
2016-05-15,58.949999999999996,60.04,57.65,2.3900000000000006,-1.1499999999999986,59.32,60.17,58.44,1.730000000000004,-1.490000000000002,58.153999999999996,59.29,57.25,2.039999999999999,-1.3100000000000023,58.774,60.15,57.89,2.259999999999998,-1.6400000000000006,2568726,4460613,1544194,2916419,2916419
2016-05-22,58.796,59.82,58.14,1.6799999999999997,1.1000000000000014,59.236,59.87,58.83,1.0399999999999991,1.019999999999996,58.416000000000004,59.35,57.84,1.509999999999998,1.3900000000000006,59.002,59.73,57.99,1.7399999999999949,1.7399999999999949,1429887,2009219,1014152,995067,88832
