Date,HZNPStock_Open_average,HZNPStock_Open_max,HZNPStock_Open_min,HZNPStock_Open_volatility,HZNPStock_Open_change,HZNPStock_High_average,HZNPStock_High_max,HZNPStock_High_min,HZNPStock_High_volatility,HZNPStock_High_change,HZNPStock_Low_average,HZNPStock_Low_max,HZNPStock_Low_min,HZNPStock_Low_volatility,HZNPStock_Low_change,HZNPStock_Close_average,HZNPStock_Close_max,HZNPStock_Close_min,HZNPStock_Close_volatility,HZNPStock_Close_change,HZNPStock_Volume_average,HZNPStock_Volume_max,HZNPStock_Volume_min,HZNPStock_Volume_volatility,HZNPStock_Volume_change
2016-01-03,20.704,21.32,20.06,1.2600000000000016,-0.9200000000000017,21.116,22.02,20.06,1.9600000000000009,-1.4800000000000004,19.976,21.12,18.52,2.6000000000000014,-1.8000000000000007,20.424,21.53,18.99,2.5400000000000027,-2.080000000000002,3228024,3816844,2604839,1212005,322321
2016-01-10,18.61,19.87,17.37,2.5,-1.6699999999999982,19.38,20.25,18.49,1.7600000000000016,-0.6400000000000006,17.334,18.6,16.49,2.110000000000003,-0.4200000000000017,18.326,19.21,17.45,1.7600000000000016,0.28000000000000114,4870396,5248055,4602919,645136,-498
2016-01-17,18.505,19.09,17.16,1.9299999999999997,-0.029999999999997584,19.33,19.6,18.9,0.7000000000000028,0.4200000000000017,17.6125,18.54,16.77,1.7699999999999996,1.4100000000000001,18.505,19.05,17.72,1.3300000000000018,1.1300000000000026,3959947,4944777,2401970,2542807,-2542807
2016-01-24,17.94,18.7,16.53,2.169999999999998,-2.169999999999998,18.456,19.34,17.55,1.7899999999999991,-1.7899999999999991,16.986,18.27,15.91,2.3599999999999994,-2.1099999999999994,17.662,18.56,16.46,2.099999999999998,-0.9600000000000009,3304505,4132029,2456133,1675896,826857
2016-01-31,17.082,17.58,16.58,1.0,0.22999999999999687,17.726,17.92,17.46,0.46000000000000085,-0.22000000000000242,16.354,16.85,15.57,1.2800000000000011,0.08000000000000185,17.256,17.8,16.42,1.379999999999999,-0.3200000000000003,4040980,5013170,3133638,1879532,277667
2016-02-07,16.2,16.8,15.5,1.3000000000000007,-0.23000000000000043,16.85,17.17,16.45,0.7200000000000024,0.21000000000000085,15.665999999999999,16.08,15.29,0.7899999999999991,0.3600000000000012,16.342,17.02,16.07,0.9499999999999993,0.9499999999999993,3628787,4361611,2808561,1553050,-545278
2016-02-14,18.085,18.92,17.26,1.6600000000000001,0.6699999999999982,18.6525,19.09,18.09,1.0,0.3999999999999986,17.6875,18.11,17.11,1.0,0.379999999999999,18.27,18.68,18.01,0.6699999999999982,0.259999999999998,2941290,4623912,2169353,2454559,-80097
2016-02-21,18.855,19.78,18.02,1.7600000000000016,0.7000000000000028,19.261666666666667,20.3,18.65,1.6500000000000021,0.7000000000000028,18.523333333333333,19.78,17.59,2.1900000000000013,1.3399999999999999,18.995,19.79,18.28,1.509999999999998,1.0300000000000011,3344487,5229708,2050079,3179629,1246524
2016-02-28,17.518,18.49,17.01,1.4799999999999969,-1.1099999999999994,17.802,18.49,17.2,1.2899999999999991,-0.9599999999999973,16.488,17.05,16.0,1.0500000000000007,0.5899999999999999,17.204,17.6,16.78,0.8200000000000003,-0.379999999999999,6419451,16113382,2464145,13649237,-13649237
2016-03-06,16.79,17.19,16.55,0.6400000000000006,-0.1999999999999993,17.484,18.74,16.76,1.9799999999999969,1.1499999999999986,16.25,16.61,15.83,0.7799999999999994,0.23000000000000043,17.073999999999998,18.63,16.4,2.2300000000000004,1.3000000000000007,3114095,4970017,2092907,2877110,2016499
2016-03-13,16.274,18.58,14.29,4.289999999999999,-4.289999999999999,16.502,18.88,14.54,4.34,-4.34,15.15,18.0,13.36,4.640000000000001,-4.640000000000001,15.514,18.23,14.02,4.210000000000001,-4.210000000000001,6251669,7547464,2669520,4877944,4736114
2016-03-20,15.285,16.15,14.01,2.139999999999999,2.08,16.345,16.98,15.73,1.25,0.8200000000000003,15.0475,15.85,14.01,1.8399999999999999,1.5,15.754999999999999,16.32,14.94,1.3800000000000008,1.08,4701627,6529650,3219967,3309683,-1375159
2016-03-27,16.034,16.43,15.4,1.0299999999999994,0.379999999999999,16.752,17.78,16.06,1.7200000000000024,1.490000000000002,15.67,16.25,15.07,1.1799999999999997,1.0700000000000003,16.272000000000002,17.37,15.55,1.8200000000000003,1.8200000000000003,2851820,3565687,2343352,1222335,841075
