Date,GFNStock_Open_average,GFNStock_Open_max,GFNStock_Open_min,GFNStock_Open_volatility,GFNStock_Open_change,GFNStock_High_average,GFNStock_High_max,GFNStock_High_min,GFNStock_High_volatility,GFNStock_High_change,GFNStock_Low_average,GFNStock_Low_max,GFNStock_Low_min,GFNStock_Low_volatility,GFNStock_Low_change,GFNStock_Close_average,GFNStock_Close_max,GFNStock_Close_min,GFNStock_Close_volatility,GFNStock_Close_change,GFNStock_Volume_average,GFNStock_Volume_max,GFNStock_Volume_min,GFNStock_Volume_volatility,GFNStock_Volume_change
2016-01-03,4.054,4.25,3.93,0.31999999999999984,0.11999999999999966,4.27,4.42,4.1,0.3200000000000003,-0.14000000000000057,3.99,4.04,3.93,0.10999999999999988,0.10999999999999988,4.12,4.24,4.03,0.20999999999999996,-0.20000000000000018,15466,46663,4123,42540,1439
2016-01-10,4.008,4.23,3.81,0.4200000000000004,-0.22999999999999998,4.11,4.23,3.99,0.2400000000000002,-0.10999999999999943,3.916,4.07,3.8,0.27000000000000046,-0.18000000000000016,3.984,4.23,3.84,0.39000000000000057,-0.16000000000000014,19651,35730,11161,24569,3051
2016-01-17,3.9225,4.17,3.65,0.52,0.35000000000000053,4.045,4.4,3.78,0.6200000000000006,0.5700000000000003,3.815,4.06,3.65,0.4099999999999997,0.39999999999999947,3.9025,4.14,3.67,0.46999999999999975,0.46999999999999975,8668,18921,2563,16358,-14257
2016-01-24,4.09,4.29,3.98,0.31000000000000005,-0.2400000000000002,4.252,4.35,4.0,0.34999999999999964,-0.020000000000000462,3.962,4.07,3.86,0.2100000000000004,0.020000000000000018,4.042,4.14,3.99,0.14999999999999947,-0.020000000000000462,13138,18133,7256,10877,3199
2016-01-31,3.69,3.96,3.51,0.4500000000000002,-0.33000000000000007,3.788,3.96,3.69,0.27,-0.27,3.61,3.75,3.51,0.2400000000000002,-0.20000000000000018,3.658,3.75,3.55,0.20000000000000018,-0.20000000000000018,11214,19100,5480,13620,11739
2016-02-07,3.694,4.01,3.5,0.5099999999999998,0.5099999999999998,4.016,4.1,3.9,0.19999999999999973,0.06999999999999984,3.688,3.99,3.5,0.4900000000000002,0.4900000000000002,3.938,4.06,3.72,0.3399999999999994,0.27,23265,31347,13229,18118,-4291
2016-02-14,4.0625,4.13,4.0,0.1299999999999999,0.1299999999999999,4.155,4.19,4.05,0.14000000000000057,0.14000000000000057,4.0600000000000005,4.12,4.0,0.1200000000000001,0.1200000000000001,4.1,4.14,4.01,0.1299999999999999,0.11000000000000032,9070,15330,2693,12637,-12637
2016-02-21,4.022,4.13,3.94,0.18999999999999995,-0.11000000000000032,4.092,4.16,4.02,0.14000000000000057,-0.14000000000000057,4.006,4.09,3.94,0.1499999999999999,-0.08999999999999986,4.048,4.1,4.01,0.08999999999999986,-0.08999999999999986,3960,7775,1181,6594,6487
2016-02-28,4.194,4.47,4.0,0.46999999999999975,0.3700000000000001,4.424,4.87,4.1,0.7700000000000005,0.7700000000000005,4.11,4.33,3.96,0.3700000000000001,0.3700000000000001,4.34,4.7,4.03,0.6699999999999999,0.6699999999999999,11576,18028,4278,13750,13750
2016-03-06,4.83,4.9,4.77,0.13000000000000078,0.13000000000000078,4.936,5.09,4.89,0.20000000000000018,-0.1899999999999995,4.6819999999999995,4.81,4.51,0.2999999999999998,-0.019999999999999574,4.908,5.03,4.86,0.16999999999999993,-0.1299999999999999,18938,24237,15861,8376,-5189
2016-03-13,4.922,5.06,4.79,0.2699999999999996,-0.08999999999999986,5.134,5.38,4.9,0.47999999999999954,0.08999999999999986,4.668,4.82,4.48,0.33999999999999986,-0.25,4.836,5.05,4.48,0.5699999999999994,-0.3899999999999997,34963,58110,22715,35395,29285
2016-03-20,4.625,4.74,4.51,0.23000000000000043,0.009999999999999787,4.86,5.03,4.69,0.33999999999999986,0.07999999999999918,4.5225,4.61,4.43,0.1800000000000006,-0.08000000000000007,4.6925,4.88,4.57,0.3099999999999996,0.0600000000000005,15029,19794,11209,8585,-8585
2016-03-27,4.624,4.68,4.55,0.1299999999999999,-0.07000000000000028,4.716,4.78,4.62,0.16000000000000014,-0.07000000000000028,4.528,4.56,4.48,0.07999999999999918,-0.040000000000000036,4.609999999999999,4.72,4.51,0.20999999999999996,-0.08999999999999986,4448,7327,1403,5924,2311
2016-04-03,4.564,4.68,4.49,0.1899999999999995,0.16000000000000014,4.65,4.73,4.57,0.16000000000000014,0.05000000000000071,4.51,4.64,4.45,0.1899999999999995,0.14999999999999947,4.56,4.72,4.5,0.21999999999999975,0.20000000000000018,12181,37137,4435,32702,-1274
2016-04-10,4.694,4.72,4.67,0.04999999999999982,-0.02999999999999936,4.708,4.73,4.67,0.0600000000000005,0.0,4.572,4.7,4.47,0.23000000000000043,-0.16000000000000014,4.65,4.71,4.6,0.11000000000000032,-0.11000000000000032,6338,11417,1757,9660,3655
2016-04-17,4.6,4.72,4.54,0.17999999999999972,0.13999999999999968,4.656,4.77,4.58,0.1899999999999995,0.1899999999999995,4.508,4.56,4.45,0.10999999999999943,0.04999999999999982,4.592,4.73,4.51,0.22000000000000064,0.11000000000000032,15529,22675,6678,15997,7137
2016-04-24,4.55,4.58,4.52,0.0600000000000005,-0.009999999999999787,4.64,4.75,4.58,0.16999999999999993,0.16000000000000014,4.51,4.57,4.45,0.1200000000000001,0.1200000000000001,4.588,4.74,4.51,0.23000000000000043,0.1900000000000004,5818,10347,1895,8452,4016
2016-05-01,4.54,4.66,4.33,0.33000000000000007,-0.2999999999999998,4.586,4.72,4.33,0.3899999999999997,-0.3899999999999997,4.37,4.55,4.18,0.3700000000000001,-0.3200000000000003,4.49,4.66,4.23,0.4299999999999997,-0.4299999999999997,28325,70955,4308,66647,3524
2016-05-08,4.136,4.28,4.04,0.2400000000000002,0.17000000000000082,4.28,4.42,4.12,0.2999999999999998,0.2599999999999998,4.104,4.25,4.0,0.25,0.20999999999999996,4.174,4.26,4.07,0.1899999999999995,0.1299999999999999,14038,18786,7378,11408,-3543
2016-05-15,4.316,4.52,4.07,0.4499999999999993,0.2699999999999996,4.508,4.69,4.29,0.40000000000000036,0.1900000000000004,4.24,4.35,4.07,0.27999999999999936,0.09999999999999964,4.372,4.51,4.25,0.2599999999999998,0.09999999999999964,18685,35623,8225,27398,5716
2016-05-22,4.238,4.61,3.99,0.6200000000000001,-0.6200000000000001,4.3180000000000005,4.61,4.16,0.4500000000000002,-0.3799999999999999,4.138,4.24,3.99,0.25,-0.25,4.186,4.25,4.06,0.1900000000000004,-0.10000000000000053,15360,35336,2901,32435,16195
2016-05-29,4.0925,4.11,4.08,0.03000000000000025,0.010000000000000675,4.195,4.25,4.17,0.08000000000000007,-0.08000000000000007,4.0625,4.1,4.0,0.09999999999999964,0.02999999999999936,4.1274999999999995,4.17,4.1,0.07000000000000028,0.07000000000000028,22901,51749,9056,42693,41701
2016-06-05,4.134,4.19,4.1,0.09000000000000075,0.0,4.17,4.21,4.14,0.07000000000000028,-0.05000000000000071,4.106,4.12,4.1,0.020000000000000462,0.020000000000000462,4.13,4.15,4.11,0.040000000000000036,-0.010000000000000675,11894,15602,6630,8972,-8430
2016-06-12,4.15,4.25,4.1,0.15000000000000036,0.11000000000000032,4.248,4.39,4.15,0.23999999999999932,0.16999999999999993,4.128,4.19,4.1,0.09000000000000075,0.09000000000000075,4.212,4.35,4.12,0.22999999999999954,0.0699999999999994,9571,17701,1708,15993,-7634
2016-06-19,4.324,4.41,4.21,0.20000000000000018,0.07000000000000028,4.408,4.48,4.35,0.13000000000000078,0.0,4.276,4.32,4.21,0.11000000000000032,0.07000000000000028,4.34,4.4,4.3,0.10000000000000053,-0.009999999999999787,3685,9980,604,9376,-2186
2016-06-26,4.296,4.38,4.22,0.16000000000000014,0.020000000000000462,4.324,4.38,4.28,0.09999999999999964,0.0,4.252,4.31,4.21,0.09999999999999964,0.020000000000000462,4.276,4.31,4.25,0.05999999999999961,-0.03000000000000025,2523,4532,590,3942,-650
2016-07-03,4.2425,4.26,4.22,0.040000000000000036,-0.040000000000000036,4.27,4.3,4.23,0.0699999999999994,-0.04999999999999982,4.2175,4.23,4.2,0.03000000000000025,0.0,4.2625,4.3,4.23,0.0699999999999994,-0.04999999999999982,9376,32826,0,32826,-2373
2016-07-10,4.222,4.25,4.2,0.04999999999999982,0.040000000000000036,4.244,4.25,4.23,0.019999999999999574,0.0,4.206,4.23,4.18,0.05000000000000071,0.0,4.228000000000001,4.25,4.2,0.04999999999999982,0.03000000000000025,5172,12506,77,12429,11205
2016-07-17,4.25,4.35,4.18,0.16999999999999993,0.14999999999999947,4.3020000000000005,4.44,4.23,0.20999999999999996,0.20999999999999996,4.2379999999999995,4.29,4.18,0.11000000000000032,0.08999999999999986,4.286,4.42,4.2,0.21999999999999975,0.21999999999999975,6143,8640,2449,6191,3367
2016-07-24,4.412,4.45,4.37,0.08000000000000007,0.0,4.44,4.45,4.43,0.020000000000000462,0.0,4.354,4.42,4.3,0.1200000000000001,-0.040000000000000036,4.39,4.43,4.32,0.10999999999999943,-0.10999999999999943,3175,5468,285,5183,2758
2016-07-31,4.346,4.45,4.3,0.15000000000000036,0.11000000000000032,4.382,4.45,4.32,0.1299999999999999,0.03000000000000025,4.322,4.4,4.3,0.10000000000000053,0.10000000000000053,4.368,4.4,4.32,0.08000000000000007,0.0,2760,7053,350,6703,-5303
2016-08-07,4.3374999999999995,4.35,4.31,0.040000000000000036,0.0,4.3625,4.38,4.35,0.03000000000000025,0.03000000000000025,4.307499999999999,4.31,4.3,0.009999999999999787,0.0,4.35,4.38,4.33,0.04999999999999982,0.04999999999999982,6373,15727,515,15212,5370
2016-08-14,4.359999999999999,4.42,4.3,0.1200000000000001,0.08000000000000007,4.39,4.42,4.35,0.07000000000000028,0.07000000000000028,4.327999999999999,4.39,4.3,0.08999999999999986,0.0,4.382,4.42,4.33,0.08999999999999986,0.08999999999999986,2940,5226,127,5099,2971
2016-08-21,4.3580000000000005,4.44,4.31,0.13000000000000078,0.13000000000000078,4.414000000000001,4.48,4.32,0.16000000000000014,-0.040000000000000036,4.308,4.32,4.3,0.020000000000000462,0.009999999999999787,4.384,4.45,4.32,0.1299999999999999,-0.1299999999999999,5418,18572,446,18126,-16956
2016-08-28,4.346,4.42,4.27,0.15000000000000036,0.10000000000000053,4.38,4.46,4.27,0.1900000000000004,0.13000000000000078,4.29,4.36,4.23,0.1299999999999999,0.0699999999999994,4.334,4.42,4.26,0.16000000000000014,0.04999999999999982,4175,8312,827,7485,986
2016-09-04,4.3575,4.39,4.32,0.0699999999999994,0.020000000000000462,4.42,4.45,4.39,0.0600000000000005,-0.05000000000000071,4.2625,4.3,4.22,0.08000000000000007,0.07000000000000028,4.3625,4.39,4.34,0.04999999999999982,-0.04999999999999982,9142,13911,3966,9945,-8771
2016-09-11,4.408,4.67,4.22,0.4500000000000002,0.4500000000000002,4.5360000000000005,4.78,4.35,0.4300000000000006,0.34999999999999964,4.34,4.45,4.22,0.23000000000000043,0.16999999999999993,4.44,4.67,4.33,0.33999999999999986,0.02999999999999936,22004,51426,4036,47390,23164
2016-09-18,4.426,4.59,4.35,0.2400000000000002,-0.2400000000000002,4.4479999999999995,4.59,4.35,0.2400000000000002,-0.20000000000000018,4.332,4.37,4.3,0.07000000000000028,0.04999999999999982,4.36,4.4,4.32,0.08000000000000007,-0.03000000000000025,4022,12510,1020,11490,-11276
2016-09-25,4.2940000000000005,4.37,4.24,0.1299999999999999,-0.08999999999999986,4.39,4.55,4.33,0.21999999999999975,0.17999999999999972,4.252,4.28,4.22,0.0600000000000005,0.020000000000000462,4.37,4.5,4.32,0.17999999999999972,0.16000000000000014,13415,37877,2540,35337,29061
2016-10-02,4.544,4.63,4.5,0.1299999999999999,-0.009999999999999787,4.594,4.67,4.5,0.16999999999999993,-0.009999999999999787,4.424,4.49,4.27,0.22000000000000064,-0.08000000000000007,4.546,4.63,4.45,0.17999999999999972,-0.04999999999999982,26606,59241,1371,57870,173
2016-10-09,4.354,4.45,4.27,0.1800000000000006,-0.10000000000000053,4.51,4.8,4.3,0.5,-0.5,4.284,4.35,4.2,0.14999999999999947,-0.04999999999999982,4.38,4.5,4.2,0.2999999999999998,-0.2999999999999998,16851,25782,1600,24182,8121
2016-10-16,4.282,4.35,4.25,0.09999999999999964,0.04999999999999982,4.33,4.35,4.3,0.04999999999999982,-0.04999999999999982,4.23,4.25,4.2,0.04999999999999982,0.04999999999999982,4.319999999999999,4.35,4.25,0.09999999999999964,-0.09999999999999964,8844,19100,2470,16630,10420
2016-10-23,4.25,4.25,4.25,0.0,0.0,4.276,4.3,4.25,0.04999999999999982,-0.03000000000000025,4.18,4.25,4.1,0.15000000000000036,-0.09999999999999964,4.25,4.3,4.2,0.09999999999999964,-0.04999999999999982,20545,44000,4251,39749,-13063
2016-10-30,4.1,4.2,4.0,0.20000000000000018,-0.15000000000000036,4.17,4.2,4.15,0.04999999999999982,-0.04999999999999982,4.06,4.15,4.0,0.15000000000000036,-0.10000000000000053,4.124,4.2,4.05,0.15000000000000036,-0.15000000000000036,11513,32024,5108,26916,-364
2016-11-06,4.102,4.2,4.0,0.20000000000000018,0.04999999999999982,4.184,4.25,4.15,0.09999999999999964,-0.02999999999999936,4.032,4.05,4.0,0.04999999999999982,0.04999999999999982,4.1,4.15,4.05,0.10000000000000053,0.05000000000000071,7019,16259,768,15491,-15491
2016-11-13,4.15,4.25,4.0,0.25,0.25,4.2,4.25,4.15,0.09999999999999964,0.04999999999999982,4.11,4.15,4.0,0.15000000000000036,0.15000000000000036,4.16,4.2,4.15,0.04999999999999982,0.0,12390,28919,803,28116,-28116
2016-11-20,4.15,4.2,4.1,0.10000000000000053,-0.10000000000000053,4.165,4.25,4.1,0.15000000000000036,-0.15000000000000036,4.0875,4.15,4.0,0.15000000000000036,-0.10000000000000053,4.1,4.15,4.0,0.15000000000000036,-0.05000000000000071,3918,11489,666,10823,1010
2016-11-27,4.1,4.15,4.05,0.10000000000000053,0.05000000000000071,4.13,4.2,4.1,0.10000000000000053,0.05000000000000071,4.05,4.1,4.0,0.09999999999999964,-0.04999999999999982,4.06,4.1,4.05,0.04999999999999982,-0.04999999999999982,12368,30463,368,30095,30095
2016-12-04,4.2379999999999995,4.59,4.05,0.54,0.54,4.51,4.95,4.2,0.75,0.75,4.2139999999999995,4.57,4.05,0.5200000000000005,0.5200000000000005,4.4,4.85,4.1,0.75,0.75,90280,120409,58390,62019,-11127
2016-12-11,4.95,5.15,4.55,0.6000000000000005,0.20000000000000018,5.25,5.65,5.15,0.5,0.5,4.924,5.15,4.47,0.6800000000000006,0.20000000000000018,5.15,5.4,5.05,0.35000000000000053,0.35000000000000053,87204,322048,17735,304313,275124
