Date,DCTHStock_Open_average,DCTHStock_Open_max,DCTHStock_Open_min,DCTHStock_Open_volatility,DCTHStock_Open_change,DCTHStock_High_average,DCTHStock_High_max,DCTHStock_High_min,DCTHStock_High_volatility,DCTHStock_High_change,DCTHStock_Low_average,DCTHStock_Low_max,DCTHStock_Low_min,DCTHStock_Low_volatility,DCTHStock_Low_change,DCTHStock_Close_average,DCTHStock_Close_max,DCTHStock_Close_min,DCTHStock_Close_volatility,DCTHStock_Close_change,DCTHStock_Volume_average,DCTHStock_Volume_max,DCTHStock_Volume_min,DCTHStock_Volume_volatility,DCTHStock_Volume_change
2016-01-03,1428000.0,1512000.0,1290800.0,221200.0,-134400.0,1477672.0,1512000.0,1400000.0,112000.0,-3640.0,1321936.0,1458800.0,1232280.0,226520.0,-137760.0,1416296.0,1511720.0,1341760.0,169960.0,84000.0,0,0,0,0,0
2016-01-10,1354080.0,1528520.0,1237600.0,290920.0,-290920.0,1409632.0,1528520.0,1347920.0,180600.0,-156520.0,1243704.0,1250200.0,1232000.0,18200.0,-11480.0,1317120.0,1400000.0,1260000.0,140000.0,-140000.0,0,0,0,0,0
2016-01-17,1292200.0,1400000.0,1204000.0,196000.0,-196000.0,1327690.0,1422400.0,1259720.0,162680.0,-162680.0,1113560.0,1275960.0,980000.0,295960.0,-197680.0,1203790.0,1287720.0,1148000.0,139720.0,-139720.0,0,0,0,0,0
2016-01-24,1054480.0,1148000.0,980000.0,168000.0,-154000.0,1090208.0,1175440.0,994000.0,181440.0,-154000.0,972776.0,1078000.0,786800.0,291200.0,-291200.0,997416.0,1120000.0,826000.0,294000.0,-294000.0,0,0,0,0,0
2016-01-31,815192.0,840000.0,778400.0,61600.0,-5600.0,845992.0,867720.0,798560.0,69160.0,-10920.0,748440.0,775600.0,705600.0,70000.0,64680.0,785736.0,812000.0,756280.0,55720.0,-21840.0,0,0,0,0,0
2016-02-07,759752.0,811720.0,728000.0,83720.0,-64120.0,780416.0,811720.0,742000.0,69720.0,-30800.0,703472.0,714000.0,700000.0,14000.0,14000.0,733824.0,762720.0,700000.0,62720.0,34720.0,0,0,0,0,0
2016-02-14,759640.0,812000.0,728280.0,83720.0,55720.0,798140.0,836920.0,770000.0,66920.0,45360.0,735210.0,756280.0,728000.0,28280.0,28000.0,761040.0,792400.0,728560.0,63840.0,27720.0,0,0,0,0,0
2016-02-21,766640.0,811720.0,742000.0,69720.0,-3080.0,789376.0,811720.0,769720.0,42000.0,-28000.0,739760.0,751520.0,728840.0,22680.0,13160.0,767536.0,811720.0,753200.0,58520.0,-50960.0,0,0,0,0,0
2016-02-28,795424.0,896000.0,756280.0,139720.0,126000.0,825496.0,896000.0,784000.0,112000.0,112000.0,756672.0,770000.0,742000.0,28000.0,-10920.0,786240.0,819000.0,759080.0,59920.0,38360.0,0,0,0,0,0
2016-03-06,852824.0,907200.0,798000.0,109200.0,70000.0,874608.0,943040.0,817600.0,125440.0,103320.0,816928.0,876400.0,779240.0,97160.0,97160.0,846608.0,940800.0,786800.0,154000.0,154000.0,0,0,0,0,0
2016-03-13,954744.0,980000.0,923720.0,56280.0,-17080.0,995568.0,1064000.0,948920.0,115080.0,-115080.0,882000.0,940800.0,840280.0,100520.0,-99400.0,925792.0,980840.0,876400.0,104440.0,-104440.0,0,0,0,0,0
2016-03-20,806400.0,876400.0,761600.0,114800.0,-114800.0,824600.0,876400.0,774200.0,102200.0,-102200.0,724640.0,742280.0,700000.0,42280.0,-28000.0,798490.0,839440.0,770000.0,69440.0,-69440.0,0,0,0,0,0
2016-03-27,777784.0,795200.0,756000.0,39200.0,25200.0,810432.0,868000.0,783720.0,84280.0,21280.0,740376.0,756000.0,728000.0,28000.0,-2800.0,774984.0,811720.0,730800.0,80920.0,-37800.0,0,0,0,0,0
2016-04-03,770504.0,783440.0,756000.0,27440.0,-13160.0,808976.0,868000.0,783720.0,84280.0,63280.0,759696.0,770280.0,756000.0,14280.0,10640.0,782544.0,831600.0,756000.0,75600.0,26880.0,0,0,0,0,0
2016-04-10,871416.0,896000.0,834400.0,61600.0,-2800.0,917056.0,1036000.0,868000.0,168000.0,140000.0,842744.0,868000.0,831600.0,36400.0,19880.0,876176.0,954800.0,831600.0,123200.0,86800.0,0,0,0,0,0
2016-04-17,952056.0,980000.0,924000.0,56000.0,-56000.0,1013040.0,1078000.0,977200.0,100800.0,-98000.0,910896.0,939960.0,869960.0,70000.0,-15960.0,954408.0,980000.0,922320.0,57680.0,280.0,0,0,0,0,0
2016-04-24,946400.0,993720.0,924280.0,69440.0,-58520.0,991088.0,1036000.0,952000.0,84000.0,-84000.0,907480.0,952560.0,840280.0,112280.0,-112280.0,931112.0,996800.0,894880.0,101920.0,-101920.0,0,0,0,0,0
2016-05-01,865256.0,918400.0,817600.0,100800.0,-61600.0,910168.0,948080.0,870800.0,77280.0,-23240.0,810488.0,840280.0,784280.0,56000.0,-56000.0,846440.0,896000.0,815920.0,80080.0,-280.0,0,0,0,0,0
2016-05-08,791224.0,837200.0,761600.0,75600.0,-42840.0,816984.0,837200.0,811720.0,25480.0,0.0,765632.0,784000.0,756280.0,27720.0,-8120.0,784728.0,811720.0,758800.0,52920.0,-37520.0,0,0,0,0,0
2016-05-15,806736.0,867160.0,759080.0,108080.0,108080.0,894600.0,1198400.0,797720.0,400680.0,386680.0,784168.0,812000.0,759080.0,52920.0,52920.0,836752.0,950600.0,797720.0,152880.0,138880.0,0,1,0,1,1
2016-05-22,908488.0,952000.0,863800.0,88200.0,-63280.0,990192.0,1060360.0,913640.0,146720.0,-49000.0,874664.0,896280.0,854280.0,42000.0,-15680.0,898016.0,946400.0,868280.0,78120.0,-42560.0,0,0,0,0,0
2016-05-29,912100.0,963480.0,862400.0,101080.0,101080.0,955430.0,1008000.0,909720.0,98280.0,84000.0,869610.0,924280.0,840280.0,84000.0,78680.0,901880.0,974400.0,847000.0,127400.0,127400.0,0,0,0,0,0
2016-06-05,828744.0,980000.0,644000.0,336000.0,-336000.0,831656.0,980280.0,658000.0,322280.0,-322280.0,725872.0,882000.0,644000.0,238000.0,-238000.0,736232.0,924000.0,644560.0,279440.0,-279440.0,0,1,0,1,0
2016-06-12,679000.0,722400.0,650440.0,71960.0,6160.0,705488.0,728000.0,671720.0,56280.0,55440.0,642824.0,672560.0,616280.0,56280.0,36960.0,689920.0,722120.0,644000.0,78120.0,56280.0,0,0,0,0,0
2016-06-19,761488.0,834400.0,724640.0,109760.0,3360.0,818328.0,924000.0,728000.0,196000.0,-36120.0,710136.0,728280.0,700000.0,28280.0,2520.0,763504.0,867720.0,722120.0,145600.0,-42000.0,0,1,0,1,0
