Date,EAT_stock_Open_average,EAT_stock_Open_max,EAT_stock_Open_min,EAT_stock_Open_volatility,EAT_stock_Open_change,EAT_stock_High_average,EAT_stock_High_max,EAT_stock_High_min,EAT_stock_High_volatility,EAT_stock_High_change,EAT_stock_Low_average,EAT_stock_Low_max,EAT_stock_Low_min,EAT_stock_Low_volatility,EAT_stock_Low_change,EAT_stock_Close_average,EAT_stock_Close_max,EAT_stock_Close_min,EAT_stock_Close_volatility,EAT_stock_Close_change,EAT_stock_Volume_average,EAT_stock_Volume_max,EAT_stock_Volume_min,EAT_stock_Volume_volatility,EAT_stock_Volume_change
2016-01-03,47.394,47.91,46.89,1.019999999999996,-0.4299999999999997,47.954,48.81,47.3,1.5100000000000051,-0.22000000000000597,46.885999999999996,47.54,46.22,1.3200000000000003,-0.5399999999999991,47.306,48.32,46.28,2.039999999999999,-0.9699999999999989,1426923,1660706,1193401,467305,-115596
2016-01-10,47.550000000000004,49.45,46.52,2.9299999999999997,0.25,48.496,50.01,46.88,3.1299999999999955,0.6199999999999974,46.556,48.1,45.59,2.509999999999998,0.5699999999999932,47.943999999999996,49.9,46.26,3.6400000000000006,1.2000000000000028,2208357,2852830,1605234,1247596,209427
2016-01-17,47.825,49.0,46.86,2.1400000000000006,1.1400000000000006,48.965,50.03,47.98,2.0500000000000043,1.4500000000000028,46.615,48.79,44.25,4.539999999999999,1.6999999999999957,48.36,49.89,46.63,3.259999999999998,1.6600000000000037,2697674,4610068,1795161,2814907,-280241
2016-01-24,49.434,49.9,49.07,0.8299999999999983,-0.7800000000000011,50.016,50.24,49.66,0.5800000000000054,-0.45000000000000284,48.717999999999996,49.07,48.41,0.6600000000000037,-0.38000000000000256,49.442,49.78,49.06,0.7199999999999989,0.6600000000000037,1419563,2145493,973824,1171669,636804
2016-01-31,48.984,49.59,48.24,1.3500000000000014,-1.1100000000000065,49.508,50.33,48.5,1.8299999999999983,-1.8299999999999983,47.976,49.12,46.33,2.789999999999999,-2.789999999999999,48.368,49.35,46.61,2.740000000000002,-2.740000000000002,1567610,1839851,1093197,746654,-355645
2016-02-07,46.376,46.92,45.85,1.0700000000000003,-0.19999999999999574,47.146,47.63,46.53,1.1000000000000014,0.45000000000000284,45.726,46.21,44.75,1.4600000000000009,0.6600000000000037,46.534,47.23,46.01,1.2199999999999989,0.5999999999999943,1207744,2034006,698887,1335119,-1073425
2016-02-14,48.235,48.74,47.63,1.1099999999999994,1.1099999999999994,48.7975,49.3,48.1,1.1999999999999957,1.1999999999999957,47.9525,48.38,47.23,1.1500000000000057,1.1500000000000057,48.4925,48.95,47.88,1.0700000000000003,0.5700000000000003,962512,1275533,613704,661829,661829
2016-02-21,49.924,51.39,48.86,2.530000000000001,2.530000000000001,50.676,51.58,49.49,2.0899999999999963,1.9899999999999949,49.39,50.46,48.56,1.8999999999999986,1.3299999999999983,50.178,51.12,49.18,1.9399999999999977,1.1799999999999997,957579,1147630,732586,415044,-147115
2016-02-28,49.89,50.4,49.29,1.1099999999999994,-0.6199999999999974,50.29,50.72,49.77,0.9499999999999957,0.14000000000000057,49.318,49.76,48.62,1.1400000000000006,-0.21000000000000085,49.842,50.28,49.25,1.0300000000000011,0.480000000000004,968644,1174762,772140,402622,-227605
2016-03-06,49.61,50.23,48.59,1.6399999999999935,-1.3799999999999955,49.87,50.41,48.91,1.5,-1.3300000000000054,48.744,49.61,47.96,1.6499999999999986,-1.0600000000000023,49.224000000000004,50.24,48.27,1.9699999999999989,-1.4100000000000037,817215,1221181,414376,806805,-631367
