Date,KROStock_Open_average,KROStock_Open_max,KROStock_Open_min,KROStock_Open_volatility,KROStock_Open_change,KROStock_High_average,KROStock_High_max,KROStock_High_min,KROStock_High_volatility,KROStock_High_change,KROStock_Low_average,KROStock_Low_max,KROStock_Low_min,KROStock_Low_volatility,KROStock_Low_change,KROStock_Close_average,KROStock_Close_max,KROStock_Close_min,KROStock_Close_volatility,KROStock_Close_change,KROStock_Volume_average,KROStock_Volume_max,KROStock_Volume_min,KROStock_Volume_volatility,KROStock_Volume_change
2016-09-18,8.206,8.33,8.05,0.27999999999999936,-0.1899999999999995,8.28,8.42,8.19,0.23000000000000043,-0.1899999999999995,8.04,8.15,7.9,0.25,-0.0600000000000005,8.113999999999999,8.19,7.91,0.27999999999999936,-0.0600000000000005,201865,308859,151576,157283,-157283
2016-09-25,8.216,8.44,8.0,0.4399999999999995,0.10999999999999943,8.342,8.46,8.18,0.28000000000000114,0.17999999999999972,8.068,8.19,7.94,0.2499999999999991,0.07000000000000028,8.224,8.41,8.06,0.34999999999999964,0.22999999999999865,249430,314204,188839,125365,91413
2016-10-02,8.184,8.42,8.02,0.40000000000000036,-0.29999999999999893,8.278,8.56,8.08,0.4800000000000004,-0.4800000000000004,7.934,8.3,7.65,0.6500000000000004,-0.6500000000000004,8.042,8.4,7.69,0.71,-0.71,391022,570860,269363,301497,93241
2016-10-09,7.666,7.8,7.51,0.29000000000000004,-0.2699999999999996,7.804,8.03,7.63,0.39999999999999947,-0.39999999999999947,7.548,7.79,7.28,0.5099999999999998,-0.34999999999999964,7.65,7.87,7.5,0.3700000000000001,-0.3600000000000003,265744,403843,153374,250469,-189833
2016-10-16,7.704,7.83,7.45,0.3799999999999999,0.3799999999999999,7.9159999999999995,8.06,7.7,0.3600000000000003,0.3600000000000003,7.672,7.83,7.45,0.3799999999999999,0.3799999999999999,7.796,7.97,7.57,0.39999999999999947,0.39999999999999947,180682,225912,132402,93510,5088
2016-10-23,7.92,8.09,7.73,0.35999999999999943,-0.35999999999999943,8.022,8.09,7.92,0.16999999999999993,-0.05000000000000071,7.728,7.79,7.67,0.1200000000000001,-0.09999999999999964,7.84,7.92,7.7,0.21999999999999975,-0.08000000000000007,228084,296398,192507,103891,-2301
2016-10-30,7.582,7.83,7.36,0.46999999999999975,-0.3700000000000001,7.718,7.86,7.56,0.3000000000000007,-0.08000000000000007,7.414,7.65,7.27,0.3800000000000008,-0.29000000000000004,7.5360000000000005,7.69,7.32,0.3700000000000001,-0.03000000000000025,196016,272094,138413,133681,60997
2016-11-06,9.02,10.21,7.96,2.250000000000001,2.250000000000001,9.668000000000001,10.64,8.15,2.49,2.49,8.918,10.02,7.81,2.21,2.21,9.504,10.57,8.01,2.5600000000000005,2.5600000000000005,706499,1029468,334491,694977,337238
2016-11-13,11.474,11.8,10.75,1.0500000000000007,0.9600000000000009,11.808,12.0,11.5,0.5,0.4800000000000004,11.22,11.64,10.62,1.0200000000000014,1.0200000000000014,11.702,11.87,11.45,0.41999999999999993,0.41999999999999993,486469,688446,324855,363591,-334881
2016-11-20,12.1975,12.45,12.0,0.4499999999999993,0.4499999999999993,12.432500000000001,12.52,12.3,0.21999999999999886,0.21999999999999886,12.002500000000001,12.3,11.81,0.4900000000000002,0.39000000000000057,12.26,12.44,12.05,0.3899999999999988,0.3099999999999987,291491,444061,85771,358290,-358290
2016-11-27,12.286,12.55,11.84,0.7100000000000009,-0.5800000000000001,12.442,12.68,12.0,0.6799999999999997,-0.5399999999999991,12.036,12.33,11.64,0.6899999999999995,-0.379999999999999,12.192,12.48,11.77,0.7100000000000009,-0.5400000000000009,421075,528087,308893,219194,-145330
2016-12-04,12.188,12.48,11.88,0.5999999999999996,0.5999999999999996,12.452,12.6,12.34,0.2599999999999998,0.2400000000000002,11.926,12.22,11.82,0.40000000000000036,0.3800000000000008,12.228,12.4,12.03,0.370000000000001,0.03999999999999915,526059,593247,420741,172506,-98635
2016-12-11,11.824,12.39,11.49,0.9000000000000004,-0.870000000000001,11.97,12.49,11.68,0.8100000000000005,-0.8100000000000005,11.502,11.91,11.18,0.7300000000000004,-0.7300000000000004,11.6,11.95,11.31,0.6399999999999988,-0.6399999999999988,780257,2218621,385841,1832780,1760173
2016-12-18,11.95,12.42,11.35,1.0700000000000003,0.39000000000000057,12.338,12.67,12.04,0.6300000000000008,0.120000000000001,11.766,12.21,11.12,1.0900000000000016,0.6000000000000014,12.106,12.41,11.86,0.5500000000000007,0.10999999999999943,459790,652198,274216,377982,-377982
2016-12-25,12.33,12.46,12.14,0.3200000000000003,0.3200000000000003,12.4925,12.62,12.34,0.27999999999999936,0.120000000000001,12.1225,12.29,11.88,0.40999999999999837,-0.2599999999999998,12.2125,12.32,11.94,0.3800000000000008,-0.3800000000000008,283137,328613,236392,92221,65248
2017-01-01,12.515,13.0,12.17,0.8300000000000001,0.4800000000000004,12.96,13.4,12.32,1.08,1.08,12.2675,12.43,12.01,0.41999999999999993,0.41999999999999993,12.695,13.25,12.09,1.1600000000000001,1.1600000000000001,463517,896201,252136,644065,644065
2017-01-08,13.122,13.22,12.95,0.27000000000000135,-0.02000000000000135,13.198,13.31,13.07,0.2400000000000002,0.08000000000000007,12.783999999999999,12.91,12.68,0.23000000000000043,0.22000000000000064,12.946,13.05,12.7,0.3500000000000014,0.28000000000000114,355632,618083,259853,358230,-94290
2017-01-15,12.6525,12.98,12.38,0.5999999999999996,-0.5999999999999996,12.845,13.08,12.67,0.41000000000000014,-0.41000000000000014,12.3625,12.58,12.23,0.34999999999999964,-0.27999999999999936,12.4925,12.69,12.3,0.3899999999999988,-0.2599999999999998,244488,287188,192491,94697,94697
2017-01-22,12.918,13.21,12.44,0.7700000000000014,0.7700000000000014,13.202,13.37,12.63,0.7399999999999984,0.7399999999999984,12.714,13.01,12.11,0.9000000000000004,0.8600000000000012,13.022,13.22,12.52,0.7000000000000011,0.7000000000000011,312047,439491,235588,203903,16188
2017-01-29,13.326,13.78,12.96,0.8199999999999985,0.0,13.534,13.89,13.25,0.6400000000000006,0.08999999999999986,12.838000000000001,13.14,12.58,0.5600000000000005,0.4900000000000002,13.264,13.58,13.1,0.4800000000000004,0.07000000000000028,377998,516955,244812,272143,-49289
2017-02-05,13.122,13.32,12.94,0.3800000000000008,0.15000000000000036,13.292,13.52,13.04,0.4800000000000004,0.29999999999999893,12.904,13.15,12.61,0.5400000000000009,0.21000000000000085,13.104,13.36,12.91,0.4499999999999993,0.1999999999999993,249058,309393,202472,106921,-20611
2017-02-12,13.776,14.31,13.55,0.7599999999999998,0.7000000000000011,14.049999999999999,14.52,13.69,0.8300000000000001,0.8100000000000005,13.632,14.1,13.38,0.7199999999999989,0.7199999999999989,13.91,14.38,13.58,0.8000000000000007,0.6600000000000001,383070,685874,232555,453319,160644
2017-02-19,14.8925,15.61,14.11,1.5,-0.27000000000000135,15.3625,15.8,14.3,1.5,-1.5,14.365,15.16,13.76,1.4000000000000004,-0.620000000000001,14.7575,15.52,13.82,1.6999999999999993,-1.6400000000000006,770788,1758174,339363,1418811,-1418811
2017-02-26,13.991999999999999,14.37,13.72,0.6499999999999986,-0.09999999999999964,14.22,14.5,13.93,0.5700000000000003,-0.17999999999999972,13.818,14.07,13.7,0.370000000000001,-0.02999999999999936,13.932,14.22,13.8,0.41999999999999993,-0.09999999999999964,359351,587594,280285,307309,-24101
2017-03-05,13.99,14.42,13.63,0.7899999999999991,0.33000000000000007,14.318,14.51,13.91,0.5999999999999996,0.379999999999999,13.696,13.84,13.53,0.3100000000000005,0.21999999999999886,14.004,14.39,13.71,0.6799999999999997,0.2599999999999998,625323,968858,325787,643071,173877
2017-03-12,15.19,15.65,14.81,0.8399999999999999,0.15000000000000036,15.548,15.72,15.24,0.4800000000000004,-0.22000000000000064,14.948,15.28,14.67,0.6099999999999994,0.5299999999999994,15.226,15.44,14.97,0.46999999999999886,0.4499999999999993,1121112,1847023,715378,1131645,-812707
2017-03-19,15.438,15.95,15.0,0.9499999999999993,0.2599999999999998,15.872,16.17,15.56,0.6100000000000012,-0.019999999999999574,15.193999999999999,15.61,14.84,0.7699999999999996,0.25,15.53,15.88,15.18,0.7000000000000011,-0.21000000000000085,753040,1209819,463344,746475,-746475
2017-03-26,15.978,16.66,15.36,1.3000000000000007,1.3000000000000007,16.336,16.77,15.69,1.08,0.9700000000000006,15.77,16.32,15.09,1.2300000000000004,1.2300000000000004,16.14,16.64,15.61,1.0300000000000011,0.8200000000000003,473228,661263,327763,333500,70933
2017-04-02,16.274,16.5,15.89,0.6099999999999994,-0.4200000000000017,16.54,16.62,16.29,0.33000000000000185,0.0,15.98,16.21,15.78,0.4300000000000015,-0.030000000000001137,16.194,16.34,15.85,0.4900000000000002,0.05000000000000071,471321,591578,418987,172591,104056
2017-04-09,16.155,16.42,15.65,0.7700000000000014,-0.7700000000000014,16.3875,16.62,15.9,0.7200000000000006,-0.7200000000000006,15.66,16.11,15.11,1.0,-1.0,15.8825,16.55,15.13,1.42,-1.0299999999999994,514901,728721,393417,335304,55048
2017-04-16,15.948,16.69,15.25,1.4400000000000013,1.4400000000000013,16.334,16.93,15.46,1.4699999999999989,1.3499999999999979,15.709999999999999,16.47,14.84,1.629999999999999,1.629999999999999,16.195999999999998,16.68,15.45,1.2300000000000004,1.1700000000000017,461578,652579,253885,398694,-193703
2017-04-23,17.355999999999998,17.49,16.86,0.629999999999999,0.6099999999999994,17.638,17.8,17.35,0.4499999999999993,0.23999999999999844,17.183999999999997,17.38,16.86,0.5199999999999996,0.28999999999999915,17.428,17.61,17.11,0.5,0.41000000000000014,419974,603907,252183,351724,109799
2017-04-30,17.27,17.88,16.59,1.2899999999999991,-1.0199999999999996,17.451999999999998,18.06,16.86,1.1999999999999993,-0.8500000000000014,16.764,17.49,16.15,1.3399999999999999,-1.2299999999999969,17.13,17.86,16.49,1.370000000000001,-0.8999999999999986,374623,446514,304369,142145,62108
2017-05-07,18.016,18.83,16.93,1.8999999999999986,1.8999999999999986,18.684,19.42,17.16,2.2600000000000016,2.2600000000000016,17.78,18.78,16.58,2.200000000000003,2.1000000000000014,18.348,19.11,16.7,2.41,2.41,776690,1573100,321128,1251972,207893
2017-05-14,19.375999999999998,19.63,18.9,0.7300000000000004,0.0,19.808,19.96,19.5,0.46000000000000085,-0.10000000000000142,19.12,19.46,18.6,0.8599999999999994,-0.05000000000000071,19.458,19.94,18.94,1.0,0.019999999999999574,506618,733739,349349,384390,-384390
2017-05-21,19.27,19.68,18.58,1.1000000000000014,-1.1000000000000014,19.46,19.75,19.01,0.7399999999999984,-0.6799999999999997,18.768,19.19,18.32,0.870000000000001,-0.759999999999998,19.032,19.48,18.54,0.9400000000000013,-0.34999999999999787,423122,557408,280606,276802,7240
2017-05-28,18.502499999999998,19.0,17.98,1.0199999999999996,-1.0199999999999996,18.71,19.0,18.48,0.5199999999999996,-0.3500000000000014,17.94,18.59,17.39,1.1999999999999993,-0.6699999999999982,18.29,18.64,17.92,0.7199999999999989,-0.379999999999999,682897,911142,480704,430438,79291
2017-06-04,18.426000000000002,19.01,18.16,0.8500000000000014,0.8000000000000007,18.852,19.32,18.47,0.8500000000000014,0.6400000000000006,18.154,18.25,18.01,0.23999999999999844,0.03999999999999915,18.514,18.93,18.24,0.6900000000000013,-0.33000000000000185,623309,896334,373659,522675,-62136
2017-06-11,18.306,18.73,18.03,0.6999999999999993,-0.259999999999998,18.604,18.83,18.41,0.41999999999999815,-0.19000000000000128,17.946,18.23,17.51,0.7199999999999989,-0.48999999999999844,18.228,18.67,17.72,0.9500000000000028,-0.4800000000000004,496219,867524,348591,518933,401628
2017-06-18,17.826,17.89,17.66,0.23000000000000043,0.03999999999999915,18.14,18.28,17.96,0.3200000000000003,0.15000000000000213,17.541999999999998,17.61,17.39,0.21999999999999886,-0.030000000000001137,17.906,18.18,17.71,0.46999999999999886,0.21000000000000085,586121,845749,428405,417344,223570
2017-06-25,17.936,18.29,17.48,0.8099999999999987,-0.7399999999999984,18.218,18.31,18.13,0.17999999999999972,0.019999999999999574,17.442,17.55,17.3,0.25,0.0,17.843999999999998,18.22,17.31,0.9100000000000001,0.23999999999999844,310833,367010,246257,120753,-63451
2017-07-02,18.46,18.63,18.3,0.3299999999999983,0.3299999999999983,18.7075,18.94,18.43,0.5100000000000016,0.5100000000000016,18.205,18.4,18.07,0.3299999999999983,0.3299999999999983,18.595,18.9,18.34,0.5599999999999987,0.5599999999999987,258901,305806,153404,152402,117982
2017-07-09,19.86,20.6,18.81,1.7900000000000027,1.2699999999999996,20.436,21.1,19.89,1.2100000000000009,0.370000000000001,19.61,20.01,18.75,1.2600000000000016,1.1999999999999993,20.1,20.47,19.59,0.879999999999999,0.5100000000000016,595121,1082240,299226,783014,-297674
2017-07-16,20.2,20.3,20.14,0.16000000000000014,0.0,20.372,20.49,20.27,0.21999999999999886,-0.21999999999999886,19.962,20.13,19.79,0.33999999999999986,-0.33999999999999986,20.232,20.3,20.19,0.10999999999999943,-0.08000000000000185,292500,360541,214070,146471,32072
2017-07-23,20.766,21.06,20.27,0.7899999999999991,0.379999999999999,21.088,21.18,20.94,0.23999999999999844,0.04999999999999716,20.512,20.76,20.23,0.5300000000000011,0.23999999999999844,20.822,20.93,20.73,0.1999999999999993,0.05999999999999872,468418,611600,288769,322831,-168379
2017-07-30,21.096,21.39,20.77,0.620000000000001,-0.23000000000000043,21.46,21.89,21.19,0.6999999999999993,-0.3500000000000014,20.75,21.07,20.42,0.6499999999999986,-0.2799999999999976,21.054,21.32,20.63,0.6900000000000013,-0.14999999999999858,525441,717985,339336,378649,-61421
2017-08-06,19.06,21.03,17.11,3.9200000000000017,-3.9200000000000017,19.806,21.28,18.77,2.5100000000000016,-1.5700000000000003,18.424,20.32,17.11,3.210000000000001,-3.210000000000001,19.144,20.91,18.12,2.789999999999999,-1.4100000000000001,982980,1587764,584122,1003642,649900
2017-08-13,18.974,19.49,18.66,0.8299999999999983,-0.8299999999999983,19.27,19.65,19.05,0.5999999999999979,-0.509999999999998,18.706,18.73,18.65,0.08000000000000185,-0.060000000000002274,18.884,18.94,18.76,0.17999999999999972,-0.0400000000000027,466627,659023,296696,362327,-362327
2017-08-20,19.407999999999998,20.0,18.83,1.1700000000000017,1.1700000000000017,19.688,20.15,19.04,1.1099999999999994,1.1099999999999994,19.218,19.66,18.66,1.0,1.0,19.552,19.89,18.97,0.9200000000000017,0.8399999999999999,442459,605344,265247,340097,-301059
2017-08-27,20.186,20.85,19.8,1.0500000000000007,0.990000000000002,20.636000000000003,21.32,20.17,1.1499999999999986,1.1499999999999986,20.04,20.38,19.8,0.5799999999999983,0.5700000000000003,20.474,21.23,19.96,1.2699999999999996,1.2699999999999996,709289,1565686,410870,1154816,14030
2017-09-03,21.0925,21.26,20.98,0.28000000000000114,-0.28000000000000114,21.33,21.52,21.16,0.35999999999999943,-0.23999999999999844,20.8475,20.93,20.79,0.14000000000000057,-0.10999999999999943,21.0775,21.21,20.97,0.240000000000002,0.19000000000000128,389182,494929,296661,198268,-120887
2017-09-10,21.676000000000002,22.07,21.39,0.6799999999999997,0.21000000000000085,22.008,22.3,21.78,0.5199999999999996,0.0799999999999983,21.496,21.77,21.19,0.5799999999999983,0.34999999999999787,21.754,22.11,21.59,0.5199999999999996,0.019999999999999574,473946,745485,351803,393682,-4933
2017-09-17,22.21,22.5,21.84,0.6600000000000001,0.3500000000000014,22.48,22.66,22.33,0.33000000000000185,0.19000000000000128,22.076,22.19,21.84,0.3500000000000014,0.3500000000000014,22.334,22.47,22.2,0.2699999999999996,0.16000000000000014,336805,477002,214452,262550,-262550
2017-09-24,22.758,23.12,22.46,0.6600000000000001,0.6600000000000001,22.99,23.12,22.83,0.2900000000000027,0.2900000000000027,22.544,22.72,22.3,0.41999999999999815,0.3099999999999987,22.79,23.1,22.52,0.5800000000000018,0.2799999999999976,302890,358277,250842,107435,-22692
2017-10-01,23.73,24.11,22.87,1.2399999999999984,0.8099999999999987,24.182,24.37,23.99,0.38000000000000256,0.240000000000002,23.451999999999998,23.65,22.87,0.7799999999999976,0.7099999999999973,23.928,24.07,23.77,0.3000000000000007,0.14999999999999858,523350,594660,423503,171157,171157
2017-10-08,24.56,25.19,24.13,1.0600000000000023,1.0600000000000023,24.785999999999998,25.31,24.22,1.0899999999999999,1.0899999999999999,24.344,25.08,23.7,1.379999999999999,1.1999999999999993,24.628,25.26,23.98,1.2800000000000011,1.1900000000000013,457497,823755,309905,513850,-81056
