Date,ALEX_stock_Open_average,ALEX_stock_Open_max,ALEX_stock_Open_min,ALEX_stock_Open_volatility,ALEX_stock_Open_change,ALEX_stock_High_average,ALEX_stock_High_max,ALEX_stock_High_min,ALEX_stock_High_volatility,ALEX_stock_High_change,ALEX_stock_Low_average,ALEX_stock_Low_max,ALEX_stock_Low_min,ALEX_stock_Low_volatility,ALEX_stock_Low_change,ALEX_stock_Close_average,ALEX_stock_Close_max,ALEX_stock_Close_min,ALEX_stock_Close_volatility,ALEX_stock_Close_change,ALEX_stock_Volume_average,ALEX_stock_Volume_max,ALEX_stock_Volume_min,ALEX_stock_Volume_volatility,ALEX_stock_Volume_change
2016-01-03,34.062,34.69,33.32,1.3699999999999974,-1.3699999999999974,34.42,35.03,33.56,1.4699999999999989,-1.4699999999999989,33.514,34.3,32.4,1.8999999999999986,-1.8700000000000045,33.818,34.79,32.8,1.990000000000002,-1.6799999999999997,214850,315633,129647,185986,85921
2016-01-10,31.594,32.92,30.4,2.520000000000003,-2.520000000000003,31.974,32.96,30.82,2.1400000000000006,-2.1400000000000006,30.588,31.85,29.78,2.0700000000000003,-1.6700000000000017,31.22,32.49,30.54,1.9500000000000028,-1.9500000000000028,305703,396863,218094,178769,-61813
2016-01-17,30.465,30.79,29.91,0.879999999999999,-0.019999999999999574,31.057499999999997,31.54,30.81,0.7300000000000004,0.5599999999999987,30.0175,30.64,29.23,1.4100000000000001,0.5899999999999999,30.625,31.39,30.31,1.0800000000000018,1.0800000000000018,223824,267643,170714,96929,41725
2016-01-24,30.644000000000002,31.18,30.23,0.9499999999999993,-0.9499999999999993,31.034,31.46,30.67,0.7899999999999991,-0.7899999999999991,30.04,30.32,29.73,0.5899999999999999,-0.28000000000000114,30.352,30.88,30.0,0.879999999999999,0.05000000000000071,212569,455414,133651,321763,321763
2016-01-31,29.866,30.15,29.56,0.5899999999999999,-0.3200000000000003,30.206,30.86,29.74,1.120000000000001,-0.8200000000000003,29.404,29.98,28.82,1.1600000000000001,-0.46000000000000085,29.754,30.44,29.3,1.1400000000000006,-0.8500000000000014,426283,765089,254479,510610,159114
2016-02-07,29.878,30.64,29.39,1.25,1.25,30.578,31.27,29.93,1.3399999999999999,1.3399999999999999,29.612000000000002,30.17,29.05,1.120000000000001,1.120000000000001,30.322,31.17,29.69,1.4800000000000004,1.3800000000000026,256332,367638,195903,171735,-122960
2016-02-14,32.02,32.36,31.51,0.8499999999999979,0.6799999999999962,32.3275,32.48,31.99,0.48999999999999844,0.48999999999999844,31.755,32.02,31.27,0.7500000000000036,0.5599999999999987,32.1875,32.36,31.87,0.48999999999999844,0.48999999999999844,173771,206367,133568,72799,-72799
2016-02-21,32.886,33.23,32.6,0.6299999999999955,0.6099999999999994,33.36,33.72,33.07,0.6499999999999986,0.480000000000004,32.592,33.1,32.38,0.7199999999999989,0.19000000000000483,33.134,33.44,32.87,0.5700000000000003,0.4200000000000017,209609,245062,158999,86063,-8074
2016-02-28,33.974,34.54,33.29,1.25,1.25,34.418,35.0,33.78,1.2199999999999989,1.2199999999999989,33.788,34.32,33.26,1.0600000000000023,1.0600000000000023,34.27,34.84,33.52,1.3200000000000003,1.3200000000000003,225702,287123,160784,126339,-85350
2016-03-06,35.286,35.91,34.67,1.2399999999999949,1.2399999999999949,35.775999999999996,36.4,35.3,1.1000000000000014,1.1000000000000014,35.178000000000004,35.77,34.67,1.1000000000000014,1.1000000000000014,35.576,36.34,35.13,1.2100000000000009,1.1800000000000068,212047,248870,153976,94894,-52883
