Date,FCFS_stock_Open_average,FCFS_stock_Open_max,FCFS_stock_Open_min,FCFS_stock_Open_volatility,FCFS_stock_Open_change,FCFS_stock_High_average,FCFS_stock_High_max,FCFS_stock_High_min,FCFS_stock_High_volatility,FCFS_stock_High_change,FCFS_stock_Low_average,FCFS_stock_Low_max,FCFS_stock_Low_min,FCFS_stock_Low_volatility,FCFS_stock_Low_change,FCFS_stock_Close_average,FCFS_stock_Close_max,FCFS_stock_Close_min,FCFS_stock_Close_volatility,FCFS_stock_Close_change,FCFS_stock_Volume_average,FCFS_stock_Volume_max,FCFS_stock_Volume_min,FCFS_stock_Volume_volatility,FCFS_stock_Volume_change
2016-01-03,37.674,39.19,36.51,2.6799999999999997,2.3299999999999983,38.269999999999996,40.08,37.04,3.039999999999999,2.3699999999999974,37.064,38.29,36.0,2.289999999999999,2.289999999999999,37.716,39.08,36.86,2.219999999999999,1.5600000000000023,229042,409909,131296,278613,71210
2016-01-10,38.63,39.15,37.99,1.1599999999999966,-0.7999999999999972,39.298,39.7,39.1,0.6000000000000014,-0.05999999999999517,37.728,38.47,36.9,1.5700000000000003,-1.5700000000000003,38.724000000000004,39.06,37.95,1.1099999999999994,0.17999999999999972,227681,292651,195982,96669,96669
2016-01-17,38.6075,39.44,37.68,1.759999999999998,0.4399999999999977,39.4375,39.96,38.71,1.25,0.25,37.92,38.86,36.78,2.0799999999999983,0.9600000000000009,38.6775,39.17,38.25,0.9200000000000017,0.9200000000000017,266980,370953,184039,186914,-114640
2016-01-24,36.064,38.87,30.99,7.879999999999999,-7.879999999999999,37.910000000000004,39.35,36.06,3.289999999999999,-3.289999999999999,34.08,37.37,29.64,7.729999999999997,-6.659999999999997,35.763999999999996,37.98,30.22,7.759999999999998,-1.9799999999999969,476481,1088165,142770,945395,561503
2016-01-31,35.03,35.49,34.68,0.8100000000000023,0.28000000000000114,35.51,36.17,34.92,1.25,0.480000000000004,34.328,35.31,33.37,1.9400000000000048,1.3400000000000034,35.112,35.64,34.45,1.1899999999999977,0.2700000000000031,174400,237183,130563,106620,-59585
2016-02-07,37.116,38.12,35.31,2.809999999999995,2.3900000000000006,38.292,39.39,37.62,1.7700000000000031,0.7100000000000009,36.538000000000004,37.78,35.01,2.770000000000003,1.9400000000000048,37.754,38.17,37.32,0.8500000000000014,0.8500000000000014,248665,345098,150997,194101,-194101
2016-02-14,39.545,40.18,38.62,1.5600000000000023,1.5600000000000023,40.3,40.74,39.62,1.1200000000000045,0.5800000000000054,39.177499999999995,39.91,38.12,1.7899999999999991,1.4400000000000048,39.9225,40.26,39.28,0.9799999999999969,0.7199999999999989,331382,445149,238337,206812,106863
2016-02-21,41.225,42.49,40.14,2.3500000000000014,2.1700000000000017,41.913333333333334,42.6,41.37,1.230000000000004,0.9500000000000028,40.79,42.49,39.61,2.8800000000000026,2.1700000000000017,41.555,42.49,40.49,2.0,1.4100000000000037,279723,357743,193648,164095,-117
2016-02-28,42.705999999999996,43.46,42.48,0.980000000000004,0.9500000000000028,43.403999999999996,44.26,42.71,1.5499999999999972,1.0,42.28,43.4,41.81,1.5899999999999963,1.5899999999999963,42.872,43.95,42.17,1.7800000000000011,1.7800000000000011,255241,344213,118260,225953,-225953
2016-03-06,44.108000000000004,44.75,43.32,1.4299999999999997,0.9099999999999966,44.976,45.47,44.28,1.1899999999999977,0.7100000000000009,43.47,44.41,42.66,1.75,0.8899999999999935,44.258,44.88,43.06,1.8200000000000003,0.28999999999999915,209439,234115,181879,52236,52236
2016-03-13,44.182,44.88,43.51,1.3700000000000045,-0.7000000000000028,44.546,45.28,44.09,1.1899999999999977,-1.1000000000000014,43.33,44.08,42.48,1.6000000000000014,-1.6000000000000014,43.916000000000004,44.69,43.0,1.6899999999999977,-1.6899999999999977,229163,443043,121739,321304,280478
2016-03-20,43.375,43.7,42.75,0.9500000000000028,0.6799999999999997,44.2825,45.1,43.97,1.1300000000000026,1.1300000000000026,43.155,43.51,42.75,0.759999999999998,0.2700000000000031,43.9825,45.05,43.38,1.6699999999999946,1.1499999999999986,166570,215294,111763,103531,14528
2016-03-27,45.63,46.35,45.08,1.2700000000000031,0.5,46.168,46.72,45.58,1.1400000000000006,-0.3400000000000034,44.980000000000004,45.71,44.02,1.6899999999999977,-1.0499999999999972,45.738,46.17,45.07,1.1000000000000014,-0.39000000000000057,181000,211454,145301,66153,-27618
2016-04-03,45.06,45.24,44.94,0.30000000000000426,-0.20000000000000284,45.702,46.09,45.34,0.75,-0.490000000000002,44.466,44.76,44.01,0.75,-0.1699999999999946,45.025999999999996,45.4,44.61,0.7899999999999991,-0.1700000000000017,180115,251547,134004,117543,81261
