Date,VanEck Vectors SteelEtf_Open_average,VanEck Vectors SteelEtf_Open_max,VanEck Vectors SteelEtf_Open_min,VanEck Vectors SteelEtf_Open_volatility,VanEck Vectors SteelEtf_Open_change,VanEck Vectors SteelEtf_High_average,VanEck Vectors SteelEtf_High_max,VanEck Vectors SteelEtf_High_min,VanEck Vectors SteelEtf_High_volatility,VanEck Vectors SteelEtf_High_change,VanEck Vectors SteelEtf_Low_average,VanEck Vectors SteelEtf_Low_max,VanEck Vectors SteelEtf_Low_min,VanEck Vectors SteelEtf_Low_volatility,VanEck Vectors SteelEtf_Low_change,VanEck Vectors SteelEtf_Close_average,VanEck Vectors SteelEtf_Close_max,VanEck Vectors SteelEtf_Close_min,VanEck Vectors SteelEtf_Close_volatility,VanEck Vectors SteelEtf_Close_change
2016-03-13,24.96,24.96,24.96,0.0,0.0,25.33,25.33,25.33,0.0,0.0,24.66,24.66,24.66,0.0,0.0,24.92,24.92,24.92,0.0,0.0
2016-03-20,23.26,23.26,23.26,0.0,0.0,24.37,24.37,24.37,0.0,0.0,22.98,22.98,22.98,0.0,0.0,24.35,24.35,24.35,0.0,0.0
2016-03-27,24.5,24.5,24.5,0.0,0.0,25.33,25.33,25.33,0.0,0.0,24.44,24.44,24.44,0.0,0.0,25.26,25.26,25.26,0.0,0.0
2016-04-03,24.71,24.71,24.71,0.0,0.0,25.51,25.51,25.51,0.0,0.0,24.71,24.71,24.71,0.0,0.0,25.42,25.42,25.42,0.0,0.0
2016-04-10,28.03,28.03,28.03,0.0,0.0,28.58,28.58,28.58,0.0,0.0,27.98,27.98,27.98,0.0,0.0,28.52,28.52,28.52,0.0,0.0
2016-04-17,29.36,29.36,29.36,0.0,0.0,29.92,29.92,29.92,0.0,0.0,29.29,29.29,29.29,0.0,0.0,29.36,29.36,29.36,0.0,0.0
2016-04-24,29.83,29.83,29.83,0.0,0.0,30.19,30.19,30.19,0.0,0.0,29.41,29.41,29.41,0.0,0.0,29.58,29.58,29.58,0.0,0.0
2016-05-01,26.69,26.69,26.69,0.0,0.0,27.67,27.67,27.67,0.0,0.0,26.57,26.57,26.57,0.0,0.0,27.4,27.4,27.4,0.0,0.0
2016-05-08,25.4,25.4,25.4,0.0,0.0,25.62,25.62,25.62,0.0,0.0,24.81,24.81,24.81,0.0,0.0,24.84,24.84,24.84,0.0,0.0
2016-05-15,24.67,24.67,24.67,0.0,0.0,24.84,24.84,24.84,0.0,0.0,24.2,24.2,24.2,0.0,0.0,24.2,24.2,24.2,0.0,0.0
2016-05-22,25.21,25.21,25.21,0.0,0.0,25.26,25.26,25.26,0.0,0.0,24.74,24.74,24.74,0.0,0.0,24.87,24.87,24.87,0.0,0.0
2016-05-29,25.64,25.64,25.64,0.0,0.0,26.2,26.2,26.2,0.0,0.0,25.59,25.59,25.59,0.0,0.0,26.2,26.2,26.2,0.0,0.0
2016-06-05,26.74,26.74,26.74,0.0,0.0,26.91,26.91,26.91,0.0,0.0,26.44,26.44,26.44,0.0,0.0,26.67,26.67,26.67,0.0,0.0
2016-06-12,26.91,26.91,26.91,0.0,0.0,27.28,27.28,27.28,0.0,0.0,26.67,26.67,26.67,0.0,0.0,26.76,26.76,26.76,0.0,0.0
2016-06-19,25.93,25.93,25.93,0.0,0.0,26.51,26.51,26.51,0.0,0.0,25.61,25.61,25.61,0.0,0.0,25.61,25.61,25.61,0.0,0.0
2016-06-26,27.52,27.52,27.52,0.0,0.0,28.35,28.35,28.35,0.0,0.0,27.52,27.52,27.52,0.0,0.0,28.29,28.29,28.29,0.0,0.0
2016-07-03,28.39,28.39,28.39,0.0,0.0,28.66,28.66,28.66,0.0,0.0,28.22,28.22,28.22,0.0,0.0,28.62,28.62,28.62,0.0,0.0
2016-07-10,30.94,30.94,30.94,0.0,0.0,31.12,31.12,31.12,0.0,0.0,30.9,30.9,30.9,0.0,0.0,31.03,31.03,31.03,0.0,0.0
2016-07-17,30.06,30.06,30.06,0.0,0.0,30.33,30.33,30.33,0.0,0.0,29.86,29.86,29.86,0.0,0.0,30.31,30.31,30.31,0.0,0.0
2016-07-24,31.97,31.97,31.97,0.0,0.0,32.17,32.17,32.17,0.0,0.0,31.69,31.69,31.69,0.0,0.0,32.09,32.09,32.09,0.0,0.0
2016-07-31,32.22,32.22,32.22,0.0,0.0,32.47,32.47,32.47,0.0,0.0,32.0,32.0,32.0,0.0,0.0,32.44,32.44,32.44,0.0,0.0
2016-08-07,31.62,31.62,31.62,0.0,0.0,31.63,31.63,31.63,0.0,0.0,30.79,30.79,30.79,0.0,0.0,30.87,30.87,30.87,0.0,0.0
2016-08-14,31.62,31.62,31.62,0.0,0.0,31.77,31.77,31.77,0.0,0.0,31.3,31.3,31.3,0.0,0.0,31.41,31.41,31.41,0.0,0.0
2016-08-21,30.78,30.78,30.78,0.0,0.0,31.19,31.19,31.19,0.0,0.0,29.9,29.9,29.9,0.0,0.0,30.09,30.09,30.09,0.0,0.0
2016-08-28,30.53,30.53,30.53,0.0,0.0,30.53,30.53,30.53,0.0,0.0,29.99,29.99,29.99,0.0,0.0,30.38,30.38,30.38,0.0,0.0
2016-09-04,30.27,30.27,30.27,0.0,0.0,30.27,30.27,30.27,0.0,0.0,29.06,29.06,29.06,0.0,0.0,29.08,29.08,29.08,0.0,0.0
2016-09-11,27.91,27.91,27.91,0.0,0.0,28.05,28.05,28.05,0.0,0.0,27.78,27.78,27.78,0.0,0.0,27.99,27.99,27.99,0.0,0.0
2016-09-18,30.0,30.0,30.0,0.0,0.0,30.48,30.48,30.48,0.0,0.0,30.0,30.0,30.0,0.0,0.0,30.17,30.17,30.17,0.0,0.0
2016-09-25,30.98,30.98,30.98,0.0,0.0,31.1,31.1,31.1,0.0,0.0,30.84,30.84,30.84,0.0,0.0,30.97,30.97,30.97,0.0,0.0
2016-10-02,31.47,31.47,31.47,0.0,0.0,31.47,31.47,31.47,0.0,0.0,30.65,30.65,30.65,0.0,0.0,31.02,31.02,31.02,0.0,0.0
2016-10-09,30.86,30.86,30.86,0.0,0.0,30.96,30.96,30.96,0.0,0.0,30.5,30.5,30.5,0.0,0.0,30.61,30.61,30.61,0.0,0.0
2016-10-16,32.18,32.18,32.18,0.0,0.0,32.89,32.89,32.89,0.0,0.0,32.04,32.04,32.04,0.0,0.0,32.6,32.6,32.6,0.0,0.0
2016-10-23,32.86,32.86,32.86,0.0,0.0,33.2,33.2,33.2,0.0,0.0,32.68,32.68,32.68,0.0,0.0,32.79,32.79,32.79,0.0,0.0
2016-10-30,32.67,32.67,32.67,0.0,0.0,33.14,33.14,33.14,0.0,0.0,32.4,32.4,32.4,0.0,0.0,32.81,32.81,32.81,0.0,0.0
2016-11-06,37.33,37.33,37.33,0.0,0.0,37.45,37.45,37.45,0.0,0.0,36.2,36.2,36.2,0.0,0.0,37.03,37.03,37.03,0.0,0.0
2016-11-13,36.74,36.74,36.74,0.0,0.0,36.88,36.88,36.88,0.0,0.0,36.25,36.25,36.25,0.0,0.0,36.74,36.74,36.74,0.0,0.0
2016-11-20,40.35,40.35,40.35,0.0,0.0,40.44,40.44,40.44,0.0,0.0,39.95,39.95,39.95,0.0,0.0,40.44,40.44,40.44,0.0,0.0
2016-11-27,38.99,38.99,38.99,0.0,0.0,40.1,40.1,40.1,0.0,0.0,38.81,38.81,38.81,0.0,0.0,40.08,40.08,40.08,0.0,0.0
2016-12-04,42.63,42.63,42.63,0.0,0.0,42.63,42.63,42.63,0.0,0.0,41.63,41.63,41.63,0.0,0.0,41.77,41.77,41.77,0.0,0.0
2016-12-11,40.18,40.18,40.18,0.0,0.0,40.29,40.29,40.29,0.0,0.0,39.28,39.28,39.28,0.0,0.0,39.37,39.37,39.37,0.0,0.0
2016-12-18,38.35,38.35,38.35,0.0,0.0,38.59,38.59,38.59,0.0,0.0,38.24,38.24,38.24,0.0,0.0,38.32,38.32,38.32,0.0,0.0
2016-12-25,38.95,38.95,38.95,0.0,0.0,38.95,38.95,38.95,0.0,0.0,37.69,37.69,37.69,0.0,0.0,37.7,37.7,37.7,0.0,0.0
2017-01-01,39.46,39.46,39.46,0.0,0.0,39.68,39.68,39.68,0.0,0.0,38.79,38.79,38.79,0.0,0.0,38.79,38.79,38.79,0.0,0.0
2017-01-08,40.74,40.74,40.74,0.0,0.0,41.31,41.31,41.31,0.0,0.0,40.61,40.61,40.61,0.0,0.0,40.92,40.92,40.92,0.0,0.0
2017-01-15,41.01,41.01,41.01,0.0,0.0,41.33,41.33,41.33,0.0,0.0,40.75,40.75,40.75,0.0,0.0,41.13,41.13,41.13,0.0,0.0
2017-01-22,42.32,42.32,42.32,0.0,0.0,42.48,42.48,42.48,0.0,0.0,42.04,42.04,42.04,0.0,0.0,42.39,42.39,42.39,0.0,0.0
2017-01-29,41.4,41.4,41.4,0.0,0.0,41.4,41.4,41.4,0.0,0.0,40.84,40.84,40.84,0.0,0.0,40.86,40.86,40.86,0.0,0.0
2017-02-05,42.72,42.72,42.72,0.0,0.0,43.14,43.14,43.14,0.0,0.0,42.44,42.44,42.44,0.0,0.0,43.1,43.1,43.1,0.0,0.0
2017-02-12,44.11,44.11,44.11,0.0,0.0,44.26,44.26,44.26,0.0,0.0,43.89,43.89,43.89,0.0,0.0,44.17,44.17,44.17,0.0,0.0
2017-02-19,42.14,42.14,42.14,0.0,0.0,43.06,43.06,43.06,0.0,0.0,41.89,41.89,41.89,0.0,0.0,42.45,42.45,42.45,0.0,0.0
2017-02-26,42.64,42.64,42.64,0.0,0.0,42.95,42.95,42.95,0.0,0.0,42.19,42.19,42.19,0.0,0.0,42.83,42.83,42.83,0.0,0.0
2017-03-05,40.4,40.4,40.4,0.0,0.0,40.59,40.59,40.59,0.0,0.0,39.6,39.6,39.6,0.0,0.0,39.89,39.89,39.89,0.0,0.0
2017-03-12,42.98,42.98,42.98,0.0,0.0,43.39,43.39,43.39,0.0,0.0,42.43,42.43,42.43,0.0,0.0,42.46,42.46,42.46,0.0,0.0
2017-03-19,40.4,40.4,40.4,0.0,0.0,40.42,40.42,40.42,0.0,0.0,39.54,39.54,39.54,0.0,0.0,39.7,39.7,39.7,0.0,0.0
2017-03-26,40.09,40.09,40.09,0.0,0.0,40.62,40.62,40.62,0.0,0.0,39.75,39.75,39.75,0.0,0.0,40.27,40.27,40.27,0.0,0.0
2017-04-02,39.17,39.17,39.17,0.0,0.0,40.3,40.3,40.3,0.0,0.0,39.14,39.14,39.14,0.0,0.0,39.8,39.8,39.8,0.0,0.0
2017-04-09,37.95,37.95,37.95,0.0,0.0,38.23,38.23,38.23,0.0,0.0,37.06,37.06,37.06,0.0,0.0,37.06,37.06,37.06,0.0,0.0
2017-04-16,37.96,37.96,37.96,0.0,0.0,38.62,38.62,38.62,0.0,0.0,37.46,37.46,37.46,0.0,0.0,37.75,37.75,37.75,0.0,0.0
2017-04-23,38.16,38.16,38.16,0.0,0.0,38.33,38.33,38.33,0.0,0.0,37.91,37.91,37.91,0.0,0.0,37.94,37.94,37.94,0.0,0.0
2017-04-30,36.2,36.2,36.2,0.0,0.0,36.6,36.6,36.6,0.0,0.0,35.7,35.7,35.7,0.0,0.0,36.51,36.51,36.51,0.0,0.0
2017-05-07,36.44,36.44,36.44,0.0,0.0,36.44,36.44,36.44,0.0,0.0,35.97,35.97,35.97,0.0,0.0,36.05,36.05,36.05,0.0,0.0
2017-05-14,35.98,35.98,35.98,0.0,0.0,36.79,36.79,36.79,0.0,0.0,35.71,35.71,35.71,0.0,0.0,36.56,36.56,36.56,0.0,0.0
2017-05-21,36.95,36.95,36.95,0.0,0.0,36.98,36.98,36.98,0.0,0.0,36.74,36.74,36.74,0.0,0.0,36.78,36.78,36.78,0.0,0.0
2017-05-28,36.6,36.6,36.6,0.0,0.0,36.6,36.6,36.6,0.0,0.0,36.16,36.16,36.16,0.0,0.0,36.28,36.28,36.28,0.0,0.0
2017-06-04,37.29,37.29,37.29,0.0,0.0,37.52,37.52,37.52,0.0,0.0,37.05,37.05,37.05,0.0,0.0,37.25,37.25,37.25,0.0,0.0
2017-06-11,35.46,35.46,35.46,0.0,0.0,35.66,35.66,35.66,0.0,0.0,35.11,35.11,35.11,0.0,0.0,35.43,35.43,35.43,0.0,0.0
2017-06-18,36.05,36.05,36.05,0.0,0.0,36.5,36.5,36.5,0.0,0.0,35.76,35.76,35.76,0.0,0.0,36.32,36.32,36.32,0.0,0.0
2017-06-25,37.95,37.95,37.95,0.0,0.0,38.69,38.69,38.69,0.0,0.0,37.95,37.95,37.95,0.0,0.0,38.4,38.4,38.4,0.0,0.0
2017-07-02,38.84,38.84,38.84,0.0,0.0,38.88,38.88,38.88,0.0,0.0,37.91,37.91,37.91,0.0,0.0,38.51,38.51,38.51,0.0,0.0
2017-07-09,40.69,40.69,40.69,0.0,0.0,40.69,40.69,40.69,0.0,0.0,40.39,40.39,40.39,0.0,0.0,40.39,40.39,40.39,0.0,0.0
2017-07-16,40.84,40.84,40.84,0.0,0.0,40.84,40.84,40.84,0.0,0.0,40.33,40.33,40.33,0.0,0.0,40.33,40.33,40.33,0.0,0.0
2017-07-23,40.54,40.54,40.54,0.0,0.0,40.75,40.75,40.75,0.0,0.0,40.21,40.21,40.21,0.0,0.0,40.46,40.46,40.46,0.0,0.0
2017-07-30,40.52,40.52,40.52,0.0,0.0,40.79,40.79,40.79,0.0,0.0,40.28,40.28,40.28,0.0,0.0,40.72,40.72,40.72,0.0,0.0
2017-08-06,39.76,39.76,39.76,0.0,0.0,40.13,40.13,40.13,0.0,0.0,39.12,39.12,39.12,0.0,0.0,39.95,39.95,39.95,0.0,0.0
2017-08-13,40.06,40.06,40.06,0.0,0.0,40.29,40.29,40.29,0.0,0.0,39.78,39.78,39.78,0.0,0.0,40.1,40.1,40.1,0.0,0.0
2017-08-20,41.8,41.8,41.8,0.0,0.0,41.87,41.87,41.87,0.0,0.0,41.56,41.56,41.56,0.0,0.0,41.7,41.7,41.7,0.0,0.0
2017-08-27,42.91,42.91,42.91,0.0,0.0,43.64,43.64,43.64,0.0,0.0,42.91,42.91,42.91,0.0,0.0,43.5,43.5,43.5,0.0,0.0
2017-09-03,43.64,43.64,43.64,0.0,0.0,43.64,43.64,43.64,0.0,0.0,42.82,42.82,42.82,0.0,0.0,43.12,43.12,43.12,0.0,0.0
2017-09-10,42.33,42.33,42.33,0.0,0.0,42.89,42.89,42.89,0.0,0.0,42.33,42.33,42.33,0.0,0.0,42.82,42.82,42.82,0.0,0.0
2017-09-17,41.71,41.71,41.71,0.0,0.0,42.12,42.12,42.12,0.0,0.0,41.53,41.53,41.53,0.0,0.0,41.81,41.81,41.81,0.0,0.0
2017-09-24,41.83,41.83,41.83,0.0,0.0,42.15,42.15,42.15,0.0,0.0,41.83,41.83,41.83,0.0,0.0,42.09,42.09,42.09,0.0,0.0
2017-10-01,42.87,42.87,42.87,0.0,0.0,42.87,42.87,42.87,0.0,0.0,42.53,42.53,42.53,0.0,0.0,42.7,42.7,42.7,0.0,0.0
2017-10-08,43.22,43.22,43.22,0.0,0.0,43.95,43.95,43.95,0.0,0.0,43.22,43.22,43.22,0.0,0.0,43.92,43.92,43.92,0.0,0.0
2017-10-15,43.89,43.89,43.89,0.0,0.0,44.11,44.11,44.11,0.0,0.0,43.8,43.8,43.8,0.0,0.0,44.02,44.02,44.02,0.0,0.0
2017-10-22,43.08,43.08,43.08,0.0,0.0,43.56,43.56,43.56,0.0,0.0,42.89,42.89,42.89,0.0,0.0,43.4,43.4,43.4,0.0,0.0
2017-10-29,42.99,42.99,42.99,0.0,0.0,42.99,42.99,42.99,0.0,0.0,42.32,42.32,42.32,0.0,0.0,42.54,42.54,42.54,0.0,0.0
2017-11-05,41.83,41.83,41.83,0.0,0.0,42.09,42.09,42.09,0.0,0.0,41.35,41.35,41.35,0.0,0.0,41.57,41.57,41.57,0.0,0.0
2017-11-12,40.44,40.44,40.44,0.0,0.0,40.93,40.93,40.93,0.0,0.0,40.34,40.34,40.34,0.0,0.0,40.76,40.76,40.76,0.0,0.0
2017-11-19,42.54,42.54,42.54,0.0,0.0,42.68,42.68,42.68,0.0,0.0,42.36,42.36,42.36,0.0,0.0,42.36,42.36,42.36,0.0,0.0
2017-11-26,41.75,41.75,41.75,0.0,0.0,42.75,42.75,42.75,0.0,0.0,41.75,41.75,41.75,0.0,0.0,42.26,42.26,42.26,0.0,0.0
2017-12-03,42.72,42.72,42.72,0.0,0.0,43.29,43.29,43.29,0.0,0.0,42.72,42.72,42.72,0.0,0.0,43.17,43.17,43.17,0.0,0.0
2017-12-10,43.62,43.62,43.62,0.0,0.0,43.88,43.88,43.88,0.0,0.0,43.51,43.51,43.51,0.0,0.0,43.65,43.65,43.65,0.0,0.0
2017-12-17,45.1,45.1,45.1,0.0,0.0,45.1,45.1,45.1,0.0,0.0,44.88,44.88,44.88,0.0,0.0,45.04,45.04,45.04,0.0,0.0
2017-12-24,45.86,45.86,45.86,0.0,0.0,46.0,46.0,46.0,0.0,0.0,45.56,45.56,45.56,0.0,0.0,45.76,45.76,45.76,0.0,0.0
2017-12-31,48.83,48.83,48.83,0.0,0.0,48.92,48.92,48.92,0.0,0.0,48.43,48.43,48.43,0.0,0.0,48.81,48.81,48.81,0.0,0.0
