Date,Vanguard Long-Term Corporate Bond_etf_Open_average,Vanguard Long-Term Corporate Bond_etf_Open_max,Vanguard Long-Term Corporate Bond_etf_Open_min,Vanguard Long-Term Corporate Bond_etf_Open_volatility,Vanguard Long-Term Corporate Bond_etf_Open_change,Vanguard Long-Term Corporate Bond_etf_High_average,Vanguard Long-Term Corporate Bond_etf_High_max,Vanguard Long-Term Corporate Bond_etf_High_min,Vanguard Long-Term Corporate Bond_etf_High_volatility,Vanguard Long-Term Corporate Bond_etf_High_change,Vanguard Long-Term Corporate Bond_etf_Low_average,Vanguard Long-Term Corporate Bond_etf_Low_max,Vanguard Long-Term Corporate Bond_etf_Low_min,Vanguard Long-Term Corporate Bond_etf_Low_volatility,Vanguard Long-Term Corporate Bond_etf_Low_change,Vanguard Long-Term Corporate Bond_etf_Close_average,Vanguard Long-Term Corporate Bond_etf_Close_max,Vanguard Long-Term Corporate Bond_etf_Close_min,Vanguard Long-Term Corporate Bond_etf_Close_volatility,Vanguard Long-Term Corporate Bond_etf_Close_change
2016-01-03,84.67,84.67,84.67,0.0,0.0,85.0,85.0,85.0,0.0,0.0,84.49,84.49,84.49,0.0,0.0,84.82,84.82,84.82,0.0,0.0
2016-01-10,84.46,84.46,84.46,0.0,0.0,84.56,84.56,84.56,0.0,0.0,84.05,84.05,84.05,0.0,0.0,84.32,84.32,84.32,0.0,0.0
2016-01-17,83.49,83.49,83.49,0.0,0.0,83.66,83.66,83.66,0.0,0.0,83.18,83.18,83.18,0.0,0.0,83.66,83.66,83.66,0.0,0.0
2016-01-24,83.97,83.97,83.97,0.0,0.0,83.97,83.97,83.97,0.0,0.0,83.59,83.59,83.59,0.0,0.0,83.84,83.84,83.84,0.0,0.0
2016-01-31,83.31,83.31,83.31,0.0,0.0,83.55,83.55,83.55,0.0,0.0,83.02,83.02,83.02,0.0,0.0,83.24,83.24,83.24,0.0,0.0
2016-02-07,83.72,83.72,83.72,0.0,0.0,83.98,83.98,83.98,0.0,0.0,83.33,83.33,83.33,0.0,0.0,83.79,83.79,83.79,0.0,0.0
2016-02-14,83.86,83.86,83.86,0.0,0.0,84.25,84.25,84.25,0.0,0.0,83.77,83.77,83.77,0.0,0.0,84.14,84.14,84.14,0.0,0.0
2016-02-21,84.43,84.43,84.43,0.0,0.0,84.43,84.43,84.43,0.0,0.0,84.43,84.43,84.43,0.0,0.0,84.43,84.43,84.43,0.0,0.0
2016-02-28,84.44,84.44,84.44,0.0,0.0,84.66,84.66,84.66,0.0,0.0,84.11,84.11,84.11,0.0,0.0,84.66,84.66,84.66,0.0,0.0
2016-03-06,86.89,86.89,86.89,0.0,0.0,87.26,87.26,87.26,0.0,0.0,86.76,86.76,86.76,0.0,0.0,87.21,87.21,87.21,0.0,0.0
2016-03-13,88.27,88.27,88.27,0.0,0.0,88.76,88.76,88.76,0.0,0.0,88.16,88.16,88.16,0.0,0.0,88.5,88.5,88.5,0.0,0.0
2016-03-20,88.95,88.95,88.95,0.0,0.0,88.95,88.95,88.95,0.0,0.0,87.92,87.92,87.92,0.0,0.0,88.31,88.31,88.31,0.0,0.0
2016-03-27,89.4,89.4,89.4,0.0,0.0,89.64,89.64,89.64,0.0,0.0,89.09,89.09,89.09,0.0,0.0,89.64,89.64,89.64,0.0,0.0
2016-04-03,90.48,90.48,90.48,0.0,0.0,90.68,90.68,90.68,0.0,0.0,90.27,90.27,90.27,0.0,0.0,90.36,90.36,90.36,0.0,0.0
2016-04-10,90.18,90.18,90.18,0.0,0.0,90.34,90.34,90.34,0.0,0.0,89.85,89.85,89.85,0.0,0.0,90.06,90.06,90.06,0.0,0.0
2016-04-17,90.55,90.55,90.55,0.0,0.0,90.68,90.68,90.68,0.0,0.0,90.27,90.27,90.27,0.0,0.0,90.46,90.46,90.46,0.0,0.0
2016-04-24,90.94,90.94,90.94,0.0,0.0,91.37,91.37,91.37,0.0,0.0,90.66,90.66,90.66,0.0,0.0,91.21,91.21,91.21,0.0,0.0
2016-05-01,91.58,91.58,91.58,0.0,0.0,91.58,91.58,91.58,0.0,0.0,91.12,91.12,91.12,0.0,0.0,91.42,91.42,91.42,0.0,0.0
2016-05-08,91.53,91.53,91.53,0.0,0.0,91.53,91.53,91.53,0.0,0.0,91.14,91.14,91.14,0.0,0.0,91.41,91.41,91.41,0.0,0.0
2016-05-15,89.82,89.82,89.82,0.0,0.0,90.2,90.2,90.2,0.0,0.0,89.66,89.66,89.66,0.0,0.0,90.06,90.06,90.06,0.0,0.0
2016-05-22,90.35,90.35,90.35,0.0,0.0,90.46,90.46,90.46,0.0,0.0,90.03,90.03,90.03,0.0,0.0,90.4,90.4,90.4,0.0,0.0
2016-05-29,90.95,90.95,90.95,0.0,0.0,91.76,91.76,91.76,0.0,0.0,90.95,90.95,90.95,0.0,0.0,91.76,91.76,91.76,0.0,0.0
2016-06-05,92.66,92.66,92.66,0.0,0.0,92.94,92.94,92.94,0.0,0.0,92.47,92.47,92.47,0.0,0.0,92.56,92.56,92.56,0.0,0.0
2016-06-12,92.78,92.78,92.78,0.0,0.0,92.8,92.8,92.8,0.0,0.0,92.51,92.51,92.51,0.0,0.0,92.6,92.6,92.6,0.0,0.0
2016-06-19,92.87,92.87,92.87,0.0,0.0,92.9,92.9,92.9,0.0,0.0,92.43,92.43,92.43,0.0,0.0,92.66,92.66,92.66,0.0,0.0
2016-06-26,94.74,94.74,94.74,0.0,0.0,95.34,95.34,95.34,0.0,0.0,94.54,94.54,94.54,0.0,0.0,95.21,95.21,95.21,0.0,0.0
2016-07-03,97.11,97.11,97.11,0.0,0.0,97.36,97.36,97.36,0.0,0.0,96.66,96.66,96.66,0.0,0.0,97.28,97.28,97.28,0.0,0.0
