Date,AMSWA_stock_Open_average,AMSWA_stock_Open_max,AMSWA_stock_Open_min,AMSWA_stock_Open_volatility,AMSWA_stock_Open_change,AMSWA_stock_High_average,AMSWA_stock_High_max,AMSWA_stock_High_min,AMSWA_stock_High_volatility,AMSWA_stock_High_change,AMSWA_stock_Low_average,AMSWA_stock_Low_max,AMSWA_stock_Low_min,AMSWA_stock_Low_volatility,AMSWA_stock_Low_change,AMSWA_stock_Close_average,AMSWA_stock_Close_max,AMSWA_stock_Close_min,AMSWA_stock_Close_volatility,AMSWA_stock_Close_change,AMSWA_stock_Volume_average,AMSWA_stock_Volume_max,AMSWA_stock_Volume_min,AMSWA_stock_Volume_volatility,AMSWA_stock_Volume_change
2016-03-13,8.796,9.01,8.69,0.3200000000000003,0.3200000000000003,8.922,9.01,8.81,0.1999999999999993,0.1999999999999993,8.666,8.8,8.56,0.2400000000000002,0.2400000000000002,8.796,8.95,8.73,0.21999999999999886,0.08000000000000007,62648,108262,35694,72568,72568
2016-03-20,8.7875,8.87,8.74,0.129999999999999,-0.03999999999999915,8.905000000000001,8.95,8.88,0.06999999999999851,-0.06999999999999851,8.67,8.72,8.61,0.11000000000000121,-0.08000000000000007,8.799999999999999,8.86,8.7,0.16000000000000014,0.07000000000000028,42475,52536,28331,24205,610
2016-03-27,8.856,8.96,8.75,0.21000000000000085,0.08000000000000007,9.006,9.11,8.91,0.1999999999999993,0.14000000000000057,8.748,8.82,8.66,0.16000000000000014,0.13000000000000078,8.898,9.0,8.74,0.2599999999999998,0.23000000000000043,35285,58183,20459,37724,-1269
2016-04-03,8.802,8.92,8.75,0.16999999999999993,-0.14000000000000057,8.88,9.01,8.83,0.17999999999999972,-0.17999999999999972,8.704,8.78,8.61,0.16999999999999993,-0.16999999999999993,8.77,8.85,8.7,0.15000000000000036,-0.08000000000000007,41163,56713,28319,28394,7538
2016-04-10,8.856,8.99,8.64,0.34999999999999964,0.09000000000000163,9.012,9.14,8.79,0.3500000000000014,0.3500000000000014,8.762,8.9,8.61,0.2900000000000009,0.16999999999999993,8.898,9.01,8.67,0.33999999999999986,0.33000000000000007,46665,79817,26920,52897,-14251
2016-04-17,8.94,9.03,8.88,0.14999999999999858,-0.06999999999999851,9.074,9.15,9.02,0.13000000000000078,0.0600000000000005,8.894,8.95,8.86,0.08999999999999986,-0.06999999999999851,9.01,9.13,8.94,0.19000000000000128,0.09000000000000163,36845,47400,20537,26863,-17917
2016-04-24,9.068,9.16,8.94,0.22000000000000064,-0.019999999999999574,9.164,9.2,9.12,0.08000000000000007,0.08000000000000007,8.988,9.07,8.94,0.13000000000000078,0.040000000000000924,9.094000000000001,9.14,8.96,0.17999999999999972,0.17999999999999972,37021,53839,21854,31985,15017
2016-05-01,9.092,9.19,8.94,0.25,-0.030000000000001137,9.182,9.25,9.13,0.11999999999999922,-0.11999999999999922,8.97,9.03,8.88,0.14999999999999858,-0.14999999999999858,9.056000000000001,9.22,8.97,0.25,-0.25,38617,57946,27764,30182,30182
2016-05-08,8.92,9.0,8.82,0.17999999999999972,-0.17999999999999972,9.034,9.11,8.97,0.1399999999999988,-0.0600000000000005,8.834,8.89,8.8,0.08999999999999986,-0.02999999999999936,8.948,9.07,8.85,0.22000000000000064,-0.02999999999999936,30141,38634,21218,17416,-17416
2016-05-15,9.030000000000001,9.16,8.88,0.27999999999999936,0.15000000000000036,9.198,9.32,9.13,0.1899999999999995,0.09999999999999964,8.92,9.11,8.73,0.379999999999999,0.129999999999999,9.094,9.3,8.94,0.3600000000000012,0.21000000000000085,52947,95775,32964,62811,17721
2016-05-22,9.642,9.81,9.36,0.45000000000000107,0.3100000000000005,9.788,9.87,9.68,0.1899999999999995,-0.10999999999999943,9.556,9.65,9.36,0.2900000000000009,0.20000000000000107,9.646,9.81,9.58,0.23000000000000043,0.019999999999999574,66720,222236,22092,200144,-200030
2016-05-29,9.697500000000002,9.81,9.63,0.17999999999999972,0.17999999999999972,9.79,9.88,9.68,0.20000000000000107,0.20000000000000107,9.625,9.67,9.57,0.09999999999999964,0.09999999999999964,9.735,9.78,9.64,0.1399999999999988,0.129999999999999,34528,42459,25909,16550,-6818
2016-06-05,9.94,10.01,9.84,0.16999999999999993,0.13000000000000078,10.022,10.12,9.97,0.14999999999999858,0.02999999999999936,9.86,9.94,9.78,0.16000000000000014,0.019999999999999574,9.959999999999999,9.99,9.94,0.05000000000000071,0.009999999999999787,41651,69175,19515,49660,-9083
2016-06-12,10.064,10.22,9.9,0.3200000000000003,0.3200000000000003,10.178,10.25,10.06,0.1899999999999995,0.16000000000000014,9.96,10.08,9.9,0.17999999999999972,0.019999999999999574,10.092,10.22,9.93,0.2900000000000009,-0.10999999999999943,37884,90725,16212,74513,69704
2016-06-19,9.99,10.04,9.9,0.1399999999999988,-0.009999999999999787,10.15,10.34,9.97,0.3699999999999992,0.09999999999999964,9.772,9.97,9.59,0.3800000000000008,-0.3800000000000008,10.036,10.32,9.8,0.5199999999999996,0.05000000000000071,218840,870028,34716,835312,816038
2016-06-26,10.244,10.43,10.07,0.35999999999999943,0.35999999999999943,10.402,10.62,10.26,0.35999999999999943,0.2400000000000002,10.156,10.43,9.96,0.46999999999999886,0.40000000000000036,10.294,10.49,10.08,0.41000000000000014,0.3000000000000007,61555,88207,30840,57367,-37514
2016-07-03,10.459999999999999,10.54,10.42,0.11999999999999922,0.09999999999999964,10.605,10.77,10.54,0.23000000000000043,0.21999999999999886,10.365,10.48,10.24,0.2400000000000002,0.2400000000000002,10.5275,10.74,10.44,0.3000000000000007,0.2599999999999998,48645,65119,36429,28690,24033
2016-07-10,10.894,11.04,10.75,0.28999999999999915,0.13000000000000078,11.036,11.28,10.9,0.379999999999999,0.27999999999999936,10.764,10.82,10.68,0.14000000000000057,0.07000000000000028,10.852,10.96,10.78,0.1800000000000015,-0.14000000000000057,47830,82222,28765,53457,-7612
2016-07-17,10.895999999999999,10.95,10.8,0.14999999999999858,0.14999999999999858,10.996,11.0,10.99,0.009999999999999787,0.0,10.808,10.88,10.77,0.11000000000000121,0.0,10.892,10.93,10.83,0.09999999999999964,-0.07000000000000028,45509,69640,27972,41668,-28305
2016-07-24,10.99,11.13,10.8,0.33000000000000007,0.33000000000000007,11.1,11.19,10.85,0.33999999999999986,0.33999999999999986,10.906,11.01,10.8,0.20999999999999908,0.16000000000000014,11.048,11.13,10.85,0.28000000000000114,0.17999999999999972,41432,83244,15617,67627,60580
2016-07-31,11.02,11.1,10.93,0.16999999999999993,-0.0600000000000005,11.094,11.17,11.04,0.13000000000000078,0.009999999999999787,10.948,11.0,10.84,0.16000000000000014,-0.009999999999999787,11.024,11.07,11.0,0.07000000000000028,-0.05000000000000071,32465,50176,18558,31618,7088
2016-08-07,11.128,11.23,11.05,0.17999999999999972,0.17999999999999972,11.188,11.24,11.09,0.15000000000000036,0.15000000000000036,11.058,11.17,11.0,0.16999999999999993,0.15000000000000036,11.146,11.21,11.07,0.14000000000000057,0.14000000000000057,25255,43488,13292,30196,15942
2016-08-14,11.18,11.27,11.03,0.2400000000000002,0.08999999999999986,11.288,11.37,11.21,0.15999999999999837,-0.019999999999999574,11.06,11.15,10.94,0.21000000000000085,-0.0600000000000005,11.146,11.25,11.06,0.1899999999999995,-0.08999999999999986,61223,118277,33260,85017,57130
2016-08-21,11.084,11.2,10.96,0.23999999999999844,-0.13000000000000078,11.368,11.94,11.16,0.7799999999999994,0.09999999999999964,10.9,11.19,10.42,0.7699999999999996,-0.5099999999999998,11.096,11.59,10.6,0.9900000000000002,-0.3800000000000008,91422,178320,43539,134781,41418
2016-08-28,10.358,10.57,9.98,0.5899999999999999,-0.1899999999999995,10.522,10.57,10.47,0.09999999999999964,-0.08000000000000007,10.132,10.3,9.93,0.370000000000001,0.370000000000001,10.314,10.47,9.97,0.5,0.5,70633,96923,50966,45957,-39866
2016-09-04,10.772499999999999,10.94,10.54,0.40000000000000036,0.3200000000000003,10.935,11.0,10.78,0.22000000000000064,0.21000000000000085,10.64,10.8,10.46,0.33999999999999986,0.08999999999999986,10.7975,10.99,10.58,0.41000000000000014,-0.13000000000000078,53652,69107,43797,25310,644
2016-09-11,10.682,10.84,10.61,0.23000000000000043,0.08000000000000007,10.848,10.98,10.69,0.2900000000000009,0.13000000000000078,10.562,10.6,10.54,0.0600000000000005,0.02000000000000135,10.732,10.92,10.58,0.33999999999999986,0.07000000000000028,70185,166476,40851,125625,117155
2016-09-18,10.902,11.03,10.66,0.3699999999999992,0.02999999999999936,11.016,11.09,10.97,0.11999999999999922,0.08999999999999986,10.68,10.94,10.57,0.3699999999999992,0.3699999999999992,10.858,11.0,10.65,0.34999999999999964,0.33999999999999986,55152,110698,27644,83054,-18299
2016-09-25,10.914,10.97,10.88,0.08999999999999986,-0.05000000000000071,10.998,11.16,10.94,0.22000000000000064,0.16999999999999993,10.826,10.87,10.77,0.09999999999999964,-0.019999999999999574,10.918,11.1,10.82,0.27999999999999936,0.25,37121,52756,26589,26167,25412
2016-10-02,10.932,11.22,10.76,0.46000000000000085,-0.1999999999999993,11.008000000000001,11.22,10.82,0.40000000000000036,-0.34999999999999964,10.716,10.97,10.51,0.46000000000000085,-0.46000000000000085,10.82,11.04,10.67,0.3699999999999992,-0.34999999999999964,33048,36940,28832,8108,-3091
2016-10-09,10.87,10.99,10.77,0.22000000000000064,0.0600000000000005,11.014,11.11,10.96,0.14999999999999858,0.11999999999999922,10.682,10.71,10.57,0.14000000000000057,-0.14000000000000057,10.874,11.01,10.77,0.2400000000000002,-0.120000000000001,103476,281229,19710,261519,81775
2016-10-16,10.752,10.98,10.5,0.4800000000000004,-0.3000000000000007,10.83,11.06,10.6,0.46000000000000085,-0.370000000000001,10.622,10.79,10.5,0.28999999999999915,-0.28999999999999915,10.704,10.95,10.54,0.41000000000000014,-0.34999999999999964,46456,97790,28619,69171,-65374
2016-10-23,10.632,10.7,10.5,0.1999999999999993,-0.1999999999999993,10.792,10.98,10.69,0.2900000000000009,0.28000000000000114,10.524,10.62,10.31,0.3099999999999987,-0.27999999999999936,10.586,10.69,10.4,0.28999999999999915,-0.2400000000000002,42069,68092,27080,41012,41012
2016-10-30,10.284,10.48,10.13,0.34999999999999964,-0.25,10.54,10.98,10.29,0.6900000000000013,-0.6500000000000004,10.122,10.28,10.01,0.2699999999999996,-0.17999999999999972,10.218,10.43,10.1,0.33000000000000007,-0.1999999999999993,42098,69622,27907,41715,-16965
2016-11-06,10.284,10.56,9.76,0.8000000000000007,-0.019999999999999574,10.594,10.94,10.35,0.5899999999999999,0.4900000000000002,10.144,10.43,9.73,0.6999999999999993,0.21999999999999886,10.448,10.84,10.19,0.6500000000000004,0.41999999999999993,77775,121161,34263,86898,86898
2016-11-13,10.646,10.99,10.49,0.5,-0.5,10.826,10.99,10.67,0.3200000000000003,-0.16000000000000014,10.45,10.51,10.41,0.09999999999999964,-0.0600000000000005,10.61,10.82,10.5,0.3200000000000003,0.16000000000000014,59459,71543,35449,36094,4437
2016-11-20,11.1575,11.4,10.75,0.6500000000000004,0.5899999999999999,11.379999999999999,11.54,11.15,0.3899999999999988,0.1899999999999995,10.9975,11.21,10.68,0.5300000000000011,0.33000000000000007,11.2725,11.5,11.14,0.35999999999999943,0.05999999999999872,55130,85067,34881,50186,-15112
2016-11-27,11.046,11.42,10.2,1.2200000000000006,-1.040000000000001,11.212,11.49,10.45,1.040000000000001,-1.040000000000001,10.758,11.24,10.2,1.040000000000001,-1.0,10.838,11.36,10.2,1.1600000000000001,-1.0599999999999987,69988,108644,46786,61858,46446
2016-12-04,10.540000000000001,10.9,10.38,0.5199999999999996,0.4800000000000004,10.724,11.03,10.47,0.5599999999999987,0.46999999999999886,10.402000000000001,10.72,10.28,0.4400000000000013,0.41999999999999993,10.64,10.99,10.43,0.5600000000000005,0.5,70533,94966,49270,45696,33553
2016-12-11,10.872,11.01,10.73,0.27999999999999936,-0.2599999999999998,10.991999999999999,11.1,10.89,0.20999999999999908,-0.20999999999999908,10.75,10.89,10.62,0.27000000000000135,-0.1899999999999995,10.806000000000001,10.96,10.66,0.3000000000000007,-0.15000000000000036,103548,240006,45555,194451,126222
2016-12-18,10.686,10.91,10.3,0.6099999999999994,-0.03999999999999915,10.884,11.0,10.75,0.25,-0.21000000000000085,10.602,10.81,10.3,0.5099999999999998,-0.049999999999998934,10.748,10.9,10.64,0.2599999999999998,-0.17999999999999972,41274,55337,21324,34013,-32221
2016-12-25,10.495,10.62,10.37,0.25,-0.25,10.615,10.78,10.44,0.33999999999999986,-0.2900000000000009,10.35,10.46,10.2,0.26000000000000156,-0.26000000000000156,10.42,10.54,10.33,0.20999999999999908,-0.20999999999999908,25556,36246,10478,25768,-5482
2017-01-01,10.4625,10.65,10.35,0.3000000000000007,0.15000000000000036,10.645,10.72,10.5,0.22000000000000064,-0.22000000000000064,10.3425,10.45,10.25,0.1999999999999993,0.06999999999999851,10.4625,10.64,10.38,0.2599999999999998,0.0,36428,49671,27081,22590,-6248
2017-01-08,10.315999999999999,10.39,10.28,0.11000000000000121,-0.11000000000000121,10.392,10.45,10.33,0.11999999999999922,-0.07000000000000028,10.204,10.26,10.09,0.16999999999999993,-0.08999999999999986,10.316,10.38,10.23,0.15000000000000036,-0.02999999999999936,29172,34603,23261,11342,-6582
2017-01-15,10.0475,10.2,9.88,0.3199999999999985,-0.3199999999999985,10.145,10.3,10.05,0.25,-0.25,9.817499999999999,9.92,9.69,0.23000000000000043,-0.07000000000000028,9.9625,10.04,9.91,0.129999999999999,-0.07000000000000028,42081,67489,22331,45158,18430
2017-01-22,10.344,11.0,9.93,1.0700000000000003,1.0700000000000003,10.572,11.06,10.08,0.9800000000000004,0.9299999999999997,10.188,10.55,9.75,0.8000000000000007,0.8000000000000007,10.464,11.0,9.93,1.0700000000000003,0.8000000000000007,70097,143952,35362,108590,-17793
2017-01-29,10.472,10.58,10.35,0.23000000000000043,-0.08999999999999986,10.576,10.64,10.51,0.13000000000000078,-0.02999999999999936,10.338,10.41,10.26,0.15000000000000036,0.08999999999999986,10.418000000000001,10.49,10.38,0.10999999999999943,0.05999999999999872,32694,39832,28956,10876,-9141
2017-02-05,10.344,10.5,10.13,0.3699999999999992,-0.1899999999999995,10.456,10.62,10.33,0.28999999999999915,-0.1899999999999995,10.238,10.46,10.1,0.3600000000000012,-0.28000000000000114,10.312,10.54,10.11,0.4299999999999997,-0.16999999999999993,30473,37623,18920,18703,-14384
2017-02-12,10.296,10.35,10.2,0.15000000000000036,-0.019999999999999574,10.392,10.48,10.3,0.17999999999999972,0.08999999999999986,10.234,10.32,10.18,0.14000000000000057,0.14000000000000057,10.326,10.38,10.28,0.10000000000000142,0.049999999999998934,25355,38921,18569,20352,20352
2017-02-19,10.657499999999999,10.92,10.43,0.4900000000000002,0.4900000000000002,10.7725,10.92,10.65,0.2699999999999996,0.2699999999999996,10.46,10.56,10.36,0.20000000000000107,0.20000000000000107,10.6475,10.73,10.59,0.14000000000000057,0.08000000000000007,36197,51341,20143,31198,1193
2017-02-26,10.540000000000001,10.82,10.38,0.4399999999999995,-0.3200000000000003,10.65,10.97,10.53,0.4400000000000013,-0.41999999999999993,10.35,10.47,10.27,0.20000000000000107,-0.0600000000000005,10.424,10.53,10.34,0.1899999999999995,-0.08000000000000007,66547,114494,40282,74212,-74212
2017-03-05,10.5,10.56,10.46,0.09999999999999964,0.0,10.588000000000001,10.65,10.52,0.13000000000000078,0.05000000000000071,10.344,10.39,10.23,0.16000000000000014,-0.030000000000001137,10.378,10.45,10.28,0.16999999999999993,0.0,46633,63891,25546,38345,16040
2017-03-12,10.378,10.41,10.33,0.08000000000000007,-0.05000000000000071,10.484,10.51,10.42,0.08999999999999986,-0.08000000000000007,10.27,10.33,10.16,0.16999999999999993,-0.16999999999999993,10.366,10.43,10.28,0.15000000000000036,-0.120000000000001,64136,134017,24659,109358,102639
2017-03-19,10.193999999999999,10.37,9.92,0.4499999999999993,0.05999999999999872,10.306000000000001,10.46,10.09,0.370000000000001,0.08999999999999986,9.996,10.09,9.92,0.16999999999999993,0.03999999999999915,10.126000000000001,10.3,9.97,0.33000000000000007,0.02999999999999936,67030,77357,53907,23450,-828
2017-03-26,10.248,10.76,10.08,0.6799999999999997,0.6600000000000001,10.443999999999999,10.86,10.2,0.6600000000000001,0.6600000000000001,10.066,10.24,9.94,0.3000000000000007,0.3000000000000007,10.298,10.74,10.13,0.6099999999999994,0.11999999999999922,119707,211645,73803,137842,137842
2017-04-02,10.364,10.5,10.28,0.22000000000000064,0.11000000000000121,10.504,10.54,10.42,0.11999999999999922,0.10999999999999943,10.234,10.35,10.1,0.25,0.11999999999999922,10.4,10.44,10.3,0.1399999999999988,0.05999999999999872,86324,96195,73146,23049,-19244
2017-04-09,10.602500000000001,10.8,10.4,0.40000000000000036,0.2400000000000002,10.7675,10.9,10.55,0.34999999999999964,0.34999999999999964,10.4375,10.53,10.35,0.17999999999999972,0.17999999999999972,10.645,10.74,10.54,0.20000000000000107,0.20000000000000107,74378,98328,50081,48247,30974
2017-04-16,10.836,10.97,10.74,0.23000000000000043,0.23000000000000043,10.954,11.1,10.88,0.21999999999999886,0.16000000000000014,10.716000000000001,10.83,10.63,0.1999999999999993,0.11999999999999922,10.854,10.95,10.75,0.1999999999999993,-0.05000000000000071,75904,97571,65839,31732,31732
2017-04-23,11.046,11.13,10.91,0.22000000000000064,0.22000000000000064,11.145999999999999,11.2,11.03,0.16999999999999993,0.11000000000000121,10.93,11.0,10.8,0.1999999999999993,0.11999999999999922,11.034,11.11,10.97,0.1399999999999988,-0.02999999999999936,111868,130687,77573,53114,-48270
2017-04-30,10.946,11.01,10.82,0.1899999999999995,0.049999999999998934,11.05,11.13,11.02,0.11000000000000121,0.02000000000000135,10.86,10.91,10.75,0.16000000000000014,-0.02999999999999936,10.962,11.01,10.88,0.129999999999999,0.03999999999999915,66135,92085,46736,45349,-5208
2017-05-07,10.826,10.94,10.76,0.17999999999999972,-0.129999999999999,10.958,11.13,10.88,0.25,-0.2400000000000002,10.734,10.78,10.69,0.08999999999999986,-0.040000000000000924,10.826,10.91,10.75,0.16000000000000014,0.0,67865,113204,44421,68783,-29626
2017-05-14,10.67,10.87,10.41,0.4599999999999991,-0.379999999999999,10.752,10.93,10.59,0.33999999999999986,-0.33999999999999986,10.546,10.75,10.4,0.34999999999999964,-0.34999999999999964,10.6,10.83,10.44,0.39000000000000057,-0.39000000000000057,62309,79954,32569,47385,23419
2017-05-21,10.592,10.72,10.45,0.27000000000000135,0.27000000000000135,10.662,10.79,10.56,0.22999999999999865,0.22999999999999865,10.494,10.6,10.44,0.16000000000000014,0.08000000000000007,10.624,10.72,10.51,0.21000000000000085,0.1800000000000015,71271,112852,28891,83961,-69093
2017-05-28,10.8,11.0,10.72,0.27999999999999936,0.25,10.9825,11.19,10.79,0.40000000000000036,0.2400000000000002,10.635,10.71,10.57,0.14000000000000057,-0.040000000000000924,10.8675,11.05,10.7,0.3500000000000014,0.3500000000000014,53126,65121,41259,23862,21441
2017-06-04,11.065999999999999,11.2,10.91,0.28999999999999915,0.08000000000000007,11.202,11.39,11.12,0.27000000000000135,0.27000000000000135,10.942,11.04,10.85,0.1899999999999995,0.1899999999999995,11.108,11.35,10.88,0.46999999999999886,0.46999999999999886,52056,87381,22307,65074,65074
2017-06-11,11.174,11.4,10.98,0.41999999999999993,-0.27999999999999936,11.290000000000001,11.49,11.11,0.3800000000000008,-0.3800000000000008,11.028,11.22,10.9,0.3200000000000003,-0.3200000000000003,11.166,11.32,11.08,0.2400000000000002,-0.2400000000000002,59239,102930,39011,63919,53151
2017-06-18,11.033999999999999,11.19,10.76,0.4299999999999997,-0.33999999999999986,11.388,12.1,11.09,1.0099999999999998,0.27999999999999936,10.916,11.12,10.57,0.5499999999999989,-0.4399999999999995,11.232,11.97,11.0,0.9700000000000006,-0.08000000000000007,203924,536006,43490,492516,481385
2017-06-25,10.638,10.89,10.26,0.6300000000000008,-0.6300000000000008,10.766,11.15,10.36,0.7900000000000009,-0.7900000000000009,10.424,10.8,10.13,0.6699999999999999,-0.6699999999999999,10.504,10.81,10.21,0.5999999999999996,-0.5200000000000014,122897,177474,79993,97481,22377
2017-07-02,10.135,10.32,9.98,0.33999999999999986,-0.3200000000000003,10.19,10.37,10.07,0.29999999999999893,-0.28999999999999915,10.0075,10.12,9.95,0.16999999999999993,-0.15999999999999837,10.0725,10.24,9.99,0.25,-0.23000000000000043,97112,132136,34572,97564,74200
2017-07-09,9.888,9.98,9.8,0.17999999999999972,-0.17999999999999972,10.046,10.18,9.9,0.27999999999999936,-0.02999999999999936,9.816,9.88,9.77,0.11000000000000121,-0.03999999999999915,9.88,9.91,9.8,0.10999999999999943,0.02999999999999936,72991,105014,44879,60135,-60135
2017-07-16,10.052,10.18,9.9,0.27999999999999936,0.2699999999999996,10.152,10.27,10.02,0.25,0.08999999999999986,9.928,10.06,9.81,0.25,0.07000000000000028,10.024,10.11,9.94,0.16999999999999993,-0.02000000000000135,78460,169925,33953,135972,117353
2017-07-23,9.968,10.05,9.78,0.27000000000000135,-0.21000000000000085,10.1,10.14,10.05,0.08999999999999986,0.07000000000000028,9.852,9.97,9.69,0.28000000000000114,-0.21000000000000085,9.892,10.02,9.69,0.33000000000000007,-0.3100000000000005,52649,81568,19162,62406,-25873
2017-07-30,9.628,9.78,9.36,0.41999999999999993,-0.3200000000000003,9.752,9.93,9.57,0.35999999999999943,-0.35999999999999943,9.506,9.66,9.31,0.34999999999999964,-0.25,9.608,9.76,9.49,0.2699999999999996,-0.16000000000000014,46028,63144,36067,27077,-2805
2017-08-06,9.474,9.68,9.32,0.35999999999999943,-0.15999999999999837,9.576,9.76,9.38,0.379999999999999,-0.3699999999999992,9.334,9.5,9.11,0.39000000000000057,-0.39000000000000057,9.422,9.69,9.13,0.5599999999999987,-0.5599999999999987,56761,73664,44722,28942,-6833
2017-08-13,9.283999999999999,9.36,9.19,0.16999999999999993,0.08000000000000007,9.404,9.45,9.32,0.129999999999999,0.129999999999999,9.202,9.3,9.0,0.3000000000000007,0.23000000000000043,9.314,9.36,9.29,0.07000000000000028,0.0,36669,50408,21803,28605,-12777
2017-08-20,9.532,9.8,9.26,0.5400000000000009,0.5,9.658,9.81,9.39,0.41999999999999993,0.3899999999999988,9.45,9.6,9.26,0.33999999999999986,0.33999999999999986,9.596,9.73,9.31,0.41999999999999993,0.41999999999999993,41696,65830,15302,50528,28374
2017-08-27,10.56,11.0,9.87,1.1300000000000008,1.1300000000000008,10.93,11.27,10.24,1.0299999999999994,0.8200000000000003,10.362,10.99,9.74,1.25,1.25,10.802,11.01,10.16,0.8499999999999996,0.8499999999999996,128457,180765,72452,108313,-88656
2017-09-03,11.0125,11.04,10.97,0.06999999999999851,0.02999999999999936,11.0775,11.11,11.05,0.05999999999999872,-0.049999999999998934,10.907499999999999,10.95,10.86,0.08999999999999986,-0.07000000000000028,10.99,11.03,10.89,0.1399999999999988,-0.1399999999999988,76562,104281,53751,50530,-23354
2017-09-10,10.936,11.01,10.74,0.2699999999999996,-0.25,10.982,11.1,10.74,0.35999999999999943,-0.3200000000000003,10.814,10.94,10.6,0.33999999999999986,-0.33999999999999986,10.844,10.99,10.6,0.39000000000000057,-0.39000000000000057,66247,123044,35630,87414,87414
2017-09-17,10.806,10.86,10.64,0.21999999999999886,0.1899999999999995,10.894,10.99,10.83,0.16000000000000014,-0.009999999999999787,10.714,10.82,10.59,0.23000000000000043,0.09999999999999964,10.818,10.85,10.79,0.0600000000000005,0.010000000000001563,70889,87221,41889,45332,-10440
2017-09-24,11.088,11.28,10.78,0.5,0.5,11.286000000000001,11.46,11.08,0.3800000000000008,0.3800000000000008,11.004,11.24,10.74,0.5,0.5,11.196,11.36,11.01,0.34999999999999964,0.34999999999999964,92652,135962,54088,81874,2443
2017-10-01,11.738,12.0,11.35,0.6500000000000004,0.5899999999999999,11.874,12.0,11.65,0.34999999999999964,0.3200000000000003,11.476,11.75,10.74,1.0099999999999998,1.0,11.812,11.99,11.64,0.34999999999999964,0.17999999999999972,93828,130870,50611,80259,-58349
