Date,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_etf_Open_average,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_etf_Open_max,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_etf_Open_min,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_etf_Open_volatility,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_etf_Open_change,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_etf_High_average,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_etf_High_max,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_etf_High_min,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_etf_High_volatility,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_etf_High_change,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_etf_Low_average,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_etf_Low_max,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_etf_Low_min,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_etf_Low_volatility,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_etf_Low_change,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_etf_Close_average,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_etf_Close_max,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_etf_Close_min,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_etf_Close_volatility,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_etf_Close_change
2016-12-11,11.38,11.38,11.38,0.0,0.0,12.04,12.04,12.04,0.0,0.0,11.38,11.38,11.38,0.0,0.0,11.88,11.88,11.88,0.0,0.0
2016-12-18,11.78,11.78,11.78,0.0,0.0,11.81,11.81,11.81,0.0,0.0,11.61,11.61,11.61,0.0,0.0,11.7,11.7,11.7,0.0,0.0
2016-12-25,11.4,11.4,11.4,0.0,0.0,11.46,11.46,11.46,0.0,0.0,11.19,11.19,11.19,0.0,0.0,11.46,11.46,11.46,0.0,0.0
2017-01-01,12.63,12.63,12.63,0.0,0.0,12.91,12.91,12.91,0.0,0.0,12.58,12.58,12.58,0.0,0.0,12.8,12.8,12.8,0.0,0.0
2017-01-08,12.55,12.55,12.55,0.0,0.0,12.78,12.78,12.78,0.0,0.0,12.47,12.47,12.47,0.0,0.0,12.48,12.48,12.48,0.0,0.0
2017-01-15,12.4,12.4,12.4,0.0,0.0,12.46,12.46,12.46,0.0,0.0,12.39,12.39,12.39,0.0,0.0,12.39,12.39,12.39,0.0,0.0
2017-01-22,13.05,13.05,13.05,0.0,0.0,13.07,13.07,13.07,0.0,0.0,12.9,12.9,12.9,0.0,0.0,13.04,13.04,13.04,0.0,0.0
2017-01-29,13.43,13.43,13.43,0.0,0.0,13.52,13.52,13.52,0.0,0.0,13.37,13.37,13.37,0.0,0.0,13.37,13.37,13.37,0.0,0.0
2017-02-05,13.67,13.67,13.67,0.0,0.0,13.85,13.85,13.85,0.0,0.0,13.64,13.64,13.64,0.0,0.0,13.76,13.76,13.76,0.0,0.0
2017-02-12,13.88,13.88,13.88,0.0,0.0,13.9,13.9,13.9,0.0,0.0,13.7,13.7,13.7,0.0,0.0,13.9,13.9,13.9,0.0,0.0
2017-02-19,14.0,14.0,14.0,0.0,0.0,14.0,14.0,14.0,0.0,0.0,13.15,13.15,13.15,0.0,0.0,13.89,13.89,13.89,0.0,0.0
2017-02-26,13.53,13.53,13.53,0.0,0.0,13.68,13.68,13.68,0.0,0.0,13.5,13.5,13.5,0.0,0.0,13.66,13.66,13.66,0.0,0.0
2017-03-05,13.0,13.0,13.0,0.0,0.0,13.1,13.1,13.1,0.0,0.0,12.97,12.97,12.97,0.0,0.0,13.03,13.03,13.03,0.0,0.0
2017-03-12,13.59,13.59,13.59,0.0,0.0,13.6,13.6,13.6,0.0,0.0,13.33,13.33,13.33,0.0,0.0,13.33,13.33,13.33,0.0,0.0
2017-03-19,13.29,13.29,13.29,0.0,0.0,13.29,13.29,13.29,0.0,0.0,13.0,13.0,13.0,0.0,0.0,13.22,13.22,13.22,0.0,0.0
2017-03-26,13.44,13.44,13.44,0.0,0.0,13.5,13.5,13.5,0.0,0.0,13.43,13.43,13.43,0.0,0.0,13.5,13.5,13.5,0.0,0.0
2017-04-02,13.37,13.37,13.37,0.0,0.0,13.49,13.49,13.49,0.0,0.0,13.34,13.34,13.34,0.0,0.0,13.46,13.46,13.46,0.0,0.0
2017-04-09,13.31,13.31,13.31,0.0,0.0,13.38,13.38,13.38,0.0,0.0,13.21,13.21,13.21,0.0,0.0,13.23,13.23,13.23,0.0,0.0
2017-04-16,13.71,13.71,13.71,0.0,0.0,13.71,13.71,13.71,0.0,0.0,13.38,13.38,13.38,0.0,0.0,13.39,13.39,13.39,0.0,0.0
2017-04-23,14.5,14.5,14.5,0.0,0.0,14.8,14.8,14.8,0.0,0.0,14.36,14.36,14.36,0.0,0.0,14.58,14.58,14.58,0.0,0.0
2017-04-30,13.8,13.8,13.8,0.0,0.0,13.99,13.99,13.99,0.0,0.0,13.67,13.67,13.67,0.0,0.0,13.99,13.99,13.99,0.0,0.0
2017-05-07,13.9,13.9,13.9,0.0,0.0,13.9,13.9,13.9,0.0,0.0,13.77,13.77,13.77,0.0,0.0,13.87,13.87,13.87,0.0,0.0
2017-05-14,13.6,13.6,13.6,0.0,0.0,13.76,13.76,13.76,0.0,0.0,13.6,13.6,13.6,0.0,0.0,13.76,13.76,13.76,0.0,0.0
2017-05-21,14.18,14.18,14.18,0.0,0.0,14.4,14.4,14.4,0.0,0.0,14.16,14.16,14.16,0.0,0.0,14.4,14.4,14.4,0.0,0.0
2017-05-28,14.65,14.65,14.65,0.0,0.0,14.7,14.7,14.7,0.0,0.0,14.61,14.61,14.61,0.0,0.0,14.66,14.66,14.66,0.0,0.0
2017-06-04,14.34,14.34,14.34,0.0,0.0,14.53,14.53,14.53,0.0,0.0,14.34,14.34,14.34,0.0,0.0,14.39,14.39,14.39,0.0,0.0
2017-06-11,14.2,14.2,14.2,0.0,0.0,14.44,14.44,14.44,0.0,0.0,14.2,14.2,14.2,0.0,0.0,14.44,14.44,14.44,0.0,0.0
2017-06-18,14.6,14.6,14.6,0.0,0.0,14.66,14.66,14.66,0.0,0.0,14.55,14.55,14.55,0.0,0.0,14.66,14.66,14.66,0.0,0.0
2017-06-25,14.57,14.57,14.57,0.0,0.0,14.78,14.78,14.78,0.0,0.0,14.57,14.57,14.57,0.0,0.0,14.73,14.73,14.73,0.0,0.0
2017-07-02,14.45,14.45,14.45,0.0,0.0,14.68,14.68,14.68,0.0,0.0,14.45,14.45,14.45,0.0,0.0,14.68,14.68,14.68,0.0,0.0
2017-07-09,15.17,15.17,15.17,0.0,0.0,15.39,15.39,15.39,0.0,0.0,15.1,15.1,15.1,0.0,0.0,15.34,15.34,15.34,0.0,0.0
2017-07-16,15.6,15.6,15.6,0.0,0.0,15.64,15.64,15.64,0.0,0.0,15.54,15.54,15.54,0.0,0.0,15.6,15.6,15.6,0.0,0.0
2017-07-23,15.5,15.5,15.5,0.0,0.0,15.5,15.5,15.5,0.0,0.0,15.12,15.12,15.12,0.0,0.0,15.2,15.2,15.2,0.0,0.0
2017-07-30,15.94,15.94,15.94,0.0,0.0,15.94,15.94,15.94,0.0,0.0,15.67,15.67,15.67,0.0,0.0,15.74,15.74,15.74,0.0,0.0
2017-08-06,14.68,14.68,14.68,0.0,0.0,15.1,15.1,15.1,0.0,0.0,14.44,14.44,14.44,0.0,0.0,14.96,14.96,14.96,0.0,0.0
2017-08-13,14.75,14.75,14.75,0.0,0.0,14.91,14.91,14.91,0.0,0.0,14.63,14.63,14.63,0.0,0.0,14.77,14.77,14.77,0.0,0.0
2017-08-20,14.98,14.98,14.98,0.0,0.0,15.07,15.07,15.07,0.0,0.0,14.89,14.89,14.89,0.0,0.0,15.07,15.07,15.07,0.0,0.0
2017-08-27,15.34,15.34,15.34,0.0,0.0,15.4,15.4,15.4,0.0,0.0,15.3,15.3,15.3,0.0,0.0,15.32,15.32,15.32,0.0,0.0
2017-09-03,15.01,15.01,15.01,0.0,0.0,15.01,15.01,15.01,0.0,0.0,14.48,14.48,14.48,0.0,0.0,14.59,14.59,14.59,0.0,0.0
2017-09-10,15.01,15.01,15.01,0.0,0.0,15.11,15.11,15.11,0.0,0.0,15.01,15.01,15.01,0.0,0.0,15.07,15.07,15.07,0.0,0.0
2017-09-17,15.47,15.47,15.47,0.0,0.0,15.85,15.85,15.85,0.0,0.0,15.45,15.45,15.45,0.0,0.0,15.85,15.85,15.85,0.0,0.0
2017-09-24,15.78,15.78,15.78,0.0,0.0,16.05,16.05,16.05,0.0,0.0,15.78,15.78,15.78,0.0,0.0,16.02,16.02,16.02,0.0,0.0
2017-10-01,16.3,16.3,16.3,0.0,0.0,16.42,16.42,16.42,0.0,0.0,16.14,16.14,16.14,0.0,0.0,16.21,16.21,16.21,0.0,0.0
2017-10-08,16.17,16.17,16.17,0.0,0.0,16.18,16.18,16.18,0.0,0.0,16.09,16.09,16.09,0.0,0.0,16.09,16.09,16.09,0.0,0.0
2017-10-15,16.46,16.46,16.46,0.0,0.0,16.7,16.7,16.7,0.0,0.0,16.46,16.46,16.46,0.0,0.0,16.7,16.7,16.7,0.0,0.0
2017-10-22,16.1,16.1,16.1,0.0,0.0,16.3,16.3,16.3,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.3,16.3,16.3,0.0,0.0
2017-10-29,15.8,15.8,15.8,0.0,0.0,16.11,16.11,16.11,0.0,0.0,15.8,15.8,15.8,0.0,0.0,16.11,16.11,16.11,0.0,0.0
2017-11-05,15.71,15.71,15.71,0.0,0.0,15.71,15.71,15.71,0.0,0.0,15.55,15.55,15.55,0.0,0.0,15.56,15.56,15.56,0.0,0.0
2017-11-12,14.85,14.85,14.85,0.0,0.0,14.91,14.91,14.91,0.0,0.0,14.85,14.85,14.85,0.0,0.0,14.88,14.88,14.88,0.0,0.0
2017-11-19,15.39,15.39,15.39,0.0,0.0,15.53,15.53,15.53,0.0,0.0,15.27,15.27,15.27,0.0,0.0,15.31,15.31,15.31,0.0,0.0
2017-11-26,15.53,15.53,15.53,0.0,0.0,15.53,15.53,15.53,0.0,0.0,14.84,14.84,14.84,0.0,0.0,15.21,15.21,15.21,0.0,0.0
2017-12-03,15.55,15.55,15.55,0.0,0.0,15.8,15.8,15.8,0.0,0.0,15.43,15.43,15.43,0.0,0.0,15.8,15.8,15.8,0.0,0.0
2017-12-10,15.26,15.26,15.26,0.0,0.0,15.26,15.26,15.26,0.0,0.0,15.09,15.09,15.09,0.0,0.0,15.15,15.15,15.15,0.0,0.0
2017-12-17,15.75,15.75,15.75,0.0,0.0,15.85,15.85,15.85,0.0,0.0,15.67,15.67,15.67,0.0,0.0,15.67,15.67,15.67,0.0,0.0
2017-12-24,15.7,15.7,15.7,0.0,0.0,15.74,15.74,15.74,0.0,0.0,15.67,15.67,15.67,0.0,0.0,15.74,15.74,15.74,0.0,0.0
2017-12-31,16.86,16.86,16.86,0.0,0.0,16.86,16.86,16.86,0.0,0.0,16.6,16.6,16.6,0.0,0.0,16.8,16.8,16.8,0.0,0.0
