Date,OIBRQStock_Open_average,OIBRQStock_Open_max,OIBRQStock_Open_min,OIBRQStock_Open_volatility,OIBRQStock_Open_change,OIBRQStock_High_average,OIBRQStock_High_max,OIBRQStock_High_min,OIBRQStock_High_volatility,OIBRQStock_High_change,OIBRQStock_Low_average,OIBRQStock_Low_max,OIBRQStock_Low_min,OIBRQStock_Low_volatility,OIBRQStock_Low_change,OIBRQStock_Close_average,OIBRQStock_Close_max,OIBRQStock_Close_min,OIBRQStock_Close_volatility,OIBRQStock_Close_change,OIBRQStock_Volume_average,OIBRQStock_Volume_max,OIBRQStock_Volume_min,OIBRQStock_Volume_volatility,OIBRQStock_Volume_change
2016-01-03,0.428,0.49,0.4,0.08999999999999997,-0.08000000000000002,0.436,0.49,0.41,0.08000000000000002,-0.08000000000000002,0.39599999999999996,0.42,0.36,0.06,-0.03999999999999998,0.414,0.43,0.39,0.03999999999999998,-0.010000000000000009,535951,1415760,90887,1324873,-742570
2016-01-10,0.378,0.4,0.35,0.050000000000000044,-0.030000000000000027,0.396,0.41,0.38,0.02999999999999997,-0.020000000000000018,0.368,0.39,0.34,0.04999999999999999,-0.02999999999999997,0.386,0.41,0.35,0.06,-0.040000000000000036,285885,485912,113176,372736,229008
2016-01-17,0.3625,0.38,0.34,0.03999999999999998,-0.010000000000000009,0.38,0.38,0.38,0.0,0.0,0.33999999999999997,0.35,0.32,0.02999999999999997,0.009999999999999953,0.3625,0.38,0.35,0.030000000000000027,0.010000000000000009,312424,542632,147691,394941,-99350
2016-01-24,0.372,0.38,0.36,0.020000000000000018,0.0,0.398,0.42,0.38,0.03999999999999998,0.019999999999999962,0.364,0.38,0.35,0.030000000000000027,0.020000000000000018,0.386,0.41,0.37,0.03999999999999998,0.02999999999999997,257763,485271,146678,338593,-250139
2016-01-31,0.416,0.45,0.39,0.06,-0.040000000000000036,0.428,0.45,0.41,0.040000000000000036,-0.040000000000000036,0.392,0.4,0.39,0.010000000000000009,0.0,0.4,0.42,0.39,0.02999999999999997,0.0,365728,479297,310657,168640,16915
2016-02-07,0.398,0.41,0.38,0.02999999999999997,0.020000000000000018,0.416,0.44,0.41,0.030000000000000027,0.0,0.384,0.39,0.38,0.010000000000000009,0.010000000000000009,0.4,0.41,0.39,0.019999999999999962,0.0,201554,537005,54604,482401,453087
2016-02-14,0.4275,0.45,0.39,0.06,0.03999999999999998,0.4425,0.45,0.43,0.020000000000000018,-0.010000000000000009,0.4075,0.43,0.39,0.03999999999999998,0.010000000000000009,0.4275,0.45,0.41,0.040000000000000036,-0.010000000000000009,367289,486398,190757,295641,37644
2016-02-21,0.39,0.43,0.35,0.08000000000000002,-0.08000000000000002,0.396,0.44,0.35,0.09000000000000002,-0.09000000000000002,0.366,0.42,0.29,0.13,-0.13,0.384,0.44,0.32,0.12,-0.12,453296,1170954,127023,1043931,341551
2016-02-28,0.3,0.32,0.26,0.06,0.0,0.326,0.34,0.31,0.030000000000000027,0.020000000000000018,0.278,0.3,0.25,0.04999999999999999,0.04999999999999999,0.292,0.31,0.26,0.04999999999999999,0.03999999999999998,750064,1076050,398133,677917,-230810
2016-03-06,0.328,0.34,0.31,0.030000000000000027,0.010000000000000009,0.34,0.36,0.32,0.03999999999999998,-0.010000000000000009,0.316,0.33,0.3,0.030000000000000027,-0.010000000000000009,0.324,0.34,0.31,0.030000000000000027,-0.020000000000000018,618407,1223511,236355,987156,-98475
