Date,NNI_stock_Open_average,NNI_stock_Open_max,NNI_stock_Open_min,NNI_stock_Open_volatility,NNI_stock_Open_change,NNI_stock_High_average,NNI_stock_High_max,NNI_stock_High_min,NNI_stock_High_volatility,NNI_stock_High_change,NNI_stock_Low_average,NNI_stock_Low_max,NNI_stock_Low_min,NNI_stock_Low_volatility,NNI_stock_Low_change,NNI_stock_Close_average,NNI_stock_Close_max,NNI_stock_Close_min,NNI_stock_Close_volatility,NNI_stock_Close_change,NNI_stock_Volume_average,NNI_stock_Volume_max,NNI_stock_Volume_min,NNI_stock_Volume_volatility,NNI_stock_Volume_change
2016-01-03,32.416,33.13,31.53,1.6000000000000014,-1.4099999999999966,32.666,33.22,31.82,1.3999999999999986,-1.3699999999999974,31.994,32.76,31.08,1.6799999999999997,-1.6799999999999997,32.174,33.06,31.09,1.9700000000000024,-1.9700000000000024,167288,187548,150264,37284,-18674
2016-01-10,30.722,32.22,28.96,3.259999999999998,-2.469999999999999,31.034,32.33,29.33,3.0,-2.8800000000000026,29.852,31.34,28.4,2.9400000000000013,-2.9400000000000013,30.252,31.8,29.2,2.6000000000000014,-2.6000000000000014,154881,181483,134661,46822,-36940
2016-01-17,29.4775,30.43,28.38,2.0500000000000007,0.9600000000000009,30.322499999999998,30.9,29.71,1.1899999999999977,1.1899999999999977,29.06,30.23,27.8,2.4299999999999997,1.6000000000000014,29.8125,30.78,28.81,1.9700000000000024,1.9700000000000024,150838,176338,136745,39593,1637
2016-01-24,30.656,31.44,29.76,1.6799999999999997,0.33999999999999986,31.376,32.47,30.71,1.759999999999998,1.759999999999998,30.174,30.99,29.5,1.4899999999999984,1.4899999999999984,30.93,32.47,29.56,2.91,2.91,151762,190694,124557,66137,40516
2016-01-31,31.26,32.31,30.25,2.0600000000000023,-0.4400000000000013,31.82,32.78,30.6,2.1799999999999997,0.45000000000000284,30.662,31.85,29.42,2.4299999999999997,0.33000000000000185,31.286,32.15,30.28,1.8699999999999974,0.41999999999999815,165474,183112,138670,44442,-15797
2016-02-07,32.256,33.27,31.56,1.7100000000000044,1.610000000000003,33.27,34.08,32.79,1.2899999999999991,1.0799999999999983,31.962,33.17,31.12,2.0500000000000007,1.6500000000000021,32.784,33.76,32.13,1.6299999999999955,0.9600000000000009,148405,161256,136489,24767,21434
2016-02-14,34.7125,35.1,34.16,0.9400000000000048,0.9400000000000048,35.07,35.34,34.51,0.8300000000000054,0.75,34.370000000000005,34.68,33.85,0.8299999999999983,0.8299999999999983,34.875,35.21,34.35,0.8599999999999994,0.7999999999999972,172883,253152,128768,124384,-41923
2016-02-21,35.798,36.37,35.42,0.9499999999999957,0.8499999999999943,36.402,37.32,35.99,1.3299999999999983,1.3299999999999983,35.524,36.06,34.81,1.25,0.5399999999999991,36.152,36.8,35.89,0.9099999999999966,0.9099999999999966,175481,210387,161611,48776,47036
2016-02-28,38.03,39.01,36.85,2.1599999999999966,2.1599999999999966,38.71,39.6,37.86,1.740000000000002,1.740000000000002,37.766,38.7,36.85,1.8500000000000014,1.8500000000000014,38.456,39.32,37.6,1.7199999999999989,1.7199999999999989,212734,303589,164476,139113,-80202
2016-03-06,39.306,39.62,39.07,0.5499999999999972,0.5499999999999972,39.628,40.27,39.36,0.9100000000000037,0.720000000000006,38.838,39.4,38.43,0.9699999999999989,0.509999999999998,39.454,40.25,38.98,1.2700000000000031,0.759999999999998,128599,216752,83518,133234,-129383
2016-03-13,39.410000000000004,40.23,38.84,1.3899999999999935,0.18999999999999773,39.934,40.71,39.18,1.5300000000000011,0.490000000000002,38.95,40.05,38.08,1.9699999999999989,0.9599999999999937,39.576,40.68,39.03,1.6499999999999986,1.5899999999999963,131128,214644,83214,131430,131430
2016-03-20,40.1425,40.6,39.28,1.3200000000000003,-1.3200000000000003,40.3775,40.85,39.47,1.3800000000000026,-1.3800000000000026,39.565,40.31,38.84,1.4699999999999989,-1.4699999999999989,39.92,40.54,39.36,1.1799999999999997,-1.1799999999999997,103151,156782,60432,96350,96350
2016-03-27,39.438,39.95,39.05,0.9000000000000057,-0.4000000000000057,40.05,40.73,39.56,1.1699999999999946,0.509999999999998,39.136,39.74,38.82,0.9200000000000017,-0.1599999999999966,39.622,39.95,39.2,0.75,0.75,202030,319311,154246,165065,12063
2016-04-03,39.128,39.88,38.82,1.0600000000000023,-1.0600000000000023,39.352000000000004,39.92,38.92,1.0,-0.6700000000000017,38.647999999999996,39.1,38.3,0.8000000000000043,-0.6200000000000045,38.882,39.12,38.55,0.5700000000000003,-0.5600000000000023,113783,189838,68517,121321,-25791
2016-04-10,39.524,40.8,38.4,2.3999999999999986,1.6200000000000045,40.245999999999995,41.25,39.19,2.0600000000000023,1.2899999999999991,39.314,40.25,38.36,1.8900000000000006,1.6400000000000006,39.81,40.83,38.4,2.4299999999999997,1.8200000000000003,98668,159057,67027,92030,-51232
2016-04-17,40.660000000000004,41.2,40.01,1.1900000000000048,1.1900000000000048,41.228,41.75,40.63,1.1199999999999974,1.1199999999999974,40.506,41.15,39.99,1.1599999999999966,1.1599999999999966,40.946,41.62,40.43,1.1899999999999977,1.1899999999999977,70501,96276,47034,49242,49242
