Date,BSTCStock_Open_average,BSTCStock_Open_max,BSTCStock_Open_min,BSTCStock_Open_volatility,BSTCStock_Open_change,BSTCStock_High_average,BSTCStock_High_max,BSTCStock_High_min,BSTCStock_High_volatility,BSTCStock_High_change,BSTCStock_Low_average,BSTCStock_Low_max,BSTCStock_Low_min,BSTCStock_Low_volatility,BSTCStock_Low_change,BSTCStock_Close_average,BSTCStock_Close_max,BSTCStock_Close_min,BSTCStock_Close_volatility,BSTCStock_Close_change,BSTCStock_Volume_average,BSTCStock_Volume_max,BSTCStock_Volume_min,BSTCStock_Volume_volatility,BSTCStock_Volume_change
2016-01-03,38.978,41.55,37.06,4.489999999999995,-4.489999999999995,40.062,42.05,38.69,3.3599999999999994,-3.3599999999999994,37.586,38.73,35.67,3.059999999999995,-2.9200000000000017,38.506,40.1,36.72,3.3800000000000026,-1.3799999999999955,76658,93146,61503,31643,21815
2016-01-10,38.216,39.49,37.31,2.1799999999999997,1.0300000000000011,39.628,40.24,38.83,1.4100000000000037,0.8100000000000023,37.248,37.99,36.72,1.2700000000000031,0.75,38.644,39.98,37.61,2.3699999999999974,1.259999999999998,60937,85848,40281,45567,-6301
2016-01-17,37.754999999999995,39.43,35.54,3.8900000000000006,-1.5200000000000031,39.155,39.9,38.8,1.1000000000000014,-1.1000000000000014,36.0925,37.16,35.13,2.029999999999994,1.8499999999999943,37.48,38.44,36.53,1.9099999999999966,1.509999999999998,65788,97532,45744,51788,-51788
2016-01-24,37.812,39.22,36.23,2.990000000000002,-1.5700000000000003,39.456,41.27,38.5,2.770000000000003,-0.990000000000002,36.263999999999996,37.61,35.31,2.299999999999997,-2.299999999999997,37.722,38.79,36.11,2.6799999999999997,-0.6099999999999994,61836,91538,39133,52405,21712
2016-01-31,37.442,38.02,36.95,1.0700000000000003,-0.8900000000000006,38.054,38.86,37.48,1.3800000000000026,-1.0,36.204,36.7,35.65,1.0500000000000043,-0.259999999999998,37.370000000000005,38.27,36.92,1.3500000000000014,-1.3500000000000014,38968,50599,30672,19927,11766
2016-02-07,33.692,36.41,31.68,4.729999999999997,-2.559999999999995,35.058,36.55,34.06,2.489999999999995,-0.75,32.036,34.32,30.7,3.620000000000001,-1.6499999999999986,33.641999999999996,35.65,31.32,4.329999999999998,0.46999999999999886,48689,87226,27331,59895,-2434
2016-02-14,37.0525,38.0,36.19,1.8100000000000023,1.3100000000000023,38.655,39.82,36.32,3.5,3.5,36.635000000000005,37.45,35.32,2.1300000000000026,2.1300000000000026,37.82,39.75,36.0,3.75,3.75,37490,53845,30658,23187,2641
2016-02-21,39.348,40.1,37.81,2.289999999999999,-1.25,40.08,40.46,39.2,1.259999999999998,-1.259999999999998,38.092,39.4,36.64,2.759999999999998,-2.759999999999998,39.153999999999996,40.07,38.27,1.7999999999999972,-1.0399999999999991,36902,67731,18828,48903,-48903
2016-02-28,36.37,38.65,35.44,3.210000000000001,-3.210000000000001,36.75,38.65,35.76,2.8900000000000006,-2.6499999999999986,35.083999999999996,35.37,34.01,1.3599999999999994,0.07000000000000028,35.568,35.92,35.4,0.5200000000000031,0.00999999999999801,49052,55733,33740,21993,-21993
2016-03-06,35.910000000000004,36.46,35.29,1.1700000000000017,-0.13000000000000256,36.370000000000005,36.89,36.13,0.759999999999998,-0.10000000000000142,35.036,35.98,34.26,1.7199999999999989,-1.1600000000000037,35.646,35.98,34.7,1.279999999999994,-0.22999999999999687,51380,63567,37209,26358,11015
