Date,TRV_stock_Open_average,TRV_stock_Open_max,TRV_stock_Open_min,TRV_stock_Open_volatility,TRV_stock_Open_change,TRV_stock_High_average,TRV_stock_High_max,TRV_stock_High_min,TRV_stock_High_volatility,TRV_stock_High_change,TRV_stock_Low_average,TRV_stock_Low_max,TRV_stock_Low_min,TRV_stock_Low_volatility,TRV_stock_Low_change,TRV_stock_Close_average,TRV_stock_Close_max,TRV_stock_Close_min,TRV_stock_Close_volatility,TRV_stock_Close_change,TRV_stock_Volume_average,TRV_stock_Volume_max,TRV_stock_Volume_min,TRV_stock_Volume_volatility,TRV_stock_Volume_change
2016-03-13,114.02,115.99,112.23,3.759999999999991,2.339999999999989,115.072,116.17,113.8,2.3700000000000045,2.200000000000003,113.422,114.81,112.08,2.730000000000004,2.530000000000001,114.602,115.83,112.82,3.010000000000005,2.940000000000012,2285686,5239587,1409018,3830569,3507489
2016-03-20,115.7675,116.16,115.32,0.8400000000000034,0.3200000000000074,116.37,116.78,115.92,0.8599999999999994,-0.3999999999999915,115.145,115.54,114.67,0.8700000000000045,-0.6499999999999915,115.8425,116.06,115.39,0.6700000000000017,-0.6400000000000006,1416259,1528403,1200619,327784,276795
2016-03-27,116.616,117.39,116.11,1.2800000000000011,0.3100000000000023,117.228,117.7,116.41,1.2900000000000063,1.1400000000000006,116.092,116.72,115.57,1.1500000000000057,0.3400000000000034,116.84,117.43,116.25,1.1800000000000068,1.1500000000000057,1171484,1478969,885183,593786,593786
2016-04-03,116.228,117.65,114.79,2.8599999999999994,-2.8599999999999994,116.818,118.28,115.58,2.700000000000003,-2.269999999999996,115.46,117.17,114.36,2.8100000000000023,-2.3799999999999955,115.87,117.56,114.5,3.0600000000000023,-2.3299999999999983,1231388,1644716,907049,737667,-189058
2016-04-10,115.528,115.87,114.81,1.0600000000000023,0.39000000000000057,116.072,116.62,115.29,1.3299999999999983,0.3400000000000034,114.834,115.35,114.13,1.2199999999999989,0.6199999999999903,115.504,116.23,114.78,1.4500000000000028,1.4500000000000028,1509765,1749446,1176600,572846,373992
2016-04-17,114.026,116.81,109.16,7.650000000000006,-6.840000000000003,114.758,117.24,111.17,6.069999999999993,-5.159999999999997,112.802,116.09,108.25,7.840000000000003,-6.3300000000000125,113.542,116.27,108.79,7.47999999999999,-5.170000000000002,2525458,5073676,1216952,3856724,-326980
2016-04-24,109.798,110.63,108.72,1.9099999999999966,-1.5900000000000034,110.33800000000001,110.93,109.87,1.0600000000000023,-0.519999999999996,108.964,109.56,108.37,1.1899999999999977,-1.0100000000000051,109.774,110.34,109.13,1.210000000000008,-0.4399999999999977,1717038,2341989,1448345,893644,215255
2016-05-01,110.02,110.5,109.52,0.980000000000004,0.4899999999999949,110.78,111.27,110.19,1.0799999999999983,-0.6799999999999926,109.662,110.27,108.68,1.5899999999999892,-0.28000000000000114,110.434,110.91,109.73,1.1799999999999926,-0.45999999999999375,1376412,1590145,1256524,333621,-140843
2016-05-08,111.688,112.83,110.11,2.719999999999999,2.719999999999999,112.5,113.12,111.05,2.0700000000000074,1.960000000000008,111.242,111.93,110.01,1.9200000000000017,1.9200000000000017,112.072,112.67,110.81,1.8599999999999994,1.8599999999999994,1322385,1608246,942259,665987,665987
2016-05-15,111.178,112.26,110.27,1.990000000000009,-1.5100000000000051,112.088,112.86,110.97,1.8900000000000006,-0.4000000000000057,110.472,111.94,109.86,2.0799999999999983,-1.4599999999999937,111.19,112.24,110.1,2.1400000000000006,-0.3499999999999943,1487458,1806616,1154992,651624,651624
2016-05-22,112.83200000000001,113.76,111.61,2.1500000000000057,1.9099999999999966,113.634,114.38,112.19,2.1899999999999977,2.1500000000000057,112.52,113.55,111.21,2.3400000000000034,2.3400000000000034,113.23,114.18,111.39,2.7900000000000063,2.7900000000000063,1182754,1386364,1031261,355103,-79417
2016-05-29,114.215,114.76,113.75,1.0100000000000051,-0.10999999999999943,114.93,115.0,114.87,0.12999999999999545,-0.04000000000000625,113.5875,114.21,113.28,0.9299999999999926,-0.20999999999999375,114.6175,114.87,114.14,0.730000000000004,0.480000000000004,1438187,2135655,1087384,1048271,-1048271
2016-06-05,114.224,115.0,113.55,1.4500000000000028,-0.8700000000000045,114.728,115.33,114.39,0.9399999999999977,-0.9200000000000017,113.74,114.23,113.27,0.960000000000008,-0.8500000000000085,114.232,114.58,113.81,0.769999999999996,-0.519999999999996,1326375,1889295,918802,970493,-135543
2016-06-12,112.78399999999999,113.61,111.24,2.3700000000000045,-0.5400000000000063,113.352,114.56,112.78,1.7800000000000011,-1.460000000000008,111.832,112.89,111.0,1.8900000000000006,-1.5600000000000023,112.394,113.0,111.81,1.1899999999999977,-1.1400000000000006,1462824,2102220,1143088,959132,738814
2016-06-19,112.196,113.22,109.31,3.9099999999999966,-3.319999999999993,113.226,113.9,112.42,1.480000000000004,-1.1700000000000017,111.682,112.53,109.19,3.3400000000000034,-3.3200000000000074,112.40599999999999,113.85,111.02,2.8299999999999983,-1.5900000000000034,1469929,2423979,1056147,1367832,1252759
2016-06-26,114.618,118.96,110.47,8.489999999999995,8.489999999999995,116.036,119.3,110.83,8.469999999999999,8.469999999999999,114.038,118.23,109.33,8.900000000000006,8.900000000000006,115.836,119.04,110.35,8.690000000000012,8.5,2013988,2584307,1353356,1230951,-525472
2016-07-03,118.4325,118.7,118.25,0.45000000000000284,0.15000000000000568,118.805,119.04,118.42,0.6200000000000045,-0.6200000000000045,117.66749999999999,118.05,117.05,1.0,-0.46999999999999886,118.25750000000001,118.76,117.51,1.25,-0.6000000000000085,1300252,1406124,1197332,208792,-208792
2016-07-10,118.64,119.14,118.32,0.8200000000000074,0.8200000000000074,118.832,119.19,118.47,0.7199999999999989,0.7199999999999989,118.06,118.38,117.67,0.7099999999999937,0.46999999999999886,118.318,118.74,118.0,0.7399999999999949,0.519999999999996,1219384,1546811,1019528,527283,527283
2016-07-17,117.196,118.49,116.39,2.0999999999999943,-1.769999999999996,117.662,118.86,116.87,1.9899999999999949,-1.25,116.346,117.36,115.0,2.3599999999999994,-1.4899999999999949,117.062,117.38,116.72,0.6599999999999966,-0.22999999999998977,1591900,2037175,1068025,969150,-969150
2016-07-24,117.154,117.71,116.58,1.1299999999999955,0.3400000000000034,117.70400000000001,118.13,117.5,0.6299999999999955,0.15000000000000568,116.39999999999999,117.0,116.13,0.8700000000000045,-0.3400000000000034,117.072,117.65,116.22,1.4300000000000068,-1.230000000000004,1607599,2169132,1265545,903587,903587
2016-07-31,117.352,118.41,116.26,2.1499999999999915,2.1499999999999915,117.852,118.76,116.9,1.8599999999999994,1.8599999999999994,117.02,117.96,116.0,1.9599999999999937,1.9599999999999937,117.656,118.58,116.81,1.769999999999996,1.769999999999996,1418885,1905130,1106304,798826,-273048
2016-08-07,118.39,118.7,117.95,0.75,0.1599999999999966,118.7,118.9,118.36,0.5400000000000063,0.010000000000005116,118.068,118.37,117.7,0.6700000000000017,0.6700000000000017,118.334,118.6,118.15,0.44999999999998863,0.35999999999999943,991950,1226524,815691,410833,-410833
2016-08-14,117.67399999999999,118.58,117.1,1.480000000000004,-1.2000000000000028,118.05,118.75,117.61,1.1400000000000006,-1.1400000000000006,117.14,118.08,116.61,1.4699999999999989,-1.0999999999999943,117.608,118.35,116.98,1.3699999999999903,-0.8799999999999955,1147358,1271362,1029741,241621,78884
2016-08-21,117.30799999999999,118.07,116.66,1.4099999999999966,0.6699999999999875,117.836,118.8,117.23,1.5699999999999932,1.3999999999999915,116.502,116.98,115.97,1.0100000000000051,0.3299999999999983,117.116,117.75,116.63,1.1200000000000045,0.18999999999999773,1084851,1578970,823103,755867,441736
2016-08-28,117.992,118.9,117.16,1.740000000000009,0.4300000000000068,119.018,119.32,118.72,0.5999999999999943,0.5999999999999943,117.67999999999999,118.06,117.16,0.9000000000000057,0.5700000000000074,118.57,118.84,118.35,0.4900000000000091,0.35999999999999943,1380538,1589647,1090336,499311,-187497
2016-09-04,117.8575,118.52,116.38,2.1400000000000006,-2.1400000000000006,118.225,119.31,116.38,2.930000000000007,-2.930000000000007,116.9875,118.39,114.42,3.969999999999999,-3.969999999999999,117.3275,119.29,114.44,4.8500000000000085,-4.8500000000000085,1475464,2010893,1149599,861294,854485
2016-09-11,114.172,114.51,113.47,1.0400000000000063,0.38000000000000966,115.076,115.75,114.5,1.25,-0.6500000000000057,113.64,113.95,113.47,0.480000000000004,-0.10000000000000853,114.62,115.52,113.71,1.8100000000000023,-0.8499999999999943,2102334,3499756,1391921,2107835,1155984
2016-09-18,115.788,116.63,114.89,1.7399999999999949,1.5,116.312,116.98,115.92,1.0600000000000023,0.6800000000000068,115.036,116.13,114.42,1.7099999999999937,0.8900000000000006,115.57000000000001,116.73,114.79,1.9399999999999977,0.21999999999999886,1210629,1496573,1080903,415670,-86420
2016-09-25,114.53,115.07,113.89,1.1799999999999926,-0.8899999999999864,115.016,115.09,114.8,0.29000000000000625,-0.009999999999990905,113.902,114.18,113.64,0.5400000000000063,0.4100000000000108,114.356,115.01,113.87,1.1400000000000006,0.6099999999999994,1362480,1758557,862025,896532,-256764
2016-10-02,113.496,114.27,112.94,1.3299999999999983,-0.5,113.904,114.85,113.31,1.539999999999992,0.4299999999999926,112.398,113.52,111.27,2.25,0.9200000000000017,113.226,114.53,112.32,2.210000000000008,1.5300000000000011,1361400,1604520,1098659,505861,369900
2016-10-09,114.834,115.84,113.92,1.9200000000000017,0.9000000000000057,115.476,116.2,114.87,1.3299999999999983,0.730000000000004,114.252,115.08,113.67,1.4099999999999966,0.45000000000000284,114.926,115.35,114.0,1.3499999999999943,-0.060000000000002274,1208120,1468104,803592,664512,547027
2016-10-16,113.632,116.14,108.53,7.609999999999999,-6.469999999999999,114.252,116.91,109.22,7.689999999999998,-6.210000000000008,112.188,115.12,106.86,8.260000000000005,-7.859999999999999,112.852,116.23,108.35,7.88000000000001,-6.63000000000001,2781519,4606513,1349961,3256552,2418328
2016-10-23,109.02199999999999,109.36,108.6,0.7600000000000051,-0.5,109.41,109.9,109.03,0.8700000000000045,-0.4399999999999977,108.24,108.83,107.59,1.2399999999999949,-1.2399999999999949,108.67399999999999,109.07,108.02,1.0499999999999972,-0.6399999999999864,2506050,2644584,2245084,399500,-279742
2016-10-30,107.17999999999999,108.93,106.02,2.910000000000011,-2.8600000000000136,107.35,109.02,106.07,2.950000000000003,-2.950000000000003,105.86999999999999,107.88,104.57,3.3100000000000023,-3.3100000000000023,106.086,108.18,104.67,3.510000000000005,-3.510000000000005,2000405,2564616,1691778,872838,-297230
2016-11-06,106.376,109.48,103.45,6.030000000000001,3.260000000000005,108.454,110.58,106.22,4.359999999999999,4.359999999999999,105.854,109.1,103.45,5.6499999999999915,4.179999999999993,108.042,110.28,105.36,4.920000000000002,4.920000000000002,2452036,3662179,1804175,1858004,158153
2016-11-13,111.284,111.98,110.77,1.210000000000008,0.480000000000004,111.888,112.25,111.48,0.769999999999996,-0.12999999999999545,110.784,111.36,110.39,0.9699999999999989,0.1699999999999875,111.676,112.18,111.18,1.0,-0.36000000000001364,1996980,3220149,1505601,1714548,-1502139
2016-11-20,112.52250000000001,113.47,111.94,1.5300000000000011,1.4599999999999937,113.0175,113.88,112.34,1.539999999999992,1.539999999999992,112.155,113.1,111.25,1.8499999999999943,1.8499999999999943,112.69,113.45,111.84,1.6099999999999994,1.6099999999999994,1181732,1647657,686329,961328,-701832
2016-11-27,114.006,114.95,113.35,1.6000000000000085,1.6000000000000085,114.768,115.95,114.01,1.9399999999999977,1.710000000000008,113.748,114.86,113.18,1.6799999999999926,1.5100000000000051,114.384,115.65,113.35,2.3000000000000114,1.8400000000000034,2047992,2756400,1467312,1289088,418027
2016-12-04,117.2,118.7,116.05,2.6500000000000057,2.6500000000000057,117.96000000000001,119.26,116.12,3.1400000000000006,3.069999999999993,116.572,118.17,114.8,3.3700000000000045,3.0700000000000074,117.652,119.19,115.87,3.319999999999993,3.319999999999993,2065831,2316808,1785849,530959,97323
2016-12-11,120.852,121.34,119.87,1.4699999999999989,1.1700000000000017,121.708,122.47,120.99,1.480000000000004,0.9400000000000119,120.238,120.94,119.56,1.3799999999999955,1.039999999999992,120.94200000000001,121.6,120.37,1.2299999999999898,0.6899999999999977,2349290,3221971,1856405,1365566,1331081
2016-12-18,122.016,122.25,121.61,0.6400000000000006,0.519999999999996,122.684,123.09,122.2,0.8900000000000006,0.23999999999999488,121.696,121.94,121.38,0.5600000000000023,0.30000000000001137,122.2,122.57,121.75,0.8199999999999932,0.37000000000000455,1287453,1575872,885747,690125,-514045
2016-12-25,122.3825,122.79,122.07,0.7200000000000131,0.5200000000000102,122.62,122.84,122.27,0.5700000000000074,0.5700000000000074,121.895,122.05,121.65,0.3999999999999915,0.3999999999999915,122.1925,122.42,121.98,0.4399999999999977,0.4399999999999977,814367,1014278,607790,406488,406488
2017-01-01,120.265,123.07,117.83,5.239999999999995,-5.239999999999995,120.755,123.07,118.71,4.359999999999999,-4.359999999999999,118.845,120.26,117.28,2.980000000000004,-2.6400000000000006,119.4375,120.9,118.27,2.6300000000000097,-2.6300000000000097,1991092,2696487,1532295,1164192,-423135
2017-01-08,117.316,118.15,116.69,1.460000000000008,-0.8800000000000097,117.848,118.25,117.27,0.980000000000004,-0.4000000000000057,116.704,117.3,115.88,1.4200000000000017,-0.5999999999999943,117.19,117.65,116.75,0.9000000000000057,-0.269999999999996,1588333,1758807,1433626,325181,17623
2017-01-15,118.1425,118.91,117.01,1.8999999999999915,1.559999999999988,118.64750000000001,118.95,118.16,0.7900000000000063,0.730000000000004,117.2025,117.63,116.62,1.009999999999991,1.009999999999991,118.0025,118.54,117.46,1.0800000000000125,0.5600000000000023,1327939,1607915,994748,613167,-385635
2017-01-22,118.018,118.55,117.33,1.2199999999999989,0.2400000000000091,118.584,119.15,118.26,0.8900000000000006,0.1700000000000017,117.2,117.65,116.16,1.490000000000009,0.0,117.756,118.13,116.84,1.289999999999992,0.05999999999998806,1697999,3038258,961452,2076806,-631888
2017-01-29,117.644,118.42,116.55,1.8700000000000045,0.4000000000000057,118.106,118.65,117.81,0.8400000000000034,0.6300000000000097,116.914,117.6,116.25,1.3499999999999943,0.4399999999999977,117.44800000000001,117.78,116.54,1.2399999999999949,0.269999999999996,1303757,1478048,1081967,396081,154222
2017-02-05,117.788,119.0,116.46,2.5400000000000063,2.5400000000000063,118.704,120.21,117.94,2.269999999999996,2.269999999999996,117.612,118.99,116.46,2.530000000000001,2.530000000000001,118.35000000000001,119.73,117.67,2.0600000000000023,2.0600000000000023,1071573,1203168,905125,298043,215218
2017-02-12,120.1,121.72,117.37,4.349999999999994,4.349999999999994,121.03999999999999,122.0,120.1,1.9000000000000057,1.9000000000000057,119.74,121.08,117.29,3.789999999999992,3.789999999999992,120.934,121.95,119.71,2.240000000000009,2.240000000000009,1433986,1519190,1334680,184510,-184510
2017-02-19,122.0,122.41,121.42,0.9899999999999949,0.5499999999999972,122.6575,123.08,122.42,0.6599999999999966,0.23000000000000398,121.445,121.74,121.06,0.6799999999999926,0.6799999999999926,122.02,122.36,121.55,0.8100000000000023,0.7199999999999989,1315802,1698631,1134121,564510,453059
2017-02-26,123.6,125.49,121.86,3.6299999999999955,2.930000000000007,124.306,125.49,122.76,2.7299999999999898,2.3999999999999915,122.968,124.47,121.61,2.8599999999999994,2.3799999999999955,123.584,124.99,122.04,2.9499999999999886,2.089999999999989,1710098,2619558,914370,1705188,604780
2017-03-05,122.596,124.03,121.65,2.3799999999999955,-1.710000000000008,122.966,124.28,122.3,1.980000000000004,-1.4200000000000017,121.626,122.29,121.05,1.240000000000009,-0.5400000000000063,122.086,122.83,121.24,1.5900000000000034,0.5100000000000051,1874908,2417939,1281900,1136039,-1136039
2017-03-12,122.648,123.0,121.77,1.230000000000004,0.4099999999999966,123.122,123.52,122.85,0.6700000000000017,0.25,122.06400000000001,122.31,121.75,0.5600000000000023,0.35999999999999943,122.728,123.14,122.15,0.9899999999999949,0.9899999999999949,1472169,3103637,903619,2200018,2034488
2017-03-19,122.142,122.98,121.38,1.6000000000000085,-1.6000000000000085,122.34,122.98,121.41,1.5700000000000074,-1.5700000000000074,121.19,122.01,120.24,1.7700000000000102,-1.7700000000000102,121.628,122.36,120.77,1.5900000000000034,-1.5900000000000034,1222178,1485856,996369,489487,-151614
2017-03-26,120.74600000000001,121.51,120.17,1.3400000000000034,0.7600000000000051,121.368,121.89,121.0,0.8900000000000006,-0.10999999999999943,120.296,120.5,120.01,0.4899999999999949,0.1599999999999966,120.982,121.8,120.53,1.269999999999996,-0.46999999999999886,1123310,1187291,1087729,99562,26980
2017-04-02,120.638,121.0,120.0,1.0,-0.5699999999999932,120.998,121.54,120.78,0.7600000000000051,-0.030000000000001137,120.108,120.55,119.8,0.75,0.0,120.518,120.91,120.15,0.7599999999999909,-0.22999999999998977,1122415,1284644,901835,382809,-71915
2017-04-09,120.73,121.15,120.03,1.1200000000000045,1.1200000000000045,121.465,121.63,121.37,0.2599999999999909,0.01999999999999602,120.3175,120.52,120.01,0.5099999999999909,0.3499999999999943,121.07249999999999,121.46,120.53,0.9299999999999926,-0.5799999999999983,1168826,1352865,997568,355297,64752
2017-04-16,120.304,121.43,118.06,3.3700000000000045,-1.6700000000000017,120.788,121.94,119.41,2.530000000000001,-2.3900000000000006,119.412,120.74,117.34,3.3999999999999915,-2.219999999999999,120.21,121.92,118.88,3.0400000000000063,-2.8200000000000074,1734592,3559875,874413,2685462,1226264
2017-04-23,121.566,122.17,120.96,1.210000000000008,1.210000000000008,122.17399999999999,122.99,121.38,1.6099999999999994,0.980000000000004,121.042,121.62,119.76,1.8599999999999994,1.75,121.544,122.16,120.57,1.5900000000000034,1.0900000000000034,1820506,2433209,1290210,1142999,-667368
2017-04-30,121.066,121.79,120.1,1.690000000000012,-0.7700000000000102,121.45,121.79,121.11,0.6800000000000068,-0.4700000000000131,120.446,121.15,120.1,1.0500000000000114,-0.5500000000000114,120.892,121.3,120.36,0.9399999999999977,0.11999999999999034,1197510,1660802,841464,819338,-374479
2017-05-07,120.434,121.3,119.63,1.6700000000000017,-1.1499999999999915,121.082,121.55,120.74,0.8100000000000023,-0.5699999999999932,119.982,120.77,119.63,1.1400000000000006,-0.75,120.556,121.01,119.95,1.0600000000000023,-0.4200000000000017,1361021,1467555,1127477,340078,-262984
2017-05-14,120.24,120.85,119.38,1.4699999999999989,0.28000000000000114,121.134,121.87,120.57,1.3000000000000114,-0.1599999999999966,119.748,120.16,119.07,1.0900000000000034,-0.1599999999999966,120.42,120.88,119.93,0.9499999999999886,0.5400000000000063,1487971,2123477,1168694,954783,399073
2017-05-21,122.068,123.59,120.83,2.760000000000005,2.760000000000005,122.856,123.94,122.12,1.8199999999999932,1.7900000000000063,121.874,123.34,120.68,2.6599999999999966,2.6599999999999966,122.548,123.72,121.65,2.069999999999993,2.009999999999991,1258541,1849307,925556,923751,-347009
2017-05-28,124.3825,125.33,123.36,1.9699999999999989,1.9699999999999989,125.11,125.8,124.23,1.5699999999999932,1.5699999999999932,124.0325,124.99,123.16,1.8299999999999983,1.8299999999999983,124.7825,125.4,123.73,1.6700000000000017,1.4200000000000017,1475883,2124394,1139156,985238,71672
2017-06-04,124.268,125.19,123.42,1.769999999999996,-1.1400000000000006,125.014,125.74,124.11,1.6299999999999955,-0.4899999999999949,123.83,124.92,123.19,1.730000000000004,-1.1400000000000006,124.384,125.38,123.5,1.8799999999999955,-0.14999999999999147,1266798,1826505,1038530,787975,-13863
2017-06-11,126.92,129.48,125.21,4.269999999999996,4.269999999999996,127.78999999999999,129.6,125.8,3.799999999999997,3.799999999999997,126.448,128.25,124.78,3.469999999999999,3.469999999999999,127.638,129.44,125.67,3.769999999999996,3.769999999999996,1739419,2471303,1297601,1173702,937234
2017-06-18,128.534,129.4,128.0,1.4000000000000057,-1.4000000000000057,129.018,129.49,128.64,0.8500000000000227,-0.8500000000000227,128.006,128.39,127.17,1.2199999999999847,-0.8500000000000085,128.314,128.75,127.66,1.0900000000000034,-0.6100000000000136,1340248,1899307,1115255,784052,493381
2017-06-25,127.69,128.38,126.52,1.8599999999999994,-1.0799999999999983,128.026,128.43,126.92,1.5100000000000051,-1.2499999999999858,126.754,127.39,125.8,1.5900000000000034,-1.490000000000009,127.206,127.95,126.39,1.5600000000000023,-1.4200000000000017,1290539,1909062,1004866,904196,181594
2017-07-02,126.9375,127.47,126.51,0.9599999999999937,-0.18999999999999773,127.51,128.24,127.05,1.190000000000012,-0.960000000000008,126.2075,126.69,126.0,0.6899999999999977,-0.6799999999999926,126.765,127.34,126.18,1.1599999999999966,-0.1700000000000017,1084276,1402623,932749,469874,54393
2017-07-09,125.728,126.57,125.25,1.3199999999999932,-1.3199999999999932,126.108,126.98,125.67,1.3100000000000023,-1.0100000000000051,124.896,125.77,124.35,1.4200000000000017,-1.1499999999999915,125.444,125.77,125.05,0.7199999999999989,-0.04999999999999716,1151885,1518082,886707,631375,-135705
2017-07-16,125.144,126.05,123.28,2.769999999999996,-1.6600000000000108,125.912,126.58,125.2,1.3799999999999955,-1.0799999999999983,124.306,125.45,122.89,2.5600000000000023,-1.9200000000000017,125.588,126.46,124.57,1.8900000000000006,-1.0799999999999983,1452322,2219351,937396,1281955,435661
2017-07-23,126.354,127.79,125.25,2.5400000000000063,0.8599999999999994,127.212,128.21,126.23,1.980000000000004,0.8900000000000006,125.734,127.19,124.86,2.3299999999999983,0.519999999999996,126.586,127.46,125.88,1.5799999999999983,0.8299999999999983,1446316,1694031,1277677,416354,-115115
2017-07-30,128.728,129.82,127.51,2.309999999999988,2.309999999999988,129.456,130.0,128.27,1.7299999999999898,1.7299999999999898,128.304,128.97,127.34,1.6299999999999955,1.6299999999999955,129.056,129.69,128.09,1.5999999999999943,1.5999999999999943,1406440,1952516,1077258,875258,875258
2017-08-06,129.31,129.94,128.75,1.1899999999999977,0.6699999999999875,129.946,130.36,129.16,1.200000000000017,0.5100000000000193,128.53,129.2,128.04,1.1599999999999966,-0.5800000000000125,129.074,130.15,128.18,1.9699999999999989,-0.6200000000000045,1522516,2422154,1008321,1413833,526817
2017-08-13,128.972,129.64,128.27,1.3699999999999761,-0.060000000000002274,129.404,130.37,128.53,1.8400000000000034,-0.5300000000000011,128.29,129.0,127.52,1.480000000000004,-0.7000000000000028,128.678,129.47,127.89,1.5799999999999983,-0.8999999999999915,1305052,1622095,1092726,529369,154179
2017-08-20,127.41199999999999,128.07,125.99,2.0799999999999983,-2.0799999999999983,127.688,128.22,126.69,1.5300000000000011,-1.3799999999999955,126.484,127.44,125.51,1.9299999999999926,-1.3599999999999994,126.884,127.77,125.57,2.200000000000003,-0.980000000000004,1100347,1332234,946955,385279,268418
2017-08-27,122.904,124.92,121.74,3.180000000000007,-3.180000000000007,123.382,125.51,121.75,3.760000000000005,-3.760000000000005,121.23,122.42,119.67,2.75,-2.75,121.82600000000001,123.23,119.9,3.3299999999999983,-3.3299999999999983,1812778,2534881,1349165,1185716,-987837
2017-09-03,116.5775,119.01,114.71,4.300000000000011,-4.300000000000011,118.805,120.83,116.95,3.8799999999999955,1.789999999999992,114.725,115.45,113.76,1.6899999999999977,-0.7299999999999898,117.025,119.76,115.18,4.579999999999998,4.329999999999998,3537036,4215429,2715713,1499716,560340
2017-09-10,122.07000000000001,123.51,120.59,2.9200000000000017,-2.9200000000000017,122.996,126.68,121.16,5.52000000000001,-5.52000000000001,120.542,122.37,118.75,3.6200000000000045,-2.8900000000000006,121.44200000000001,122.56,119.96,2.6000000000000085,-1.8599999999999994,2337714,3440418,1561265,1879153,-377918
2017-09-17,121.206,122.11,120.64,1.4699999999999989,0.769999999999996,121.91,122.9,121.08,1.8200000000000074,1.0900000000000034,120.53399999999999,121.13,119.9,1.2299999999999898,0.9200000000000017,121.348,122.04,120.58,1.460000000000008,1.3200000000000074,1261461,1489348,1068628,420720,223154
2017-09-24,122.624,123.46,121.96,1.5,0.6600000000000108,123.276,123.49,122.97,0.519999999999996,0.23000000000000398,122.086,122.49,121.55,0.9399999999999977,0.3500000000000085,122.63,122.8,122.52,0.28000000000000114,-0.15000000000000568,1184255,1298467,1097060,201407,149346
