Date,Real Estate Select Sector SPDR_etf_Open_average,Real Estate Select Sector SPDR_etf_Open_max,Real Estate Select Sector SPDR_etf_Open_min,Real Estate Select Sector SPDR_etf_Open_volatility,Real Estate Select Sector SPDR_etf_Open_change,Real Estate Select Sector SPDR_etf_High_average,Real Estate Select Sector SPDR_etf_High_max,Real Estate Select Sector SPDR_etf_High_min,Real Estate Select Sector SPDR_etf_High_volatility,Real Estate Select Sector SPDR_etf_High_change,Real Estate Select Sector SPDR_etf_Low_average,Real Estate Select Sector SPDR_etf_Low_max,Real Estate Select Sector SPDR_etf_Low_min,Real Estate Select Sector SPDR_etf_Low_volatility,Real Estate Select Sector SPDR_etf_Low_change,Real Estate Select Sector SPDR_etf_Close_average,Real Estate Select Sector SPDR_etf_Close_max,Real Estate Select Sector SPDR_etf_Close_min,Real Estate Select Sector SPDR_etf_Close_volatility,Real Estate Select Sector SPDR_etf_Close_change
2016-06-19,32.0,32.0,32.0,0.0,0.0,32.25,32.25,32.25,0.0,0.0,31.85,31.85,31.85,0.0,0.0,32.16,32.16,32.16,0.0,0.0
2016-06-26,33.83,33.83,33.83,0.0,0.0,33.83,33.83,33.83,0.0,0.0,33.53,33.53,33.53,0.0,0.0,33.57,33.57,33.57,0.0,0.0
2016-07-03,33.73,33.73,33.73,0.0,0.0,34.0,34.0,34.0,0.0,0.0,33.6,33.6,33.6,0.0,0.0,33.93,33.93,33.93,0.0,0.0
2016-07-10,34.04,34.04,34.04,0.0,0.0,34.18,34.18,34.18,0.0,0.0,33.97,33.97,33.97,0.0,0.0,34.18,34.18,34.18,0.0,0.0
2016-07-17,34.5,34.5,34.5,0.0,0.0,34.72,34.72,34.72,0.0,0.0,34.46,34.46,34.46,0.0,0.0,34.6,34.6,34.6,0.0,0.0
2016-07-24,34.36,34.36,34.36,0.0,0.0,34.77,34.77,34.77,0.0,0.0,34.36,34.36,34.36,0.0,0.0,34.68,34.68,34.68,0.0,0.0
2016-07-31,33.98,33.98,33.98,0.0,0.0,34.03,34.03,34.03,0.0,0.0,33.88,33.88,33.88,0.0,0.0,33.94,33.94,33.94,0.0,0.0
2016-08-07,34.11,34.11,34.11,0.0,0.0,34.11,34.11,34.11,0.0,0.0,33.79,33.79,33.79,0.0,0.0,33.88,33.88,33.88,0.0,0.0
2016-08-14,33.44,33.44,33.44,0.0,0.0,33.44,33.44,33.44,0.0,0.0,33.13,33.13,33.13,0.0,0.0,33.24,33.24,33.24,0.0,0.0
2016-08-21,33.54,33.54,33.54,0.0,0.0,33.58,33.58,33.58,0.0,0.0,32.9,32.9,32.9,0.0,0.0,33.1,33.1,33.1,0.0,0.0
2016-08-28,33.4,33.4,33.4,0.0,0.0,33.89,33.89,33.89,0.0,0.0,33.4,33.4,33.4,0.0,0.0,33.59,33.59,33.59,0.0,0.0
2016-09-04,33.22,33.22,33.22,0.0,0.0,33.22,33.22,33.22,0.0,0.0,32.12,32.12,32.12,0.0,0.0,32.16,32.16,32.16,0.0,0.0
2016-09-11,32.05,32.05,32.05,0.0,0.0,32.05,32.05,32.05,0.0,0.0,31.72,31.72,31.72,0.0,0.0,31.91,31.91,31.91,0.0,0.0
2016-09-18,33.07,33.07,33.07,0.0,0.0,33.45,33.45,33.45,0.0,0.0,32.84,32.84,32.84,0.0,0.0,33.32,33.32,33.32,0.0,0.0
2016-09-25,33.01,33.01,33.01,0.0,0.0,33.28,33.28,33.28,0.0,0.0,32.73,32.73,32.73,0.0,0.0,32.77,32.77,32.77,0.0,0.0
2016-10-02,31.19,31.19,31.19,0.0,0.0,31.6,31.6,31.6,0.0,0.0,30.9,30.9,30.9,0.0,0.0,31.04,31.04,31.04,0.0,0.0
2016-10-09,31.56,31.56,31.56,0.0,0.0,31.73,31.73,31.73,0.0,0.0,31.35,31.35,31.35,0.0,0.0,31.42,31.42,31.42,0.0,0.0
2016-10-16,31.4,31.4,31.4,0.0,0.0,31.61,31.61,31.61,0.0,0.0,31.35,31.35,31.35,0.0,0.0,31.6,31.6,31.6,0.0,0.0
2016-10-23,30.55,30.55,30.55,0.0,0.0,30.78,30.78,30.78,0.0,0.0,30.43,30.43,30.43,0.0,0.0,30.53,30.53,30.53,0.0,0.0
2016-10-30,29.77,29.77,29.77,0.0,0.0,30.05,30.05,30.05,0.0,0.0,29.67,29.67,29.67,0.0,0.0,29.94,29.94,29.94,0.0,0.0
2016-11-06,29.47,29.47,29.47,0.0,0.0,29.91,29.91,29.91,0.0,0.0,29.47,29.47,29.47,0.0,0.0,29.57,29.57,29.57,0.0,0.0
2016-11-13,29.6,29.6,29.6,0.0,0.0,29.81,29.81,29.81,0.0,0.0,29.5,29.5,29.5,0.0,0.0,29.71,29.71,29.71,0.0,0.0
2016-11-20,29.94,29.94,29.94,0.0,0.0,30.23,30.23,30.23,0.0,0.0,29.94,29.94,29.94,0.0,0.0,30.06,30.06,30.06,0.0,0.0
2016-11-27,29.64,29.64,29.64,0.0,0.0,30.12,30.12,30.12,0.0,0.0,29.55,29.55,29.55,0.0,0.0,29.83,29.83,29.83,0.0,0.0
2016-12-04,30.94,30.94,30.94,0.0,0.0,31.26,31.26,31.26,0.0,0.0,30.93,30.93,30.93,0.0,0.0,30.97,30.97,30.97,0.0,0.0
2016-12-11,30.13,30.13,30.13,0.0,0.0,30.61,30.61,30.61,0.0,0.0,30.09,30.09,30.09,0.0,0.0,30.44,30.44,30.44,0.0,0.0
2016-12-18,30.32,30.32,30.32,0.0,0.0,30.43,30.43,30.43,0.0,0.0,30.23,30.23,30.23,0.0,0.0,30.33,30.33,30.33,0.0,0.0
2016-12-25,30.43,30.43,30.43,0.0,0.0,30.82,30.82,30.82,0.0,0.0,30.38,30.38,30.38,0.0,0.0,30.75,30.75,30.75,0.0,0.0
2017-01-01,31.25,31.25,31.25,0.0,0.0,31.55,31.55,31.55,0.0,0.0,31.24,31.24,31.24,0.0,0.0,31.4,31.4,31.4,0.0,0.0
2017-01-08,30.67,30.67,30.67,0.0,0.0,30.83,30.83,30.83,0.0,0.0,30.63,30.63,30.63,0.0,0.0,30.69,30.69,30.69,0.0,0.0
2017-01-15,30.69,30.69,30.69,0.0,0.0,30.93,30.93,30.93,0.0,0.0,30.65,30.65,30.65,0.0,0.0,30.9,30.9,30.9,0.0,0.0
2017-01-22,30.97,30.97,30.97,0.0,0.0,31.0,31.0,31.0,0.0,0.0,30.52,30.52,30.52,0.0,0.0,30.63,30.63,30.63,0.0,0.0
2017-01-29,30.91,30.91,30.91,0.0,0.0,31.02,31.02,31.02,0.0,0.0,30.81,30.81,30.81,0.0,0.0,30.93,30.93,30.93,0.0,0.0
2017-02-05,31.02,31.02,31.02,0.0,0.0,31.3,31.3,31.3,0.0,0.0,30.98,30.98,30.98,0.0,0.0,31.28,31.28,31.28,0.0,0.0
2017-02-12,31.28,31.28,31.28,0.0,0.0,31.49,31.49,31.49,0.0,0.0,31.21,31.21,31.21,0.0,0.0,31.4,31.4,31.4,0.0,0.0
2017-02-19,31.92,31.92,31.92,0.0,0.0,32.09,32.09,32.09,0.0,0.0,31.77,31.77,31.77,0.0,0.0,32.08,32.08,32.08,0.0,0.0
2017-02-26,31.89,31.89,31.89,0.0,0.0,31.96,31.96,31.96,0.0,0.0,31.57,31.57,31.57,0.0,0.0,31.86,31.86,31.86,0.0,0.0
2017-03-05,30.91,30.91,30.91,0.0,0.0,31.16,31.16,31.16,0.0,0.0,30.54,30.54,30.54,0.0,0.0,30.72,30.72,30.72,0.0,0.0
2017-03-12,31.08,31.08,31.08,0.0,0.0,31.25,31.25,31.25,0.0,0.0,31.01,31.01,31.01,0.0,0.0,31.1,31.1,31.1,0.0,0.0
2017-03-19,31.44,31.44,31.44,0.0,0.0,31.53,31.53,31.53,0.0,0.0,31.27,31.27,31.27,0.0,0.0,31.35,31.35,31.35,0.0,0.0
2017-03-26,31.42,31.42,31.42,0.0,0.0,31.7,31.7,31.7,0.0,0.0,31.38,31.38,31.38,0.0,0.0,31.6,31.6,31.6,0.0,0.0
2017-04-02,31.78,31.78,31.78,0.0,0.0,31.94,31.94,31.94,0.0,0.0,31.73,31.73,31.73,0.0,0.0,31.82,31.82,31.82,0.0,0.0
2017-04-09,32.14,32.14,32.14,0.0,0.0,32.22,32.22,32.22,0.0,0.0,32.05,32.05,32.05,0.0,0.0,32.07,32.07,32.07,0.0,0.0
2017-04-16,32.4,32.4,32.4,0.0,0.0,32.54,32.54,32.54,0.0,0.0,32.25,32.25,32.25,0.0,0.0,32.33,32.33,32.33,0.0,0.0
2017-04-23,31.79,31.79,31.79,0.0,0.0,31.82,31.82,31.82,0.0,0.0,31.49,31.49,31.49,0.0,0.0,31.65,31.65,31.65,0.0,0.0
2017-04-30,31.53,31.53,31.53,0.0,0.0,31.76,31.76,31.76,0.0,0.0,31.53,31.53,31.53,0.0,0.0,31.75,31.75,31.75,0.0,0.0
2017-05-07,31.47,31.47,31.47,0.0,0.0,31.51,31.51,31.51,0.0,0.0,31.32,31.32,31.32,0.0,0.0,31.36,31.36,31.36,0.0,0.0
2017-05-14,31.57,31.57,31.57,0.0,0.0,31.93,31.93,31.93,0.0,0.0,31.44,31.44,31.44,0.0,0.0,31.78,31.78,31.78,0.0,0.0
2017-05-21,32.21,32.21,32.21,0.0,0.0,32.27,32.27,32.27,0.0,0.0,31.92,31.92,31.92,0.0,0.0,32.0,32.0,32.0,0.0,0.0
2017-05-28,32.14,32.14,32.14,0.0,0.0,32.31,32.31,32.31,0.0,0.0,32.07,32.07,32.07,0.0,0.0,32.24,32.24,32.24,0.0,0.0
2017-06-04,31.98,31.98,31.98,0.0,0.0,32.26,32.26,32.26,0.0,0.0,31.89,31.89,31.89,0.0,0.0,32.18,32.18,32.18,0.0,0.0
2017-06-11,32.51,32.51,32.51,0.0,0.0,32.53,32.53,32.53,0.0,0.0,32.31,32.31,32.31,0.0,0.0,32.44,32.44,32.44,0.0,0.0
2017-06-18,32.35,32.35,32.35,0.0,0.0,32.62,32.62,32.62,0.0,0.0,32.35,32.35,32.35,0.0,0.0,32.49,32.49,32.49,0.0,0.0
2017-06-25,32.25,32.25,32.25,0.0,0.0,32.45,32.45,32.45,0.0,0.0,32.11,32.11,32.11,0.0,0.0,32.2,32.2,32.2,0.0,0.0
2017-07-02,31.52,31.52,31.52,0.0,0.0,31.79,31.79,31.79,0.0,0.0,31.52,31.52,31.52,0.0,0.0,31.71,31.71,31.71,0.0,0.0
2017-07-09,31.99,31.99,31.99,0.0,0.0,32.24,32.24,32.24,0.0,0.0,31.99,31.99,31.99,0.0,0.0,32.2,32.2,32.2,0.0,0.0
2017-07-16,32.36,32.36,32.36,0.0,0.0,32.47,32.47,32.47,0.0,0.0,32.28,32.28,32.28,0.0,0.0,32.44,32.44,32.44,0.0,0.0
2017-07-23,32.59,32.59,32.59,0.0,0.0,32.77,32.77,32.77,0.0,0.0,32.52,32.52,32.52,0.0,0.0,32.64,32.64,32.64,0.0,0.0
2017-07-30,32.46,32.46,32.46,0.0,0.0,32.66,32.66,32.66,0.0,0.0,32.46,32.46,32.46,0.0,0.0,32.59,32.59,32.59,0.0,0.0
2017-08-06,32.08,32.08,32.08,0.0,0.0,32.2,32.2,32.2,0.0,0.0,31.82,31.82,31.82,0.0,0.0,31.96,31.96,31.96,0.0,0.0
2017-08-13,32.23,32.23,32.23,0.0,0.0,32.23,32.23,32.23,0.0,0.0,31.97,31.97,31.97,0.0,0.0,32.06,32.06,32.06,0.0,0.0
2017-08-20,32.76,32.76,32.76,0.0,0.0,32.91,32.91,32.91,0.0,0.0,32.65,32.65,32.65,0.0,0.0,32.8,32.8,32.8,0.0,0.0
2017-08-27,32.96,32.96,32.96,0.0,0.0,33.05,33.05,33.05,0.0,0.0,32.88,32.88,32.88,0.0,0.0,32.92,32.92,32.92,0.0,0.0
2017-09-03,33.15,33.15,33.15,0.0,0.0,33.31,33.31,33.31,0.0,0.0,33.08,33.08,33.08,0.0,0.0,33.2,33.2,33.2,0.0,0.0
2017-09-10,32.87,32.87,32.87,0.0,0.0,33.05,33.05,33.05,0.0,0.0,32.79,32.79,32.79,0.0,0.0,33.05,33.05,33.05,0.0,0.0
2017-09-17,32.36,32.36,32.36,0.0,0.0,32.46,32.46,32.46,0.0,0.0,32.08,32.08,32.08,0.0,0.0,32.11,32.11,32.11,0.0,0.0
2017-09-24,32.17,32.17,32.17,0.0,0.0,32.27,32.27,32.27,0.0,0.0,32.07,32.07,32.07,0.0,0.0,32.24,32.24,32.24,0.0,0.0
2017-10-01,32.34,32.34,32.34,0.0,0.0,32.44,32.44,32.44,0.0,0.0,32.09,32.09,32.09,0.0,0.0,32.4,32.4,32.4,0.0,0.0
2017-10-08,33.07,33.07,33.07,0.0,0.0,33.12,33.12,33.12,0.0,0.0,32.9,32.9,32.9,0.0,0.0,33.02,33.02,33.02,0.0,0.0
2017-10-15,32.79,32.79,32.79,0.0,0.0,32.83,32.83,32.83,0.0,0.0,32.62,32.62,32.62,0.0,0.0,32.73,32.73,32.73,0.0,0.0
2017-10-22,32.08,32.08,32.08,0.0,0.0,32.31,32.31,32.31,0.0,0.0,31.86,31.86,31.86,0.0,0.0,32.19,32.19,32.19,0.0,0.0
2017-10-29,32.57,32.57,32.57,0.0,0.0,32.8,32.8,32.8,0.0,0.0,32.5,32.5,32.5,0.0,0.0,32.75,32.75,32.75,0.0,0.0
2017-11-05,33.69,33.69,33.69,0.0,0.0,33.91,33.91,33.91,0.0,0.0,33.61,33.61,33.61,0.0,0.0,33.81,33.81,33.81,0.0,0.0
2017-11-12,33.62,33.62,33.62,0.0,0.0,33.8,33.8,33.8,0.0,0.0,33.55,33.55,33.55,0.0,0.0,33.56,33.56,33.56,0.0,0.0
2017-11-19,33.59,33.59,33.59,0.0,0.0,33.72,33.72,33.72,0.0,0.0,33.59,33.59,33.59,0.0,0.0,33.67,33.67,33.67,0.0,0.0
2017-11-26,33.51,33.51,33.51,0.0,0.0,33.64,33.64,33.64,0.0,0.0,33.23,33.23,33.23,0.0,0.0,33.51,33.51,33.51,0.0,0.0
2017-12-03,33.18,33.18,33.18,0.0,0.0,33.26,33.26,33.26,0.0,0.0,33.11,33.11,33.11,0.0,0.0,33.2,33.2,33.2,0.0,0.0
2017-12-10,33.2,33.2,33.2,0.0,0.0,33.27,33.27,33.27,0.0,0.0,33.06,33.06,33.06,0.0,0.0,33.19,33.19,33.19,0.0,0.0
2017-12-17,32.26,32.26,32.26,0.0,0.0,32.46,32.46,32.46,0.0,0.0,32.2,32.2,32.2,0.0,0.0,32.42,32.42,32.42,0.0,0.0
2017-12-24,32.96,32.96,32.96,0.0,0.0,33.04,33.04,33.04,0.0,0.0,32.87,32.87,32.87,0.0,0.0,32.94,32.94,32.94,0.0,0.0
2017-12-31,32.27,32.27,32.27,0.0,0.0,32.33,32.33,32.33,0.0,0.0,32.18,32.18,32.18,0.0,0.0,32.27,32.27,32.27,0.0,0.0
