Date,CLLDY_stock_Open_average,CLLDY_stock_Open_max,CLLDY_stock_Open_min,CLLDY_stock_Open_volatility,CLLDY_stock_Open_change,CLLDY_stock_High_average,CLLDY_stock_High_max,CLLDY_stock_High_min,CLLDY_stock_High_volatility,CLLDY_stock_High_change,CLLDY_stock_Low_average,CLLDY_stock_Low_max,CLLDY_stock_Low_min,CLLDY_stock_Low_volatility,CLLDY_stock_Low_change,CLLDY_stock_Close_average,CLLDY_stock_Close_max,CLLDY_stock_Close_min,CLLDY_stock_Close_volatility,CLLDY_stock_Close_change,CLLDY_stock_Volume_average,CLLDY_stock_Volume_max,CLLDY_stock_Volume_min,CLLDY_stock_Volume_volatility,CLLDY_stock_Volume_change
2016-01-03,4.5145,4.596,4.31,0.2860000000000005,-0.2860000000000005,4.5245,4.61,4.32,0.29000000000000004,-0.2759999999999998,4.4567499999999995,4.57,4.29,0.28000000000000025,-0.2469999999999999,4.475,4.58,4.32,0.2599999999999998,-0.2599999999999998,1491,1783,1262,521,-127
2016-01-10,4.271,4.37,4.185,0.1850000000000005,-0.11500000000000021,4.278,4.37,4.2,0.16999999999999993,-0.09999999999999964,4.242999999999999,4.3,4.185,0.11500000000000021,-0.11500000000000021,4.244,4.3,4.19,0.10999999999999943,-0.10999999999999943,1000,2003,119,1884,956
2016-01-17,4.21,4.3,4.11,0.1899999999999995,-0.08999999999999986,4.21,4.3,4.11,0.1899999999999995,-0.08999999999999986,4.1825,4.27,4.11,0.15999999999999925,-0.13999999999999968,4.1825,4.27,4.11,0.15999999999999925,-0.13999999999999968,733,906,507,399,-98
2016-01-24,4.14,4.22,4.05,0.16999999999999993,0.08000000000000007,4.1575,4.22,4.12,0.09999999999999964,0.08000000000000007,4.1385,4.22,4.05,0.16999999999999993,0.08000000000000007,4.1385,4.22,4.05,0.16999999999999993,0.08000000000000007,938,1500,109,1391,1391
2016-01-31,4.25,4.27,4.23,0.03999999999999915,-0.03999999999999915,4.25,4.27,4.23,0.03999999999999915,-0.03999999999999915,4.220000000000001,4.23,4.21,0.020000000000000462,0.020000000000000462,4.237500000000001,4.245,4.23,0.01499999999999968,-0.01499999999999968,938,1000,876,124,124
2016-02-07,4.086666666666667,4.14,4.04,0.09999999999999964,-0.09999999999999964,4.1,4.18,4.04,0.13999999999999968,-0.13999999999999968,4.046666666666667,4.1,3.96,0.13999999999999968,-0.13999999999999968,4.056666666666667,4.13,3.96,0.16999999999999993,-0.16999999999999993,3507,4967,1824,3143,-3143
2016-02-14,4.04625,4.115,3.98,0.13500000000000023,-0.13500000000000023,4.06625,4.115,4.01,0.10500000000000043,-0.055000000000000604,4.02,4.08,3.98,0.10000000000000009,-0.03999999999999959,4.0425,4.08,4.0,0.08000000000000007,0.02999999999999936,1775,4342,699,3643,-487
2016-02-21,4.07075,4.16,3.96,0.20000000000000018,0.03699999999999992,4.13,4.24,3.96,0.28000000000000025,-0.08000000000000007,4.0675,4.16,3.96,0.20000000000000018,0.04999999999999982,4.13,4.24,3.96,0.28000000000000025,-0.08000000000000007,2794,4634,834,3800,-3268
2016-02-28,4.42,4.58,4.23,0.34999999999999964,0.34999999999999964,4.486666666666666,4.67,4.34,0.33000000000000007,0.33000000000000007,4.42,4.58,4.23,0.34999999999999964,0.34999999999999964,4.483333333333333,4.67,4.33,0.33999999999999986,0.33999999999999986,1572,2360,938,1422,942
2016-03-06,4.513333333333334,4.61,4.46,0.15000000000000036,-0.009999999999999787,4.536666666666667,4.61,4.46,0.15000000000000036,-0.08000000000000007,4.513333333333334,4.61,4.46,0.15000000000000036,-0.009999999999999787,4.536666666666667,4.61,4.46,0.15000000000000036,-0.08000000000000007,1088,2587,100,2487,-2008
2016-03-13,4.659,4.747,4.5,0.2469999999999999,0.2469999999999999,4.703333333333333,4.82,4.5,0.3200000000000003,0.29000000000000004,4.622,4.73,4.5,0.23000000000000043,0.13600000000000012,4.652,4.82,4.5,0.3200000000000003,0.13600000000000012,2478,4037,844,3193,1710
2016-03-20,4.57,4.72,4.42,0.2999999999999998,-0.2999999999999998,4.57,4.72,4.42,0.2999999999999998,-0.2999999999999998,4.465,4.51,4.42,0.08999999999999986,-0.08999999999999986,4.465,4.51,4.42,0.08999999999999986,-0.08999999999999986,448,749,148,601,-601
2016-03-27,4.59,4.59,4.59,0.0,0.0,4.59,4.59,4.59,0.0,0.0,4.59,4.59,4.59,0.0,0.0,4.59,4.59,4.59,0.0,0.0,940,940,940,0,0
2016-04-03,4.463,4.54,4.35,0.1900000000000004,-0.11000000000000032,4.4684,4.54,4.372,0.16800000000000015,-0.08800000000000008,4.393,4.46,4.35,0.11000000000000032,-0.11000000000000032,4.3984,4.46,4.35,0.11000000000000032,-0.08800000000000008,672,1572,200,1372,-17
2016-04-10,4.535,4.6,4.51,0.08999999999999986,-0.08999999999999986,4.58,4.69,4.51,0.1800000000000006,-0.08999999999999986,4.5325,4.6,4.5,0.09999999999999964,-0.08999999999999986,4.5325,4.6,4.5,0.09999999999999964,-0.08999999999999986,687,1141,209,932,-456
2016-04-17,4.683,4.8389999999999995,4.59,0.24899999999999967,0.03000000000000025,4.683,4.8389999999999995,4.59,0.24899999999999967,0.03000000000000025,4.6066666666666665,4.64,4.59,0.04999999999999982,0.0,4.6066666666666665,4.64,4.59,0.04999999999999982,0.0,904,1185,643,542,542
2016-04-24,4.54,4.54,4.54,0.0,0.0,4.54,4.54,4.54,0.0,0.0,4.535,4.535,4.535,0.0,0.0,4.535,4.535,4.535,0.0,0.0,1477,1477,1477,0,0
2016-05-01,4.23,4.23,4.23,0.0,0.0,4.23,4.23,4.23,0.0,0.0,4.23,4.23,4.23,0.0,0.0,4.23,4.23,4.23,0.0,0.0,1000,1000,1000,0,0
2016-05-08,4.275,4.28,4.27,0.010000000000000675,-0.010000000000000675,4.275,4.28,4.27,0.010000000000000675,-0.010000000000000675,4.275,4.28,4.27,0.010000000000000675,-0.010000000000000675,4.275,4.28,4.27,0.010000000000000675,-0.010000000000000675,1461,2548,375,2173,-2173
2016-05-15,4.306666666666667,4.41,4.18,0.23000000000000043,-0.08000000000000007,4.306666666666667,4.41,4.18,0.23000000000000043,-0.08000000000000007,4.306666666666667,4.41,4.18,0.23000000000000043,-0.08000000000000007,4.306666666666667,4.41,4.18,0.23000000000000043,-0.08000000000000007,444,601,213,388,-388
2016-05-22,4.257666666666666,4.33,4.189,0.14100000000000001,-0.07600000000000051,4.272666666666667,4.375,4.189,0.18599999999999994,-0.12100000000000044,4.257666666666666,4.33,4.189,0.14100000000000001,-0.07600000000000051,4.272666666666667,4.375,4.189,0.18599999999999994,-0.12100000000000044,967,2693,105,2588,-2588
2016-05-29,4.323333333333333,4.38,4.21,0.16999999999999993,0.0,4.36,4.4,4.3,0.10000000000000053,0.020000000000000462,4.316,4.38,4.21,0.16999999999999993,-0.021999999999999353,4.36,4.4,4.3,0.10000000000000053,0.020000000000000462,1357,2274,149,2125,2125
2016-06-05,4.4875,4.515,4.46,0.054999999999999716,-0.054999999999999716,4.4875,4.515,4.46,0.054999999999999716,-0.054999999999999716,4.4875,4.515,4.46,0.054999999999999716,-0.054999999999999716,4.4875,4.515,4.46,0.054999999999999716,-0.054999999999999716,187,272,103,169,-169
2016-06-12,4.34,4.34,4.34,0.0,0.0,4.34,4.34,4.34,0.0,0.0,4.34,4.34,4.34,0.0,0.0,4.34,4.34,4.34,0.0,0.0,167,167,167,0,0
2016-06-19,4.45,4.49,4.41,0.08000000000000007,0.08000000000000007,4.45,4.49,4.41,0.08000000000000007,0.08000000000000007,4.45,4.49,4.41,0.08000000000000007,0.08000000000000007,4.45,4.49,4.41,0.08000000000000007,0.08000000000000007,715,935,496,439,439
2016-06-26,4.352,4.518,4.2,0.3179999999999996,0.3179999999999996,4.352,4.518,4.2,0.3179999999999996,0.3179999999999996,4.352,4.518,4.2,0.3179999999999996,0.3179999999999996,4.352,4.518,4.2,0.3179999999999996,0.3179999999999996,443,607,310,297,297
2016-07-03,4.5024999999999995,4.52,4.485,0.034999999999999254,-0.034999999999999254,4.5225,4.56,4.485,0.07499999999999929,-0.07499999999999929,4.5024999999999995,4.52,4.485,0.034999999999999254,-0.034999999999999254,4.5225,4.56,4.485,0.07499999999999929,-0.07499999999999929,1045,1915,175,1740,-1740
