Date,HST_stock_Open_average,HST_stock_Open_max,HST_stock_Open_min,HST_stock_Open_volatility,HST_stock_Open_change,HST_stock_High_average,HST_stock_High_max,HST_stock_High_min,HST_stock_High_volatility,HST_stock_High_change,HST_stock_Low_average,HST_stock_Low_max,HST_stock_Low_min,HST_stock_Low_volatility,HST_stock_Low_change,HST_stock_Close_average,HST_stock_Close_max,HST_stock_Close_min,HST_stock_Close_volatility,HST_stock_Close_change,HST_stock_Volume_average,HST_stock_Volume_max,HST_stock_Volume_min,HST_stock_Volume_volatility,HST_stock_Volume_change
2016-01-03,14.982000000000001,15.21,14.56,0.6500000000000004,-0.5199999999999996,15.156,15.41,14.78,0.6300000000000008,-0.4900000000000002,14.774,15.03,14.49,0.5399999999999991,-0.41000000000000014,14.936,15.39,14.51,0.8800000000000008,-0.6500000000000004,8009258,8954083,6623331,2330752,-1100423
2016-01-10,14.124,14.92,13.36,1.5600000000000005,-1.1100000000000012,14.306,15.0,13.45,1.5500000000000007,-1.3900000000000006,13.616,14.45,12.86,1.5899999999999999,-1.5899999999999999,13.896,14.75,13.16,1.5899999999999999,-1.5899999999999999,12101703,13945633,10259613,3686020,677431
2016-01-17,13.145,13.75,12.63,1.1199999999999992,0.47000000000000064,13.6725,14.3,13.0,1.3000000000000007,0.8000000000000007,12.8325,13.57,12.17,1.4000000000000004,0.7699999999999996,13.2375,13.8,12.82,0.9800000000000004,0.9800000000000004,14423209,19432076,10988907,8443169,8443169
2016-01-24,13.674000000000001,13.81,13.39,0.41999999999999993,-0.41999999999999993,14.008,14.12,13.82,0.29999999999999893,0.15000000000000036,13.37,13.59,13.11,0.4800000000000004,-0.21000000000000085,13.606,13.87,13.19,0.6799999999999997,0.27999999999999936,11443774,15907584,7579688,8327896,6373380
2016-01-31,13.658,14.12,13.33,0.7899999999999991,0.3999999999999986,13.984,14.54,13.53,1.0099999999999998,0.6599999999999984,13.4,13.91,12.98,0.9299999999999997,0.35999999999999943,13.786,14.2,13.23,0.9699999999999989,0.4399999999999995,10507456,13723686,6979324,6744362,5015423
2016-02-07,13.88,14.07,13.56,0.5099999999999998,0.030000000000001137,14.29,14.54,14.04,0.5,0.4299999999999997,13.696,13.98,13.41,0.5700000000000003,0.5700000000000003,13.998,14.42,13.76,0.6600000000000001,0.6600000000000001,10462495,12926565,8472785,4453780,-3128113
2016-02-14,15.105,15.57,14.64,0.9299999999999997,0.5299999999999994,15.4175,16.0,14.88,1.1199999999999992,0.3899999999999988,14.7275,14.89,14.53,0.3600000000000012,0.3600000000000012,15.0475,15.32,14.84,0.4800000000000004,0.22000000000000064,13031419,20458248,8193134,12265114,-5785494
2016-02-21,15.196,15.54,14.86,0.6799999999999997,0.3299999999999983,15.482,15.73,15.12,0.6100000000000012,0.14000000000000057,15.006,15.34,14.63,0.7099999999999991,0.1999999999999993,15.246,15.51,14.96,0.5499999999999989,0.07000000000000028,8042410,9182938,7223082,1959856,419187
2016-02-28,15.778,16.18,15.42,0.7599999999999998,0.7599999999999998,16.046,16.58,15.54,1.0399999999999991,1.0399999999999991,15.712,16.13,15.24,0.8899999999999988,0.8899999999999988,15.942,16.49,15.31,1.179999999999998,1.179999999999998,9014147,11328921,7293151,4035770,-1493607
2016-03-06,16.41,16.73,16.29,0.4400000000000013,-0.10000000000000142,16.646,16.85,16.37,0.4800000000000004,-0.17999999999999972,16.082,16.3,15.73,0.5700000000000003,-0.129999999999999,16.392,16.84,16.05,0.7899999999999991,-0.21000000000000085,10014450,10673831,9644144,1029687,177447
2016-03-13,16.738,16.98,16.45,0.5300000000000011,0.00999999999999801,16.986,17.17,16.73,0.4400000000000013,-0.09000000000000341,16.466,16.75,16.12,0.629999999999999,0.10999999999999943,16.812,16.97,16.56,0.41000000000000014,0.09999999999999787,13293233,19795658,7031775,12763883,3802944
2016-03-20,16.5675,16.99,16.07,0.9199999999999982,-0.9199999999999982,16.6975,17.26,16.25,1.0100000000000016,-1.0100000000000016,16.1975,16.67,15.77,0.9000000000000021,-0.9000000000000021,16.415,16.82,16.18,0.6400000000000006,-0.6400000000000006,9626583,11951682,7300624,4651058,-896193
2016-03-27,16.378,16.55,16.2,0.3500000000000014,0.25,16.59,16.77,16.44,0.3299999999999983,0.029999999999997584,16.154,16.45,15.95,0.5,-0.02999999999999936,16.404,16.7,16.06,0.6400000000000006,-0.28000000000000114,7765630,11392783,5753885,5638898,5638898
2016-04-03,15.538,16.0,15.38,0.6199999999999992,-0.6199999999999992,15.664,16.04,15.46,0.5799999999999983,-0.3699999999999992,15.276,15.59,15.15,0.4399999999999995,-0.33999999999999986,15.43,15.68,15.26,0.41999999999999993,-0.41999999999999993,10711769,14426425,7815926,6610499,-3446327
2016-04-10,15.846,16.13,15.39,0.7399999999999984,0.7100000000000009,16.08,16.38,15.73,0.6499999999999986,0.6499999999999986,15.776,16.09,15.34,0.75,0.75,15.958,16.21,15.53,0.6800000000000015,0.6800000000000015,7666514,9574065,6260558,3313507,-350733
2016-04-17,15.799999999999999,16.08,15.45,0.629999999999999,-0.41999999999999815,15.946,16.14,15.81,0.33000000000000007,-0.33000000000000007,15.506,15.82,15.0,0.8200000000000003,-0.8200000000000003,15.638,15.86,15.34,0.5199999999999996,-0.5199999999999996,11778247,19606280,7523787,12082493,11244857
2016-04-24,15.438,15.77,15.25,0.5199999999999996,0.11999999999999922,15.852,16.15,15.4,0.7499999999999982,0.7000000000000011,15.352,15.75,15.14,0.6099999999999994,-0.02999999999999936,15.672,15.94,15.27,0.6699999999999999,0.5500000000000007,12054067,15191055,10353901,4837154,1168901
2016-05-01,15.994,16.16,15.83,0.33000000000000007,0.2400000000000002,16.268,16.42,16.13,0.2900000000000027,0.28000000000000114,15.93,16.1,15.76,0.34000000000000163,0.28000000000000114,16.164,16.36,16.01,0.34999999999999787,0.34999999999999787,8014868,9678304,6031837,3646467,-765614
2016-05-08,16.316,16.65,15.87,0.7799999999999994,-0.5200000000000014,16.43,16.72,15.94,0.7799999999999994,-0.5800000000000001,16.0,16.5,15.56,0.9399999999999995,-0.7099999999999991,16.13,16.67,15.61,1.0600000000000023,-0.8000000000000007,7905900,10739329,5451589,5287740,2359829
2016-05-15,15.268,15.63,14.72,0.9100000000000001,-0.9100000000000001,15.368,15.79,14.81,0.9799999999999986,-0.9799999999999986,14.916,15.6,14.3,1.299999999999999,-1.17,15.072000000000001,15.63,14.58,1.0500000000000007,-1.0500000000000007,12276433,18472558,6985285,11487273,935776
2016-05-22,15.034,15.34,14.61,0.7300000000000004,0.6000000000000014,15.254,15.51,14.82,0.6899999999999995,0.6099999999999994,14.918,15.15,14.51,0.6400000000000006,0.6400000000000006,15.14,15.35,14.78,0.5700000000000003,0.5200000000000014,8567387,12336869,4546596,7790273,-3607071
2016-05-29,15.415,15.72,15.28,0.4400000000000013,0.4300000000000015,15.7225,16.0,15.47,0.5299999999999994,0.4399999999999995,15.27,15.37,15.15,0.21999999999999886,0.21999999999999886,15.565,15.77,15.4,0.3699999999999992,0.25,9438582,13731981,6759022,6972959,1289312
2016-06-05,15.638,15.75,15.43,0.3200000000000003,-0.2599999999999998,15.902,16.48,15.51,0.9700000000000006,-0.9700000000000006,15.506,15.66,15.31,0.34999999999999964,-0.1899999999999995,15.62,15.74,15.4,0.33999999999999986,-0.27999999999999936,7425999,9309024,5943357,3365667,-1394663
2016-06-12,15.622,15.95,15.35,0.5999999999999996,0.5499999999999989,16.02,16.49,15.6,0.8899999999999988,0.8099999999999987,15.558,15.95,15.32,0.629999999999999,0.5899999999999999,15.876,16.44,15.38,1.0600000000000005,1.0600000000000005,11101174,21600180,5847740,15752440,15752440
2016-06-19,16.652,16.99,16.42,0.5699999999999967,-0.1599999999999966,16.818,17.12,16.47,0.6500000000000021,-0.38000000000000256,16.414,16.84,15.7,1.1400000000000006,-0.8100000000000023,16.53,16.95,15.7,1.25,-0.8500000000000014,10924416,19918820,7334358,12584462,10742416
2016-06-26,15.608,16.28,14.85,1.4300000000000015,0.7600000000000016,15.962,16.55,15.39,1.1600000000000001,1.0100000000000016,15.373999999999999,16.22,14.77,1.4499999999999993,1.4499999999999993,15.73,16.45,14.79,1.6600000000000001,1.6600000000000001,11861427,16118428,6167052,9951376,-9951376
