Date,MNOV_stock_Open_average,MNOV_stock_Open_max,MNOV_stock_Open_min,MNOV_stock_Open_volatility,MNOV_stock_Open_change,MNOV_stock_High_average,MNOV_stock_High_max,MNOV_stock_High_min,MNOV_stock_High_volatility,MNOV_stock_High_change,MNOV_stock_Low_average,MNOV_stock_Low_max,MNOV_stock_Low_min,MNOV_stock_Low_volatility,MNOV_stock_Low_change,MNOV_stock_Close_average,MNOV_stock_Close_max,MNOV_stock_Close_min,MNOV_stock_Close_volatility,MNOV_stock_Close_change,MNOV_stock_Volume_average,MNOV_stock_Volume_max,MNOV_stock_Volume_min,MNOV_stock_Volume_volatility,MNOV_stock_Volume_change
2016-01-03,3.778,4.0,3.6,0.3999999999999999,0.3999999999999999,3.838,4.0,3.65,0.3500000000000001,0.3500000000000001,3.722,3.86,3.56,0.2999999999999998,0.2999999999999998,3.802,3.91,3.62,0.29000000000000004,0.2799999999999998,84077,166524,20967,145557,24534
2016-01-10,3.83,4.0,3.65,0.3500000000000001,-0.31000000000000005,3.868,4.0,3.75,0.25,-0.2200000000000002,3.672,3.8,3.54,0.2599999999999998,-0.16000000000000014,3.808,3.93,3.72,0.20999999999999996,-0.20999999999999996,51959,76417,40473,35944,-14665
2016-01-17,3.6525,3.76,3.53,0.22999999999999998,-0.10999999999999988,3.685,3.83,3.59,0.2400000000000002,-0.18000000000000016,3.565,3.66,3.5,0.16000000000000014,-0.0900000000000003,3.635,3.68,3.59,0.0900000000000003,-0.050000000000000266,32075,53910,13190,40720,-36734
2016-01-24,3.962,4.07,3.9,0.17000000000000037,0.17000000000000037,4.01,4.07,3.92,0.15000000000000036,0.15000000000000036,3.89,3.97,3.76,0.2100000000000004,0.2100000000000004,3.968,4.05,3.86,0.18999999999999995,0.17000000000000037,78894,116938,40131,76807,-42383
2016-01-31,4.274,4.45,4.05,0.40000000000000036,0.20000000000000018,4.358,4.49,4.12,0.3700000000000001,0.2599999999999998,4.136,4.32,4.02,0.3000000000000007,0.03000000000000025,4.248,4.4,4.1,0.3000000000000007,0.05000000000000071,119240,173573,38415,135158,-24390
2016-02-07,4.186,4.22,4.12,0.09999999999999964,0.04999999999999982,4.322,4.38,4.22,0.16000000000000014,0.0600000000000005,4.117999999999999,4.18,4.06,0.1200000000000001,0.040000000000000036,4.196,4.22,4.17,0.04999999999999982,0.020000000000000462,89910,124347,16716,107631,-45510
2016-02-14,4.52,4.82,4.24,0.5800000000000001,0.5800000000000001,4.72,5.0,4.37,0.6299999999999999,0.6299999999999999,4.4725,4.7,4.23,0.46999999999999975,0.46999999999999975,4.615,4.85,4.35,0.5,0.5,147196,268626,55995,212631,103526
2016-02-21,5.782,6.42,5.0,1.42,1.42,5.978,6.82,5.15,1.67,1.2799999999999994,5.482,6.15,4.93,1.2200000000000006,0.6299999999999999,5.68,6.42,5.14,1.2800000000000002,0.6000000000000005,528430,1193344,172612,1020732,456191
2016-02-28,5.888,6.06,5.71,0.34999999999999964,0.09999999999999964,6.218,6.42,6.01,0.41000000000000014,0.33999999999999986,5.456,5.71,4.55,1.1600000000000001,-0.04999999999999982,5.976,6.16,5.86,0.2999999999999998,-0.08999999999999986,563797,1409429,238426,1171003,-18420
2016-03-06,6.002,6.4,5.62,0.7800000000000002,-0.33000000000000007,6.164,6.4,6.0,0.40000000000000036,-0.15000000000000036,5.742,5.9,5.5,0.40000000000000036,-0.21999999999999975,5.934,6.19,5.56,0.6300000000000008,-0.35000000000000053,176418,315408,79583,235825,151053
2016-03-13,5.8919999999999995,6.02,5.79,0.22999999999999954,0.040000000000000036,6.018,6.1,5.96,0.13999999999999968,-0.04999999999999982,5.74,5.87,5.44,0.4299999999999997,-0.34999999999999964,5.92,5.98,5.85,0.13000000000000078,-0.13000000000000078,246367,500898,123339,377559,276109
2016-03-20,5.9399999999999995,6.06,5.87,0.1899999999999995,0.07000000000000028,5.9825,6.09,5.87,0.21999999999999975,-0.03000000000000025,5.7325,5.79,5.65,0.13999999999999968,-0.08000000000000007,5.805,5.87,5.7,0.16999999999999993,-0.04999999999999982,211570,380517,150779,229738,218499
2016-03-27,7.096,8.19,6.01,2.1799999999999997,1.3900000000000006,7.606,8.34,6.85,1.4900000000000002,1.1400000000000006,6.874,7.4,6.01,1.3900000000000006,1.3900000000000006,7.242,7.9,6.34,1.5600000000000005,1.5600000000000005,614439,1100016,386674,713342,-186871
2016-04-03,8.628,8.98,8.0,0.9800000000000004,-0.6500000000000004,8.962,9.43,8.26,1.17,-1.1099999999999994,8.382,8.75,7.81,0.9400000000000004,-0.629999999999999,8.6,9.0,8.01,0.9900000000000002,-0.75,378183,825754,150415,675339,-632354
2016-04-10,8.426,8.69,8.19,0.5,0.3099999999999987,8.64,9.08,8.4,0.6799999999999997,0.41999999999999993,8.315999999999999,8.69,8.15,0.5399999999999991,0.5399999999999991,8.456,8.98,8.25,0.7300000000000004,0.7300000000000004,204724,340368,86486,253882,84688
2016-04-17,9.104,9.43,8.69,0.7400000000000002,-0.7400000000000002,9.374,10.16,8.69,1.4700000000000006,-1.4700000000000006,8.68,9.36,8.17,1.1899999999999995,-0.7300000000000004,8.906,9.39,8.35,1.040000000000001,-1.040000000000001,373279,725324,127133,598191,-492517
2016-04-24,7.234,7.73,6.96,0.7700000000000005,-0.7700000000000005,7.326,7.79,6.97,0.8200000000000003,-0.8200000000000003,6.962,7.3,6.66,0.6399999999999997,-0.6399999999999997,7.104,7.66,6.88,0.7800000000000002,-0.7800000000000002,247821,475722,114931,360791,-85338
2016-05-01,6.832,7.01,6.68,0.33000000000000007,-0.23000000000000043,6.986,7.22,6.78,0.4399999999999995,-0.040000000000000036,6.7059999999999995,6.88,6.56,0.3200000000000003,-0.20999999999999996,6.822,7.0,6.68,0.3200000000000003,-0.08999999999999986,110856,145929,90794,55135,47279
2016-05-08,6.808,6.97,6.68,0.29000000000000004,-0.16000000000000014,7.0040000000000004,7.25,6.76,0.4900000000000002,-0.4900000000000002,6.668,6.84,6.39,0.4500000000000002,-0.29000000000000004,6.886,7.18,6.62,0.5599999999999996,-0.5599999999999996,88641,107548,70066,37482,-25437
2016-05-15,6.144,6.59,5.76,0.8300000000000001,-0.46999999999999975,6.294,6.64,5.94,0.6999999999999993,0.04999999999999982,5.95,6.13,5.66,0.46999999999999975,-0.009999999999999787,6.07,6.28,5.75,0.5300000000000002,0.0600000000000005,163178,255957,73981,181976,117526
2016-05-22,6.684,6.76,6.58,0.17999999999999972,0.13000000000000078,6.782,6.84,6.73,0.10999999999999943,0.0699999999999994,6.574,6.65,6.51,0.14000000000000057,0.10000000000000053,6.7059999999999995,6.76,6.6,0.16000000000000014,0.14000000000000057,75761,133494,40447,93047,-69712
2016-05-29,6.68,6.86,6.54,0.3200000000000003,0.20999999999999996,6.805000000000001,6.94,6.65,0.29000000000000004,0.29000000000000004,6.5375,6.72,6.38,0.33999999999999986,0.33999999999999986,6.7225,6.87,6.51,0.3600000000000003,0.3600000000000003,70599,130060,26715,103345,-66560
2016-06-05,6.928,7.13,6.65,0.47999999999999954,-0.17999999999999972,7.032,7.25,6.76,0.4900000000000002,-0.3600000000000003,6.764,7.05,6.5,0.5499999999999998,-0.33000000000000007,6.827999999999999,7.09,6.56,0.5300000000000002,-0.41000000000000014,128509,274400,63100,211300,-21291
2016-06-12,6.624,7.01,6.33,0.6799999999999997,-0.6799999999999997,6.784,7.28,6.57,0.71,-0.7000000000000002,6.418,6.8,6.26,0.54,-0.47999999999999954,6.524,6.9,6.33,0.5700000000000003,-0.5700000000000003,159046,226339,105420,120919,-50384
