Date,WCMBNY Mellon Focused Growth ADR_etf_Open_average,WCMBNY Mellon Focused Growth ADR_etf_Open_max,WCMBNY Mellon Focused Growth ADR_etf_Open_min,WCMBNY Mellon Focused Growth ADR_etf_Open_volatility,WCMBNY Mellon Focused Growth ADR_etf_Open_change,WCMBNY Mellon Focused Growth ADR_etf_High_average,WCMBNY Mellon Focused Growth ADR_etf_High_max,WCMBNY Mellon Focused Growth ADR_etf_High_min,WCMBNY Mellon Focused Growth ADR_etf_High_volatility,WCMBNY Mellon Focused Growth ADR_etf_High_change,WCMBNY Mellon Focused Growth ADR_etf_Low_average,WCMBNY Mellon Focused Growth ADR_etf_Low_max,WCMBNY Mellon Focused Growth ADR_etf_Low_min,WCMBNY Mellon Focused Growth ADR_etf_Low_volatility,WCMBNY Mellon Focused Growth ADR_etf_Low_change,WCMBNY Mellon Focused Growth ADR_etf_Close_average,WCMBNY Mellon Focused Growth ADR_etf_Close_max,WCMBNY Mellon Focused Growth ADR_etf_Close_min,WCMBNY Mellon Focused Growth ADR_etf_Close_volatility,WCMBNY Mellon Focused Growth ADR_etf_Close_change
2016-03-27,38.4,38.4,38.4,0.0,0.0,38.41,38.41,38.41,0.0,0.0,38.31,38.31,38.31,0.0,0.0,38.41,38.41,38.41,0.0,0.0
2016-04-03,38.15,38.15,38.15,0.0,0.0,38.15,38.15,38.15,0.0,0.0,38.09,38.09,38.09,0.0,0.0,38.14,38.14,38.14,0.0,0.0
2016-04-10,39.1,39.1,39.1,0.0,0.0,39.1,39.1,39.1,0.0,0.0,38.45,38.45,38.45,0.0,0.0,38.45,38.45,38.45,0.0,0.0
2016-04-17,39.05,39.05,39.05,0.0,0.0,39.05,39.05,39.05,0.0,0.0,38.89,38.89,38.89,0.0,0.0,39.0,39.0,39.0,0.0,0.0
2016-04-24,38.51,38.51,38.51,0.0,0.0,38.51,38.51,38.51,0.0,0.0,38.28,38.28,38.28,0.0,0.0,38.28,38.28,38.28,0.0,0.0
2016-05-01,38.1,38.1,38.1,0.0,0.0,38.1,38.1,38.1,0.0,0.0,38.1,38.1,38.1,0.0,0.0,38.1,38.1,38.1,0.0,0.0
2016-05-08,37.92,37.92,37.92,0.0,0.0,37.92,37.92,37.92,0.0,0.0,37.9,37.9,37.9,0.0,0.0,37.92,37.92,37.92,0.0,0.0
2016-05-15,38.44,38.44,38.44,0.0,0.0,38.44,38.44,38.44,0.0,0.0,38.44,38.44,38.44,0.0,0.0,38.44,38.44,38.44,0.0,0.0
2016-05-22,38.85,38.85,38.85,0.0,0.0,39.19,39.19,39.19,0.0,0.0,38.85,38.85,38.85,0.0,0.0,39.19,39.19,39.19,0.0,0.0
2016-05-29,38.76,38.76,38.76,0.0,0.0,38.76,38.76,38.76,0.0,0.0,38.6,38.6,38.6,0.0,0.0,38.64,38.64,38.64,0.0,0.0
2016-06-05,38.66,38.66,38.66,0.0,0.0,40.3,40.3,40.3,0.0,0.0,38.5,38.5,38.5,0.0,0.0,38.5,38.5,38.5,0.0,0.0
2016-06-12,37.24,37.24,37.24,0.0,0.0,37.73,37.73,37.73,0.0,0.0,37.24,37.24,37.24,0.0,0.0,37.73,37.73,37.73,0.0,0.0
2016-06-19,37.81,37.81,37.81,0.0,0.0,37.81,37.81,37.81,0.0,0.0,37.55,37.55,37.55,0.0,0.0,37.55,37.55,37.55,0.0,0.0
2016-06-26,39.4,39.4,39.4,0.0,0.0,39.41,39.41,39.41,0.0,0.0,39.4,39.4,39.4,0.0,0.0,39.4,39.4,39.4,0.0,0.0
2016-07-03,39.57,39.57,39.57,0.0,0.0,39.57,39.57,39.57,0.0,0.0,38.95,38.95,38.95,0.0,0.0,39.19,39.19,39.19,0.0,0.0
2016-07-10,39.24,39.24,39.24,0.0,0.0,39.66,39.66,39.66,0.0,0.0,39.24,39.24,39.24,0.0,0.0,39.51,39.51,39.51,0.0,0.0
2016-07-17,40.33,40.33,40.33,0.0,0.0,40.33,40.33,40.33,0.0,0.0,40.33,40.33,40.33,0.0,0.0,40.33,40.33,40.33,0.0,0.0
2016-07-24,40.41,40.41,40.41,0.0,0.0,40.91,40.91,40.91,0.0,0.0,40.41,40.41,40.41,0.0,0.0,40.59,40.59,40.59,0.0,0.0
2016-07-31,40.58,40.58,40.58,0.0,0.0,40.67,40.67,40.67,0.0,0.0,40.28,40.28,40.28,0.0,0.0,40.58,40.58,40.58,0.0,0.0
2016-08-07,40.88,40.88,40.88,0.0,0.0,40.88,40.88,40.88,0.0,0.0,40.88,40.88,40.88,0.0,0.0,40.88,40.88,40.88,0.0,0.0
2016-08-14,40.97,40.97,40.97,0.0,0.0,41.08,41.08,41.08,0.0,0.0,40.85,40.85,40.85,0.0,0.0,40.85,40.85,40.85,0.0,0.0
2016-08-21,40.62,40.62,40.62,0.0,0.0,40.62,40.62,40.62,0.0,0.0,40.32,40.32,40.32,0.0,0.0,40.6,40.6,40.6,0.0,0.0
2016-08-28,40.4,40.4,40.4,0.0,0.0,40.88,40.88,40.88,0.0,0.0,40.12,40.12,40.12,0.0,0.0,40.63,40.63,40.63,0.0,0.0
2016-09-04,40.57,40.57,40.57,0.0,0.0,40.59,40.59,40.59,0.0,0.0,39.58,39.58,39.58,0.0,0.0,39.65,39.65,39.65,0.0,0.0
2016-09-11,39.05,39.05,39.05,0.0,0.0,39.48,39.48,39.48,0.0,0.0,39.05,39.05,39.05,0.0,0.0,39.11,39.11,39.11,0.0,0.0
2016-09-18,40.75,40.75,40.75,0.0,0.0,40.75,40.75,40.75,0.0,0.0,40.67,40.67,40.67,0.0,0.0,40.67,40.67,40.67,0.0,0.0
2016-09-25,40.6,40.6,40.6,0.0,0.0,40.6,40.6,40.6,0.0,0.0,40.54,40.54,40.54,0.0,0.0,40.58,40.58,40.58,0.0,0.0
2016-10-02,40.23,40.23,40.23,0.0,0.0,40.41,40.41,40.41,0.0,0.0,40.23,40.23,40.23,0.0,0.0,40.41,40.41,40.41,0.0,0.0
2016-10-09,40.32,40.32,40.32,0.0,0.0,40.46,40.46,40.46,0.0,0.0,40.19,40.19,40.19,0.0,0.0,40.19,40.19,40.19,0.0,0.0
2016-10-16,41.47,41.47,41.47,0.0,0.0,41.88,41.88,41.88,0.0,0.0,41.47,41.47,41.47,0.0,0.0,41.83,41.83,41.83,0.0,0.0
2016-10-23,41.63,41.63,41.63,0.0,0.0,41.63,41.63,41.63,0.0,0.0,41.53,41.53,41.53,0.0,0.0,41.53,41.53,41.53,0.0,0.0
2016-10-30,40.32,40.32,40.32,0.0,0.0,40.65,40.65,40.65,0.0,0.0,40.32,40.32,40.32,0.0,0.0,40.56,40.56,40.56,0.0,0.0
2016-11-06,39.35,39.35,39.35,0.0,0.0,39.35,39.35,39.35,0.0,0.0,38.86,38.86,38.86,0.0,0.0,39.09,39.09,39.09,0.0,0.0
2016-11-13,39.3,39.3,39.3,0.0,0.0,39.55,39.55,39.55,0.0,0.0,39.2,39.2,39.2,0.0,0.0,39.54,39.54,39.54,0.0,0.0
2016-11-20,40.74,40.74,40.74,0.0,0.0,40.82,40.82,40.82,0.0,0.0,40.74,40.74,40.74,0.0,0.0,40.74,40.74,40.74,0.0,0.0
2016-11-27,40.27,40.27,40.27,0.0,0.0,40.27,40.27,40.27,0.0,0.0,39.81,39.81,39.81,0.0,0.0,39.81,39.81,39.81,0.0,0.0
2016-12-04,40.8,40.8,40.8,0.0,0.0,40.8,40.8,40.8,0.0,0.0,40.64,40.64,40.64,0.0,0.0,40.68,40.68,40.68,0.0,0.0
2016-12-11,41.12,41.12,41.12,0.0,0.0,41.12,41.12,41.12,0.0,0.0,39.65,39.65,39.65,0.0,0.0,39.66,39.66,39.66,0.0,0.0
2016-12-18,39.6,39.6,39.6,0.0,0.0,39.8,39.8,39.8,0.0,0.0,39.5,39.5,39.5,0.0,0.0,39.76,39.76,39.76,0.0,0.0
2016-12-25,40.28,40.28,40.28,0.0,0.0,40.39,40.39,40.39,0.0,0.0,40.04,40.04,40.04,0.0,0.0,40.18,40.18,40.18,0.0,0.0
2017-01-01,42.14,42.14,42.14,0.0,0.0,42.4,42.4,42.4,0.0,0.0,42.14,42.14,42.14,0.0,0.0,42.27,42.27,42.27,0.0,0.0
2017-01-08,43.05,43.05,43.05,0.0,0.0,43.45,43.45,43.45,0.0,0.0,43.05,43.05,43.05,0.0,0.0,43.42,43.42,43.42,0.0,0.0
2017-01-15,43.95,43.95,43.95,0.0,0.0,43.95,43.95,43.95,0.0,0.0,43.69,43.69,43.69,0.0,0.0,43.71,43.71,43.71,0.0,0.0
2017-01-22,44.49,44.49,44.49,0.0,0.0,44.5,44.5,44.5,0.0,0.0,44.22,44.22,44.22,0.0,0.0,44.33,44.33,44.33,0.0,0.0
2017-01-29,45.88,45.88,45.88,0.0,0.0,45.88,45.88,45.88,0.0,0.0,44.82,44.82,44.82,0.0,0.0,44.96,44.96,44.96,0.0,0.0
2017-02-05,44.92,44.92,44.92,0.0,0.0,45.27,45.27,45.27,0.0,0.0,44.77,44.77,44.77,0.0,0.0,45.07,45.07,45.07,0.0,0.0
2017-02-12,45.7,45.7,45.7,0.0,0.0,45.7,45.7,45.7,0.0,0.0,45.24,45.24,45.24,0.0,0.0,45.43,45.43,45.43,0.0,0.0
2017-02-19,45.3,45.3,45.3,0.0,0.0,46.17,46.17,46.17,0.0,0.0,45.0,45.0,45.0,0.0,0.0,45.05,45.05,45.05,0.0,0.0
2017-02-26,45.6,45.6,45.6,0.0,0.0,45.95,45.95,45.95,0.0,0.0,45.51,45.51,45.51,0.0,0.0,45.91,45.91,45.91,0.0,0.0
2017-03-05,44.74,44.74,44.74,0.0,0.0,44.92,44.92,44.92,0.0,0.0,44.68,44.68,44.68,0.0,0.0,44.8,44.8,44.8,0.0,0.0
2017-03-12,46.33,46.33,46.33,0.0,0.0,46.49,46.49,46.49,0.0,0.0,45.97,45.97,45.97,0.0,0.0,45.99,45.99,45.99,0.0,0.0
2017-03-19,46.33,46.33,46.33,0.0,0.0,46.7,46.7,46.7,0.0,0.0,46.28,46.28,46.28,0.0,0.0,46.6,46.6,46.6,0.0,0.0
2017-03-26,46.47,46.47,46.47,0.0,0.0,46.78,46.78,46.78,0.0,0.0,46.33,46.33,46.33,0.0,0.0,46.71,46.71,46.71,0.0,0.0
2017-04-02,46.78,46.78,46.78,0.0,0.0,46.83,46.83,46.83,0.0,0.0,46.32,46.32,46.32,0.0,0.0,46.6,46.6,46.6,0.0,0.0
2017-04-09,46.06,46.06,46.06,0.0,0.0,46.06,46.06,46.06,0.0,0.0,45.76,45.76,45.76,0.0,0.0,45.76,45.76,45.76,0.0,0.0
2017-04-16,46.06,46.06,46.06,0.0,0.0,46.52,46.52,46.52,0.0,0.0,46.06,46.06,46.06,0.0,0.0,46.4,46.4,46.4,0.0,0.0
2017-04-23,47.12,47.12,47.12,0.0,0.0,47.34,47.34,47.34,0.0,0.0,47.05,47.05,47.05,0.0,0.0,47.34,47.34,47.34,0.0,0.0
2017-04-30,47.45,47.45,47.45,0.0,0.0,47.82,47.82,47.82,0.0,0.0,47.45,47.45,47.45,0.0,0.0,47.81,47.81,47.81,0.0,0.0
2017-05-07,48.9,48.9,48.9,0.0,0.0,48.94,48.94,48.94,0.0,0.0,48.78,48.78,48.78,0.0,0.0,48.84,48.84,48.84,0.0,0.0
2017-05-14,47.25,47.25,47.25,0.0,0.0,47.77,47.77,47.77,0.0,0.0,47.25,47.25,47.25,0.0,0.0,47.52,47.52,47.52,0.0,0.0
2017-05-21,47.69,47.69,47.69,0.0,0.0,49.25,49.25,49.25,0.0,0.0,47.69,47.69,47.69,0.0,0.0,48.01,48.01,48.01,0.0,0.0
2017-05-28,47.89,47.89,47.89,0.0,0.0,48.06,48.06,48.06,0.0,0.0,47.87,47.87,47.87,0.0,0.0,48.03,48.03,48.03,0.0,0.0
2017-06-04,48.42,48.42,48.42,0.0,0.0,48.42,48.42,48.42,0.0,0.0,47.2,47.2,47.2,0.0,0.0,47.49,47.49,47.49,0.0,0.0
2017-06-11,46.57,46.57,46.57,0.0,0.0,46.72,46.72,46.72,0.0,0.0,46.38,46.38,46.38,0.0,0.0,46.72,46.72,46.72,0.0,0.0
2017-06-18,46.42,46.42,46.42,0.0,0.0,46.42,46.42,46.42,0.0,0.0,46.16,46.16,46.16,0.0,0.0,46.25,46.25,46.25,0.0,0.0
2017-06-25,46.5,46.5,46.5,0.0,0.0,46.7,46.7,46.7,0.0,0.0,46.27,46.27,46.27,0.0,0.0,46.7,46.7,46.7,0.0,0.0
2017-07-02,46.97,46.97,46.97,0.0,0.0,47.03,47.03,47.03,0.0,0.0,46.54,46.54,46.54,0.0,0.0,47.03,47.03,47.03,0.0,0.0
2017-07-09,48.73,48.73,48.73,0.0,0.0,48.94,48.94,48.94,0.0,0.0,48.57,48.57,48.57,0.0,0.0,48.93,48.93,48.93,0.0,0.0
2017-07-16,49.36,49.36,49.36,0.0,0.0,49.45,49.45,49.45,0.0,0.0,49.07,49.07,49.07,0.0,0.0,49.45,49.45,49.45,0.0,0.0
2017-07-23,48.97,48.97,48.97,0.0,0.0,49.39,49.39,49.39,0.0,0.0,48.97,48.97,48.97,0.0,0.0,49.38,49.38,49.38,0.0,0.0
2017-07-30,49.91,49.91,49.91,0.0,0.0,50.08,50.08,50.08,0.0,0.0,49.76,49.76,49.76,0.0,0.0,49.99,49.99,49.99,0.0,0.0
2017-08-06,48.77,48.77,48.77,0.0,0.0,49.27,49.27,49.27,0.0,0.0,48.45,48.45,48.45,0.0,0.0,49.22,49.22,49.22,0.0,0.0
2017-08-13,50.71,50.71,50.71,0.0,0.0,51.28,51.28,51.28,0.0,0.0,50.68,50.68,50.68,0.0,0.0,51.1,51.1,51.1,0.0,0.0
2017-08-20,52.4,52.4,52.4,0.0,0.0,52.4,52.4,52.4,0.0,0.0,51.52,51.52,51.52,0.0,0.0,51.58,51.58,51.58,0.0,0.0
2017-08-27,52.69,52.69,52.69,0.0,0.0,53.36,53.36,53.36,0.0,0.0,52.68,52.68,52.68,0.0,0.0,53.23,53.23,53.23,0.0,0.0
2017-09-03,53.83,53.83,53.83,0.0,0.0,53.85,53.85,53.85,0.0,0.0,53.28,53.28,53.28,0.0,0.0,53.48,53.48,53.48,0.0,0.0
2017-09-10,54.41,54.41,54.41,0.0,0.0,55.08,55.08,55.08,0.0,0.0,54.41,54.41,54.41,0.0,0.0,54.78,54.78,54.78,0.0,0.0
2017-09-17,55.28,55.28,55.28,0.0,0.0,55.58,55.58,55.58,0.0,0.0,55.28,55.28,55.28,0.0,0.0,55.52,55.52,55.52,0.0,0.0
2017-09-24,55.26,55.26,55.26,0.0,0.0,55.62,55.62,55.62,0.0,0.0,55.26,55.26,55.26,0.0,0.0,55.6,55.6,55.6,0.0,0.0
2017-10-01,56.41,56.41,56.41,0.0,0.0,56.71,56.71,56.71,0.0,0.0,56.35,56.35,56.35,0.0,0.0,56.71,56.71,56.71,0.0,0.0
2017-10-08,57.35,57.35,57.35,0.0,0.0,57.4,57.4,57.4,0.0,0.0,57.2,57.2,57.2,0.0,0.0,57.3,57.3,57.3,0.0,0.0
2017-10-15,57.28,57.28,57.28,0.0,0.0,57.45,57.45,57.45,0.0,0.0,57.17,57.17,57.17,0.0,0.0,57.35,57.35,57.35,0.0,0.0
2017-10-22,56.97,56.97,56.97,0.0,0.0,57.32,57.32,57.32,0.0,0.0,56.89,56.89,56.89,0.0,0.0,57.19,57.19,57.19,0.0,0.0
2017-10-29,56.95,56.95,56.95,0.0,0.0,57.31,57.31,57.31,0.0,0.0,56.88,56.88,56.88,0.0,0.0,57.14,57.14,57.14,0.0,0.0
2017-11-05,56.96,56.96,56.96,0.0,0.0,56.96,56.96,56.96,0.0,0.0,56.39,56.39,56.39,0.0,0.0,56.4,56.4,56.4,0.0,0.0
2017-11-12,56.96,56.96,56.96,0.0,0.0,57.15,57.15,57.15,0.0,0.0,56.85,56.85,56.85,0.0,0.0,56.93,56.93,56.93,0.0,0.0
2017-11-19,57.36,57.36,57.36,0.0,0.0,57.52,57.52,57.52,0.0,0.0,57.28,57.28,57.28,0.0,0.0,57.52,57.52,57.52,0.0,0.0
2017-11-26,55.68,55.68,55.68,0.0,0.0,55.81,55.81,55.81,0.0,0.0,55.26,55.26,55.26,0.0,0.0,55.56,55.56,55.56,0.0,0.0
2017-12-03,57.24,57.24,57.24,0.0,0.0,57.24,57.24,57.24,0.0,0.0,56.61,56.61,56.61,0.0,0.0,56.81,56.81,56.81,0.0,0.0
2017-12-10,57.03,57.03,57.03,0.0,0.0,57.22,57.22,57.22,0.0,0.0,56.69,56.69,56.69,0.0,0.0,57.22,57.22,57.22,0.0,0.0
2017-12-17,58.8,58.8,58.8,0.0,0.0,58.93,58.93,58.93,0.0,0.0,58.61,58.61,58.61,0.0,0.0,58.93,58.93,58.93,0.0,0.0
2017-12-24,59.08,59.08,59.08,0.0,0.0,59.08,59.08,59.08,0.0,0.0,58.61,58.61,58.61,0.0,0.0,58.85,58.85,58.85,0.0,0.0
2017-12-31,61.32,61.32,61.32,0.0,0.0,61.64,61.64,61.64,0.0,0.0,61.17,61.17,61.17,0.0,0.0,61.64,61.64,61.64,0.0,0.0
