Date,CGUSYStock_Open_average,CGUSYStock_Open_max,CGUSYStock_Open_min,CGUSYStock_Open_volatility,CGUSYStock_Open_change,CGUSYStock_High_average,CGUSYStock_High_max,CGUSYStock_High_min,CGUSYStock_High_volatility,CGUSYStock_High_change,CGUSYStock_Low_average,CGUSYStock_Low_max,CGUSYStock_Low_min,CGUSYStock_Low_volatility,CGUSYStock_Low_change,CGUSYStock_Close_average,CGUSYStock_Close_max,CGUSYStock_Close_min,CGUSYStock_Close_volatility,CGUSYStock_Close_change,CGUSYStock_Volume_average,CGUSYStock_Volume_max,CGUSYStock_Volume_min,CGUSYStock_Volume_volatility,CGUSYStock_Volume_change
2016-03-13,10.9,11.5,10.6,0.9000000000000004,0.9000000000000004,10.916666666666666,11.5,10.6,0.9000000000000004,0.9000000000000004,10.81,11.23,10.6,0.6300000000000008,0.6300000000000008,10.826666666666666,11.23,10.6,0.6300000000000008,0.6300000000000008,277,359,147,212,178
2016-03-20,11.233333333333333,11.44,11.08,0.35999999999999943,-0.35999999999999943,11.233333333333333,11.44,11.08,0.35999999999999943,-0.35999999999999943,11.23,11.44,11.08,0.35999999999999943,-0.35999999999999943,11.23,11.44,11.08,0.35999999999999943,-0.35999999999999943,572,1062,262,800,-132
2016-03-27,11.124,11.49,10.87,0.620000000000001,0.09999999999999964,11.204,11.65,10.89,0.7599999999999998,0.09999999999999964,11.120000000000001,11.48,10.87,0.6100000000000012,0.08999999999999986,11.202,11.65,10.89,0.7599999999999998,0.08999999999999986,740,1294,191,1103,753
2016-04-03,11.096,11.45,10.91,0.5399999999999991,-0.28999999999999915,11.166,11.48,10.91,0.5700000000000003,-0.17999999999999972,11.072,11.39,10.91,0.4800000000000004,-0.2900000000000009,11.148,11.48,10.91,0.5700000000000003,-0.17999999999999972,1611,2724,623,2101,-447
2016-04-10,11.9125,12.24,11.53,0.7100000000000009,0.4300000000000015,11.9625,12.24,11.53,0.7100000000000009,0.620000000000001,11.9125,12.24,11.53,0.7100000000000009,0.4300000000000015,11.9625,12.24,11.53,0.7100000000000009,0.620000000000001,510,894,137,757,620
2016-04-17,11.886666666666667,11.97,11.79,0.1800000000000015,-0.07000000000000028,11.926666666666666,12.02,11.79,0.23000000000000043,0.049999999999998934,11.790000000000001,11.88,11.74,0.14000000000000057,-0.14000000000000057,11.790000000000001,11.88,11.74,0.14000000000000057,-0.14000000000000057,724,1344,308,1036,1036
2016-04-24,11.656,11.96,11.5,0.46000000000000085,0.3800000000000008,11.674,11.96,11.5,0.46000000000000085,0.370000000000001,11.63,11.96,11.49,0.47000000000000064,0.3800000000000008,11.648,11.96,11.49,0.47000000000000064,0.370000000000001,805,2255,209,2046,-89
2016-05-01,11.4175,11.8,11.18,0.620000000000001,-0.620000000000001,11.4475,11.8,11.18,0.620000000000001,-0.620000000000001,11.405,11.75,11.18,0.5700000000000003,-0.5700000000000003,11.435,11.75,11.18,0.5700000000000003,-0.5700000000000003,8834,26709,279,26430,-7140
2016-05-08,11.34,11.45,11.23,0.21999999999999886,0.21999999999999886,11.350000000000001,11.47,11.23,0.2400000000000002,0.2400000000000002,11.325,11.42,11.23,0.1899999999999995,0.1899999999999995,11.325,11.42,11.23,0.1899999999999995,0.1899999999999995,1948,3105,792,2313,2313
2016-05-15,11.14,11.56,10.87,0.6900000000000013,-0.4400000000000013,11.185,11.56,10.87,0.6900000000000013,-0.2599999999999998,11.065,11.36,10.87,0.4900000000000002,-0.28999999999999915,11.1225,11.36,10.87,0.4900000000000002,-0.05999999999999872,885,1238,543,695,432
2016-05-22,11.37,11.54,11.08,0.4599999999999991,0.4599999999999991,11.455,11.84,11.08,0.7599999999999998,0.4599999999999991,11.2225,11.5,10.79,0.7100000000000009,0.6700000000000017,11.307500000000001,11.84,10.79,1.0500000000000007,0.6700000000000017,1064,2058,449,1609,1490
2016-05-29,11.725,12.04,11.41,0.629999999999999,-0.629999999999999,11.725,12.04,11.41,0.629999999999999,-0.629999999999999,11.594999999999999,11.78,11.41,0.3699999999999992,-0.3699999999999992,11.594999999999999,11.78,11.41,0.3699999999999992,-0.3699999999999992,837,1114,561,553,-553
2016-06-05,12.122,12.4,11.74,0.6600000000000001,-0.4399999999999995,12.122,12.4,11.74,0.6600000000000001,-0.4399999999999995,12.012,12.29,11.32,0.9699999999999989,-0.8599999999999994,12.012,12.29,11.32,0.9699999999999989,-0.8599999999999994,1716,6541,193,6348,991
2016-06-12,10.9225,11.03,10.76,0.2699999999999996,-0.02999999999999936,10.9475,11.03,10.77,0.2599999999999998,0.0,10.84,11.03,10.52,0.5099999999999998,-0.02999999999999936,10.885,11.03,10.52,0.5099999999999998,0.0,818,1344,380,964,497
2016-06-19,11.31,11.4,11.16,0.2400000000000002,0.2400000000000002,11.516666666666667,11.59,11.4,0.1899999999999995,-0.16000000000000014,11.256666666666666,11.34,11.16,0.17999999999999972,0.17999999999999972,11.44,11.59,11.34,0.25,-0.05000000000000071,853,1354,539,815,-129
2016-06-26,10.747499999999999,11.02,10.27,0.75,0.75,10.805,11.02,10.46,0.5599999999999987,0.5599999999999987,10.747499999999999,11.02,10.27,0.75,0.75,10.805,11.02,10.46,0.5599999999999987,0.5599999999999987,396,533,210,323,-284
2016-07-03,10.645,10.85,10.38,0.46999999999999886,0.15000000000000036,10.7775,10.85,10.67,0.17999999999999972,0.02999999999999936,10.6025,10.73,10.38,0.34999999999999964,0.030000000000001137,10.6675,10.82,10.52,0.3000000000000007,-0.08999999999999986,696,1102,426,676,676
2016-07-10,11.665,11.87,11.58,0.28999999999999915,-0.2699999999999996,11.745,11.92,11.58,0.33999999999999986,0.05000000000000071,11.5775,11.61,11.52,0.08999999999999986,0.08000000000000007,11.657499999999999,11.92,11.52,0.40000000000000036,0.40000000000000036,410,867,175,692,-468
2016-07-17,11.26,11.55,11.08,0.47000000000000064,-0.40000000000000036,11.26,11.55,11.08,0.47000000000000064,-0.40000000000000036,11.236,11.55,11.03,0.5200000000000014,-0.5200000000000014,11.236,11.55,11.03,0.5200000000000014,-0.5200000000000014,761,1200,381,819,819
2016-07-24,11.0025,11.25,10.84,0.41000000000000014,-0.22000000000000064,11.015,11.25,10.87,0.3800000000000008,-0.17999999999999972,10.9625,11.09,10.84,0.25,-0.22000000000000064,10.9725,11.09,10.86,0.23000000000000043,-0.17999999999999972,865,2089,362,1727,-116
2016-07-31,10.1,10.3,9.97,0.33000000000000007,-0.2900000000000009,10.1,10.3,9.97,0.33000000000000007,-0.2900000000000009,10.008000000000001,10.07,9.93,0.14000000000000057,-0.0600000000000005,10.008000000000001,10.07,9.93,0.14000000000000057,-0.0600000000000005,961,2808,210,2598,-153
2016-08-07,10.065000000000001,10.13,10.0,0.13000000000000078,0.13000000000000078,10.065000000000001,10.13,10.0,0.13000000000000078,0.13000000000000078,10.065000000000001,10.13,10.0,0.13000000000000078,0.13000000000000078,10.065000000000001,10.13,10.0,0.13000000000000078,0.13000000000000078,445,683,208,475,-475
2016-08-14,10.003333333333334,10.05,9.92,0.13000000000000078,0.11999999999999922,10.003333333333334,10.05,9.92,0.13000000000000078,0.11999999999999922,9.996666666666666,10.05,9.9,0.15000000000000036,0.1399999999999988,9.996666666666666,10.05,9.9,0.15000000000000036,0.1399999999999988,888,1518,538,980,-70
2016-08-21,10.176666666666666,10.31,10.1,0.21000000000000085,-0.21000000000000085,10.176666666666666,10.31,10.1,0.21000000000000085,-0.21000000000000085,10.153333333333332,10.25,10.1,0.15000000000000036,-0.15000000000000036,10.153333333333332,10.25,10.1,0.15000000000000036,-0.15000000000000036,913,1241,749,492,-490
2016-08-28,9.846666666666668,9.93,9.8,0.129999999999999,-0.129999999999999,9.85,9.93,9.81,0.11999999999999922,-0.11999999999999922,9.780000000000001,9.81,9.73,0.08000000000000007,0.07000000000000028,9.783333333333333,9.81,9.73,0.08000000000000007,0.08000000000000007,760,1350,176,1174,595
2016-09-04,10.356666666666666,10.51,10.2,0.3100000000000005,-0.16000000000000014,10.386666666666667,10.51,10.29,0.22000000000000064,-0.07000000000000028,10.283333333333333,10.39,10.1,0.2900000000000009,-0.2599999999999998,10.283333333333333,10.39,10.1,0.2900000000000009,-0.2599999999999998,10997,29259,616,28643,-2501
2016-09-11,9.5825,9.91,9.35,0.5600000000000005,-0.5600000000000005,9.620000000000001,9.91,9.41,0.5,-0.5,9.575,9.91,9.35,0.5600000000000005,-0.5600000000000005,9.620000000000001,9.91,9.41,0.5,-0.5,3695,12559,370,12189,-85
2016-09-18,9.648,9.74,9.54,0.20000000000000107,0.08000000000000007,9.648,9.74,9.54,0.20000000000000107,0.08000000000000007,9.618,9.74,9.49,0.25,0.17999999999999972,9.618,9.74,9.49,0.25,0.17999999999999972,1422,4288,150,4138,-3848
2016-09-25,9.543333333333333,9.71,9.32,0.39000000000000057,0.11000000000000121,9.543333333333333,9.71,9.32,0.39000000000000057,0.11000000000000121,9.48,9.6,9.27,0.33000000000000007,-0.02999999999999936,9.48,9.6,9.27,0.33000000000000007,-0.02999999999999936,1549,2472,224,2248,2248
2016-10-02,9.53,9.61,9.48,0.129999999999999,0.129999999999999,9.603333333333333,9.7,9.5,0.1999999999999993,0.10999999999999943,9.5,9.61,9.44,0.16999999999999993,0.16999999999999993,9.52,9.61,9.45,0.16000000000000014,0.10999999999999943,755,1272,269,1003,-1003
2016-10-09,9.336666666666668,9.5,9.21,0.28999999999999915,-0.1999999999999993,9.336666666666668,9.5,9.21,0.28999999999999915,-0.1999999999999993,9.336666666666668,9.5,9.21,0.28999999999999915,-0.1999999999999993,9.336666666666668,9.5,9.21,0.28999999999999915,-0.1999999999999993,6065,15981,234,15747,-13999
2016-10-16,9.870000000000001,10.3,9.33,0.9700000000000006,0.8100000000000005,9.874,10.3,9.35,0.9500000000000011,0.7900000000000009,9.868,10.3,9.33,0.9700000000000006,0.8000000000000007,9.870000000000001,10.3,9.34,0.9600000000000009,0.7900000000000009,398,835,178,657,-375
2016-10-23,10.035,10.07,10.01,0.0600000000000005,-0.030000000000001137,10.0375,10.07,10.01,0.0600000000000005,-0.019999999999999574,10.03,10.07,10.0,0.07000000000000028,-0.030000000000001137,10.0325,10.07,10.0,0.07000000000000028,-0.019999999999999574,423,523,386,137,-134
2016-10-30,9.9875,10.16,9.88,0.27999999999999936,0.1899999999999995,10.01,10.16,9.88,0.27999999999999936,0.1899999999999995,9.9125,10.08,9.78,0.3000000000000007,0.3000000000000007,9.9125,10.08,9.78,0.3000000000000007,0.3000000000000007,13974,52846,361,52485,-1536
2016-11-06,9.82,10.11,9.41,0.6999999999999993,-0.6999999999999993,9.823333333333332,10.11,9.41,0.6999999999999993,-0.6999999999999993,9.82,10.11,9.41,0.6999999999999993,-0.6999999999999993,9.823333333333332,10.11,9.41,0.6999999999999993,-0.6999999999999993,439,650,238,412,-412
2016-11-13,9.333333333333332,9.37,9.28,0.08999999999999986,-0.019999999999999574,9.333333333333332,9.37,9.28,0.08999999999999986,-0.019999999999999574,9.25,9.37,9.18,0.1899999999999995,-0.16999999999999993,9.25,9.37,9.18,0.1899999999999995,-0.16999999999999993,760,1153,483,670,-670
2016-11-20,9.33,9.33,9.33,0.0,0.0,9.39,9.39,9.39,0.0,0.0,9.33,9.33,9.33,0.0,0.0,9.39,9.39,9.39,0.0,0.0,3364,3364,3364,0,0
2016-11-27,8.9625,9.11,8.72,0.3899999999999988,-0.1999999999999993,9.105,9.35,8.72,0.629999999999999,-0.5299999999999994,8.912500000000001,9.05,8.72,0.33000000000000007,-0.1999999999999993,9.002500000000001,9.35,8.72,0.629999999999999,-0.25,2493,5001,1235,3766,637
2016-12-04,9.2175,9.5,8.87,0.6300000000000008,0.6300000000000008,9.24,9.5,8.96,0.5399999999999991,0.5399999999999991,9.2175,9.5,8.87,0.6300000000000008,0.6300000000000008,9.2375,9.5,8.95,0.5500000000000007,0.5500000000000007,408,930,187,743,-743
2016-12-11,9.596666666666666,9.78,9.36,0.41999999999999993,-0.41999999999999993,9.65,9.78,9.51,0.2699999999999996,-0.2699999999999996,9.543333333333333,9.65,9.36,0.2900000000000009,-0.2599999999999998,9.596666666666666,9.66,9.51,0.15000000000000036,-0.10999999999999943,2255,3289,994,2295,1490
2016-12-18,9.4225,9.53,9.33,0.1999999999999993,-0.08999999999999986,9.425,9.53,9.33,0.1999999999999993,-0.08000000000000007,9.385,9.41,9.33,0.08000000000000007,0.0,9.395,9.45,9.33,0.11999999999999922,0.03999999999999915,783,1812,133,1679,1149
2016-12-25,9.399999999999999,9.54,9.2,0.33999999999999986,0.03999999999999915,9.434999999999999,9.54,9.2,0.33999999999999986,0.03999999999999915,9.3825,9.51,9.2,0.3100000000000005,0.009999999999999787,9.4275,9.51,9.2,0.3100000000000005,0.009999999999999787,1719,3332,132,3200,2977
2017-01-01,9.86,9.96,9.76,0.20000000000000107,0.20000000000000107,9.905000000000001,10.0,9.81,0.1899999999999995,0.1899999999999995,9.86,9.96,9.76,0.20000000000000107,0.20000000000000107,9.905000000000001,10.0,9.81,0.1899999999999995,0.1899999999999995,3978,7243,714,6529,-6529
2017-01-08,10.462499999999999,10.76,10.27,0.4900000000000002,0.4800000000000004,10.462499999999999,10.76,10.27,0.4900000000000002,0.4800000000000004,10.462499999999999,10.76,10.27,0.4900000000000002,0.4800000000000004,10.462499999999999,10.76,10.27,0.4900000000000002,0.4800000000000004,1130,2373,135,2238,1722
2017-01-15,10.8875,11.19,10.76,0.4299999999999997,-0.4299999999999997,10.9175,11.19,10.78,0.41000000000000014,-0.3099999999999987,10.8775,11.19,10.74,0.4499999999999993,-0.4299999999999997,10.915,11.19,10.77,0.41999999999999993,-0.3099999999999987,5337,18029,352,17677,-124
2017-01-22,10.945,11.03,10.9,0.129999999999999,0.03999999999999915,10.945,11.03,10.9,0.129999999999999,0.03999999999999915,10.945,11.03,10.9,0.129999999999999,0.03999999999999915,10.945,11.03,10.9,0.129999999999999,0.03999999999999915,506,616,236,380,-44
2017-01-29,10.8675,11.0,10.76,0.2400000000000002,0.13000000000000078,10.8675,11.0,10.76,0.2400000000000002,0.13000000000000078,10.7975,11.0,10.65,0.34999999999999964,0.2400000000000002,10.7975,11.0,10.65,0.34999999999999964,0.2400000000000002,603,1422,265,1157,-41
2017-02-05,10.703333333333333,10.77,10.65,0.11999999999999922,0.08000000000000007,10.736666666666666,10.79,10.65,0.1399999999999988,-0.019999999999999574,10.696666666666667,10.77,10.63,0.1399999999999988,0.08000000000000007,10.73,10.79,10.63,0.15999999999999837,-0.019999999999999574,363,539,170,369,-369
2017-02-12,10.9725,11.1,10.9,0.1999999999999993,-0.009999999999999787,11.025,11.1,10.91,0.1899999999999995,0.1899999999999995,10.942499999999999,11.1,10.78,0.3200000000000003,-0.13000000000000078,11.025,11.1,10.91,0.1899999999999995,0.1899999999999995,270,413,127,286,121
2017-02-19,10.9825,11.21,10.71,0.5,-0.5,11.02,11.21,10.71,0.5,-0.5,10.9375,11.06,10.68,0.3800000000000008,-0.3800000000000008,10.9825,11.18,10.71,0.46999999999999886,-0.34999999999999964,918,2340,178,2162,1563
2017-02-26,10.723333333333333,10.88,10.53,0.3500000000000014,0.120000000000001,10.723333333333333,10.88,10.53,0.3500000000000014,0.120000000000001,10.643333333333333,10.76,10.53,0.23000000000000043,-0.11999999999999922,10.653333333333332,10.76,10.53,0.23000000000000043,-0.08999999999999986,530,782,141,641,641
2017-03-05,10.66,11.09,10.4,0.6899999999999995,-0.6899999999999995,10.66,11.09,10.4,0.6899999999999995,-0.6899999999999995,10.66,11.09,10.4,0.6899999999999995,-0.6899999999999995,10.66,11.09,10.4,0.6899999999999995,-0.6899999999999995,249,456,139,317,-317
2017-03-12,10.93,11.03,10.87,0.16000000000000014,0.16000000000000014,10.93,11.03,10.87,0.16000000000000014,0.16000000000000014,10.93,11.03,10.87,0.16000000000000014,0.16000000000000014,10.93,11.03,10.87,0.16000000000000014,0.16000000000000014,238,303,180,123,123
2017-03-19,10.68,10.77,10.59,0.17999999999999972,-0.17999999999999972,10.68,10.77,10.59,0.17999999999999972,-0.17999999999999972,10.68,10.77,10.59,0.17999999999999972,-0.17999999999999972,10.68,10.77,10.59,0.17999999999999972,-0.17999999999999972,214,247,181,66,66
2017-03-26,10.875,11.09,10.72,0.3699999999999992,0.1999999999999993,10.875,11.09,10.72,0.3699999999999992,0.1999999999999993,10.8625,11.09,10.67,0.41999999999999993,0.1999999999999993,10.8625,11.09,10.67,0.41999999999999993,0.1999999999999993,1227,2531,156,2375,734
2017-04-02,11.04,11.04,11.04,0.0,0.0,11.04,11.04,11.04,0.0,0.0,11.04,11.04,11.04,0.0,0.0,11.04,11.04,11.04,0.0,0.0,255,255,255,0,0
2017-04-09,11.066666666666666,11.1,11.0,0.09999999999999964,0.09999999999999964,11.066666666666666,11.1,11.0,0.09999999999999964,0.09999999999999964,11.066666666666666,11.1,11.0,0.09999999999999964,0.09999999999999964,11.066666666666666,11.1,11.0,0.09999999999999964,0.09999999999999964,233,415,109,306,-239
2017-04-16,11.18,11.5,10.94,0.5600000000000005,-0.33999999999999986,11.18,11.5,10.94,0.5600000000000005,-0.33999999999999986,11.1075,11.5,10.65,0.8499999999999996,-0.33999999999999986,11.18,11.5,10.94,0.5600000000000005,-0.33999999999999986,537,1640,130,1510,-90
2017-04-23,12.046666666666667,12.06,12.03,0.030000000000001137,-0.030000000000001137,12.046666666666667,12.06,12.03,0.030000000000001137,-0.030000000000001137,12.046666666666667,12.06,12.03,0.030000000000001137,-0.030000000000001137,12.046666666666667,12.06,12.03,0.030000000000001137,-0.030000000000001137,3496,9945,135,9810,274
2017-04-30,12.28,12.54,12.03,0.5099999999999998,0.3500000000000014,12.28,12.54,12.03,0.5099999999999998,0.3500000000000014,12.205,12.38,12.03,0.3500000000000014,0.3500000000000014,12.205,12.38,12.03,0.3500000000000014,0.3500000000000014,703,1195,222,973,-863
2017-05-07,11.915,12.5,11.46,1.0399999999999991,-1.0399999999999991,11.915,12.5,11.46,1.0399999999999991,-1.0399999999999991,11.9025,12.5,11.41,1.0899999999999999,-1.0899999999999999,11.9025,12.5,11.41,1.0899999999999999,-1.0899999999999999,215,372,125,247,150
2017-05-14,12.157499999999999,12.43,11.76,0.6699999999999999,-0.34999999999999964,12.157499999999999,12.43,11.76,0.6699999999999999,-0.34999999999999964,12.1,12.43,11.76,0.6699999999999999,-0.34999999999999964,12.1,12.43,11.76,0.6699999999999999,-0.34999999999999964,7599,29144,239,28905,0
2017-05-21,11.99,11.99,11.99,0.0,0.0,11.99,11.99,11.99,0.0,0.0,11.99,11.99,11.99,0.0,0.0,11.99,11.99,11.99,0.0,0.0,121,121,121,0,0
2017-05-28,12.515,12.54,12.49,0.049999999999998934,0.049999999999998934,12.515,12.54,12.49,0.049999999999998934,0.049999999999998934,12.515,12.54,12.49,0.049999999999998934,0.049999999999998934,12.515,12.54,12.49,0.049999999999998934,0.049999999999998934,6262,12390,135,12255,-12255
2017-06-04,12.103333333333333,12.49,11.88,0.6099999999999994,0.05999999999999872,12.103333333333333,12.49,11.88,0.6099999999999994,0.05999999999999872,12.053333333333333,12.49,11.73,0.7599999999999998,0.20999999999999908,12.053333333333333,12.49,11.73,0.7599999999999998,0.20999999999999908,390,515,284,231,-144
2017-06-11,11.805,12.16,11.45,0.7100000000000009,-0.7100000000000009,11.870000000000001,12.16,11.58,0.5800000000000001,-0.5800000000000001,11.805,12.16,11.45,0.7100000000000009,-0.7100000000000009,11.870000000000001,12.16,11.58,0.5800000000000001,-0.5800000000000001,263,288,238,50,50
2017-06-18,11.6425,11.8,11.45,0.3500000000000014,0.3500000000000014,11.6425,11.8,11.45,0.3500000000000014,0.3500000000000014,11.5625,11.8,11.38,0.41999999999999993,0.3500000000000014,11.5625,11.8,11.38,0.41999999999999993,0.3500000000000014,225,288,133,155,153
2017-06-25,11.73,11.73,11.73,0.0,0.0,11.73,11.73,11.73,0.0,0.0,11.73,11.73,11.73,0.0,0.0,11.73,11.73,11.73,0.0,0.0,360,360,360,0,0
2017-07-02,11.940000000000001,11.98,11.9,0.08000000000000007,-0.08000000000000007,11.940000000000001,11.98,11.9,0.08000000000000007,-0.08000000000000007,11.72,11.98,11.46,0.5199999999999996,-0.5199999999999996,11.72,11.98,11.46,0.5199999999999996,-0.5199999999999996,242,336,149,187,187
2017-07-09,11.5,11.59,11.41,0.17999999999999972,0.17999999999999972,11.615,11.82,11.41,0.41000000000000014,0.41000000000000014,11.5,11.59,11.41,0.17999999999999972,0.17999999999999972,11.615,11.82,11.41,0.41000000000000014,0.41000000000000014,350,454,247,207,207
2017-07-16,12.84,13.03,12.6,0.4299999999999997,-0.2699999999999996,12.84,13.03,12.6,0.4299999999999997,-0.2699999999999996,12.6675,12.76,12.6,0.16000000000000014,0.08999999999999986,12.6675,12.76,12.6,0.16000000000000014,0.08999999999999986,890,2314,106,2208,-1824
2017-07-23,12.501999999999999,12.77,12.19,0.5800000000000001,-0.07000000000000028,12.517999999999999,12.77,12.27,0.5,-0.07000000000000028,12.416,12.77,11.93,0.8399999999999999,-0.5,12.432,12.77,11.93,0.8399999999999999,-0.5,809,3200,114,3086,65
2017-07-30,12.526666666666667,12.64,12.34,0.3000000000000007,0.3000000000000007,12.526666666666667,12.64,12.34,0.3000000000000007,0.3000000000000007,12.5,12.64,12.3,0.33999999999999986,0.33999999999999986,12.513333333333334,12.64,12.3,0.33999999999999986,0.33999999999999986,1875,3685,105,3580,-1731
2017-08-06,12.12,12.12,12.12,0.0,0.0,12.12,12.12,12.12,0.0,0.0,12.12,12.12,12.12,0.0,0.0,12.12,12.12,12.12,0.0,0.0,128,128,128,0,0
2017-08-13,11.86,11.94,11.74,0.1999999999999993,-0.16000000000000014,11.86,11.94,11.74,0.1999999999999993,-0.16000000000000014,11.86,11.94,11.74,0.1999999999999993,-0.16000000000000014,11.86,11.94,11.74,0.1999999999999993,-0.16000000000000014,193,259,123,136,76
2017-08-20,11.81,11.81,11.81,0.0,0.0,12.02,12.02,12.02,0.0,0.0,11.81,11.81,11.81,0.0,0.0,12.02,12.02,12.02,0.0,0.0,541,541,541,0,0
2017-08-27,11.16,11.16,11.16,0.0,0.0,11.16,11.16,11.16,0.0,0.0,11.16,11.16,11.16,0.0,0.0,11.16,11.16,11.16,0.0,0.0,125,125,125,0,0
2017-09-03,11.719999999999999,12.07,11.37,0.7000000000000011,0.7000000000000011,11.719999999999999,12.07,11.37,0.7000000000000011,0.7000000000000011,11.719999999999999,12.07,11.37,0.7000000000000011,0.7000000000000011,11.719999999999999,12.07,11.37,0.7000000000000011,0.7000000000000011,849,1477,222,1255,-1255
2017-09-10,11.836666666666666,12.08,11.37,0.7100000000000009,-0.7100000000000009,11.836666666666666,12.08,11.37,0.7100000000000009,-0.7100000000000009,11.73,12.06,11.37,0.6900000000000013,-0.39000000000000057,11.73,12.06,11.37,0.6900000000000013,-0.39000000000000057,526,818,110,708,-168
2017-09-17,11.475,11.54,11.41,0.129999999999999,0.129999999999999,11.475,11.54,11.41,0.129999999999999,0.129999999999999,11.475,11.54,11.41,0.129999999999999,0.129999999999999,11.475,11.54,11.41,0.129999999999999,0.129999999999999,267,301,234,67,-67
2017-09-24,11.973333333333333,12.03,11.91,0.11999999999999922,-0.049999999999998934,11.973333333333333,12.03,11.91,0.11999999999999922,-0.049999999999998934,11.853333333333333,12.03,11.55,0.47999999999999865,-0.049999999999998934,11.853333333333333,12.03,11.55,0.47999999999999865,-0.049999999999998934,395,526,233,293,293
2017-10-01,11.788,12.32,11.54,0.7800000000000011,0.08000000000000007,11.92,12.32,11.54,0.7800000000000011,0.4900000000000002,11.766,12.32,11.54,0.7800000000000011,0.08000000000000007,11.898,12.32,11.54,0.7800000000000011,0.4900000000000002,1159,3756,342,3414,-79
2017-10-08,11.565000000000001,11.83,11.3,0.5299999999999994,-0.5299999999999994,11.565000000000001,11.83,11.3,0.5299999999999994,-0.5299999999999994,11.565000000000001,11.83,11.3,0.5299999999999994,-0.5299999999999994,11.565000000000001,11.83,11.3,0.5299999999999994,-0.5299999999999994,472,564,380,184,184
